distribution,true_mean,true_variance,n,rep,method,lower,upper,width,sqrt_n_width,normalized_halfwidth,covered,empty_center_component,backend,runtime_seconds,score_evaluations,adjacent_component_width,full_set_diameter,largest_component_width,topology_component_count,topology_scan_points,topology_point_budget_reached
"Uniform(0,1)",0.5,0.0833333333333333,3000,34,Capped original feedback,0.4785333636013256,0.5090992591233214,0.0305658955219957,1.6741630467743238,2.89973545716744,True,False,local-batched-bisection,0.0021485879551619,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,34,Capped original feedback,0.4920856519561374,0.5080696552046932,0.0159840032485557,1.5984003248555756,2.7685105734844555,True,False,local-batched-bisection,0.0053662859718315,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,30000,34,Capped original feedback,0.4951420628916113,0.5041874191511326,0.0090453562595213,1.5667016614052158,2.713606877856406,True,False,local-batched-bisection,0.0151140890084207,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,100000,34,Capped original feedback,0.4976232527892271,0.5025420913392349,0.0049188385500077,1.5554733260664684,2.694158830565274,True,False,local-batched-bisection,0.0486659940215759,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,35,Capped original feedback,0.4640373942277607,0.5154471039128345,0.0514097096850738,1.62571776452851,2.815825766930676,True,False,local-batched-bisection,0.0012649599811993,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,35,Capped original feedback,0.4884853751269316,0.5177664846529637,0.0292811095260321,1.6037924196187203,2.7778499555734486,True,False,local-batched-bisection,0.0024118960136547,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,35,Capped original feedback,0.4913270756419017,0.5067958636138921,0.0154687879719903,1.546878797199036,2.679272669899764,True,False,local-batched-bisection,0.0058422450092621,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,30000,35,Capped original feedback,0.4928947944631472,0.501687658325765,0.0087928638626177,1.522968695409035,2.6378591587853384,True,False,local-batched-bisection,0.0150871669757179,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,100000,35,Capped original feedback,0.4971791812604506,0.5021330206914963,0.0049538394310457,1.5665415764857276,2.7133296026423266,True,False,local-batched-bisection,0.0485607250011526,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,36,Capped original feedback,0.4716332316208391,0.5272221029774422,0.055588871356603,1.7578744604495975,3.0447278788264303,True,False,local-batched-bisection,0.0014872190076857,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,36,Capped original feedback,0.4817003185954563,0.5116334691117415,0.029933150516285,1.639506175496675,2.8397079952831783,True,False,local-batched-bisection,0.0020830149878747,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,36,Capped original feedback,0.4924766296160647,0.5082401515795508,0.015763521963486,1.5763521963486071,2.7303220946985785,True,False,local-batched-bisection,0.0059053850127384,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,30000,36,Capped original feedback,0.4958529132140145,0.504739627452043,0.0088867142380285,1.5392240572611204,2.666014271408568,True,False,local-batched-bisection,0.0152195479604415,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,100000,36,Capped original feedback,0.4977440322220309,0.5025089667923679,0.0047649345703369,1.506804614394053,2.6098621492097305,True,False,local-batched-bisection,0.0483996010152623,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,37,Capped original feedback,0.4798254849758048,0.5329561508689447,0.0531306658931398,1.6801391782374606,2.9100864204943035,True,False,local-batched-bisection,0.0014567010221071,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,37,Capped original feedback,0.4897781147650533,0.5211274331594902,0.0313493183944368,1.717072884704472,2.974057476607003,True,False,local-batched-bisection,0.0023030610173009,32,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,37,Capped original feedback,0.4911273426139465,0.5066359713528527,0.0155086287389061,1.5508628738906127,2.686173293150826,True,False,local-batched-bisection,0.0058462119777686,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,30000,37,Capped original feedback,0.4963075782194627,0.5053312348098643,0.0090236565904016,1.5629431684629325,2.7070969771204823,True,False,local-batched-bisection,0.0156097050057724,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,100000,37,Capped original feedback,0.4975915217704633,0.5024595141674282,0.0048679923969648,1.539394360679143,2.666309245581285,True,False,local-batched-bisection,0.0491709969937801,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,38,Capped original feedback,0.4759338229833459,0.5301210543234575,0.0541872313401115,1.7135507113321045,2.967956893372996,True,False,local-batched-bisection,0.0011587989865802,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,38,Capped original feedback,0.4816716047032198,0.5100555693619178,0.0283839646586979,1.55465377149983,2.692739320416281,True,False,local-batched-bisection,0.0023653779644519,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,38,Capped original feedback,0.4898267323911617,0.5063519689729652,0.0165252365818034,1.6525236581803493,2.862254936677949,True,False,local-batched-bisection,0.0054018030059523,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,30000,38,Capped original feedback,0.4952050625302623,0.5042756985466015,0.0090706360163391,1.571080243726361,2.721190804901752,True,False,local-batched-bisection,0.0150697249919176,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,100000,38,Capped original feedback,0.4962833921493785,0.5013834719064105,0.005100079757032,1.612786828073936,2.793428728001909,True,False,local-batched-bisection,0.0493830179912038,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,39,Capped original feedback,0.4745492166848655,0.5247570626997549,0.0502078460148893,1.5877114981805864,2.7499969826100767,True,False,local-batched-bisection,0.0013395000132732,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,39,Capped original feedback,0.4798825934070448,0.5091714511617537,0.0292888577547087,1.604216807581412,2.778585017086951,True,False,local-batched-bisection,0.0023798850015737,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,39,Capped original feedback,0.4915074033584758,0.5071591850008118,0.0156517816423359,1.5651781642335938,2.7109681033499693,True,False,local-batched-bisection,0.0055632179719395,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,30000,39,Capped original feedback,0.4949379915126592,0.5038923783008158,0.0089543867881565,1.5509452867710587,2.6863160364469563,True,False,local-batched-bisection,0.0150305400020442,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,100000,39,Capped original feedback,0.4971747843197475,0.5020322846258682,0.0048575003061207,1.5360764702306726,2.660562490750588,True,False,local-batched-bisection,0.0488910390413366,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,40,Capped original feedback,0.4738446418483655,0.5242787864733653,0.0504341446249998,1.5948676885733817,2.762391867959034,True,False,local-batched-bisection,0.001411034958437,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,40,Capped original feedback,0.4867324563944195,0.5161692030506331,0.0294367466562135,1.6123170163172929,2.79261499016941,True,False,local-batched-bisection,0.0025276850210502,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,40,Capped original feedback,0.490614235897273,0.5063524493925682,0.0157382134952951,1.5738213495295197,2.725938539421745,True,False,local-batched-bisection,0.005636716959998,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,41,Capped original feedback,0.4757881370174018,0.5288073549554566,0.0530192179380548,1.6766148844510933,2.9039821645955164,True,False,local-batched-bisection,0.0012695980258286,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,41,Capped original feedback,0.4769843458711283,0.506064681540606,0.0290803356694776,1.5927955825995008,2.758802875133606,True,False,local-batched-bisection,0.0021748979925177,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,41,Capped original feedback,0.4898282303733956,0.5052362155666488,0.0154079851932531,1.5407985193253149,2.6687413196983423,True,False,local-batched-bisection,0.0053439339972101,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,42,Capped original feedback,0.4606181975031762,0.5167610826105538,0.0561428851073775,1.7753939135245995,3.075072461673152,True,False,local-batched-bisection,0.0016838210285641,32,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,42,Capped original feedback,0.4859705207131321,0.5147743399400375,0.0288038192269053,1.57765015328771,2.732570222063141,True,False,local-batched-bisection,0.0021297030034475,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,42,Capped original feedback,0.4890586789069642,0.5051064133146748,0.0160477344077105,1.6047734407710568,2.779549134052595,True,False,local-batched-bisection,0.0053477709880098,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,43,Capped original feedback,0.4830463233074697,0.5329001429310263,0.0498538196235565,1.5765162006963669,2.7306061585615606,True,False,local-batched-bisection,0.0012587469536811,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,43,Capped original feedback,0.4859376188615315,0.514611550928338,0.0286739320668065,1.570535940536066,2.72024804412144,True,False,local-batched-bisection,0.0022001059842295,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,43,Capped original feedback,0.4882604774524882,0.503750855165173,0.0154903777126848,1.54903777126848,2.683012122680265,True,False,local-batched-bisection,0.0056237030075863,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,44,Capped original feedback,0.4677364788910989,0.5235375039144503,0.0558010250233513,1.764583348458408,3.056348013719979,True,False,local-batched-bisection,0.0014335979940369,32,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,44,Capped original feedback,0.4923688041837731,0.5207402441217642,0.028371439937991,1.553967764294068,2.6915511210815435,True,False,local-batched-bisection,0.0025491050328128,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,44,Capped original feedback,0.4945400218414808,0.5107299013391402,0.0161898794976593,1.6189879497659376,2.804169385836373,True,False,local-batched-bisection,0.0060416919877752,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,45,Capped original feedback,0.4687856441635362,0.5202430628131194,0.0514574186495832,1.6272264544550867,2.818438894536374,True,False,local-batched-bisection,0.0014091409975662,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,45,Capped original feedback,0.4889646941891209,0.5186065107517757,0.0296418165626547,1.6235491576796248,2.8120696296867647,True,False,local-batched-bisection,0.0025098209735006,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,45,Capped original feedback,0.4922218052638626,0.5080406772719147,0.0158188720080521,1.5818872008052098,2.739909003637534,True,False,local-batched-bisection,0.0054098289692774,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,46,Capped original feedback,0.4793480614178153,0.5309548424647947,0.0516067810469794,1.631949708180641,2.826619809966073,True,False,local-batched-bisection,0.0015109939849935,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,46,Capped original feedback,0.4826489960098706,0.5109387977201592,0.0282898017102884,1.549496254407324,2.683806238771156,True,False,local-batched-bisection,0.0023302810150198,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,46,Capped original feedback,0.4942074391092552,0.509657241714154,0.0154498026048988,1.5449802604898866,2.6759843078594825,True,False,local-batched-bisection,0.0055690190056338,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,47,Capped original feedback,0.4995438657004863,0.5525148532048706,0.0529709875043842,1.675089704221726,2.9013404749475527,True,False,local-batched-bisection,0.001394594029989,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,47,Capped original feedback,0.4977216026670896,0.5271719539040981,0.0294503512370084,1.6130621698959704,2.793905634027121,True,False,local-batched-bisection,0.0022843040060251,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,47,Capped original feedback,0.4900503502460964,0.5066741583643086,0.0166238081182121,1.662380811821218,2.8793280276019466,True,False,local-batched-bisection,0.0053762749885208,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,48,Capped original feedback,0.4730828198472944,0.5239252072746483,0.0508423874273539,1.6077774595114698,2.784752247137879,True,False,local-batched-bisection,0.0011475579813122,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,48,Capped original feedback,0.4815874988748144,0.511612023743294,0.0300245248684795,1.6445109548841088,2.8483765274628863,True,False,local-batched-bisection,0.0021677250042557,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,48,Capped original feedback,0.501092375454294,0.5173462149884105,0.0162538395341165,1.625383953411652,2.815247589116147,False,False,local-batched-bisection,0.0059908049879595,32,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,1000,49,Capped original feedback,0.4907293747331018,0.5448235133725918,0.0540941386394899,1.7106068616571026,2.9628579961660475,True,False,local-batched-bisection,0.001196991011966,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,3000,49,Capped original feedback,0.4859397357440839,0.5151462734251744,0.0292065376810904,1.599707951455789,2.770775449193354,True,False,local-batched-bisection,0.0021068999776616,31,,,,,,
"Uniform(0,1)",0.5,0.0833333333333333,10000,49,Capped original feedback,0.4873224185014381,0.5031782874316568,0.0158558689302186,1.5855868930218675,2.746317058529153,True,False,local-batched-bisection,0.0058807680034078,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,0,Capped original feedback,0.4669036155395496,0.5280896851973715,0.0611860696578219,1.9348734119243656,2.736324220618542,True,False,local-batched-bisection,0.0016207909793592,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,0,Capped original feedback,0.4764243314347667,0.5125473373291967,0.0361230058944299,1.978538517327134,2.798076004881588,True,False,local-batched-bisection,0.0023231779923662,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,0,Capped original feedback,0.4923277800543028,0.5113999581906412,0.0190721781363384,1.907217813633844,2.6972132984405435,True,False,local-batched-bisection,0.0053762649768032,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,0,Capped original feedback,0.4938647312958401,0.504786036025954,0.0109213047301138,1.8916254677499544,2.675162391422335,True,False,local-batched-bisection,0.0154698209953494,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,100000,0,Capped original feedback,0.4969528772371939,0.5027869500256454,0.0058340727884514,1.8448958046716408,2.6090766681318582,True,False,local-batched-bisection,0.0485438330215401,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,300000,0,Capped original feedback,0.4981202654485905,0.5014891127856871,0.0033688473370965,1.845193679319008,2.6094979264980527,True,False,local-batched-bisection,0.1449490889790468,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000000,0,Capped original feedback,0.4983147903641467,0.5002081963216117,0.001893405957465,1.8934059574650108,2.6776803841250336,True,False,local-batched-bisection,0.4774657689849846,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000000,0,Capped original feedback,0.4988388250657239,0.4999100701694988,0.0010712451037748,1.85545094709748,2.6240038937032595,False,False,local-batched-bisection,1.434189239051193,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000000,0,Capped original feedback,0.4995215823700986,0.5001224558893,0.0006008735192014,1.900128906357537,2.687188069627985,True,False,local-batched-bisection,4.765496573993005,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,1,Capped original feedback,0.4548832086652812,0.5201288079419706,0.0652455992766893,2.06324701016973,2.917871904307771,True,False,local-batched-bisection,0.0014132899814285,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,1,Capped original feedback,0.4883134066850378,0.5243943355019914,0.0360809288169535,1.9762338608783656,2.794816728475129,True,False,local-batched-bisection,0.0020681459573097,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,1,Capped original feedback,0.4932430270340674,0.5119613722147041,0.0187183451806365,1.8718345180636584,2.647173761963732,True,False,local-batched-bisection,0.0053636709926649,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,1,Capped original feedback,0.4981458097293245,0.5092184235322146,0.01107261380289,1.9178329679193995,2.71222539359786,True,False,local-batched-bisection,0.014944688999094,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,100000,1,Capped original feedback,0.497724166193572,0.5037475621066815,0.0060233959131094,1.90476503343754,2.693744543421411,True,False,local-batched-bisection,0.0488980609807185,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,300000,1,Capped original feedback,0.4981265350931634,0.5015902145648814,0.0034636794717179,1.8971353786275231,2.68295458211286,True,False,local-batched-bisection,0.1441666099708527,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000000,1,Capped original feedback,0.4993112503054023,0.501205766870108,0.0018945165647056,1.8945165647056283,2.6792510199471846,True,False,local-batched-bisection,0.4790382239734754,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000000,1,Capped original feedback,0.499776194284139,0.5008388369385142,0.0010626426543751,1.8405510676676444,2.6029322821358627,True,False,local-batched-bisection,1.441937819996383,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000000,1,Capped original feedback,0.4998368221691938,0.5004211355982329,0.000584313429039,1.84776130318668,2.6131290949947874,True,False,local-batched-bisection,4.75558821100276,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,2,Capped original feedback,0.4774631955996066,0.5426790608261474,0.0652158652265407,2.0623067369444152,2.916542157160195,True,False,local-batched-bisection,0.0012525859638117,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,2,Capped original feedback,0.4883250267978596,0.524797446412209,0.0364724196143494,1.997676694957306,2.825141475245282,True,False,local-batched-bisection,0.0022945940145291,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,2,Capped original feedback,0.4907576649783091,0.5107379773165052,0.019980312338196,1.998031233819608,2.8256428689127384,True,False,local-batched-bisection,0.0056100969668477,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,2,Capped original feedback,0.4960778377614229,0.5068785018970745,0.0108006641356516,1.8707299038435592,2.6456116015524773,True,False,local-batched-bisection,0.0150049530202522,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,100000,2,Capped original feedback,0.4996004018263549,0.5055217564434196,0.0059213546170646,1.8724967423478311,2.6481102885277417,True,False,local-batched-bisection,0.0499540560413152,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,300000,2,Capped original feedback,0.4994198175874211,0.5028846890106573,0.0034648714232361,1.8977882373614685,2.683877863788719,True,False,local-batched-bisection,0.1466171279898844,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000000,2,Capped original feedback,0.499355026234821,0.5011996918414938,0.0018446656066728,1.8446656066728464,2.6087511189999324,True,False,local-batched-bisection,0.4824992709909566,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000000,2,Capped original feedback,0.4994272808055809,0.5005085232743847,0.0010812424688037,1.872766891269216,2.6484923367962243,True,False,local-batched-bisection,1.4270035810186528,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000000,2,Capped original feedback,0.4996847620143304,0.5002754137602292,0.0005906517458987,1.8678048209951768,2.641474909717231,True,False,local-batched-bisection,4.765408350038342,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,3,Capped original feedback,0.4631038466975214,0.5232975879474266,0.0601937412499051,1.90349323236531,2.6919459450964225,True,False,local-batched-bisection,0.0014692950062453,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,3,Capped original feedback,0.4783721281738121,0.5133416343508861,0.0349695061770739,1.9153587357999649,2.708726300978096,True,False,local-batched-bisection,0.0023853550083003,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,3,Capped original feedback,0.491168825185846,0.5103394342328491,0.019170609047003,1.9170609047003075,2.71113353132241,True,False,local-batched-bisection,0.0057011489989236,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,3,Capped original feedback,0.492778792960078,0.5036210370333898,0.0108422440733117,1.8779317603038483,2.6557965646328823,True,False,local-batched-bisection,0.0153189250268042,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,100000,3,Capped original feedback,0.4973235359242114,0.5033032801657225,0.0059797442415109,1.8909611628450709,2.674222922416297,True,False,local-batched-bisection,0.0482556079514324,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,300000,3,Capped original feedback,0.4975426872167154,0.5009768192075277,0.0034341319908122,1.8809515568179755,2.660067201818768,True,False,local-batched-bisection,0.1445904410211369,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000000,3,Capped original feedback,0.4987859218445488,0.5006480948110674,0.0018621729665185,1.8621729665185829,2.633510264735119,True,False,local-batched-bisection,0.4784974710200913,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000000,3,Capped original feedback,0.4993511658611154,0.5004189127851426,0.0010677469240272,1.849391922040538,2.6154351382929746,True,False,local-batched-bisection,1.4336881180061027,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000000,3,Capped original feedback,0.4996198334861563,0.500204111394138,0.0005842779079816,1.847648975740308,2.6129702399967005,True,False,local-batched-bisection,4.758822819974739,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,4,Capped original feedback,0.4726660240364054,0.5360040435863223,0.0633380195499168,2.0029240426201,2.832562345476492,True,False,local-batched-bisection,0.0013060870114713,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,4,Capped original feedback,0.4800546458077694,0.5170912731532313,0.0370366273454618,2.0285796251022146,2.8688448181732804,True,False,local-batched-bisection,0.0024717290070839,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,4,Capped original feedback,0.4827799025078774,0.5024192900572171,0.0196393875493396,1.963938754933964,2.777428822897741,True,False,local-batched-bisection,0.0054541620193049,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,4,Capped original feedback,0.4928162340706065,0.504213230161672,0.0113969960910654,1.9740176283389208,2.791682502360473,True,False,local-batched-bisection,0.0153415880049578,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,100000,4,Capped original feedback,0.4956397806586498,0.5015384399478595,0.0058986592892097,1.8653198495212653,2.637960629356714,True,False,local-batched-bisection,0.048975057026837,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,300000,4,Capped original feedback,0.4982596601532502,0.501690378562946,0.0034307184096957,1.879081861438627,2.6574230532557874,True,False,local-batched-bisection,0.1461579010356217,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000000,4,Capped original feedback,0.4992916645241828,0.5011728898811191,0.0018812253569362,1.8812253569362447,2.660454413659404,True,False,local-batched-bisection,0.4803160870214924,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000000,4,Capped original feedback,0.4993871565801097,0.5004496166884564,0.0010624601083467,1.840234888671632,2.6024851375115645,True,False,local-batched-bisection,1.429694282996934,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000000,4,Capped original feedback,0.4996566950495829,0.5002365936119261,0.0005798985623431,1.8338002688616464,2.5933852109075684,True,False,local-batched-bisection,4.768490781949367,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,5,Capped original feedback,0.4678742711118594,0.531378465685885,0.0635041945740255,2.0081789582842706,2.839993918477889,True,False,local-batched-bisection,0.0014520719996653,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,5,Capped original feedback,0.482028732297076,0.5174193131556162,0.0353905808585401,1.938421945943298,2.7413426055546584,True,False,local-batched-bisection,0.0023506099823862,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,5,Capped original feedback,0.4945070285327339,0.5139378730938895,0.0194308445611555,1.943084456115557,2.7479363906749694,True,False,local-batched-bisection,0.0053804530180059,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,5,Capped original feedback,0.4956656517789941,0.5070508777425986,0.0113852259636044,1.971978982461528,2.788799421711788,True,False,local-batched-bisection,0.0150031090015545,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,100000,5,Capped original feedback,0.4956565481719683,0.5016455512914915,0.0059890031195231,1.893889077154683,2.6783636185424173,True,False,local-batched-bisection,0.0487634969758801,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,300000,5,Capped original feedback,0.4979227943144452,0.5013447417757698,0.0034219474613246,1.8742778151650348,2.650629105861405,True,False,local-batched-bisection,0.1453073140000924,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000000,5,Capped original feedback,0.4986984752867029,0.5005597823542274,0.0018613070675244,1.8613070675244088,2.6322856986339134,True,False,local-batched-bisection,0.4764082559850067,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000000,5,Capped original feedback,0.4993310877414533,0.5003918838698507,0.0010607961283973,1.837352790856522,2.5984092356933504,True,False,local-batched-bisection,1.4281050720019266,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000000,5,Capped original feedback,0.4996215692041849,0.5002041721332753,0.0005826029290904,1.842352227411245,2.6054795066732632,True,False,local-batched-bisection,4.717556105053518,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,6,Capped original feedback,0.4679799214437898,0.5292354629352792,0.0612555414914893,1.9370703042005408,2.7394310954705814,True,False,local-batched-bisection,0.0011723740026354,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,6,Capped original feedback,0.4891077334397922,0.5259799852604787,0.0368722518206864,2.019576406820092,2.856112344773697,True,False,local-batched-bisection,0.0022763300221413,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,6,Capped original feedback,0.4881253333258661,0.5070330109532508,0.0189076776273846,1.8907677627384656,2.673949413362572,True,False,local-batched-bisection,0.0052821380086243,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,6,Capped original feedback,0.4915771190648739,0.5023489374770133,0.0107718184121393,1.865733677973129,2.638545871165836,True,False,local-batched-bisection,0.0148574339691549,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,100000,6,Capped original feedback,0.4970560814369836,0.503045154892703,0.0059890734557193,1.8939113194128605,2.6783950738455897,True,False,local-batched-bisection,0.0480530650238506,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,300000,6,Capped original feedback,0.4990681907223056,0.5024795699741629,0.0034113792518572,1.868489368447313,2.6424430060081288,True,False,local-batched-bisection,0.1425421810126863,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000000,6,Capped original feedback,0.4996992891411629,0.5015452333546049,0.0018459442134419,1.845944213441919,2.610559342033697,True,False,local-batched-bisection,0.479157418012619,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000000,6,Capped original feedback,0.4998003793880788,0.5008768585916266,0.0010764792035476,1.864516673835892,2.63682476740949,True,False,local-batched-bisection,1.414672268962022,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000000,6,Capped original feedback,0.4997494102434781,0.5003371349686399,0.0005877247251617,1.858548768707684,2.628384875038223,True,False,local-batched-bisection,4.70511841098778,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,1000,7,Capped original feedback,0.4850327855076732,0.5468827306363515,0.0618499451286782,1.955866997630593,2.766013634247131,True,False,local-batched-bisection,0.0012801379780285,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,3000,7,Capped original feedback,0.5040946423315041,0.5417585270757111,0.037663884744207,2.0629359277676875,2.917431967355787,False,False,local-batched-bisection,0.00206748500932,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,10000,7,Capped original feedback,0.4960316415007281,0.5153448808782443,0.0193132393775161,1.9313239377516167,2.731304506104147,True,False,local-batched-bisection,0.0056173400371335,31,,,,,,
"Beta(0.5,0.5)",0.5,0.125,30000,7,Capped original feedback,0.4944832664165124,0.5054288678809534,0.010945601464441,1.8958337855812144,2.681113851574079,True,False,local-batched-bisection,0.0149001340032555,31,,,,,,
