distribution,n,method,replications,coverage,mean_width,q10_width,q90_width,mean_sqrt_n_width,q10_sqrt_n_width,q90_sqrt_n_width,mean_sqrt_n_largest_component,mean_normalized_halfwidth,mean_runtime_seconds,mean_score_evaluations,empty_rate
"Beta(0.5,0.5)",3000,Regularized Efficient betting,50,0.98,0.033901946867873824,0.031189912637866562,0.036840348249591696,1.856886104287613,1.7083418718374985,2.0178289762647355,1.856886104287611,2.6260335124656837,0.005066490012686649,31.02,0.0
"Beta(0.5,0.5)",3000,STaR betting,5,1.0,0.03388259956585108,0.03322426455190739,0.03467771775518278,1.8558264089131384,1.8197679151598949,1.8993768257311021,1.8558264089131384,2.624534876895118,0.0015398492570966483,31.0,0.0
"Beta(0.5,0.5)",3000,Square-root feedback,50,0.98,0.033967249102849914,0.03314713294093658,0.03483259954546782,1.860462855002804,1.8155432428373557,1.9078600507596934,1.8604628550028017,2.6310918018363343,0.001190875214233478,31.0,0.0
"Beta(0.5,0.5)",3000,Squared-hinge feedback,50,0.98,0.03413830706558457,0.03310349108394279,0.03516229833786487,1.8698320854858688,1.8131528798846641,1.9259183973375005,1.8698320854858665,2.6443418946544837,0.001190875214233478,31.0,0.0
"Beta(0.5,0.5)",3000,Target-capped feedback,50,0.98,0.03394240083023351,0.03357289908174936,0.03433217483518347,1.8591018590600996,1.8388634147918628,1.8804506605441242,1.8591018590600974,2.6291670629158266,0.001190875214233478,31.0,0.0
"Beta(0.5,0.5)",10000,Capped original feedback,50,1.0,0.01924545854100978,0.01881617518796914,0.01974280475616092,1.9245458541009837,1.8816175187969213,1.9742804756160939,1.924545854100978,2.721718848278522,0.005522219419944982,31.0,0.0
"Beta(0.5,0.5)",10000,Common-clock Efficient betting,5,1.0,0.01825325403559356,0.0181513758034794,0.01833890973077098,1.8253254035593625,1.8151375803479486,1.8338909730771058,1.825325403559356,2.5813999414577937,0.01299740704707796,123.0,0.0
"Beta(0.5,0.5)",10000,Common-clock STaR betting,5,1.0,0.01875052457919475,0.01850363372179037,0.0189977089832327,1.875052457919475,1.850363372179037,1.8997708983232697,1.875052457919475,2.6517246161507284,0.002453035768121481,123.0,0.0
"Beta(0.5,0.5)",10000,Efficient betting,5,1.0,0.01827275359398976,0.0181652530263678,0.018363928317770978,1.827275359398979,1.8165253026367825,1.8363928317771006,1.827275359398976,2.584157595452207,0.01511284338776018,31.0,0.0
"Beta(0.5,0.5)",10000,Gaffke,50,1.0,0.018317560237870605,0.01824000963154856,0.0183878893685542,1.8317560237870645,1.824000963154865,1.8387889368554222,1.8317560237870603,2.5904942117982803,0.000214706782717208,0.0,0.0
"Beta(0.5,0.5)",10000,Regularized Efficient betting,50,1.0,0.018570427855576884,0.01731577495770008,0.02002860991321543,1.8570427855576934,1.7315774957700167,2.002860991321546,1.8570427855576883,2.6262550932428015,0.01492087851511309,31.0,0.0
"Beta(0.5,0.5)",10000,STaR betting,5,1.0,0.018753109516757162,0.01849646832430929,0.01900359817873314,1.875310951675716,1.849646832430929,1.9003598178733139,1.875310951675716,2.652090181526593,0.003570690378546715,31.0,0.0
"Beta(0.5,0.5)",10000,Square-root feedback,50,1.0,0.018561989257646395,0.01786805288429143,0.01899397783531428,1.8561989257646445,1.7868052884291514,1.8993977835314313,1.8561989257646396,2.62506169527873,0.0033458209666422977,31.0,0.0
"Beta(0.5,0.5)",10000,Squared-hinge feedback,50,1.0,0.018657511466611675,0.01773909866223727,0.019246811615609517,1.8657511466611725,1.7739098662237303,1.9246811615609587,1.8657511466611674,2.638570575621383,0.0033458209666422977,31.0,0.0
"Beta(0.5,0.5)",10000,Target-capped feedback,50,1.0,0.01842227010701519,0.01831315011454242,0.018545778898075647,1.8422270107015237,1.8313150114542487,1.854577889807567,1.8422270107015188,2.6053024235041398,0.0033458209666422977,31.0,0.0
"Beta(0.5,0.5)",30000,Capped original feedback,40,1.0,0.010968324640947161,0.01074243912021063,0.011236505111259041,1.8997695552030236,1.8606450353420452,1.9462197752208081,1.8997695552030145,2.686679870351618,0.015144268950098147,31.0,0.0
"Beta(0.5,0.5)",30000,Common-clock Efficient betting,5,1.0,0.01053670534668936,0.010518521730565401,0.010554536654833179,1.8250109004848702,1.8218614057856664,1.8280993736519202,1.8250109004848611,2.580955166944438,0.03463159920647738,123.0,0.0
"Beta(0.5,0.5)",30000,Common-clock STaR betting,5,1.0,0.01087729218027581,0.010812229634756221,0.010940875787722858,1.884002270500935,1.8727331070499658,1.8950152743636153,1.884002270500935,2.6643815624841265,0.005798685178160667,123.0,0.0
"Beta(0.5,0.5)",30000,Efficient betting,5,1.0,0.01054357970462988,0.01052566930758408,0.01056132446528176,1.8262015742071085,1.8230994024403997,1.8292750569088294,1.8262015742071007,2.5826390338707887,0.0429564457852393,31.0,0.0
"Beta(0.5,0.5)",30000,Gaffke,40,1.0,0.01055122538990587,0.01052479433165397,0.01057003497208351,1.8275258457427774,1.8229478521637668,1.8307837609428539,1.8275258457427703,2.5845118366367963,0.000233043634216255,0.0,0.0
"Beta(0.5,0.5)",30000,Regularized Efficient betting,40,1.0,0.010745046108284282,0.01018453458487137,0.011339611554798859,1.8610965789218703,1.7640131352439683,1.9640783351006816,1.8610965789218614,2.6319880227974783,0.042262461820791894,31.0,0.0
"Beta(0.5,0.5)",30000,STaR betting,5,1.0,0.01087591937764878,0.010808532602983988,0.01093978001126662,1.8837644941110567,1.8720927623632957,1.894825480314021,1.8837644941110567,2.664045295888749,0.009869451774284244,31.0,0.0
"Beta(0.5,0.5)",30000,Square-root feedback,40,1.0,0.010741692816563304,0.01034449695355278,0.010954342109106181,1.8605157717585346,1.791719430229489,1.8973477096463185,1.8605157717585274,2.6311666374299656,0.009356431074775125,31.0,0.0
"Beta(0.5,0.5)",30000,Squared-hinge feedback,40,1.0,0.01079778104741763,0.01033226985157464,0.011086686349475879,1.87023053831317,1.789601634043955,1.9202704044872627,1.8702305383131623,2.6449053920468195,0.009356431074775125,31.0,0.0
"Beta(0.5,0.5)",30000,Target-capped feedback,40,1.0,0.010592867557328668,0.010553161581126359,0.01062916469412859,1.8347384807141363,1.8278612038994777,1.841025329224811,1.8347384807141278,2.5947120428337387,0.009356431074775125,31.0,0.0
"Beta(0.5,0.5)",100000,Capped original feedback,40,1.0,0.0059334308344048655,0.00584911362719195,0.00604315633246319,1.8763155775792875,1.8496521355055733,1.9110138267053562,1.8763155775792733,2.653510937104535,0.04917081620369567,31.025,0.0
"Beta(0.5,0.5)",100000,Common-clock Efficient betting,5,1.0,0.0057596112745591,0.00575079128472788,0.005767462188201421,1.8213490064792297,1.8185598807986114,1.8238316833615231,1.8213490064792168,2.575776466777689,0.10394958225078876,123.0,0.0
"Beta(0.5,0.5)",100000,Common-clock STaR betting,5,1.0,0.005892428660263627,0.005820015381693156,0.005979561989721394,1.863349551648756,1.840450462336461,1.8909035297687948,1.863349551648756,2.6351742073834967,0.01853421302512288,123.0,0.0
"Beta(0.5,0.5)",100000,Efficient betting,5,1.0,0.00576188576293406,0.00575321209934062,0.00576953307564152,1.822068262856876,1.8193254095955411,1.8244865554703877,1.8220682628568619,2.5767936489017798,0.13748117478098715,31.0,0.0
"Beta(0.5,0.5)",100000,Gaffke,40,1.0,0.005769073226960587,0.0057617798745296395,0.00577607487256064,1.8243411385493118,1.8220347780032893,1.8265552532958511,1.824341138549297,2.5800079805316103,0.0002747604477917225,0.0,0.0
"Beta(0.5,0.5)",100000,Regularized Efficient betting,40,0.975,0.00578402778095275,0.00548298261540182,0.006019340238403489,1.8290701837500325,1.7338713435777002,1.9034825164856006,1.8290701837500165,2.5866958603915444,0.13770169829804213,31.0,0.0
"Beta(0.5,0.5)",100000,STaR betting,5,1.0,0.005891670337611521,0.005819704394014413,0.005978937107346693,1.8631097489705606,1.8403521193975536,1.8907059246114202,1.8631097489705606,2.6348350751836995,0.03211754797957837,31.0,0.0
"Beta(0.5,0.5)",100000,Square-root feedback,40,1.0,0.005855558698728387,0.00565605694101371,0.00601021070794431,1.8516902460793574,1.7886022509208186,1.9005955054637118,1.8516902460793407,2.6186854593194004,0.029910978931366062,31.0,0.0
"Beta(0.5,0.5)",100000,Squared-hinge feedback,40,1.0,0.005879357380491607,0.00562746118344151,0.00608574780632787,1.8592160500474826,1.7795594783861948,1.924482433336941,1.8592160500474695,2.629328553358885,0.029910978931366062,31.0,0.0
"Beta(0.5,0.5)",100000,Target-capped feedback,40,1.0,0.005780945118737845,0.005769067367200839,0.00579088028984326,1.8280953603644285,1.8243392855305913,1.8312371373280905,1.8280953603644128,2.5853172519387053,0.029910978931366062,31.0,0.0
"Beta(0.5,0.5)",300000,Capped original feedback,30,1.0,0.00341470282825089,0.00337030478089839,0.0034637986668697197,1.8703097662097325,1.8459919541656014,1.8972006645009176,1.8703097662097015,2.6450174372126565,0.1450076008312559,31.0,0.0
"Beta(0.5,0.5)",300000,Common-clock Efficient betting,5,1.0,0.0033266988387522602,0.00332606799887682,0.00332727537376682,1.8221079960108857,1.8217624707809412,1.822423777243547,1.8221079960108544,2.576849840067056,0.29450168437324464,123.0,0.0
"Beta(0.5,0.5)",300000,Common-clock STaR betting,5,1.0,0.0033278685485716108,0.0032131688784211134,0.0034315675546243486,1.8227486724646478,1.7599250757848184,1.8795469572705972,1.8227486724646478,2.5777558933970592,0.05653895977884531,123.0,0.0
"Beta(0.5,0.5)",300000,Efficient betting,5,1.0,0.0033274357365788397,0.00332681675022826,0.0033279964756516,1.8225116115730624,1.8221725787860583,1.8228187410120895,1.8225116115730486,2.5774206386690706,0.42036994399968536,31.0,0.0
"Beta(0.5,0.5)",300000,Gaffke,30,1.0,0.0033291123300614933,0.00332746917853487,0.00333049181337307,1.8234299196432895,1.8225299284867422,1.8241854937707473,1.823429919643264,2.578719322396423,0.0003949916940958033,0.0,0.0
"Beta(0.5,0.5)",300000,Regularized Efficient betting,30,1.0,0.0033611100557118466,0.00321308752926345,0.00352461467326821,1.8409557957708527,1.759880519016137,1.9305109630627213,1.8409557957708242,2.603504654108493,0.4099721082990679,31.0,0.0
"Beta(0.5,0.5)",300000,STaR betting,5,1.0,0.00332781520310691,0.003212908678491666,0.0034312325698531597,1.8227194539502907,1.759782558413999,1.8793634785549964,1.8227194539502907,2.5777145721777828,0.09464952046982944,31.0,0.0
"Beta(0.5,0.5)",300000,Square-root feedback,30,1.0,0.003370172024013393,0.00330852501915921,0.00344943214175117,1.8459192402250018,1.812153785063744,1.889331794620479,1.8459192402249782,2.6105240245716366,0.08783487705998895,31.0,0.0
"Beta(0.5,0.5)",300000,Squared-hinge feedback,30,1.0,0.003380680802146977,0.0032880264161284103,0.00349159129521439,1.8516751350605893,1.8009262377864343,1.9124233139776508,1.8516751350605587,2.618664089111718,0.08783487705998895,31.0,0.0
"Beta(0.5,0.5)",300000,Target-capped feedback,30,1.0,0.0033333550100954567,0.00333090557282003,0.00333682847427301,1.8257537312021677,1.824412119153198,1.827656225884894,1.8257537312021423,2.5820056882193883,0.08783487705998895,31.0,0.0
"Beta(0.5,0.5)",1000000,Capped original feedback,20,1.0,0.0018592576602844298,0.0018381870343775698,0.00189351701818906,1.8592576602844801,1.8381870343776578,1.8935170181890726,1.85925766028443,2.62938739912038,0.4789955373009434,31.0,0.0
"Beta(0.5,0.5)",1000000,Common-clock Efficient betting,5,1.0,0.0018217418070446002,0.0018212129281178402,0.00182241987320534,1.821741807044652,1.8212129281178993,1.8224198732053605,1.8217418070446,2.576331970664617,0.9742000406142324,123.0,0.0
"Beta(0.5,0.5)",1000000,Common-clock STaR betting,5,1.0,0.0018441061751083177,0.0018081116484295334,0.0018753859178839206,1.8441061751083176,1.8081116484295334,1.8753859178839205,1.8441061751083176,2.6079599632941566,0.19527156376279892,123.0,0.0
"Beta(0.5,0.5)",1000000,Efficient betting,5,1.0,0.00182198570059534,0.00182148262977088,0.00182263469858848,1.8219857005953854,1.8214826297709208,1.8226346985885433,1.8219857005953402,2.5766768882318396,1.3774274088209495,31.0,0.0
"Beta(0.5,0.5)",1000000,Gaffke,20,1.0,0.0018225293852903099,0.00182177847005301,0.00182327676873625,1.8225293852903501,1.821778470053076,1.8232767687363152,1.82252938529031,2.577445774501113,0.0007454257487551749,0.0,0.0
"Beta(0.5,0.5)",1000000,Regularized Efficient betting,20,1.0,0.001822227714860325,0.00173959214358021,0.0018742346428782801,1.8222277148603752,1.7395921435802764,1.8742346428782974,1.822227714860325,2.577019148087675,1.3475993841508171,31.0,0.0
"Beta(0.5,0.5)",1000000,STaR betting,5,1.0,0.0018442637096448776,0.001808247499796023,0.0018757270098995083,1.8442637096448777,1.808247499796023,1.8757270098995082,1.8442637096448777,2.608182750772302,0.3148667294997722,31.0,0.0
"Beta(0.5,0.5)",1000000,Square-root feedback,20,1.0,0.0018679040461578,0.00181769118439322,0.0018955572533398898,1.8679040461578533,1.8176911843933108,1.8955572533399523,1.8679040461578,2.6416152352880156,0.2832196738992934,31.0,0.0
"Beta(0.5,0.5)",1000000,Squared-hinge feedback,20,1.0,0.001878920430304525,0.00181474353682921,0.00191688686069246,1.8789204303045814,1.8147435368292442,1.916886860692513,1.8789204303045248,2.6571947551566306,0.2832196738992934,31.0,0.0
"Beta(0.5,0.5)",1000000,Target-capped feedback,20,1.0,0.0018244988303966502,0.00182333208120807,0.00182565524836713,1.8244988303967034,1.8233320812081235,1.8256552483672084,1.82449883039665,2.5802309904808673,0.2832196738992934,31.0,0.0
"Beta(0.5,0.5)",3000000,Capped original feedback,15,0.9333333333333333,0.0010699923882930265,0.0010603233833691799,0.00108138937320852,1.8532811802355622,1.836533972448786,1.8730213371622557,1.8532811802354885,2.6209353799799477,1.428132227404664,31.0,0.0
"Beta(0.5,0.5)",3000000,Common-clock Efficient betting,5,0.8,0.0010518197368800599,0.0010514565140315,0.00105220286170254,1.8218052246800798,1.821176104251953,1.8224688163381955,1.8218052246799918,2.5764216567447322,2.8954378647729753,123.0,0.0
"Beta(0.5,0.5)",3000000,Common-clock STaR betting,5,0.8,0.0010704838966881347,0.0010500693677020223,0.0010901125051764882,1.8541324977481621,1.818773496331628,1.888130244931868,1.8541324977481621,2.622139324752153,0.5756427706219256,123.0,0.0
"Beta(0.5,0.5)",3000000,Efficient betting,5,0.8,0.0010518882678242,0.00105152625652196,0.0010522633054539999,1.8219239237571856,1.8212969017887617,1.8225735079867234,1.821923923757133,2.5765895225894164,4.082621568185277,31.0,0.0
"Beta(0.5,0.5)",3000000,Gaffke,15,0.9333333333333333,0.0010519051541679134,0.00105162591974326,0.00105215260223574,1.8219531717624942,1.8214695235518303,1.8223817643882334,1.8219531717623985,2.5766308855151956,0.0018202222068793533,0.0,0.0
"Beta(0.5,0.5)",3000000,Regularized Efficient betting,15,0.9333333333333333,0.0010556624593479667,0.00101976337199608,0.00108320789194188,1.828461015233892,1.7662819719950769,1.8761711040030367,1.8284610152337926,2.585834366014249,4.019625947934886,31.0,0.0
"Beta(0.5,0.5)",3000000,STaR betting,5,0.8,0.001070498862986402,0.0010501129796345987,0.0010899922837792953,1.8541584201371628,1.8188490344146666,1.887922015363773,1.8541584201371628,2.6221759845462467,0.9452912968117744,31.0,0.0
"Beta(0.5,0.5)",3000000,Square-root feedback,15,0.9333333333333333,0.0010666827558665733,0.00104648469123336,0.00109249940830792,1.8475487287185834,1.812564654559251,1.8922644824283552,1.8475487287184937,2.6128284692989907,0.8366506950483502,31.0,0.0
"Beta(0.5,0.5)",3000000,Squared-hinge feedback,15,0.9333333333333333,0.0010691735750305866,0.0010381679493131999,0.00110608033012198,1.8518629540631024,1.7981596350001225,1.9157873290238894,1.851862954063031,2.6189297052923433,0.8366506950483502,31.0,0.0
"Beta(0.5,0.5)",3000000,Target-capped feedback,15,0.9333333333333333,0.0010525940335035066,0.00105204565549028,0.0010530587042567598,1.8231463457720267,1.822196527191413,1.8239511791255099,1.8231463457719306,2.5783182883817477,0.8366506950483502,31.0,0.0
"Beta(0.5,0.5)",10000000,Capped original feedback,10,1.0,0.0005864729444062499,0.00058210748964349,0.00059167392322897,1.854590290389239,1.8407855103165531,1.8710372295314128,1.8545902903890563,2.622786741313918,4.736991499597207,31.0,0.0
"Beta(0.5,0.5)",10000000,Common-clock Efficient betting,5,1.0,0.0005759844516741,0.0005759378039979,0.00057601696622454,1.8214227641334269,1.821275251229047,1.821525584169952,1.8214227641333403,2.5758807758525832,9.379768894985318,123.0,0.0
"Beta(0.5,0.5)",10000000,Common-clock STaR betting,5,0.8,0.0005782140406285885,0.0005531472781050484,0.0005945428995957957,1.828473343475477,1.7492052803345404,1.8801097294035167,1.828473343475477,2.585851800780698,1.8801363346166908,123.0,0.0
"Beta(0.5,0.5)",10000000,Efficient betting,5,1.0,0.000576009017837,0.00057595793534826,0.00057605040298878,1.8215004491617144,1.8213389121487493,1.8216313205026264,1.821500449161475,2.5759906390731806,13.627062115375884,31.0,0.0
"Beta(0.5,0.5)",10000000,Gaffke,10,1.0,0.00057606066515554,0.0005760145274765201,0.00057611091552727,1.8216637723232487,1.8215178721715335,1.8218226779512565,1.8216637723231013,2.5762216129032725,0.00538128798943938,0.0,0.0
"Beta(0.5,0.5)",10000000,Regularized Efficient betting,10,1.0,0.0005787654550816,0.00055655844077352,0.00059106788145475,1.830217069081863,1.7599923238363862,1.869120757167562,1.8302170690817294,2.5883178011823067,13.426783118990716,31.0,0.0
"Beta(0.5,0.5)",10000000,STaR betting,5,0.8,0.0005782396308277704,0.000553159563998129,0.0005945807705067807,1.8285542667906693,1.7492441317397645,1.8802294877392947,1.8285542667906693,2.5859662436305553,3.1371762939728796,31.0,0.0
"Beta(0.5,0.5)",10000000,Square-root feedback,10,0.9,0.00058108988766059,0.00056217759354058,0.0005941927847296199,1.8375675702989973,1.7777616451006846,1.8790025689838539,1.837567570298837,2.5987129796938175,2.7629181478754616,31.0,0.0
"Beta(0.5,0.5)",10000000,Squared-hinge feedback,10,0.9,0.00058051975490165,0.00054956067569943,0.00059793321528763,1.835764652212081,1.7378634476715535,1.8908308489767485,1.8357646522119109,2.596163268483453,2.7629181478754616,31.0,0.0
"Beta(0.5,0.5)",10000000,Target-capped feedback,10,1.0,0.00057639098521891,0.00057613042278522,0.00057674159460599,1.8227083360803622,1.8218843653170835,1.8238170603127069,1.8227083360802017,2.577698849135346,2.7629181478754616,31.0,0.0
"Beta(1,5)",1000,Capped original feedback,50,1.0,0.02742347209446709,0.02547726250076749,0.02989277558404622,0.8672063316858437,0.8056617804842268,0.9452925642985618,0.8672063316858423,3.07827710799756,0.00138333406415763,31.68,0.0
"Beta(1,5)",1000,Common-clock Efficient betting,5,1.0,0.02299270534814764,0.02144599981692996,0.024559552214293658,0.7270931846928144,0.678182061210528,0.7766412331099989,0.727093184692813,2.580924774234405,0.0019786359276622,123.0,0.0
"Beta(1,5)",1000,Common-clock STaR betting,5,1.0,0.02368500321608826,0.022380279637408816,0.024463047100272285,0.7489855655125213,0.7077265832569918,0.7735894734483789,0.7489855655125213,2.6586350171772364,0.000908968085423112,123.0,0.0
"Beta(1,5)",1000,Efficient betting,5,1.0,0.0233511069122471,0.02219543708294008,0.024759371300725738,0.7384268372880249,0.7018813484505432,0.7829600674409912,0.7384268372880243,2.6211552500267272,0.0026920052245259,31.0,0.0
"Beta(1,5)",1000,Gaffke,50,1.0,0.024088241693340593,0.02351344193963485,0.02477952191500203,0.7617370857958763,0.7435603215937379,0.7835972858146396,0.7617370857958748,2.703898423988521,0.018249186320463143,0.0,0.0
"Beta(1,5)",1000,Regularized Efficient betting,50,1.0,0.02489051152714008,0.02155024444718199,0.02816689066005486,0.7871070855243876,0.6814785658649153,0.89071529090697,0.787107085524386,2.793952989483174,0.002305501381633754,31.3,0.0
"Beta(1,5)",1000,STaR betting,5,1.0,0.02388405591131233,0.023037186687313704,0.02469979304892398,0.755280164425555,0.7284998081442051,0.7810760376939452,0.755280164425555,2.680978626800508,0.0009774329606443643,31.0,0.0
"Beta(1,5)",1000,Square-root feedback,50,1.0,0.024470922940895052,0.02305154413401276,0.02579151143685393,0.7738385293969448,0.7289538304737407,0.8155992043874064,0.7738385293969432,2.746854287489282,0.000595283724542188,31.18,0.0
"Beta(1,5)",1000,Squared-hinge feedback,50,1.0,0.024663291949891253,0.02324547309728617,0.02615017174800886,0.7799217715935188,0.7350864027559334,0.82694103928295,0.7799217715935174,2.7684476551941923,0.000595283724542188,31.2,0.0
"Beta(1,5)",1000,Target-capped feedback,50,1.0,0.024971237354318374,0.02375379715085378,0.02638596010707756,0.7896598603232329,0.7511610207431648,0.8343973218870568,0.7896598603232314,2.803014441110127,0.000595283724542188,31.22,0.0
"Beta(1,5)",3000,Capped original feedback,50,1.0,0.014914567700693458,0.01403917811780922,0.015634782756565612,0.8169045165107793,0.768957454395704,0.8563523197463807,0.8169045165107767,2.899723376911313,0.0023005916853434897,31.38,0.0
"Beta(1,5)",3000,Common-clock Efficient betting,5,1.0,0.01329828625343366,0.01305834607561124,0.013486654925230141,0.7283771357166491,0.7152350709321343,0.7386945127836713,0.7283771357166479,2.585482348251164,0.00422262144275006,123.0,0.0
"Beta(1,5)",3000,Common-clock STaR betting,5,1.0,0.01367632133479097,0.013378035914394903,0.013994239555467237,0.7490829698754178,0.7327452045428341,0.7664960679660474,0.7490829698754178,2.658980768366507,0.0012485948391258717,123.0,0.0
"Beta(1,5)",3000,Efficient betting,5,1.0,0.013480480908418042,0.0131539226075292,0.01391896856375276,0.7383563479558332,0.7204700131820941,0.762373305957271,0.7383563479558294,2.6209050377188645,0.0053702524164690995,31.0,0.0
"Beta(1,5)",3000,Gaffke,50,1.0,0.013593415677543725,0.013292266322033659,0.01387030018823919,0.7445420400135099,0.7280474104944088,0.7597076292466796,0.744542040013507,2.6428620663550033,0.1667097849654965,0.0,0.0
"Beta(1,5)",3000,Regularized Efficient betting,50,0.98,0.013887648637872181,0.012337027183204171,0.015260863539154729,0.7606578429668517,0.6757268080795368,0.8358719207403222,0.7606578429668488,2.7000674919794125,0.005108457342721472,31.12,0.0
"Beta(1,5)",3000,STaR betting,5,1.0,0.013816245941801208,0.013493337389683769,0.01431761933375797,0.7567469562363731,0.7390605264357676,0.7842083078871328,0.7567469562363731,2.686185221227306,0.0015770509839057923,31.0,0.0
"Beta(1,5)",3000,Square-root feedback,50,0.98,0.01368982258436758,0.01303177138578173,0.014301906645091171,0.7498224637701818,0.7137795152243045,0.7833476884849482,0.7498224637701795,2.661605711294831,0.001163233609986436,31.02,0.0
"Beta(1,5)",3000,Squared-hinge feedback,50,0.98,0.01376519889817094,0.01299760041434511,0.01444658151361129,0.753950994507351,0.711907894037534,0.7912718573842064,0.7539509945073481,2.676260541631674,0.001163233609986436,31.02,0.0
"Beta(1,5)",3000,Target-capped feedback,50,1.0,0.013849923754940223,0.013425424151499079,0.01429302986925134,0.758591566030744,0.7353407651850735,0.7828614874484108,0.7585915660307413,2.692732936454617,0.001163233609986436,31.02,0.0
"Beta(1,5)",10000,Capped original feedback,50,1.0,0.007808167970411648,0.00755235292804234,0.00809420571289422,0.7808167970411697,0.7552352928042364,0.8094205712894298,0.7808167970411648,2.771624680367916,0.005588445003377224,31.06,0.0
"Beta(1,5)",10000,Common-clock Efficient betting,5,1.0,0.007146881202258659,0.00689884310943678,0.0073529873341032,0.7146881202258704,0.6898843109436814,0.7352987334103245,0.714688120225866,2.536891163573844,0.0118200397584587,123.0,0.0
"Beta(1,5)",10000,Common-clock STaR betting,5,1.0,0.007446632893990846,0.007261123872142028,0.0075566029983622825,0.7446632893990845,0.7261123872142028,0.7556602998362283,0.7446632893990845,2.64329245897823,0.002354951994493604,123.0,0.0
"Beta(1,5)",10000,Efficient betting,5,1.0,0.0072391904754241,0.00692899895339064,0.00752504047627122,0.7239190475424157,0.6928998953390719,0.7525040476271277,0.72391904754241,2.569657705059852,0.01528877040836954,31.0,0.0
"Beta(1,5)",10000,Gaffke,50,1.0,0.0073554718035374654,0.00726378488815717,0.007439305294157351,0.735547180353752,0.7263784888157238,0.743930529415742,0.7355471803537467,2.610933481924056,0.00021657598321320402,0.0,0.0
"Beta(1,5)",10000,Regularized Efficient betting,50,0.98,0.007470396696191805,0.00687143526777741,0.0082284699670727,0.7470396696191851,0.6871435267777501,0.8228469967072755,0.7470396696191806,2.6517277719644867,0.014627272783545723,31.0,0.0
"Beta(1,5)",10000,STaR betting,5,0.8,0.007520431764288726,0.007276513309381577,0.007734374834889923,0.7520431764288726,0.7276513309381577,0.7734374834889923,0.7520431764288726,2.669488459253323,0.0035796278156340123,31.0,0.0
"Beta(1,5)",10000,Square-root feedback,50,0.98,0.007476144812462118,0.00727507370782305,0.00767275192360938,0.7476144812462163,0.727507370782308,0.7672751923609444,0.7476144812462118,2.653768150831949,0.0033143497744458224,31.0,0.0
"Beta(1,5)",10000,Squared-hinge feedback,50,0.98,0.007522309985214158,0.00726792793882891,0.0077514794351251195,0.7522309985214212,0.726792793882892,0.7751479435125197,0.7522309985214158,2.6701551615440504,0.0033143497744458224,31.0,0.0
"Beta(1,5)",10000,Target-capped feedback,50,1.0,0.007429522012582438,0.00725070284454576,0.00759235729556173,0.7429522012582491,0.7250702844545796,0.7592357295561808,0.7429522012582439,2.637218698603971,0.0033143497744458224,31.0,0.0
"Beta(1,5)",30000,Capped original feedback,40,1.0,0.004462945025762633,0.004339998116624551,0.0045824244615669096,0.7730047536007755,0.7517097242747024,0.7936991989280495,0.7730047536007671,2.743894677010469,0.015245023551688016,31.075,0.0
"Beta(1,5)",30000,Common-clock Efficient betting,5,1.0,0.0042091534148204,0.00417564517534016,0.0042429599158150194,0.7290467571321037,0.7232429598069018,0.7349022148669867,0.7290467571320971,2.587859268482145,0.034625115152448385,123.0,0.0
"Beta(1,5)",30000,Common-clock STaR betting,5,1.0,0.004118928906694297,0.00366770180794051,0.004404426945895679,0.7134194139158649,0.6352645878365191,0.7628691248516734,0.7134194139158649,2.5323877029230557,0.0057109474204480645,123.0,0.0
"Beta(1,5)",30000,Efficient betting,5,1.0,0.00424445098350004,0.0041999613681802,0.0042753871573151195,0.735160475365783,0.7274546479514696,0.7405187778497268,0.7351604753657759,2.6095608153872503,0.04439198977779588,31.0,0.0
"Beta(1,5)",30000,Gaffke,40,1.0,0.004223458453147999,0.004200111879987339,0.00425233494523855,0.731524462450869,0.7274807173611813,0.7365260175953909,0.7315244624508594,2.5966542498890406,0.000233817796106405,0.0,0.0
"Beta(1,5)",30000,Regularized Efficient betting,40,1.0,0.004250031286463682,0.0040113588885091304,0.00455353493121599,0.7361270121912513,0.6947877402290974,0.7886953854905783,0.7361270121912415,2.6129916807709117,0.04232806957443239,31.0,0.0
"Beta(1,5)",30000,STaR betting,5,1.0,0.004149523416574924,0.0036919897134963463,0.0044497115760830045,0.7187185384704564,0.6394713764797334,0.7707126528803149,0.7187185384704564,2.5511977291103825,0.009959886875003576,31.0,0.0
"Beta(1,5)",30000,Square-root feedback,40,1.0,0.00424861324344387,0.00408091417954412,0.00436303882578158,0.7358813999354844,0.7068350700298763,0.7557004921649456,0.7358813999354782,2.612119843750418,0.009298021319045752,31.0,0.0
"Beta(1,5)",30000,Squared-hinge feedback,40,1.0,0.004264529206245062,0.0040801016003691095,0.00441567260341795,0.7386381255577908,0.7066943271882524,0.7648169298709986,0.7386381255577824,2.621905248983426,0.009298021319045752,31.0,0.0
"Beta(1,5)",30000,Target-capped feedback,40,1.0,0.00425045989712137,0.0041915841117620796,0.00433411932687267,0.7362012497348268,0.7260036645770446,0.7506914880209731,0.7362012497348196,2.6132551979093286,0.009298021319045752,31.0,0.0
"Beta(1,5)",100000,Capped original feedback,40,0.975,0.0023918091151991323,0.00233985938931164,0.00244326510002316,0.7563564532381479,0.7399285074755517,0.772628264367257,0.7563564532381315,2.6847990730914826,0.04929583083285247,31.025,0.0
