distribution,population_mean,population_variance,replication,n,sampling_fraction,method,width,normalized_width
Bernoulli(0.25),0.25,0.1875,110,2000,0.5,Bridge-efficient betting,0.03595651779323816,1.0193084316157135
Bernoulli(0.25),0.25,0.1875,110,2000,0.5,WSR running intersection,0.0439954805187881,1.2471998680088798
Bernoulli(0.25),0.25,0.1875,110,2000,0.5,Exact hypergeometric,0.03525,0.9992798084916572
Bernoulli(0.25),0.25,0.1875,110,2000,0.5,Bardenet--Maillard EBS,0.08154395034691464,2.311637534363633
Bernoulli(0.25),0.25,0.1875,110,2000,0.5,Shekhar--Ramdas AS-CI,0.06800729139036288,1.927895407563068
Bernoulli(0.25),0.25,0.1875,110,2000,0.5,Shekhar--Ramdas rate CI,0.14124047190746383,4.003936218977638
Bernoulli(0.25),0.25,0.1875,110,2800,0.7,Bridge-efficient betting,0.023078609257936533,0.9993693312889164
Bernoulli(0.25),0.25,0.1875,110,2800,0.7,WSR running intersection,0.02949732653796669,1.2773180206654393
Bernoulli(0.25),0.25,0.1875,110,2800,0.7,Exact hypergeometric,0.02325,1.006791037223219
Bernoulli(0.25),0.25,0.1875,110,2800,0.7,Bardenet--Maillard EBS,0.05541533872184212,2.3996415634339545
Bernoulli(0.25),0.25,0.1875,110,2800,0.7,Shekhar--Ramdas AS-CI,0.04382214461387024,1.897623330285777
Bernoulli(0.25),0.25,0.1875,110,2800,0.7,Shekhar--Ramdas rate CI,0.09295997844572135,4.025431101918962
Bernoulli(0.25),0.25,0.1875,110,3200,0.8,Bridge-efficient betting,0.01804354786872875,1.0230101026254363
Bernoulli(0.25),0.25,0.1875,110,3200,0.8,WSR running intersection,0.02396192625164989,1.358562784444818
Bernoulli(0.25),0.25,0.1875,110,3200,0.8,Exact hypergeometric,0.01775,1.0063668993320236
Bernoulli(0.25),0.25,0.1875,110,3200,0.8,Bardenet--Maillard EBS,0.04478945835532147,2.539415680439756
Bernoulli(0.25),0.25,0.1875,110,3200,0.8,Shekhar--Ramdas AS-CI,0.03277939098502747,1.8584841728222075
Bernoulli(0.25),0.25,0.1875,110,3200,0.8,Shekhar--Ramdas rate CI,0.0707778508281025,4.012872466437297
Bernoulli(0.25),0.25,0.1875,110,3600,0.9,Bridge-efficient betting,0.012749119661748298,1.084250030130133
Bernoulli(0.25),0.25,0.1875,110,3600,0.9,WSR running intersection,0.01799111515283583,1.5300560088916717
Bernoulli(0.25),0.25,0.1875,110,3600,0.9,Exact hypergeometric,0.01175,0.9992798084916573
Bernoulli(0.25),0.25,0.1875,110,3600,0.9,Bardenet--Maillard EBS,0.03405678345484095,2.8963622169017285
Bernoulli(0.25),0.25,0.1875,110,3600,0.9,Shekhar--Ramdas AS-CI,0.020764099249265033,1.7658846911750918
Bernoulli(0.25),0.25,0.1875,110,3600,0.9,Shekhar--Ramdas rate CI,0.04625996516508418,3.9341829047656223
Bernoulli(0.25),0.25,0.1875,111,400,0.1,Bridge-efficient betting,0.11531763458624489,1.089688735745189
Bernoulli(0.25),0.25,0.1875,111,400,0.1,WSR running intersection,0.13122963923960923,1.2400484989861562
Bernoulli(0.25),0.25,0.1875,111,400,0.1,Exact hypergeometric,0.11025,1.0418023535338556
Bernoulli(0.25),0.25,0.1875,111,400,0.1,Bardenet--Maillard EBS,0.31042821340334115,2.9333772637361526
Bernoulli(0.25),0.25,0.1875,111,400,0.1,Shekhar--Ramdas AS-CI,0.2185274211714504,2.064964913270759
Bernoulli(0.25),0.25,0.1875,111,400,0.1,Shekhar--Ramdas rate CI,0.41657670846600353,3.936422633172511
Bernoulli(0.25),0.25,0.1875,111,1200,0.3,Bridge-efficient betting,0.05644857259467234,1.0475929392140153
Bernoulli(0.25),0.25,0.1875,111,1200,0.3,WSR running intersection,0.06853436753153813,1.271885474147734
Bernoulli(0.25),0.25,0.1875,111,1200,0.3,Exact hypergeometric,0.05575,1.0346285774229391
Bernoulli(0.25),0.25,0.1875,111,1200,0.3,Bardenet--Maillard EBS,0.13085499474352158,2.428454117671317
Bernoulli(0.25),0.25,0.1875,111,1200,0.3,Shekhar--Ramdas AS-CI,0.10961083302749472,2.0341973138184786
Bernoulli(0.25),0.25,0.1875,111,1200,0.3,Shekhar--Ramdas rate CI,0.2198997778909155,4.080979271298622
Bernoulli(0.25),0.25,0.1875,111,2000,0.5,Bridge-efficient betting,0.03707427438348532,1.0509950015857124
Bernoulli(0.25),0.25,0.1875,111,2000,0.5,WSR running intersection,0.04152579931542277,1.1771884478688983
Bernoulli(0.25),0.25,0.1875,111,2000,0.5,Exact hypergeometric,0.03575,1.01345399017239
Bernoulli(0.25),0.25,0.1875,111,2000,0.5,Bardenet--Maillard EBS,0.08221199641156762,2.330575546946613
Bernoulli(0.25),0.25,0.1875,111,2000,0.5,Shekhar--Ramdas AS-CI,0.06936910527218354,1.966500602315608
Bernoulli(0.25),0.25,0.1875,111,2000,0.5,Shekhar--Ramdas rate CI,0.1430771101592438,4.056001907502663
Bernoulli(0.25),0.25,0.1875,111,2800,0.7,Bridge-efficient betting,0.023584104795008887,1.02125872380852
Bernoulli(0.25),0.25,0.1875,111,2800,0.7,WSR running intersection,0.029082603659480677,1.2593593420851756
Bernoulli(0.25),0.25,0.1875,111,2800,0.7,Exact hypergeometric,0.02325,1.006791037223219
Bernoulli(0.25),0.25,0.1875,111,2800,0.7,Bardenet--Maillard EBS,0.055352464360236775,2.3969189249937224
Bernoulli(0.25),0.25,0.1875,111,2800,0.7,Shekhar--Ramdas AS-CI,0.04369504513728972,1.8921195619478404
Bernoulli(0.25),0.25,0.1875,111,2800,0.7,Shekhar--Ramdas rate CI,0.09278529594556084,4.017866853509442
Bernoulli(0.25),0.25,0.1875,111,3200,0.8,Bridge-efficient betting,0.01802265811711551,1.0218257220869105
Bernoulli(0.25),0.25,0.1875,111,3200,0.8,WSR running intersection,0.024195838719606455,1.3718248557176378
Bernoulli(0.25),0.25,0.1875,111,3200,0.8,Exact hypergeometric,0.01775,1.0063668993320236
Bernoulli(0.25),0.25,0.1875,111,3200,0.8,Bardenet--Maillard EBS,0.04475809166853906,2.5376372919710497
Bernoulli(0.25),0.25,0.1875,111,3200,0.8,Shekhar--Ramdas AS-CI,0.032716235461638155,1.8549034613715598
Bernoulli(0.25),0.25,0.1875,111,3200,0.8,Shekhar--Ramdas rate CI,0.0706901781883833,4.007901714742059
Bernoulli(0.25),0.25,0.1875,111,3600,0.9,Bridge-efficient betting,0.01199587695300558,1.0201904361096938
Bernoulli(0.25),0.25,0.1875,111,3600,0.9,WSR running intersection,0.018064478039741427,1.5362951622174097
Bernoulli(0.25),0.25,0.1875,111,3600,0.9,Exact hypergeometric,0.01175,0.9992798084916573
Bernoulli(0.25),0.25,0.1875,111,3600,0.9,Bardenet--Maillard EBS,0.03409437796574591,2.8995594454683196
Bernoulli(0.25),0.25,0.1875,111,3600,0.9,Shekhar--Ramdas AS-CI,0.02083818934676543,1.7721856901913746
Bernoulli(0.25),0.25,0.1875,111,3600,0.9,Shekhar--Ramdas rate CI,0.04636693192586605,3.9432799025723524
Bernoulli(0.25),0.25,0.1875,112,400,0.1,Bridge-efficient betting,0.11053091995418074,1.0444568938460563
Bernoulli(0.25),0.25,0.1875,112,400,0.1,WSR running intersection,0.12041980298236013,1.137901443620009
Bernoulli(0.25),0.25,0.1875,112,400,0.1,Exact hypergeometric,0.10225,0.966206717903281
Bernoulli(0.25),0.25,0.1875,112,400,0.1,Bardenet--Maillard EBS,0.2987418419949366,2.8229474293819883
Bernoulli(0.25),0.25,0.1875,112,400,0.1,Shekhar--Ramdas AS-CI,0.196147038766385,1.853482509074978
Bernoulli(0.25),0.25,0.1875,112,400,0.1,Shekhar--Ramdas rate CI,0.38802267380021743,3.666602583125316
Bernoulli(0.25),0.25,0.1875,112,1200,0.3,Bridge-efficient betting,0.053293071128428016,0.98903200660278
Bernoulli(0.25),0.25,0.1875,112,1200,0.3,WSR running intersection,0.0514788548462094,0.9553631274779482
Bernoulli(0.25),0.25,0.1875,112,1200,0.3,Exact hypergeometric,0.05425,1.0067910372232187
Bernoulli(0.25),0.25,0.1875,112,1200,0.3,Bardenet--Maillard EBS,0.1287840529157774,2.390020833417243
Bernoulli(0.25),0.25,0.1875,112,1200,0.3,Shekhar--Ramdas AS-CI,0.10533766398823277,1.954894303878042
Bernoulli(0.25),0.25,0.1875,112,1200,0.3,Shekhar--Ramdas rate CI,0.21431654470921682,3.9773636192053226
Bernoulli(0.25),0.25,0.1875,112,2000,0.5,Bridge-efficient betting,0.036380026023834944,1.0313141968232422
Bernoulli(0.25),0.25,0.1875,112,2000,0.5,WSR running intersection,0.04041396174579859,1.1456696724462632
Bernoulli(0.25),0.25,0.1875,112,2000,0.5,Exact hypergeometric,0.03575,1.01345399017239
Bernoulli(0.25),0.25,0.1875,112,2000,0.5,Bardenet--Maillard EBS,0.08188244554511145,2.3212333192382277
Bernoulli(0.25),0.25,0.1875,112,2000,0.5,Shekhar--Ramdas AS-CI,0.0686915732197062,1.947293677502941
Bernoulli(0.25),0.25,0.1875,112,2000,0.5,Shekhar--Ramdas rate CI,0.14217105515049905,4.030316730889291
Bernoulli(0.25),0.25,0.1875,112,2800,0.7,Bridge-efficient betting,0.024143850523978494,1.0454973037246738
Bernoulli(0.25),0.25,0.1875,112,2800,0.7,WSR running intersection,0.029777640290558294,1.2894564023308
Bernoulli(0.25),0.25,0.1875,112,2800,0.7,Exact hypergeometric,0.02325,1.006791037223219
Bernoulli(0.25),0.25,0.1875,112,2800,0.7,Bardenet--Maillard EBS,0.05528910842452758,2.3941754330269736
Bernoulli(0.25),0.25,0.1875,112,2800,0.7,Shekhar--Ramdas AS-CI,0.04356758217781681,1.8866000537682588
Bernoulli(0.25),0.25,0.1875,112,2800,0.7,Shekhar--Ramdas rate CI,0.0926092744324589,4.010244622036345
Bernoulli(0.25),0.25,0.1875,112,3200,0.8,Bridge-efficient betting,0.0184750478714705,1.0474747403618294
Bernoulli(0.25),0.25,0.1875,112,3200,0.8,WSR running intersection,0.024424695596098944,1.384800291502796
Bernoulli(0.25),0.25,0.1875,112,3200,0.8,Exact hypergeometric,0.0175,0.992192717651291
Bernoulli(0.25),0.25,0.1875,112,3200,0.8,Bardenet--Maillard EBS,0.04469488461022153,2.5340536586586606
Bernoulli(0.25),0.25,0.1875,112,3200,0.8,Shekhar--Ramdas AS-CI,0.03258956954361256,1.8477219184321534
Bernoulli(0.25),0.25,0.1875,112,3200,0.8,Shekhar--Ramdas rate CI,0.07051350281251384,3.9978847992377173
Bernoulli(0.25),0.25,0.1875,112,3600,0.9,Bridge-efficient betting,0.011953128222376097,1.0165548664623159
Bernoulli(0.25),0.25,0.1875,112,3600,0.9,WSR running intersection,0.01817865874618302,1.5460056706826348
Bernoulli(0.25),0.25,0.1875,112,3600,0.9,Exact hypergeometric,0.01175,0.9992798084916573
Bernoulli(0.25),0.25,0.1875,112,3600,0.9,Bardenet--Maillard EBS,0.03412545201266459,2.902202140587806
Bernoulli(0.25),0.25,0.1875,112,3600,0.9,Shekhar--Ramdas AS-CI,0.020899742067535337,1.7774204468741912
Bernoulli(0.25),0.25,0.1875,112,3600,0.9,Shekhar--Ramdas rate CI,0.04645532842354286,3.9507975906804216
Bernoulli(0.25),0.25,0.1875,113,400,0.1,Bridge-efficient betting,0.11968273445963859,1.1309365481852063
Bernoulli(0.25),0.25,0.1875,113,400,0.1,WSR running intersection,0.13433611840009693,1.2694030323249315
Bernoulli(0.25),0.25,0.1875,113,400,0.1,Exact hypergeometric,0.112,1.058338898828044
Bernoulli(0.25),0.25,0.1875,113,400,0.1,Bardenet--Maillard EBS,0.3130573422686559,2.9582210972021725
Bernoulli(0.25),0.25,0.1875,113,400,0.1,Shekhar--Ramdas AS-CI,0.22422256402465102,2.118780906270087
Bernoulli(0.25),0.25,0.1875,113,400,0.1,Shekhar--Ramdas rate CI,0.42302774458365744,3.9973814051462413
Bernoulli(0.25),0.25,0.1875,113,1200,0.3,Bridge-efficient betting,0.055493571702390915,1.02986968872758
Bernoulli(0.25),0.25,0.1875,113,1200,0.3,WSR running intersection,0.06433020429685704,1.1938630987799865
Bernoulli(0.25),0.25,0.1875,113,1200,0.3,Exact hypergeometric,0.05575,1.0346285774229391
Bernoulli(0.25),0.25,0.1875,113,1200,0.3,Bardenet--Maillard EBS,0.13093305733493987,2.429902831355784
Bernoulli(0.25),0.25,0.1875,113,1200,0.3,Shekhar--Ramdas AS-CI,0.10977823426751979,2.037304006317599
Bernoulli(0.25),0.25,0.1875,113,1200,0.3,Shekhar--Ramdas rate CI,0.2201103041964164,4.084886294293609
Bernoulli(0.25),0.25,0.1875,113,2000,0.5,Bridge-efficient betting,0.03797198925167322,1.0764437488640932
Bernoulli(0.25),0.25,0.1875,113,2000,0.5,WSR running intersection,0.04320200392976403,1.2247061053444093
Bernoulli(0.25),0.25,0.1875,113,2000,0.5,Exact hypergeometric,0.03625,1.0276281718531226
Bernoulli(0.25),0.25,0.1875,113,2000,0.5,Bardenet--Maillard EBS,0.08272109672917263,2.3450077077375173
Bernoulli(0.25),0.25,0.1875,113,2000,0.5,Shekhar--Ramdas AS-CI,0.07043960245747069,1.9968474455015541
Bernoulli(0.25),0.25,0.1875,113,2000,0.5,Shekhar--Ramdas rate CI,0.14447692846838228,4.095684465570153
Bernoulli(0.25),0.25,0.1875,113,2800,0.7,Bridge-efficient betting,0.024231380783021395,1.0492876125543606
Bernoulli(0.25),0.25,0.1875,113,2800,0.7,WSR running intersection,0.02890382884070264,1.2516178846560602
Bernoulli(0.25),0.25,0.1875,113,2800,0.7,Exact hypergeometric,0.0235,1.017616747300888
Bernoulli(0.25),0.25,0.1875,113,2800,0.7,Bardenet--Maillard EBS,0.05563164537576479,2.409008255926904
Bernoulli(0.25),0.25,0.1875,113,2800,0.7,Shekhar--Ramdas AS-CI,0.04426417460887247,1.9167644845718876
Bernoulli(0.25),0.25,0.1875,113,2800,0.7,Shekhar--Ramdas rate CI,0.09356093077726618,4.051454044766177
Bernoulli(0.25),0.25,0.1875,113,3200,0.8,Bridge-efficient betting,0.018158573284745266,1.0295316672035162
Bernoulli(0.25),0.25,0.1875,113,3200,0.8,WSR running intersection,0.023655688762664773,1.3412001212195122
Bernoulli(0.25),0.25,0.1875,113,3200,0.8,Exact hypergeometric,0.01775,1.0063668993320236
Bernoulli(0.25),0.25,0.1875,113,3200,0.8,Bardenet--Maillard EBS,0.04483103629528695,2.5417730135396814
Bernoulli(0.25),0.25,0.1875,113,3200,0.8,Shekhar--Ramdas AS-CI,0.03286341582454244,1.863248106186126
Bernoulli(0.25),0.25,0.1875,113,3200,0.8,Shekhar--Ramdas rate CI,0.07089406174612356,4.019461245098557
Bernoulli(0.25),0.25,0.1875,113,3600,0.9,Bridge-efficient betting,0.012211435474455301,1.0385226299848447
Bernoulli(0.25),0.25,0.1875,113,3600,0.9,WSR running intersection,0.0180528964847326,1.5353102078283665
Bernoulli(0.25),0.25,0.1875,113,3600,0.9,Exact hypergeometric,0.01175,0.9992798084916573
Bernoulli(0.25),0.25,0.1875,113,3600,0.9,Bardenet--Maillard EBS,0.034113050089078056,2.901147417879169
Bernoulli(0.25),0.25,0.1875,113,3600,0.9,Shekhar--Ramdas AS-CI,0.020875141497047583,1.7753282891409325
Bernoulli(0.25),0.25,0.1875,113,3600,0.9,Shekhar--Ramdas rate CI,0.046420050520162404,3.947797378209442
Bernoulli(0.25),0.25,0.1875,114,400,0.1,Bridge-efficient betting,0.11771289501339188,1.1123226400565562
Bernoulli(0.25),0.25,0.1875,114,400,0.1,WSR running intersection,0.12010914031416164,1.1349658508863647
Bernoulli(0.25),0.25,0.1875,114,400,0.1,Exact hypergeometric,0.107,1.0110916265589347
Bernoulli(0.25),0.25,0.1875,114,400,0.1,Bardenet--Maillard EBS,0.30553592371376515,2.8871477951396023
Bernoulli(0.25),0.25,0.1875,114,400,0.1,Shekhar--Ramdas AS-CI,0.2086699646186787,1.9718173265448153
Bernoulli(0.25),0.25,0.1875,114,400,0.1,Shekhar--Ramdas rate CI,0.40459793944382183,3.8232298008845533
Bernoulli(0.25),0.25,0.1875,114,1200,0.3,Bridge-efficient betting,0.05522770592942838,1.0249356559658638
Bernoulli(0.25),0.25,0.1875,114,1200,0.3,WSR running intersection,0.06396037330850962,1.1869996421098374
Bernoulli(0.25),0.25,0.1875,114,1200,0.3,Exact hypergeometric,0.054,1.002151447189932
Bernoulli(0.25),0.25,0.1875,114,1200,0.3,Bardenet--Maillard EBS,0.1285196317957353,2.3851136110446918
Bernoulli(0.25),0.25,0.1875,114,1200,0.3,Shekhar--Ramdas AS-CI,0.10481294374496888,1.9451563566343983
Bernoulli(0.25),0.25,0.1875,114,1200,0.3,Shekhar--Ramdas rate CI,0.21360393618289059,3.9641387735398093
Bernoulli(0.25),0.25,0.1875,114,2000,0.5,Bridge-efficient betting,0.0356919951736927,1.011809648279512
Bernoulli(0.25),0.25,0.1875,114,2000,0.5,WSR running intersection,0.042839506175369024,1.2144298872851043
Bernoulli(0.25),0.25,0.1875,114,2000,0.5,Exact hypergeometric,0.03525,0.9992798084916572
Bernoulli(0.25),0.25,0.1875,114,2000,0.5,Bardenet--Maillard EBS,0.08150960203775792,2.3106638160148067
Bernoulli(0.25),0.25,0.1875,114,2000,0.5,Shekhar--Ramdas AS-CI,0.06793848413469639,1.9259448344775292
Bernoulli(0.25),0.25,0.1875,114,2000,0.5,Shekhar--Ramdas rate CI,0.14114604593100577,4.001259397086244
Bernoulli(0.25),0.25,0.1875,114,2800,0.7,Bridge-efficient betting,0.023867884185165056,1.0335471774239136
Bernoulli(0.25),0.25,0.1875,114,2800,0.7,WSR running intersection,0.029278969019651324,1.2678625199191935
Bernoulli(0.25),0.25,0.1875,114,2800,0.7,Exact hypergeometric,0.02325,1.006791037223219
Bernoulli(0.25),0.25,0.1875,114,2800,0.7,Bardenet--Maillard EBS,0.055446596161358136,2.400995099345837
Bernoulli(0.25),0.25,0.1875,114,2800,0.7,Shekhar--Ramdas AS-CI,0.04388555901415048,1.9003693539345095
Bernoulli(0.25),0.25,0.1875,114,2800,0.7,Shekhar--Ramdas rate CI,0.0930468199370014,4.029191585148203
Bernoulli(0.25),0.25,0.1875,114,3200,0.8,Bridge-efficient betting,0.01807211227715022,1.0246296110837108
Bernoulli(0.25),0.25,0.1875,114,3200,0.8,WSR running intersection,0.0243337327614426,1.379642996524342
Bernoulli(0.25),0.25,0.1875,114,3200,0.8,Exact hypergeometric,0.01775,1.0063668993320236
Bernoulli(0.25),0.25,0.1875,114,3200,0.8,Bardenet--Maillard EBS,0.04471602400782182,2.5352521933074916
Bernoulli(0.25),0.25,0.1875,114,3200,0.8,Shekhar--Ramdas AS-CI,0.032631844319812586,1.8501187598656395
Bernoulli(0.25),0.25,0.1875,114,3200,0.8,Shekhar--Ramdas rate CI,0.0705725922373911,4.001234976212198
Bernoulli(0.25),0.25,0.1875,114,3600,0.9,Bridge-efficient betting,0.012271349038928792,1.04361798447277
Bernoulli(0.25),0.25,0.1875,114,3600,0.9,WSR running intersection,0.018119565397500953,1.54098007152058
Bernoulli(0.25),0.25,0.1875,114,3600,0.9,Exact hypergeometric,0.01175,0.9992798084916573
Bernoulli(0.25),0.25,0.1875,114,3600,0.9,Bardenet--Maillard EBS,0.034113050089078056,2.901147417879169
Bernoulli(0.25),0.25,0.1875,114,3600,0.9,Shekhar--Ramdas AS-CI,0.020875141497047583,1.7753282891409325
Bernoulli(0.25),0.25,0.1875,114,3600,0.9,Shekhar--Ramdas rate CI,0.046420050520162404,3.947797378209442
Bernoulli(0.25),0.25,0.1875,115,400,0.1,Bridge-efficient betting,0.10962078021839264,1.0358565698661133
Bernoulli(0.25),0.25,0.1875,115,400,0.1,WSR running intersection,0.1314285233616829,1.2419278454392797
Bernoulli(0.25),0.25,0.1875,115,400,0.1,Exact hypergeometric,0.10775,1.018178717399301
Bernoulli(0.25),0.25,0.1875,115,400,0.1,Bardenet--Maillard EBS,0.3065676520286573,2.896897064859894
Bernoulli(0.25),0.25,0.1875,115,400,0.1,Shekhar--Ramdas AS-CI,0.21068052184241545,1.9908159954573181
Bernoulli(0.25),0.25,0.1875,115,400,0.1,Shekhar--Ramdas rate CI,0.4071212671812266,3.847073871411225
Bernoulli(0.25),0.25,0.1875,115,1200,0.3,Bridge-efficient betting,0.05739374831318861,1.065133850587346
Bernoulli(0.25),0.25,0.1875,115,1200,0.3,WSR running intersection,0.06375334644690153,1.1831575630548794
Bernoulli(0.25),0.25,0.1875,115,1200,0.3,Exact hypergeometric,0.0545,1.0114306272565055
Bernoulli(0.25),0.25,0.1875,115,1200,0.3,Bardenet--Maillard EBS,0.12947220324023434,2.4027917749642564
Bernoulli(0.25),0.25,0.1875,115,1200,0.3,Shekhar--Ramdas AS-CI,0.10672405934241116,1.9806235281478064
Bernoulli(0.25),0.25,0.1875,115,1200,0.3,Shekhar--Ramdas rate CI,0.21617138200377112,4.011786357706053
Bernoulli(0.25),0.25,0.1875,115,2000,0.5,Bridge-efficient betting,0.036245560739189386,1.0275023260746072
Bernoulli(0.25),0.25,0.1875,115,2000,0.5,WSR running intersection,0.04378765728324652,1.2413084194127915
Bernoulli(0.25),0.25,0.1875,115,2000,0.5,Exact hypergeometric,0.03575,1.01345399017239
Bernoulli(0.25),0.25,0.1875,115,2000,0.5,Bardenet--Maillard EBS,0.08214679345564688,2.32872714985993
Bernoulli(0.25),0.25,0.1875,115,2000,0.5,Shekhar--Ramdas AS-CI,0.06923412930334583,1.9626742545059306
Bernoulli(0.25),0.25,0.1875,115,2000,0.5,Shekhar--Ramdas rate CI,0.14289783880133358,4.050919857908322
Bernoulli(0.25),0.25,0.1875,115,2800,0.7,Bridge-efficient betting,0.023965505417436472,1.0377744540558942
Bernoulli(0.25),0.25,0.1875,115,2800,0.7,WSR running intersection,0.030545088183134783,1.3226890758698047
Bernoulli(0.25),0.25,0.1875,115,2800,0.7,Exact hypergeometric,0.023,0.9959653271455499
Bernoulli(0.25),0.25,0.1875,115,2800,0.7,Bardenet--Maillard EBS,0.05530499270587608,2.394863267525657
Bernoulli(0.25),0.25,0.1875,115,2800,0.7,Shekhar--Ramdas AS-CI,0.04359948216498344,1.8879814138184479
Bernoulli(0.25),0.25,0.1875,115,2800,0.7,Shekhar--Ramdas rate CI,0.09265340576171024,4.0121556339396145
Bernoulli(0.25),0.25,0.1875,115,3200,0.8,Bridge-efficient betting,0.017769103311002316,1.0074499945354252
Bernoulli(0.25),0.25,0.1875,115,3200,0.8,WSR running intersection,0.02407383266836416,1.3649075119718093
Bernoulli(0.25),0.25,0.1875,115,3200,0.8,Exact hypergeometric,0.01775,1.0063668993320236
Bernoulli(0.25),0.25,0.1875,115,3200,0.8,Bardenet--Maillard EBS,0.04475809166853906,2.5376372919710497
Bernoulli(0.25),0.25,0.1875,115,3200,0.8,Shekhar--Ramdas AS-CI,0.032716235461638155,1.8549034613715598
Bernoulli(0.25),0.25,0.1875,115,3200,0.8,Shekhar--Ramdas rate CI,0.0706901781883833,4.007901714742059
Bernoulli(0.25),0.25,0.1875,115,3600,0.9,Bridge-efficient betting,0.012223960924893723,1.0395878580457278
Bernoulli(0.25),0.25,0.1875,115,3600,0.9,WSR running intersection,0.018210522737354046,1.548715546682223
Bernoulli(0.25),0.25,0.1875,115,3600,0.9,Exact hypergeometric,0.01175,0.9992798084916573
Bernoulli(0.25),0.25,0.1875,115,3600,0.9,Bardenet--Maillard EBS,0.03402519847527613,2.8936760694693247
Bernoulli(0.25),0.25,0.1875,115,3600,0.9,Shekhar--Ramdas AS-CI,0.020702166773825387,1.7606176382221774
Bernoulli(0.25),0.25,0.1875,115,3600,0.9,Shekhar--Ramdas rate CI,0.046170078763574346,3.926538507651856
Bernoulli(0.25),0.25,0.1875,116,400,0.1,Bridge-efficient betting,0.10843040831387049,1.0246082047712222
Bernoulli(0.25),0.25,0.1875,116,400,0.1,WSR running intersection,0.10376947754994043,0.980564951805048
Bernoulli(0.25),0.25,0.1875,116,400,0.1,Exact hypergeometric,0.105,0.9921927176512911
Bernoulli(0.25),0.25,0.1875,116,400,0.1,Bardenet--Maillard EBS,0.30283408005472157,2.8616168465421223
Bernoulli(0.25),0.25,0.1875,116,400,0.1,Shekhar--Ramdas AS-CI,0.2035514259922147,1.923449928923916
Bernoulli(0.25),0.25,0.1875,116,400,0.1,Shekhar--Ramdas rate CI,0.39799756904093425,3.760859901384114
Bernoulli(0.25),0.25,0.1875,116,1200,0.3,Bridge-efficient betting,0.05481693139299748,1.0173123541852527
Bernoulli(0.25),0.25,0.1875,116,1200,0.3,WSR running intersection,0.06450180355459434,1.1970476996036559
Bernoulli(0.25),0.25,0.1875,116,1200,0.3,Exact hypergeometric,0.05425,1.0067910372232187
Bernoulli(0.25),0.25,0.1875,116,1200,0.3,Bardenet--Maillard EBS,0.1287840529157774,2.390020833417243
Bernoulli(0.25),0.25,0.1875,116,1200,0.3,Shekhar--Ramdas AS-CI,0.10533766398823277,1.954894303878042
Bernoulli(0.25),0.25,0.1875,116,1200,0.3,Shekhar--Ramdas rate CI,0.21431654470921682,3.9773636192053226
Bernoulli(0.25),0.25,0.1875,116,2000,0.5,Bridge-efficient betting,0.036109404638409615,1.023642523455822
Bernoulli(0.25),0.25,0.1875,116,2000,0.5,WSR running intersection,0.0428218599408865,1.213929645418032
Bernoulli(0.25),0.25,0.1875,116,2000,0.5,Exact hypergeometric,0.0355,1.0063668993320236
Bernoulli(0.25),0.25,0.1875,116,2000,0.5,Bardenet--Maillard EBS,0.0817818441512026,2.3183814343690297
Bernoulli(0.25),0.25,0.1875,116,2000,0.5,Shekhar--Ramdas AS-CI,0.06848700656469953,1.9414945476351722
Bernoulli(0.25),0.25,0.1875,116,2000,0.5,Shekhar--Ramdas rate CI,0.14189447739084565,4.022476204060937
Bernoulli(0.25),0.25,0.1875,116,2800,0.7,Bridge-efficient betting,0.02408330217003829,1.042875388022927
Bernoulli(0.25),0.25,0.1875,116,2800,0.7,WSR running intersection,0.02960071256384242,1.2817949292342914
Bernoulli(0.25),0.25,0.1875,116,2800,0.7,Exact hypergeometric,0.02325,1.006791037223219
Bernoulli(0.25),0.25,0.1875,116,2800,0.7,Bardenet--Maillard EBS,0.05557043543451115,2.406357691615372
Bernoulli(0.25),0.25,0.1875,116,2800,0.7,Shekhar--Ramdas AS-CI,0.044138323254161005,1.9113147634559347
Bernoulli(0.25),0.25,0.1875,116,2800,0.7,Shekhar--Ramdas rate CI,0.09339087593103804,4.044090186915903
Bernoulli(0.25),0.25,0.1875,116,3200,0.8,Bridge-efficient betting,0.01830152086913578,1.0376363273314082
Bernoulli(0.25),0.25,0.1875,116,3200,0.8,WSR running intersection,0.024676843173801977,1.3990962338096737
Bernoulli(0.25),0.25,0.1875,116,3200,0.8,Exact hypergeometric,0.018,1.0205410810127562
Bernoulli(0.25),0.25,0.1875,116,3200,0.8,Bardenet--Maillard EBS,0.044820667922362056,2.541185160733397
Bernoulli(0.25),0.25,0.1875,116,3200,0.8,Shekhar--Ramdas AS-CI,0.03284242909829413,1.8620582275032165
Bernoulli(0.25),0.25,0.1875,116,3200,0.8,Shekhar--Ramdas rate CI,0.07086508232634214,4.0178182068546215
Bernoulli(0.25),0.25,0.1875,116,3600,0.9,Bridge-efficient betting,0.012207666505128195,1.0382020976488955
Bernoulli(0.25),0.25,0.1875,116,3600,0.9,WSR running intersection,0.018353561218828113,1.5608802672247204
Bernoulli(0.25),0.25,0.1875,116,3600,0.9,Exact hypergeometric,0.01175,0.9992798084916573
Bernoulli(0.25),0.25,0.1875,116,3600,0.9,Bardenet--Maillard EBS,0.03416243710648445,2.9053475412234953
Bernoulli(0.25),0.25,0.1875,116,3600,0.9,Shekhar--Ramdas AS-CI,0.020973380634825123,1.7836830454630368
