distribution,n,rep,method,calibration,lower,upper,width,sqrt_n_width,empty,noncoverage,sample_mean_excluded,poisson_round_fraction,evaluations,solvency_c,third_moment_shrinkage,skewness_epsilon
"Beta(1,5)",1000,65,PE-betting,Uniformly randomized,0.15518221212550998,0.17846097657456994,0.023278764449059963,0.7361391677358419,False,False,False,0.891,57,1.0,10.0,0.05
"Beta(1,5)",1000,66,PE-betting,Deterministic,0.15762662375345826,0.1805533398874104,0.02292671613395214,0.725006422514188,False,False,False,0.872,56,1.0,10.0,0.05
"Beta(1,5)",1000,66,PE-betting,Uniformly randomized,0.15774913923814893,0.1805456425063312,0.022796503268182278,0.7208887301492827,False,False,False,0.872,56,1.0,10.0,0.05
"Beta(1,5)",1000,67,PE-betting,Deterministic,0.15411141933873296,0.1769204386509955,0.022809019312262535,0.7212845222151695,False,False,False,0.93,57,1.0,10.0,0.05
"Beta(1,5)",1000,67,PE-betting,Uniformly randomized,0.15434181643649936,0.17629029462113976,0.021948478184640408,0.6940718223798138,False,False,False,0.93,57,1.0,10.0,0.05
"Beta(1,5)",1000,68,PE-betting,Deterministic,0.1609292454086244,0.18467232258990407,0.02374307718127966,0.7508220255401428,False,False,False,0.909,56,1.0,10.0,0.05
"Beta(1,5)",1000,68,PE-betting,Uniformly randomized,0.1609723991714418,0.184340865816921,0.023368466645479202,0.7389758002538879,False,False,False,0.909,56,1.0,10.0,0.05
"Beta(1,5)",1000,69,PE-betting,Deterministic,0.15157618327066302,0.1758841029368341,0.024307919666171074,0.768683913255004,False,False,False,0.95,57,1.0,10.0,0.05
"Beta(1,5)",1000,69,PE-betting,Uniformly randomized,0.15159531170502305,0.17561375116929412,0.02401843946427107,0.7595297454997098,False,False,False,0.95,57,1.0,10.0,0.05
"Beta(1,5)",1000,70,PE-betting,Deterministic,0.1592348483391106,0.18278509797528386,0.02355024963617325,0.7447242831585916,False,False,False,0.974,56,1.0,10.0,0.05
"Beta(1,5)",1000,70,PE-betting,Uniformly randomized,0.15938326297327876,0.1827610251493752,0.02337776217609644,0.7392697507419909,False,False,False,0.974,56,1.0,10.0,0.05
"Beta(1,5)",1000,71,PE-betting,Deterministic,0.14618622371926904,0.17160991812124848,0.025423694401979446,0.8039678084632749,False,False,False,0.987,57,1.0,10.0,0.05
"Beta(1,5)",1000,71,PE-betting,Uniformly randomized,0.14701611874625087,0.1712839067913592,0.02426778804510832,0.767414839967473,False,False,False,0.987,57,1.0,10.0,0.05
"Beta(1,5)",1000,72,PE-betting,Deterministic,0.15665820939466357,0.18051542295143008,0.02385721355676651,0.7544313346442894,False,False,False,0.932,56,1.0,10.0,0.05
"Beta(1,5)",1000,72,PE-betting,Uniformly randomized,0.15730065340176225,0.1801955490373075,0.022894895635545254,0.7240001700017128,False,False,False,0.932,56,1.0,10.0,0.05
"Beta(1,5)",1000,73,PE-betting,Deterministic,0.15631639724597335,0.17975917318835855,0.023442775942385197,0.7413256665493743,False,False,False,0.947,56,1.0,10.0,0.05
"Beta(1,5)",1000,73,PE-betting,Uniformly randomized,0.15682628331705928,0.17969975294545293,0.02287346962839365,0.7233226201640915,False,False,False,0.947,56,1.0,10.0,0.05
"Beta(1,5)",1000,74,PE-betting,Deterministic,0.15177951706573367,0.17524151364341378,0.02346199657768011,0.7419334764054478,False,False,False,0.965,57,1.0,10.0,0.05
"Beta(1,5)",1000,74,PE-betting,Uniformly randomized,0.15220410423353314,0.17508191568776965,0.022877811454236507,0.7234599207527637,False,False,False,0.965,57,1.0,10.0,0.05
"Beta(1,5)",1000,75,PE-betting,Deterministic,0.15001203073188663,0.17320303479209542,0.023191004060208797,0.7333639405647245,False,False,False,0.943,57,1.0,10.0,0.05
"Beta(1,5)",1000,75,PE-betting,Uniformly randomized,0.1502562272362411,0.172756505664438,0.022500278428196907,0.7115212782105558,False,False,False,0.943,57,1.0,10.0,0.05
"Beta(1,5)",1000,76,PE-betting,Deterministic,0.16183764999732375,0.18621493922546506,0.024377289228141308,0.7708775714161453,False,False,False,0.889,56,1.0,10.0,0.05
"Beta(1,5)",1000,76,PE-betting,Uniformly randomized,0.16193105233833194,0.18615999957546592,0.02422894723713398,0.7661865857738716,False,False,False,0.889,56,1.0,10.0,0.05
"Beta(1,5)",1000,77,PE-betting,Deterministic,0.15326023055240512,0.17672109929844737,0.02346086874604225,0.7418978112375195,False,False,False,0.916,57,1.0,10.0,0.05
"Beta(1,5)",1000,77,PE-betting,Uniformly randomized,0.1534213493578136,0.17667345190420747,0.02325210254639387,0.7352960443440563,False,False,False,0.916,57,1.0,10.0,0.05
"Beta(1,5)",1000,78,PE-betting,Deterministic,0.15851504588499665,0.182776287663728,0.024261241778731346,0.7672078288482589,False,False,False,0.937,56,1.0,10.0,0.05
"Beta(1,5)",1000,78,PE-betting,Uniformly randomized,0.15906339092180133,0.1827439614571631,0.023680570535361767,0.7488453918401607,False,False,False,0.937,56,1.0,10.0,0.05
"Beta(1,5)",1000,79,PE-betting,Deterministic,0.1509422422386706,0.17466557258740067,0.023723330348730087,0.7501975758658368,False,False,False,0.995,57,1.0,10.0,0.05
"Beta(1,5)",1000,79,PE-betting,Uniformly randomized,0.15133579028770328,0.17421384574845433,0.022878055460751057,0.7234676369162626,False,False,False,0.995,57,1.0,10.0,0.05
"Beta(1,5)",1000,80,PE-betting,Deterministic,0.15913052717223763,0.18380133202299476,0.024670804850757122,0.7801593503792293,False,False,False,0.897,56,1.0,10.0,0.05
"Beta(1,5)",1000,80,PE-betting,Uniformly randomized,0.15954943979158998,0.18377427151426673,0.024224831722676754,0.7660564417795898,False,False,False,0.897,56,1.0,10.0,0.05
"Beta(1,5)",1000,81,PE-betting,Deterministic,0.16337912948802114,0.18673679372295737,0.023357664234936237,0.738634198038528,False,False,False,0.942,56,1.0,10.0,0.05
"Beta(1,5)",1000,81,PE-betting,Uniformly randomized,0.16341206850484014,0.18669738667085767,0.023285318166017532,0.7363464144631018,False,False,False,0.942,56,1.0,10.0,0.05
"Beta(1,5)",1000,82,PE-betting,Deterministic,0.14985725423321128,0.1729242536239326,0.02306699939072132,0.7294425686039565,False,False,False,0.953,57,1.0,10.0,0.05
"Beta(1,5)",1000,82,PE-betting,Uniformly randomized,0.15048905974254012,0.17277045408263803,0.022281394340097904,0.7045995555909377,False,False,False,0.953,57,1.0,10.0,0.05
"Beta(1,5)",1000,83,PE-betting,Deterministic,0.15450822142884135,0.17881279671564698,0.02430457528680563,0.7685781546934592,False,False,False,0.981,57,1.0,10.0,0.05
"Beta(1,5)",1000,83,PE-betting,Uniformly randomized,0.15484145795926452,0.1785127972252667,0.023671339266002178,0.7485534734714525,False,False,False,0.981,57,1.0,10.0,0.05
"Beta(1,5)",1000,84,PE-betting,Deterministic,0.16189199732616544,0.18652307940647006,0.024631082080304623,0.77890320608321,False,False,False,0.83,56,1.0,10.0,0.05
"Beta(1,5)",1000,84,PE-betting,Uniformly randomized,0.16219089878723025,0.18647729558870196,0.02428639680147171,0.7680033005127876,False,False,False,0.83,56,1.0,10.0,0.05
"Beta(1,5)",1000,85,PE-betting,Deterministic,0.15349155897274613,0.17847063252702355,0.02497907355427742,0.7899076627239424,False,False,False,0.949,57,1.0,10.0,0.05
"Beta(1,5)",1000,85,PE-betting,Uniformly randomized,0.15392548264935613,0.17843890702351928,0.02451342437416315,0.7751825427264316,False,False,False,0.949,57,1.0,10.0,0.05
"Beta(1,5)",1000,86,PE-betting,Deterministic,0.1534321908839047,0.17845433903858066,0.02502214815467596,0.7912698011895523,False,False,False,0.952,57,1.0,10.0,0.05
"Beta(1,5)",1000,86,PE-betting,Uniformly randomized,0.15350182028487325,0.17762314109131694,0.02412132080644369,0.762783139199716,False,False,False,0.952,57,1.0,10.0,0.05
"Beta(1,5)",1000,87,PE-betting,Deterministic,0.15697631472721696,0.18126001348719,0.02428369875997305,0.7679179809492135,False,False,False,0.976,56,1.0,10.0,0.05
"Beta(1,5)",1000,87,PE-betting,Uniformly randomized,0.1570789976976812,0.18125577317550778,0.024176775477826595,0.7645367698843774,False,False,False,0.976,56,1.0,10.0,0.05
"Beta(1,5)",1000,88,PE-betting,Deterministic,0.15804105950519443,0.18674171948805451,0.02870065998286009,0.9075945589588703,False,False,False,0.91,56,1.0,10.0,0.05
"Beta(1,5)",1000,88,PE-betting,Uniformly randomized,0.1585941114462912,0.18611523928120732,0.027521127834916115,0.8702944773499338,False,False,False,0.91,56,1.0,10.0,0.05
"Beta(1,5)",1000,89,PE-betting,Deterministic,0.149384883698076,0.17262394400313497,0.023239060305058956,0.7348836124599369,False,False,False,0.935,57,1.0,10.0,0.05
"Beta(1,5)",1000,89,PE-betting,Uniformly randomized,0.14967433596029878,0.1723803305067122,0.02270599454641342,0.7180265930602822,False,False,False,0.935,57,1.0,10.0,0.05
"Beta(1,5)",1000,90,PE-betting,Deterministic,0.16199682233855128,0.18801002902910113,0.02601320669054985,0.8226098238686841,False,False,False,0.949,58,1.0,10.0,0.05
"Beta(1,5)",1000,90,PE-betting,Uniformly randomized,0.1624277732335031,0.187997714150697,0.02556994091719389,0.8085925293426759,False,False,False,0.949,58,1.0,10.0,0.05
"Beta(1,5)",1000,91,PE-betting,Deterministic,0.16544749261811376,0.19169372087344527,0.026246228255331516,0.8299786127551495,False,False,False,0.967,58,1.0,10.0,0.05
"Beta(1,5)",1000,91,PE-betting,Uniformly randomized,0.16696023987606168,0.19163770182058215,0.024677461944520473,0.7803698661681242,False,True,False,0.967,58,1.0,10.0,0.05
"Beta(1,5)",1000,92,PE-betting,Deterministic,0.1581300306133926,0.18256698595359921,0.024436955340206623,0.7727643795486778,False,False,False,0.947,56,1.0,10.0,0.05
"Beta(1,5)",1000,92,PE-betting,Uniformly randomized,0.15903875743970275,0.18214112101122737,0.02310236357152462,0.7305608821932008,False,False,False,0.947,56,1.0,10.0,0.05
"Beta(1,5)",1000,93,PE-betting,Deterministic,0.1599364378489554,0.18427397264167666,0.02433753479272127,0.7696204257859315,False,False,False,0.948,56,1.0,10.0,0.05
"Beta(1,5)",1000,93,PE-betting,Uniformly randomized,0.16031211474910378,0.18344683712348342,0.023134722374379635,0.7315841573869828,False,False,False,0.948,56,1.0,10.0,0.05
"Beta(1,5)",1000,94,PE-betting,Deterministic,0.1569989020936191,0.18093726644292474,0.02393836434930563,0.7569975480278035,False,False,False,0.986,56,1.0,10.0,0.05
"Beta(1,5)",1000,94,PE-betting,Uniformly randomized,0.15740249725058675,0.18015876086428761,0.022756263613700867,0.719616240545088,False,False,False,0.986,56,1.0,10.0,0.05
"Beta(1,5)",1000,95,PE-betting,Deterministic,0.1566150183789432,0.18077160278335214,0.02415658440440893,0.7638982720803423,False,False,False,0.963,56,1.0,10.0,0.05
"Beta(1,5)",1000,95,PE-betting,Uniformly randomized,0.1569807487539947,0.1797963404096663,0.022815591655671597,0.7214923579625437,False,False,False,0.963,56,1.0,10.0,0.05
"Beta(1,5)",1000,96,PE-betting,Deterministic,0.15481267543509603,0.17954042414203286,0.024727748706936836,0.7819600732220389,False,False,False,0.959,57,1.0,10.0,0.05
"Beta(1,5)",1000,96,PE-betting,Uniformly randomized,0.15638053650036454,0.17944776033982635,0.023067223839461803,0.7294496662963353,False,False,False,0.959,56,1.0,10.0,0.05
"Beta(1,5)",1000,97,PE-betting,Deterministic,0.16348171373829246,0.18875982845202088,0.025278114713728428,0.7993641745039701,False,False,False,0.928,58,1.0,10.0,0.05
"Beta(1,5)",1000,97,PE-betting,Uniformly randomized,0.16434177896007895,0.1865870743058622,0.022245295345783234,0.7034580051581795,False,False,False,0.928,56,1.0,10.0,0.05
"Beta(1,5)",1000,98,PE-betting,Deterministic,0.15327897435054183,0.17746051074936986,0.02418153639882803,0.764687323425624,False,False,False,0.965,57,1.0,10.0,0.05
"Beta(1,5)",1000,98,PE-betting,Uniformly randomized,0.15369636239483953,0.17706567188724875,0.02336930949240923,0.7390024534140656,False,False,False,0.965,57,1.0,10.0,0.05
"Beta(1,5)",1000,99,PE-betting,Deterministic,0.15894872462376952,0.18297282652929425,0.02402410190552473,0.7597088076144944,False,False,False,0.788,56,1.0,10.0,0.05
"Beta(1,5)",1000,99,PE-betting,Uniformly randomized,0.15929137030616403,0.18294909177348018,0.02365772146731615,0.7481228408657975,False,False,False,0.788,56,1.0,10.0,0.05
"Beta(1,5)",1000,100,PE-betting,Deterministic,0.15273674530908465,0.1777140717022121,0.02497732639312744,0.7898524126372095,False,False,False,0.967,57,1.0,10.0,0.05
"Beta(1,5)",1000,100,PE-betting,Uniformly randomized,0.15363343572244048,0.17479846393689513,0.02116502821445465,0.6692969589940339,False,False,False,0.967,57,1.0,10.0,0.05
"Beta(1,5)",1000,101,PE-betting,Deterministic,0.15748606575652957,0.1814690069295466,0.023982941173017025,0.7584071909656416,False,False,False,0.971,56,1.0,10.0,0.05
"Beta(1,5)",1000,101,PE-betting,Uniformly randomized,0.1578606409020722,0.18073845794424415,0.022877817042171955,0.723460097458798,False,False,False,0.971,56,1.0,10.0,0.05
"Beta(1,5)",1000,102,PE-betting,Deterministic,0.15554300090298057,0.1826364560984075,0.02709345519542694,0.8567702810127152,False,False,False,0.963,57,1.0,10.0,0.05
"Beta(1,5)",1000,102,PE-betting,Uniformly randomized,0.15567769622430205,0.18058065371587873,0.02490295749157667,0.7875006614773569,False,False,False,0.963,57,1.0,10.0,0.05
"Beta(1,5)",1000,103,PE-betting,Deterministic,0.15889218309894204,0.18265993101522326,0.023767747916281223,0.7516021826816965,False,False,False,0.958,56,1.0,10.0,0.05
"Beta(1,5)",1000,103,PE-betting,Uniformly randomized,0.158963558729738,0.18260343233123422,0.02363987360149622,0.747558441792157,False,False,False,0.958,56,1.0,10.0,0.05
"Beta(1,5)",1000,104,PE-betting,Deterministic,0.16771307354792953,0.19235806027427316,0.024644986726343632,0.7793429095986271,False,True,False,0.931,58,1.0,10.0,0.05
"Beta(1,5)",1000,104,PE-betting,Uniformly randomized,0.16783011937513947,0.19206035370007157,0.0242302343249321,0.7662272870637783,False,True,False,0.931,58,1.0,10.0,0.05
"Beta(1,5)",1000,105,PE-betting,Deterministic,0.16393736796453595,0.18907702108845115,0.025139653123915195,0.7949856345813923,False,False,False,0.949,58,1.0,10.0,0.05
"Beta(1,5)",1000,105,PE-betting,Uniformly randomized,0.16489556385204196,0.18880638340488076,0.023910819552838802,0.7561265050825942,False,False,False,0.949,58,1.0,10.0,0.05
"Beta(1,5)",1000,106,PE-betting,Deterministic,0.15234804479405284,0.1788013675250113,0.026453322730958462,0.8365275150933432,False,False,False,0.968,57,1.0,10.0,0.05
"Beta(1,5)",1000,106,PE-betting,Uniformly randomized,0.1532565806992352,0.17754006711766124,0.024283486418426037,0.767911266119909,False,False,False,0.968,57,1.0,10.0,0.05
"Beta(1,5)",1000,107,PE-betting,Deterministic,0.1432410511188209,0.16826979955658317,0.02502874843776226,0.7914785204670982,False,False,False,0.971,57,1.0,10.0,0.05
"Beta(1,5)",1000,107,PE-betting,Uniformly randomized,0.1436265022493899,0.16797135723754764,0.02434485498815775,0.7698519106908999,False,False,False,0.971,57,1.0,10.0,0.05
"Beta(1,5)",1000,108,PE-betting,Deterministic,0.15544374799355865,0.18125602649524808,0.025812278501689434,0.8162559166393702,False,False,False,0.963,57,1.0,10.0,0.05
"Beta(1,5)",1000,108,PE-betting,Uniformly randomized,0.1554602119140327,0.18106451956555247,0.025604307651519775,0.8096793009047929,False,False,False,0.963,57,1.0,10.0,0.05
"Beta(1,5)",1000,109,PE-betting,Deterministic,0.15481075597926974,0.17954586865380406,0.02473511267453432,0.7821929423242762,False,False,False,0.98,57,1.0,10.0,0.05
"Beta(1,5)",1000,109,PE-betting,Uniformly randomized,0.15598858101293445,0.1788814584724605,0.022892877459526062,0.723936349672315,False,False,False,0.98,57,1.0,10.0,0.05
"Beta(1,5)",1000,110,PE-betting,Deterministic,0.15065114153549075,0.17384675005450845,0.023195608519017696,0.73350954633701,False,False,False,0.901,57,1.0,10.0,0.05
"Beta(1,5)",1000,110,PE-betting,Uniformly randomized,0.15090428059920669,0.1736538172699511,0.02274953667074442,0.719403515930764,False,False,False,0.901,57,1.0,10.0,0.05
"Beta(1,5)",1000,111,PE-betting,Deterministic,0.1489885183982551,0.17116725584492087,0.022178737446665764,0.7013532595833103,False,False,False,0.915,57,1.0,10.0,0.05
"Beta(1,5)",1000,111,PE-betting,Uniformly randomized,0.14926446741446853,0.17098828917369246,0.021723821759223938,0.686967562426736,False,False,False,0.915,57,1.0,10.0,0.05
"Beta(1,5)",1000,112,PE-betting,Deterministic,0.16143570700660348,0.1853920384310186,0.02395633142441511,0.7575657168301764,False,False,False,0.891,56,1.0,10.0,0.05
"Beta(1,5)",1000,112,PE-betting,Uniformly randomized,0.16201670980080962,0.18501611007377505,0.02299940027296543,0.727304896804691,False,False,False,0.891,56,1.0,10.0,0.05
"Beta(1,5)",1000,113,PE-betting,Deterministic,0.15975173795595765,0.18375693494454026,0.02400519698858261,0.7591109816493604,False,False,False,0.91,56,1.0,10.0,0.05
"Beta(1,5)",1000,113,PE-betting,Uniformly randomized,0.16050839191302657,0.18363727116957307,0.023128879256546497,0.7313993817770882,False,False,False,0.91,56,1.0,10.0,0.05
"Beta(1,5)",1000,114,PE-betting,Deterministic,0.161179359536618,0.18563240254297853,0.02445304300636053,0.7732731162215053,False,False,False,0.949,56,1.0,10.0,0.05
"Beta(1,5)",1000,114,PE-betting,Uniformly randomized,0.1617497676052153,0.18515121890231967,0.02340145129710436,0.7400188665235146,False,False,False,0.949,56,1.0,10.0,0.05
"Beta(1,5)",1000,115,PE-betting,Deterministic,0.15468508703634143,0.1784858969040215,0.023800809867680073,0.7526476933847981,False,False,False,0.888,57,1.0,10.0,0.05
"Beta(1,5)",1000,115,PE-betting,Uniformly randomized,0.15484057134017348,0.1776913064531982,0.02285073511302471,0.7226036916634321,False,False,False,0.888,57,1.0,10.0,0.05
"Beta(1,5)",1000,116,PE-betting,Deterministic,0.15739334980025887,0.18238596385344863,0.024992614053189754,0.7903358508961225,False,False,False,0.99,56,1.0,10.0,0.05
"Beta(1,5)",1000,116,PE-betting,Uniformly randomized,0.15851676417514682,0.1823161724023521,0.023799408227205276,0.7526033696211878,False,False,False,0.99,56,1.0,10.0,0.05
"Beta(1,5)",1000,117,PE-betting,Deterministic,0.15261189499869943,0.17770191142335534,0.025090016424655914,0.7934159843294711,False,False,False,0.963,57,1.0,10.0,0.05
"Beta(1,5)",1000,117,PE-betting,Uniformly randomized,0.15397243248298764,0.17708720499649644,0.023114772513508797,0.7309532873934297,False,False,False,0.963,57,1.0,10.0,0.05
"Beta(1,5)",1000,118,PE-betting,Deterministic,0.14711355371400714,0.1709530777297914,0.023839524015784264,0.7538719422416215,False,False,False,0.966,57,1.0,10.0,0.05
"Beta(1,5)",1000,118,PE-betting,Uniformly randomized,0.14756307704374194,0.17050369223579764,0.022940615192055702,0.7254459493235708,False,False,False,0.966,57,1.0,10.0,0.05
"Beta(1,5)",1000,119,PE-betting,Deterministic,0.16087829181924462,0.18563553923740983,0.024757247418165207,0.7828929043772512,False,False,False,0.878,56,1.0,10.0,0.05
"Beta(1,5)",1000,119,PE-betting,Uniformly randomized,0.16182242380455136,0.18562358291819692,0.023801159113645554,0.7526587375119436,False,False,False,0.878,56,1.0,10.0,0.05
Bernoulli(0.5),1000,0,PE-betting,Deterministic,0.4440051415003836,0.5265860701911151,0.08258092869073153,2.6114382595465826,False,False,False,0.013,61,1.0,10.0,0.05
Bernoulli(0.5),1000,0,PE-betting,Uniformly randomized,0.4447568212635815,0.5257538729347289,0.08099705167114735,2.5613516703917316,False,False,False,0.013,61,1.0,10.0,0.05
Bernoulli(0.5),1000,1,PE-betting,Deterministic,0.4606178686954081,0.5434281625784934,0.08281029388308525,2.6186914237845866,False,False,False,0.0,61,1.0,10.0,0.05
Bernoulli(0.5),1000,1,PE-betting,Uniformly randomized,0.46114188292995095,0.5423629018478096,0.0812210189178586,2.5684341366005756,False,False,False,0.0,61,1.0,10.0,0.05
Bernoulli(0.5),1000,2,PE-betting,Deterministic,0.45729084266349673,0.5400465331040323,0.08275569044053555,2.6169647113191545,False,False,False,0.083,61,1.0,10.0,0.05
Bernoulli(0.5),1000,2,PE-betting,Uniformly randomized,0.4576507774181664,0.5388408661819994,0.08119008876383305,2.5674560392495698,False,False,False,0.083,61,1.0,10.0,0.05
Bernoulli(0.5),1000,3,PE-betting,Deterministic,0.4534033057279885,0.5360969961620867,0.08269369043409824,2.615004098966285,False,False,False,0.131,61,1.0,10.0,0.05
Bernoulli(0.5),1000,3,PE-betting,Uniformly randomized,0.45450598606839776,0.5354424105025828,0.08093642443418503,2.5594344688212947,False,False,False,0.131,61,1.0,10.0,0.05
Bernoulli(0.5),1000,4,PE-betting,Deterministic,0.45873574959114194,0.5414575352333486,0.08272178564220667,2.6158925474558754,False,False,False,0.029,61,1.0,10.0,0.05
Bernoulli(0.5),1000,4,PE-betting,Uniformly randomized,0.4588007894344628,0.5408550719730556,0.08205428253859282,2.5947842459293637,False,False,False,0.029,61,1.0,10.0,0.05
Bernoulli(0.5),1000,5,PE-betting,Deterministic,0.4692800738848746,0.5519263274036348,0.0826462535187602,2.613504011989877,False,False,False,0.022,61,1.0,10.0,0.05
Bernoulli(0.5),1000,5,PE-betting,Uniformly randomized,0.4701364734210074,0.5509509048424661,0.08081443142145872,2.5555767110328844,False,False,False,0.022,61,1.0,10.0,0.05
Bernoulli(0.5),1000,6,PE-betting,Deterministic,0.48426182800903916,0.5668642553500831,0.08260242734104395,2.61211810656265,False,False,False,0.84,61,1.0,10.0,0.05
Bernoulli(0.5),1000,6,PE-betting,Uniformly randomized,0.4848861009813845,0.5653878641314805,0.08050176315009594,2.5456892721371442,False,False,False,0.84,61,1.0,10.0,0.05
Bernoulli(0.5),1000,7,PE-betting,Deterministic,0.4656591941602528,0.5483527616597712,0.0826935674995184,2.6150002114335296,False,False,False,0.043,61,1.0,10.0,0.05
Bernoulli(0.5),1000,7,PE-betting,Uniformly randomized,0.46576872235164046,0.5477783787064254,0.08200965635478497,2.5933730420882224,False,False,False,0.043,61,1.0,10.0,0.05
Bernoulli(0.5),1000,8,PE-betting,Deterministic,0.43748050136491656,0.5202557449229062,0.0827752435579896,2.6175830351842704,False,False,False,0.046,61,1.0,10.0,0.05
Bernoulli(0.5),1000,8,PE-betting,Uniformly randomized,0.43834457686170936,0.5197035972960293,0.08135902043431997,2.572798127726327,False,False,False,0.046,61,1.0,10.0,0.05
Bernoulli(0.5),1000,9,PE-betting,Deterministic,0.4733893829397857,0.556202010717243,0.08281262777745724,2.618765228004924,False,False,False,0.0,61,1.0,10.0,0.05
Bernoulli(0.5),1000,9,PE-betting,Uniformly randomized,0.4735744376666844,0.5560701270587742,0.08249568939208984,2.6087427562479526,False,False,False,0.0,61,1.0,10.0,0.05
Bernoulli(0.5),1000,10,PE-betting,Deterministic,0.44212018186226487,0.5247743423096836,0.08265416044741869,2.6137540510284496,False,False,False,0.624,61,1.0,10.0,0.05
Bernoulli(0.5),1000,10,PE-betting,Uniformly randomized,0.44256840040907264,0.5236970926634967,0.0811286922544241,2.5655145111484075,False,False,False,0.624,61,1.0,10.0,0.05
Bernoulli(0.5),1000,11,PE-betting,Deterministic,0.46185616170987487,0.54457022016868,0.08271405845880508,2.615648192461407,False,False,False,0.078,61,1.0,10.0,0.05
Bernoulli(0.5),1000,11,PE-betting,Uniformly randomized,0.46222154004499316,0.5442555355839431,0.08203399553894997,2.5941427146717397,False,False,False,0.078,61,1.0,10.0,0.05
Bernoulli(0.5),1000,12,PE-betting,Deterministic,0.47239414462819695,0.5550190252251923,0.08262488059699535,2.6128281408595817,False,False,False,0.153,61,1.0,10.0,0.05
Bernoulli(0.5),1000,12,PE-betting,Uniformly randomized,0.4733579740859568,0.5549455876462162,0.08158761356025934,2.5800268770805883,False,False,False,0.153,61,1.0,10.0,0.05
Bernoulli(0.5),1000,13,PE-betting,Deterministic,0.45599847799167037,0.5387554368935525,0.08275695890188217,2.617004823588947,False,False,False,0.0,61,1.0,10.0,0.05
Bernoulli(0.5),1000,13,PE-betting,Uniformly randomized,0.4560647248290479,0.5379974548704922,0.0819327300414443,2.59094041846666,False,False,False,0.0,61,1.0,10.0,0.05
Bernoulli(0.5),1000,14,PE-betting,Deterministic,0.44873125618323684,0.5315127992071211,0.0827815430238843,2.6177822417869687,False,False,False,0.251,61,1.0,10.0,0.05
Bernoulli(0.5),1000,14,PE-betting,Uniformly randomized,0.44977945229038596,0.5311057451181114,0.08132629282772541,2.5717631899342797,False,False,False,0.251,61,1.0,10.0,0.05
Bernoulli(0.5),1000,15,PE-betting,Deterministic,0.4489259556867182,0.5315306098200381,0.08260465413331985,2.6121885239173297,False,False,False,0.011,61,1.0,10.0,0.05
Bernoulli(0.5),1000,15,PE-betting,Uniformly randomized,0.4494314403273165,0.5309125618077815,0.08148112148046494,2.576659301831401,False,False,False,0.011,61,1.0,10.0,0.05
Bernoulli(0.5),1000,16,PE-betting,Deterministic,0.4473508787341416,0.5299773658625782,0.08262648712843657,2.612878943844451,False,False,False,0.466,61,1.0,10.0,0.05
Bernoulli(0.5),1000,16,PE-betting,Uniformly randomized,0.44797922344878316,0.5296621001325548,0.08168287668377161,2.5830393615537957,False,False,False,0.466,61,1.0,10.0,0.05
Bernoulli(0.5),1000,17,PE-betting,Deterministic,0.44543632259592414,0.5281841619871557,0.08274783939123154,2.6167164393409252,False,False,False,0.003,61,1.0,10.0,0.05
Bernoulli(0.5),1000,17,PE-betting,Uniformly randomized,0.44623149605467916,0.5280534238554537,0.08182192780077457,2.587436543962995,False,False,False,0.003,61,1.0,10.0,0.05
Bernoulli(0.5),1000,18,PE-betting,Deterministic,0.49259284185245633,0.5753187132067978,0.08272587135434151,2.6160217490179742,False,False,False,0.072,61,1.0,10.0,0.05
Bernoulli(0.5),1000,18,PE-betting,Uniformly randomized,0.49291352601721883,0.5746488790027797,0.0817353529855609,2.5846988079221607,False,False,False,0.072,61,1.0,10.0,0.05
Bernoulli(0.5),1000,19,PE-betting,Deterministic,0.45942646404728293,0.5422251573763788,0.08279869332909584,2.618324582057324,False,False,False,0.064,61,1.0,10.0,0.05
Bernoulli(0.5),1000,19,PE-betting,Uniformly randomized,0.4601048012264073,0.5414280234836042,0.0813232222571969,2.5716660899684167,False,False,False,0.064,61,1.0,10.0,0.05
Bernoulli(0.5),1000,20,PE-betting,Deterministic,0.43851516814902425,0.5212897113524377,0.08277454320341349,2.617560888027968,False,False,False,0.055,61,1.0,10.0,0.05
Bernoulli(0.5),1000,20,PE-betting,Uniformly randomized,0.43856312753632665,0.5209622480906546,0.08239912055432796,2.6056889814647244,False,False,False,0.055,61,1.0,10.0,0.05
Bernoulli(0.5),1000,21,PE-betting,Deterministic,0.4633868387900293,0.5461206040345132,0.08273376524448395,2.6162713757424667,False,False,False,0.046,61,1.0,10.0,0.05
Bernoulli(0.5),1000,21,PE-betting,Uniformly randomized,0.46405780082568526,0.5448959651403129,0.08083816431462765,2.556327211011677,False,False,False,0.046,61,1.0,10.0,0.05
Bernoulli(0.5),1000,22,PE-betting,Deterministic,0.45816879952326417,0.5408364622853696,0.08266766276210546,2.6141810317093954,False,False,False,0.095,61,1.0,10.0,0.05
Bernoulli(0.5),1000,22,PE-betting,Uniformly randomized,0.45913371769711375,0.5407615066505969,0.0816277889534831,2.5812973345653885,False,False,False,0.095,61,1.0,10.0,0.05
Bernoulli(0.5),1000,23,PE-betting,Deterministic,0.4698188970796764,0.5524854674004018,0.08266657032072544,2.6141464856796843,False,False,False,0.194,61,1.0,10.0,0.05
Bernoulli(0.5),1000,23,PE-betting,Uniformly randomized,0.46995964134112,0.5524362907744944,0.0824766494333744,2.608140659886989,False,False,False,0.194,61,1.0,10.0,0.05
