distribution,true_mean,true_variance,n,rep,method,lower,upper,width,sqrt_n_width,normalized_halfwidth,covered,empty_center_component,backend,runtime_seconds,u_plus,u_minus
"Beta(2,2)",0.5,0.05,10,38,STaR,0.24670322910115255,0.8248511502855191,0.5781479211843665,1.8282642554341113,4.088123155983713,True,False,direct-two-arm,0.000331878662109375,,
"Beta(2,2)",0.5,0.05,10,38,Probit-STaR,0.3936263925265888,0.9181291696826457,0.5245027771560569,1.6586234148968726,3.7087947047822447,True,False,randomized,0.0002105236053466797,0.06376881949415569,0.8274783454644994
"Beta(2,2)",0.5,0.05,10,38,Gaffke,0.3234045066133494,0.7795965800647502,0.4561920734514008,1.4426060026212573,3.2257650866103713,True,False,bspline-exact,0.00035691261291503906,,
"Beta(2,2)",0.5,0.05,50,38,STaR,0.4194768091408363,0.6137952728905003,0.194318463749664,1.3740390342713973,3.0724446843690076,True,False,direct-two-arm,0.00024366378784179688,,
"Beta(2,2)",0.5,0.05,50,38,Probit-STaR,0.3763473311370382,0.5616912318103233,0.1853439006732851,1.3105792901764581,2.930544382737983,True,False,randomized,0.0006153583526611328,0.7421320373000349,0.00815598494573766
"Beta(2,2)",0.5,0.05,50,38,Gaffke,0.42066340417924075,0.6055631931819632,0.18489978900272241,1.3074389464378684,2.9235223606657805,True,False,bspline-exact,0.00034165382385253906,,
"Beta(2,2)",0.5,0.05,100,38,STaR,0.42932498410692854,0.5554325675677783,0.12610758346084971,1.2610758346084971,2.8198512909668816,True,False,direct-two-arm,0.0003376007080078125,,
"Beta(2,2)",0.5,0.05,100,38,Probit-STaR,0.4231635786176552,0.5519415663612193,0.12877798774356408,1.2877798774356408,2.8795633460024406,True,False,randomized,0.006122589111328125,0.37359469676940915,0.2948199415804724
"Beta(2,2)",0.5,0.05,100,38,Gaffke,0.43144705367224845,0.5566113395803178,0.12516428590806938,1.2516428590806938,2.7987585164566213,True,False,bspline-exact,0.0005271434783935547,,
"Beta(2,2)",0.5,0.05,500,38,STaR,0.46575578980988674,0.5198965138033742,0.05414072399348746,1.2106233920049185,2.7070361996743735,True,False,direct-two-arm,0.004725933074951172,,
"Beta(2,2)",0.5,0.05,500,38,Probit-STaR,0.46594394267068473,0.5159105277455722,0.04996658507488749,1.1172868083097487,2.498329253744375,True,False,randomized,0.007663726806640625,0.40531212429454655,0.07507329081209846
"Beta(2,2)",0.5,0.05,500,38,Gaffke,0.46629812938580606,0.520076109615115,0.05377798022930891,1.2025121948537445,2.6888990114654456,True,False,bspline-exact,0.008162736892700195,,
"Beta(2,2)",0.5,0.05,1000,38,STaR,0.4773407363430554,0.5155133976928568,0.03817266134980135,1.2071255421564975,2.6992147696382167,True,False,direct-two-arm,0.00496363639831543,,
"Beta(2,2)",0.5,0.05,1000,38,Probit-STaR,0.4778557241005501,0.5124993779768576,0.03464365387630752,1.0955285271965296,2.4496762581016673,True,False,randomized,0.004467010498046875,0.267822150550573,0.12852947177767993
"Beta(2,2)",0.5,0.05,1000,38,Gaffke,0.4763663258386258,0.5137549583714264,0.03738863253280056,1.182332374027199,2.643775560323524,True,False,bspline-exact,0.016402006149291992,,
"Beta(2,2)",0.5,0.05,5000,38,STaR,0.48671226788800614,0.5029571157876676,0.016244847899661408,1.1486842109194626,2.5685359802966246,True,False,direct-two-arm,0.008028745651245117,,
"Beta(2,2)",0.5,0.05,5000,38,Probit-STaR,0.48580644114920546,0.502677173354479,0.016870732205273575,1.1929409145931222,2.667496978170992,True,False,randomized,0.02057480812072754,0.9439146718968523,0.05940377335719038
"Beta(2,2)",0.5,0.05,5000,38,Gaffke,0.48697233751613694,0.503419085978815,0.016446748462678074,1.162960736642909,2.6004592622967753,True,False,bspline-exact,0.4125044345855713,,
"Beta(2,2)",0.5,0.05,10000,38,STaR,0.49058054897762593,0.5024717738310767,0.011891224853450733,1.1891224853450733,2.658958710805081,True,False,direct-two-arm,0.015625715255737305,,
"Beta(2,2)",0.5,0.05,10000,38,Probit-STaR,0.4911483277183579,0.502937687040635,0.011789359322277093,1.1789359322277093,2.636180885578243,True,False,randomized,0.04056382179260254,0.15097431574103615,0.8146944405889163
"Beta(2,2)",0.5,0.05,10000,38,Gaffke,0.4905845766121169,0.5022131968625008,0.011628620250383859,1.1628620250383859,2.6002385364388934,True,False,cornish-fisher,0.03036975860595703,,
"Beta(2,2)",0.5,0.05,10,39,STaR,0.2105824623915111,0.783496615890819,0.5729141534993079,1.811713628805139,4.051114829771112,True,False,direct-two-arm,0.00035262107849121094,,
"Beta(2,2)",0.5,0.05,10,39,Probit-STaR,0.09253740848135436,0.6277024406106662,0.5351650321293118,1.6923404256058157,3.7841882327255294,True,False,randomized,0.0002753734588623047,0.9658022395156459,0.016131463334746243
"Beta(2,2)",0.5,0.05,10,39,Gaffke,0.29590301581933215,0.7469154570939858,0.4510124412746536,1.4262265675008403,3.1891395562480715,True,False,bspline-exact,0.0003502368927001953,,
"Beta(2,2)",0.5,0.05,50,39,STaR,0.4678695828185263,0.6525334456807603,0.18466386286223402,1.3057706966998834,2.9197920408481997,True,False,direct-two-arm,0.00022840499877929688,,
"Beta(2,2)",0.5,0.05,50,39,Probit-STaR,0.4732024267292261,0.6548545530081862,0.1816521262789601,1.2844745030880775,2.872172304270205,True,False,randomized,0.0009012222290039062,0.33600872464274034,0.324095721480805
"Beta(2,2)",0.5,0.05,50,39,Gaffke,0.46576065662105615,0.6340644366605256,0.16830378003946944,1.1900874416523795,2.661116418703535,True,False,bspline-exact,0.0003895759582519531,,
"Beta(2,2)",0.5,0.05,100,39,STaR,0.44001516892267534,0.569915375306806,0.1299002063841307,1.299002063841307,2.904656917661684,True,False,direct-two-arm,0.0003399848937988281,,
"Beta(2,2)",0.5,0.05,100,39,Probit-STaR,0.4284528069167718,0.5772885664121579,0.14883575949538608,1.4883575949538608,3.328068757144931,True,False,randomized,0.004693746566772461,0.7131955033913854,0.45606071864067455
"Beta(2,2)",0.5,0.05,100,39,Gaffke,0.4492961455842749,0.5757610131346464,0.12646486755037156,1.2646486755037156,2.827840406081381,True,False,bspline-exact,0.0005869865417480469,,
"Beta(2,2)",0.5,0.05,500,39,STaR,0.4578649096513152,0.5133038672433288,0.05543895759201356,1.2396527777747037,2.771947879600678,True,False,direct-two-arm,0.0015854835510253906,,
"Beta(2,2)",0.5,0.05,500,39,Probit-STaR,0.4560155740063865,0.5197882119147603,0.06377263790837384,1.4259995346760392,3.1886318954186925,True,False,randomized,0.005624055862426758,0.6280594589220624,0.8771468928271461
"Beta(2,2)",0.5,0.05,500,39,Gaffke,0.4616921180366474,0.5159425127591565,0.05425039472250909,1.2130757040572617,2.7125197361254547,True,False,bspline-exact,0.0081787109375,,
"Beta(2,2)",0.5,0.05,1000,39,STaR,0.4761953953375122,0.5121040900765104,0.03590869473899816,1.1355326317893968,2.5391281553503298,True,False,direct-two-arm,0.0018579959869384766,,
"Beta(2,2)",0.5,0.05,1000,39,Probit-STaR,0.47843892830623436,0.5250613083421649,0.046622380035930555,1.4743291085150343,3.2967001078462808,True,False,randomized,0.004586935043334961,0.41869738303581927,0.9972728102953016
"Beta(2,2)",0.5,0.05,1000,39,Gaffke,0.47902789859928324,0.5171028088841485,0.03807491028486526,1.2040343820674466,2.6923027255497645,True,False,bspline-exact,0.017263412475585938,,
"Beta(2,2)",0.5,0.05,5000,39,STaR,0.493401037921376,0.5102469406508083,0.016845902729432316,1.1911852055190562,2.6635710933326675,True,False,direct-two-arm,0.007910728454589844,,
"Beta(2,2)",0.5,0.05,5000,39,Probit-STaR,0.49378507220790024,0.5101172728680805,0.016332200660180263,1.1548609838512873,2.5823476644537653,True,False,randomized,0.02055811882019043,0.1468388407954595,0.5311186625320463
"Beta(2,2)",0.5,0.05,5000,39,Gaffke,0.492846824230813,0.5095593785603275,0.016712554329514517,1.181756049734831,2.6424868600287046,True,False,bspline-exact,0.4245445728302002,,
"Beta(2,2)",0.5,0.05,10000,39,STaR,0.4954847809359231,0.5074661152709785,0.011981334335055438,1.1981334335055438,2.67910780343362,True,False,direct-two-arm,0.015414714813232422,,
"Beta(2,2)",0.5,0.05,10000,39,Probit-STaR,0.4952586618549809,0.507192876662544,0.01193421480756307,1.193421480756307,2.66857155677956,True,False,randomized,0.0404052734375,0.7160011046853664,0.2947681068448801
"Beta(2,2)",0.5,0.05,10000,39,Gaffke,0.4954316053743469,0.5071164857898592,0.011684880415512355,1.1684880415512355,2.6128186918041614,True,False,cornish-fisher,0.013797998428344727,,
"Beta(2,2)",0.5,0.05,10,40,STaR,0.22805944805876957,0.7712527431901586,0.543193295131389,1.7177280223472409,3.8409566248247087,True,False,direct-two-arm,0.00036406517028808594,,
"Beta(2,2)",0.5,0.05,10,40,Probit-STaR,0.09035176268280531,0.8144021477319101,0.7240503850491048,2.2896483574770974,5.119809371889529,True,False,randomized,0.0002636909484863281,0.9225026311943857,0.40897865969879743
"Beta(2,2)",0.5,0.05,10,40,Gaffke,0.26629299739518536,0.6977375237272706,0.43144452633208524,1.3643473872218814,3.050773502752355,True,False,bspline-exact,0.0003497600555419922,,
"Beta(2,2)",0.5,0.05,50,40,STaR,0.38527766393016416,0.5728860825561142,0.18760841862595,1.3265918501809384,2.966349555401795,True,False,direct-two-arm,0.000263214111328125,,
"Beta(2,2)",0.5,0.05,50,40,Probit-STaR,0.4018581458446089,0.5898618453860007,0.18800369954139184,1.329386908338764,2.9725994954437582,True,False,randomized,0.0008742809295654297,0.05217830649795063,0.6264822409566649
"Beta(2,2)",0.5,0.05,50,40,Gaffke,0.3825245761466549,0.5653748773531264,0.1828503012064715,1.2929468792509875,2.8911171133014206,True,False,bspline-exact,0.00031256675720214844,,
"Beta(2,2)",0.5,0.05,100,40,STaR,0.402521593108497,0.5340730082975937,0.13155141518909674,1.3155141518909674,2.941579068991187,True,False,direct-two-arm,0.0003695487976074219,,
"Beta(2,2)",0.5,0.05,100,40,Probit-STaR,0.435333228317194,0.5453527777972225,0.11001954948002846,1.1001954948002846,2.460111914912453,True,False,randomized,0.0009663105010986328,0.0011362247595171349,0.6673855553052728
"Beta(2,2)",0.5,0.05,100,40,Gaffke,0.4049246337912984,0.5308143359224333,0.12588970213113493,1.2588970213113493,2.8149793163241785,True,False,bspline-exact,0.0004730224609375,,
"Beta(2,2)",0.5,0.05,500,40,STaR,0.48692123669803744,0.5403297568134344,0.053408520115396985,1.1942508155569258,2.6704260057698495,True,False,direct-two-arm,0.0015211105346679688,,
"Beta(2,2)",0.5,0.05,500,40,Probit-STaR,0.48768629151726184,0.5411173570444541,0.053431065527192234,1.1947549462904747,2.671553276359612,True,False,randomized,0.004037380218505859,0.40956365645512816,0.3491786059697818
"Beta(2,2)",0.5,0.05,500,40,Gaffke,0.48476048668231225,0.5380955346921403,0.05333504800982808,1.1926079293319045,2.666752400491404,True,False,bspline-exact,0.0051326751708984375,,
"Beta(2,2)",0.5,0.05,1000,40,STaR,0.48897762635761344,0.5274195902671299,0.038441963909516486,1.2156416368406306,2.718257336254763,True,False,direct-two-arm,0.0021927356719970703,,
"Beta(2,2)",0.5,0.05,1000,40,Probit-STaR,0.48821558715485447,0.5311222839311422,0.04290669677628778,1.3568288868727345,3.0339616248828065,True,False,randomized,0.0066831111907958984,0.6315664377501287,0.869113961798241
"Beta(2,2)",0.5,0.05,1000,40,Gaffke,0.48825321399694077,0.5259527222988478,0.03769950830190705,1.19216312902453,2.6657577967677017,True,False,bspline-exact,0.018358945846557617,,
"Beta(2,2)",0.5,0.05,5000,40,STaR,0.49473972436634683,0.5115516934943174,0.01681196912797056,1.1887857375486872,2.658205719841089,True,False,direct-two-arm,0.007979631423950195,,
"Beta(2,2)",0.5,0.05,5000,40,Probit-STaR,0.4930743124548629,0.5110506168742976,0.017976304419434763,1.2711166755656025,2.842303293898233,True,False,randomized,0.020417451858520508,0.8646762165180599,0.527274877741941
"Beta(2,2)",0.5,0.05,5000,40,Gaffke,0.4943006624339894,0.5108534088321861,0.016552746398196705,1.170455922542609,2.617219007472502,True,False,bspline-exact,0.4542684555053711,,
"Beta(2,2)",0.5,0.05,10000,40,STaR,0.49399272213104184,0.5053203653773104,0.01132764324626856,1.132764324626856,2.532938032352289,True,False,direct-two-arm,0.015214920043945312,,
"Beta(2,2)",0.5,0.05,10000,40,Probit-STaR,0.4929009345052183,0.505057542481449,0.012156607976230638,1.2156607976230638,2.7183001810667853,True,False,randomized,0.03966784477233887,0.46242197193735146,0.7339942228394899
"Beta(2,2)",0.5,0.05,10000,40,Gaffke,0.4932129455568338,0.50486192494246,0.011648979385626146,1.1648979385626146,2.60479097747538,True,False,cornish-fisher,0.013382673263549805,,
"Beta(2,2)",0.5,0.05,10,41,STaR,0.31744665026768804,0.8780877215891858,0.5606410713214978,1.7729027352128395,3.964331033431219,True,False,direct-two-arm,0.00028204917907714844,,
"Beta(2,2)",0.5,0.05,10,41,Probit-STaR,0.2368982888364722,0.9463176427299562,0.709419353893484,2.24338097450845,5.016352358430617,True,False,randomized,0.00015997886657714844,0.5720118210546686,0.7617536045121249
"Beta(2,2)",0.5,0.05,10,41,Gaffke,0.3866017218015608,0.8397211332608929,0.4531194114593321,1.43288939224649,3.204038085301512,True,False,bspline-exact,0.0002815723419189453,,
"Beta(2,2)",0.5,0.05,50,41,STaR,0.4127008469997705,0.6075004068148997,0.1947995598151292,1.3774408971743235,3.080051481070085,True,False,direct-two-arm,0.00020837783813476562,,
"Beta(2,2)",0.5,0.05,50,41,Probit-STaR,0.3815375237229647,0.5762287006245781,0.19469117690161342,1.3766745142432057,3.0783377967393104,True,False,randomized,0.0002994537353515625,0.6297395691973818,0.051949400677373525
"Beta(2,2)",0.5,0.05,50,41,Gaffke,0.43199419537311595,0.6186812690115724,0.18668707363845644,1.320076957296249,2.9517818120454997,True,False,bspline-exact,0.0002574920654296875,,
"Beta(2,2)",0.5,0.05,100,41,STaR,0.44430304445190405,0.5752989571042335,0.13099591265232946,1.3099591265232946,2.9291576546523346,True,False,direct-two-arm,0.00026297569274902344,,
"Beta(2,2)",0.5,0.05,100,41,Probit-STaR,0.41680004207501786,0.5671345927559506,0.1503345506809327,1.503345506809327,3.3615827468945283,True,False,randomized,0.0004932880401611328,0.8064651895665359,0.2619627673528888
"Beta(2,2)",0.5,0.05,100,41,Gaffke,0.4543138348445785,0.578700207032107,0.12438637218752852,1.243863721875285,2.7813638368590294,True,False,bspline-exact,0.00036597251892089844,,
"Beta(2,2)",0.5,0.05,500,41,STaR,0.49689066217026256,0.5485811749682878,0.05169051279802528,1.155835004082074,2.584525639901264,True,False,direct-two-arm,0.0008263587951660156,,
"Beta(2,2)",0.5,0.05,500,41,Probit-STaR,0.4878331295942956,0.5527314073498721,0.06489827775557655,1.4511696068413165,3.2449138877788277,True,False,randomized,0.0021936893463134766,0.948045775334373,0.7450155927095509
"Beta(2,2)",0.5,0.05,500,41,Gaffke,0.4966948450806,0.548449135734363,0.051754290653763024,1.1572611202909615,2.587714532688151,True,False,bspline-exact,0.004767894744873047,,
"Beta(2,2)",0.5,0.05,1000,41,STaR,0.49175841403073295,0.5292630339115743,0.037504619880841306,1.1860002160229133,2.6519771043566696,True,False,direct-two-arm,0.0016791820526123047,,
"Beta(2,2)",0.5,0.05,1000,41,Probit-STaR,0.4917323794258902,0.5273289043097826,0.03559652488389242,1.125660954199608,2.517054413207601,True,False,randomized,0.004341602325439453,0.2744914275628484,0.289382204036448
"Beta(2,2)",0.5,0.05,1000,41,Gaffke,0.49192016483524215,0.5287612595133909,0.03684109467814878,1.1650177067685805,2.605058787325463,True,False,bspline-exact,0.015312910079956055,,
"Beta(2,2)",0.5,0.05,5000,41,STaR,0.4905234059327016,0.5072039237987813,0.016680517866079714,1.1794907296808326,2.6374214503971705,True,False,direct-two-arm,0.0077915191650390625,,
"Beta(2,2)",0.5,0.05,5000,41,Probit-STaR,0.48993765270222855,0.506471462410514,0.01653380970828544,1.1691168963576608,2.614224853899306,True,False,randomized,0.020545244216918945,0.40693444106690646,0.46801891262254525
"Beta(2,2)",0.5,0.05,5000,41,Gaffke,0.4905475016701868,0.5069172254544413,0.016369723784254497,1.1575142693997067,2.5882805913037488,True,False,bspline-exact,0.43131351470947266,,
"Beta(2,2)",0.5,0.05,10000,41,STaR,0.49345354083506016,0.5051475872244859,0.011694046389425783,1.1694046389425783,2.614868265879203,True,False,direct-two-arm,0.01491403579711914,,
"Beta(2,2)",0.5,0.05,10000,41,Probit-STaR,0.4936968979234016,0.5045676235492187,0.01087072562581709,1.087072562581709,2.430768146407596,True,False,randomized,0.039664506912231445,0.047309933624888,0.40613268053500406
"Beta(2,2)",0.5,0.05,10000,41,Gaffke,0.49338910457377816,0.5049646618345117,0.01157555726073356,1.157555726073356,2.58837329124415,True,False,cornish-fisher,0.022011280059814453,,
"Beta(2,2)",0.5,0.05,10,42,STaR,0.19128110652798924,0.7859856068150675,0.5947045002870782,1.880620755659427,4.205195849551501,True,False,direct-two-arm,0.00040149688720703125,,
"Beta(2,2)",0.5,0.05,10,42,Probit-STaR,0.30721149897294264,0.7754559341927081,0.46824443521976544,1.4807189169936241,3.310988153967612,True,False,randomized,0.00028324127197265625,0.07688311815741089,0.21246867672468162
"Beta(2,2)",0.5,0.05,10,42,Gaffke,0.261579217824645,0.733387799431067,0.47180858160642203,1.4919897374897182,3.3361904747590763,True,False,bspline-exact,0.0003943443298339844,,
"Beta(2,2)",0.5,0.05,50,42,STaR,0.3897575628890698,0.5897981267511896,0.20004056386211977,1.4145003921928552,3.1629190311433373,True,False,direct-two-arm,0.002362966537475586,,
"Beta(2,2)",0.5,0.05,50,42,Probit-STaR,0.4255141138169378,0.6209415123141933,0.19542739849725543,1.3818803870705503,3.089978482263472,True,False,randomized,0.003992795944213867,0.0595537937079732,0.6558722840663818
"Beta(2,2)",0.5,0.05,50,42,Gaffke,0.3976514486114408,0.577812998133167,0.1801615495217262,1.2739345337588859,2.8486042163693694,True,False,bspline-exact,0.00045108795166015625,,
"Beta(2,2)",0.5,0.05,100,42,STaR,0.4143179540998865,0.540920528465564,0.12660257436567757,1.2660257436567757,2.8309196240812735,True,False,direct-two-arm,0.0005235671997070312,,
"Beta(2,2)",0.5,0.05,100,42,Probit-STaR,0.41212610756803725,0.5578716234037526,0.14574551583571538,1.4574551583571538,3.2589688082443167,True,False,randomized,0.0013647079467773438,0.42007162855548374,0.6969145082465283
"Beta(2,2)",0.5,0.05,100,42,Gaffke,0.41752900000268445,0.540904034615838,0.12337503461315358,1.2337503461315358,2.758749641214009,True,False,bspline-exact,0.003520488739013672,,
"Beta(2,2)",0.5,0.05,500,42,STaR,0.47141197849291516,0.5257833016856301,0.05437132319271498,1.215779746855216,2.7185661596357495,True,False,direct-two-arm,0.0046160221099853516,,
"Beta(2,2)",0.5,0.05,500,42,Probit-STaR,0.4710049103168822,0.5312251748464194,0.060220264529537215,1.346566051110646,3.011013226476861,True,False,randomized,0.006641864776611328,0.586038859255654,0.6799895780144583
"Beta(2,2)",0.5,0.05,500,42,Gaffke,0.471246184672224,0.5244696413059694,0.05322345663374539,1.1901126703056684,2.66117283168727,True,False,bspline-exact,0.0046613216400146484,,
