distribution,true_mean,true_variance,n,rep,method,lower,upper,width,sqrt_n_width,normalized_halfwidth,covered,empty_center_component,backend,runtime_seconds,score_evaluations,adjacent_component_width,full_set_diameter,largest_component_width,topology_component_count,topology_scan_points,topology_point_budget_reached
Bernoulli(0.1),0.1,0.09,3000,11,Common-clock STaR betting,0.0830851486462565,0.1128739927143082,0.0297888440680516,1.6316021858075835,2.7193369763459727,True,False,monotone-common-clock-inversion,0.0013656141236424,123,0.0297888440680516,0.0297888440680516,0.0297888440680516,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,12,Common-clock STaR betting,0.0825438535824838,0.1102214855734992,0.0276776319910153,1.5159663379805752,2.526610563300959,True,False,monotone-common-clock-inversion,0.0014490322209894,123,0.0276776319910153,0.0276776319910153,0.0276776319910153,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,13,Common-clock STaR betting,0.0881996680083131,0.1163673480501895,0.0281676800418763,1.5428073751523763,2.5713456252539606,True,False,monotone-common-clock-inversion,0.0015874849632382,123,0.0281676800418763,0.0281676800418763,0.0281676800418763,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,14,Common-clock STaR betting,0.0884367282595111,0.1179304998728193,0.0294937716133082,1.6154404018514443,2.6924006697524074,True,False,monotone-common-clock-inversion,0.0131062548607587,123,0.0294937716133082,0.0294937716133082,0.0294937716133082,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,15,Common-clock STaR betting,0.088913863818056,0.1188619918461493,0.0299481280280932,1.640326527603937,2.733877546006562,True,False,monotone-common-clock-inversion,0.0140281398780643,123,0.0299481280280932,0.0299481280280932,0.0299481280280932,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,16,Common-clock STaR betting,0.0878217850268938,0.1143528821545383,0.0265310971276444,1.453168037217141,2.421946728695235,True,False,monotone-common-clock-inversion,0.0220118896104395,123,0.0265310971276444,0.0265310971276444,0.0265310971276444,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,17,Common-clock STaR betting,0.0818487579665309,0.1109059731065183,0.0290572151399874,1.5915292190451735,2.652548698408623,True,False,monotone-common-clock-inversion,0.0113801383413374,123,0.0290572151399874,0.0290572151399874,0.0290572151399874,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,18,Common-clock STaR betting,0.0808926284715327,0.1072058985565387,0.026313270085006,1.4412371587283714,2.4020619312139524,True,False,monotone-common-clock-inversion,0.0119432141073048,123,0.026313270085006,0.026313270085006,0.026313270085006,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,19,Common-clock STaR betting,0.0834002713613659,0.1125637156539371,0.0291634442925711,1.5973476293586486,2.662246048931081,True,False,monotone-common-clock-inversion,0.0164772449061274,123,0.0291634442925711,0.0291634442925711,0.0291634442925711,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,20,Common-clock STaR betting,0.0910740054809692,0.1219788778432764,0.0309048723623072,1.692729572965363,2.821215954942272,True,False,monotone-common-clock-inversion,0.0060965786688029,123,0.0309048723623072,0.0309048723623072,0.0309048723623072,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,21,Common-clock STaR betting,0.090700889470863,0.1192960355618176,0.0285951460909546,1.5662206549171511,2.610367758195252,True,False,monotone-common-clock-inversion,0.017662919126451,123,0.0285951460909546,0.0285951460909546,0.0285951460909546,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,22,Common-clock STaR betting,0.0876773558555075,0.1172355906092979,0.0295582347537903,1.618971193468416,2.69828532244736,True,False,monotone-common-clock-inversion,0.0064144702628254,123,0.0295582347537903,0.0295582347537903,0.0295582347537903,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,23,Common-clock STaR betting,0.0830618559969369,0.1132618370571838,0.0301999810602469,1.654121086292603,2.7568684771543386,True,False,monotone-common-clock-inversion,0.0125270993448793,123,0.0301999810602469,0.0301999810602469,0.0301999810602469,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,24,Common-clock STaR betting,0.0886308601641103,0.1183013815090125,0.0296705213449021,1.6251213833541436,2.7085356389235726,True,False,monotone-common-clock-inversion,0.0169507097452878,123,0.0296705213449021,0.0296705213449021,0.0296705213449021,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,25,Common-clock STaR betting,0.0911524360800947,0.1197800742964643,0.0286276382163696,1.5680003219202605,2.613333869867101,True,False,monotone-common-clock-inversion,0.0098275002092123,123,0.0286276382163696,0.0286276382163696,0.0286276382163696,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,26,Common-clock STaR betting,0.0856771595173086,0.1155214223474614,0.0298442628301528,1.6346375964187685,2.7243959940312807,True,False,monotone-common-clock-inversion,0.0300364713184535,123,0.0298442628301528,0.0298442628301528,0.0298442628301528,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,27,Common-clock STaR betting,0.0863687568752651,0.1162648411548288,0.0298960842795636,1.6374759740992588,2.729126623498765,True,False,monotone-common-clock-inversion,0.0199075392447412,123,0.0298960842795636,0.0298960842795636,0.0298960842795636,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,28,Common-clock STaR betting,0.0905738527659369,0.1213775361933909,0.0308036834274539,1.687187226746457,2.811978711244095,True,False,monotone-common-clock-inversion,0.0172659391537308,123,0.0308036834274539,0.0308036834274539,0.0308036834274539,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,3000,29,Common-clock STaR betting,0.0829306672404075,0.1113006013814839,0.0283699341410763,1.553885288400349,2.5898088140005813,True,False,monotone-common-clock-inversion,0.0172017971053719,123,0.0283699341410763,0.0283699341410763,0.0283699341410763,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,0,Common-clock STaR betting,0.0928443401081835,0.1090359907649584,0.0161916506567748,1.619165065677486,2.69860844279581,True,False,monotone-common-clock-inversion,0.0052819140255451,123,0.0161916506567748,0.0161916506567748,0.0161916506567748,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,1,Common-clock STaR betting,0.0939664572294653,0.1098597977379514,0.015893340508486,1.5893340508486078,2.64889008474768,True,False,monotone-common-clock-inversion,0.0091610020026564,123,0.015893340508486,0.015893340508486,0.015893340508486,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,2,Common-clock STaR betting,0.0893563310515732,0.1049473228154732,0.0155909917638999,1.5590991763899913,2.598498627316652,True,False,monotone-common-clock-inversion,0.0037138969637453,123,0.0155909917638999,0.0155909917638999,0.0155909917638999,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,3,Common-clock STaR betting,0.0934974897059295,0.1093811844036184,0.0158836946976889,1.5883694697688997,2.6472824496148326,True,False,monotone-common-clock-inversion,0.0050731408409774,123,0.0158836946976889,0.0158836946976889,0.0158836946976889,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,4,Common-clock STaR betting,0.0927605725491752,0.1089720330508283,0.016211460501653,1.6211460501653063,2.701910083608844,True,False,monotone-common-clock-inversion,0.0033682039938867,123,0.016211460501653,0.016211460501653,0.016211460501653,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,5,Common-clock STaR betting,0.0991170902187224,0.115678431386754,0.0165613411680316,1.6561341168031625,2.760223528005271,True,False,monotone-common-clock-inversion,0.0035077990032732,123,0.0165613411680316,0.0165613411680316,0.0165613411680316,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,6,Common-clock STaR betting,0.0944332449463024,0.1103615736049326,0.0159283286586302,1.5928328658630226,2.654721443105038,True,False,monotone-common-clock-inversion,0.0282394029200077,123,0.0159283286586302,0.0159283286586302,0.0159283286586302,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,7,Common-clock STaR betting,0.0897335088743274,0.10541160420614,0.0156780953318125,1.5678095331812552,2.6130158886354256,True,False,monotone-common-clock-inversion,0.0181981897912919,123,0.0156780953318125,0.0156780953318125,0.0156780953318125,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,8,Common-clock STaR betting,0.0937525599921065,0.1097268862020144,0.0159743262099078,1.5974326209907823,2.662387701651304,True,False,monotone-common-clock-inversion,0.004860607907176,123,0.0159743262099078,0.0159743262099078,0.0159743262099078,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,9,Common-clock STaR betting,0.0874968198931525,0.1033959987595128,0.0158991788663603,1.5899178866360344,2.649863144393391,True,False,monotone-common-clock-inversion,0.0308708040975034,123,0.0158991788663603,0.0158991788663603,0.0158991788663603,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,10,Common-clock STaR betting,0.0954242793938371,0.11145132194082,0.0160270425469828,1.602704254698288,2.67117375783048,True,False,monotone-common-clock-inversion,0.0034772008657455,123,0.0160270425469828,0.0160270425469828,0.0160270425469828,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,11,Common-clock STaR betting,0.0842443398622153,0.099901487208771,0.0156571473465557,1.565714734655574,2.6095245577592903,False,False,monotone-common-clock-inversion,0.0034896042197942,123,0.0156571473465557,0.0156571473465557,0.0156571473465557,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,12,Common-clock STaR betting,0.0923958833924361,0.1078855325460152,0.0154896491535791,1.5489649153579172,2.581608192263196,True,False,monotone-common-clock-inversion,0.0038406788371503,123,0.0154896491535791,0.0154896491535791,0.0154896491535791,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,13,Common-clock STaR betting,0.0897079674365252,0.1043216550482946,0.0146136876117694,1.4613687611769457,2.435614601961576,True,False,monotone-common-clock-inversion,0.0039448561146855,123,0.0146136876117694,0.0146136876117694,0.0146136876117694,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,14,Common-clock STaR betting,0.0924532534362049,0.1085183008334086,0.0160650473972036,1.606504739720369,2.677507899533948,True,False,monotone-common-clock-inversion,0.0367325819097459,123,0.0160650473972036,0.0160650473972036,0.0160650473972036,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,15,Common-clock STaR betting,0.0951319063221166,0.1115510334854287,0.0164191271633121,1.6419127163312175,2.736521193885362,True,False,monotone-common-clock-inversion,0.0321371629834175,123,0.0164191271633121,0.0164191271633121,0.0164191271633121,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,16,Common-clock STaR betting,0.0936134972743311,0.1096353712670014,0.0160218739926702,1.6021873992670257,2.6703123321117097,True,False,monotone-common-clock-inversion,0.0312079438008368,123,0.0160218739926702,0.0160218739926702,0.0160218739926702,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,17,Common-clock STaR betting,0.0925886534636659,0.1078146829349312,0.0152260294712653,1.522602947126532,2.53767157854422,True,False,monotone-common-clock-inversion,0.0129409823566675,123,0.0152260294712653,0.0152260294712653,0.0152260294712653,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,18,Common-clock STaR betting,0.091380283931579,0.1068818845628133,0.0155016006312343,1.550160063123436,2.583600105205727,True,False,monotone-common-clock-inversion,0.0296782590448856,123,0.0155016006312343,0.0155016006312343,0.0155016006312343,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,19,Common-clock STaR betting,0.0892236236296431,0.104826041760931,0.0156024181312879,1.5602418131287945,2.6004030218813243,True,False,monotone-common-clock-inversion,0.0279941819608211,123,0.0156024181312879,0.0156024181312879,0.0156024181312879,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,20,Common-clock STaR betting,0.096129632811279,0.111951293366672,0.0158216605553929,1.5821660555392998,2.636943425898833,True,False,monotone-common-clock-inversion,0.0414418429136276,123,0.0158216605553929,0.0158216605553929,0.0158216605553929,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,21,Common-clock STaR betting,0.0947462189197613,0.1110990927118836,0.0163528737921222,1.6352873792122289,2.725478965353715,True,False,monotone-common-clock-inversion,0.0084174610674381,123,0.0163528737921222,0.0163528737921222,0.0163528737921222,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,22,Common-clock STaR betting,0.0932290193341768,0.1088268988937605,0.0155978795595837,1.5597879559583765,2.5996465932639605,True,False,monotone-common-clock-inversion,0.0123811932280659,123,0.0155978795595837,0.0155978795595837,0.0155978795595837,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,23,Common-clock STaR betting,0.0891531915149787,0.1049895150362699,0.0158363235212911,1.583632352129112,2.63938725354852,True,False,monotone-common-clock-inversion,0.0432930160313844,123,0.0158363235212911,0.0158363235212911,0.0158363235212911,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,24,Common-clock STaR betting,0.095055515331945,0.1114701313990775,0.0164146160671325,1.6414616067132544,2.7357693445220908,True,False,monotone-common-clock-inversion,0.0346936220303177,123,0.0164146160671325,0.0164146160671325,0.0164146160671325,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,25,Common-clock STaR betting,0.0927226620310905,0.1090371142514887,0.0163144522203981,1.631445222039818,2.7190753700663635,True,False,monotone-common-clock-inversion,0.0071925218217074,123,0.0163144522203981,0.0163144522203981,0.0163144522203981,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,26,Common-clock STaR betting,0.0892539333161851,0.1052553114740216,0.0160013781578365,1.6001378157836506,2.6668963596394177,True,False,monotone-common-clock-inversion,0.0390465850941836,123,0.0160013781578365,0.0160013781578365,0.0160013781578365,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,27,Common-clock STaR betting,0.0953793707509188,0.1107244530793546,0.0153450823284358,1.5345082328435855,2.5575137214059764,True,False,monotone-common-clock-inversion,0.0255593163892626,123,0.0153450823284358,0.0153450823284358,0.0153450823284358,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,28,Common-clock STaR betting,0.0893543367789448,0.1051253544346086,0.0157710176556637,1.5771017655663773,2.628502942610629,True,False,monotone-common-clock-inversion,0.0371971130371093,123,0.0157710176556637,0.0157710176556637,0.0157710176556637,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,10000,29,Common-clock STaR betting,0.0948102745098947,0.110764374483672,0.0159540999737772,1.5954099973777294,2.659016662296216,True,False,monotone-common-clock-inversion,0.0262036151252686,123,0.0159540999737772,0.0159540999737772,0.0159540999737772,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,0,Common-clock STaR betting,0.094212878129481,0.1034195046107105,0.0092066264812294,1.594634483179856,2.657724138633093,True,False,monotone-common-clock-inversion,0.0096211140044033,123,0.0092066264812294,0.0092066264812294,0.0092066264812294,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,1,Common-clock STaR betting,0.0967052290466674,0.1060017701072854,0.0092965410606179,1.6102081451640518,2.6836802419400865,True,False,monotone-common-clock-inversion,0.0113488510251045,123,0.0092965410606179,0.0092965410606179,0.0092965410606179,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,2,Common-clock STaR betting,0.0958358463879964,0.1048954209841987,0.0090595745962023,1.5691643495582746,2.615273915930458,True,False,monotone-common-clock-inversion,0.00988803897053,123,0.0090595745962023,0.0090595745962023,0.0090595745962023,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,3,Common-clock STaR betting,0.09562904379189,0.1049388810632118,0.0093098372713217,1.6125111164127637,2.687518527354606,True,False,monotone-common-clock-inversion,0.0094517078250646,123,0.0093098372713217,0.0093098372713217,0.0093098372713217,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,4,Common-clock STaR betting,0.0946222292660252,0.103906843674069,0.0092846144080437,1.6081423883417831,2.680237313902972,True,False,monotone-common-clock-inversion,0.0640309243462979,123,0.0092846144080437,0.0092846144080437,0.0092846144080437,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,5,Common-clock STaR betting,0.0976725336530833,0.1066818225007469,0.0090092888476636,1.5604546024217036,2.60075767070284,True,False,monotone-common-clock-inversion,0.0094292680732905,123,0.0090092888476636,0.0090092888476636,0.0090092888476636,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,6,Common-clock STaR betting,0.0990552124858399,0.1083375539819331,0.0092823414960931,1.607748708443827,2.6795811807397114,True,False,monotone-common-clock-inversion,0.0519817848689854,123,0.0092823414960931,0.0092823414960931,0.0092823414960931,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,7,Common-clock STaR betting,0.0957301853818577,0.1048018598623945,0.0090716744805368,1.5712601110015751,2.618766851669292,True,False,monotone-common-clock-inversion,0.062957449350506,123,0.0090716744805368,0.0090716744805368,0.0090716744805368,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,8,Common-clock STaR betting,0.0965361342655195,0.1059260290392273,0.0093898947737077,1.6263774825787354,2.710629137631226,True,False,monotone-common-clock-inversion,0.0111925122328102,123,0.0093898947737077,0.0093898947737077,0.0093898947737077,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,9,Common-clock STaR betting,0.0915581548361851,0.1007413420565429,0.0091831872203577,1.5905746841076915,2.650957806846153,True,False,monotone-common-clock-inversion,0.0479698348790407,123,0.0091831872203577,0.0091831872203577,0.0091831872203577,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,10,Common-clock STaR betting,0.0966947349960816,0.106029850199421,0.0093351152033394,1.616889382669264,2.694815637782107,True,False,monotone-common-clock-inversion,0.0105320219881832,123,0.0093351152033394,0.0093351152033394,0.0093351152033394,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,11,Common-clock STaR betting,0.0941590581309548,0.1023800093488284,0.0082209512178735,1.423910519590231,2.373184199317052,True,False,monotone-common-clock-inversion,0.0096512353047728,123,0.0082209512178735,0.0082209512178735,0.0082209512178735,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,12,Common-clock STaR betting,0.0947624453380722,0.1040182682278777,0.0092558228898054,1.6031555511002098,2.67192591850035,True,False,monotone-common-clock-inversion,0.01029380178079,123,0.0092558228898054,0.0092558228898054,0.0092558228898054,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,13,Common-clock STaR betting,0.0959395865168209,0.1051879888936313,0.0092484023768104,1.6018702805476386,2.669783800912731,True,False,monotone-common-clock-inversion,0.0105901220813393,123,0.0092484023768104,0.0092484023768104,0.0092484023768104,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,14,Common-clock STaR betting,0.0972556680410448,0.1065880914306697,0.0093324233896249,1.6164231468574526,2.6940385780957543,True,False,monotone-common-clock-inversion,0.0350608783774077,123,0.0093324233896249,0.0093324233896249,0.0093324233896249,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,15,Common-clock STaR betting,0.095639178982374,0.1050247669066245,0.0093855879242504,1.6256315143706723,2.7093858572844542,True,False,monotone-common-clock-inversion,0.0519751091487705,123,0.0093855879242504,0.0093855879242504,0.0093855879242504,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,16,Common-clock STaR betting,0.094169318874953,0.1033332867173802,0.0091639678424271,1.5872457902011217,2.645409650335203,True,False,monotone-common-clock-inversion,0.0311725377105176,123,0.0091639678424271,0.0091639678424271,0.0091639678424271,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,17,Common-clock STaR betting,0.0963625699647373,0.1056597197431732,0.0092971497784359,1.6103135781828717,2.6838559636381194,True,False,monotone-common-clock-inversion,0.1141949757002294,123,0.0092971497784359,0.0092971497784359,0.0092971497784359,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,18,Common-clock STaR betting,0.094133636480836,0.1033191513299502,0.0091855148491141,1.5909778412344118,2.6516297353906864,True,False,monotone-common-clock-inversion,0.0112001169472932,123,0.0091855148491141,0.0091855148491141,0.0091855148491141,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,19,Common-clock STaR betting,0.0948065481079163,0.1038710714185627,0.0090645233106464,1.5700214920432063,2.616702486738677,True,False,monotone-common-clock-inversion,0.1579756648279726,123,0.0090645233106464,0.0090645233106464,0.0090645233106464,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,20,Common-clock STaR betting,0.0965365802445557,0.1058015594503739,0.0092649792058181,1.6047414715546175,2.674569119257696,True,False,monotone-common-clock-inversion,0.0478653009049594,123,0.0092649792058181,0.0092649792058181,0.0092649792058181,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,21,Common-clock STaR betting,0.0954574667022835,0.1048343142977908,0.0093768475955072,1.6241176450248662,2.7068627417081106,True,False,monotone-common-clock-inversion,0.0109463366679847,123,0.0093768475955072,0.0093768475955072,0.0093768475955072,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,22,Common-clock STaR betting,0.093404262171167,0.1021226944769587,0.0087184323057917,1.5100767715981167,2.5167946193301947,True,False,monotone-common-clock-inversion,0.0239669801667332,123,0.0087184323057917,0.0087184323057917,0.0087184323057917,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,23,Common-clock STaR betting,0.0937491169644494,0.1029843073647342,0.0092351904002847,1.5995818990865622,2.665969831810937,True,False,monotone-common-clock-inversion,0.0489603620953857,123,0.0092351904002847,0.0092351904002847,0.0092351904002847,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,24,Common-clock STaR betting,0.0992834197681448,0.1084619405973889,0.0091785208292441,1.5897664414580075,2.649610735763346,True,False,monotone-common-clock-inversion,0.070954998023808,123,0.0091785208292441,0.0091785208292441,0.0091785208292441,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,25,Common-clock STaR betting,0.0967475116092559,0.1055638976437518,0.0088163860344958,1.5270428550887525,2.545071425147921,True,False,monotone-common-clock-inversion,0.0318202129565179,123,0.0088163860344958,0.0088163860344958,0.0088163860344958,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,26,Common-clock STaR betting,0.0925232602304743,0.1017920797932831,0.0092688195628087,1.6054066408973064,2.6756777348288443,True,False,monotone-common-clock-inversion,0.0716899591498076,123,0.0092688195628087,0.0092688195628087,0.0092688195628087,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,27,Common-clock STaR betting,0.0961226425607791,0.1051834809411966,0.0090608383804175,1.5693832434053263,2.6156387390088778,True,False,monotone-common-clock-inversion,0.0499254930764436,123,0.0090608383804175,0.0090608383804175,0.0090608383804175,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,28,Common-clock STaR betting,0.0942223351339197,0.1034354115651005,0.0092130764311807,1.5957516472820443,2.659586078803408,True,False,monotone-common-clock-inversion,0.0679719499312341,123,0.0092130764311807,0.0092130764311807,0.0092130764311807,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,30000,29,Common-clock STaR betting,0.096681487347473,0.1060558875466273,0.0093744001991543,1.6236937435419112,2.7061562392365186,True,False,monotone-common-clock-inversion,0.0648842952214181,123,0.0093744001991543,0.0093744001991543,0.0093744001991543,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,0,Common-clock STaR betting,0.096783055886733,0.101779688979207,0.0049966330924739,1.5800741204388402,2.633456867398067,True,False,monotone-common-clock-inversion,0.0710405157878995,123,0.0049966330924739,0.0049966330924739,0.0049966330924739,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,1,Common-clock STaR betting,0.0985418587467264,0.1036889465828453,0.0051470878361189,1.6276520879083438,2.71275347984724,True,False,monotone-common-clock-inversion,0.0758187482133507,123,0.0051470878361189,0.0051470878361189,0.0051470878361189,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,2,Common-clock STaR betting,0.0985779887186297,0.1037080372257898,0.0051300485071601,1.6222637789772674,2.7037729649621123,True,False,monotone-common-clock-inversion,0.0341443521901965,123,0.0051300485071601,0.0051300485071601,0.0051300485071601,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,3,Common-clock STaR betting,0.0975358548064435,0.1026486287771742,0.0051127739707306,1.6168010909132002,2.6946684848553337,True,False,monotone-common-clock-inversion,0.0317828520201146,123,0.0051127739707306,0.0051127739707306,0.0051127739707306,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,4,Common-clock STaR betting,0.0959372536272035,0.1007791097418141,0.0048418561146106,1.5311293424982784,2.551882237497131,True,False,monotone-common-clock-inversion,0.0682399198412895,123,0.0048418561146106,0.0048418561146106,0.0048418561146106,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,5,Common-clock STaR betting,0.098671521079979,0.1037310315856851,0.005059510505706,1.5999577043581374,2.666596173930229,True,False,monotone-common-clock-inversion,0.0989562668837606,123,0.005059510505706,0.005059510505706,0.005059510505706,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,6,Common-clock STaR betting,0.0983678836073958,0.1032625155535535,0.0048946319461576,1.5478185258080857,2.5796975430134763,True,False,monotone-common-clock-inversion,0.035795141942799,123,0.0048946319461576,0.0048946319461576,0.0048946319461576,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,7,Common-clock STaR betting,0.0986545210723208,0.1037409245853023,0.0050864035129815,1.6084620199703432,2.6807700332839053,True,False,monotone-common-clock-inversion,0.0593349728733301,123,0.0050864035129815,0.0050864035129815,0.0050864035129815,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,8,Common-clock STaR betting,0.096983571021808,0.1020816108867639,0.0050980398649559,1.61214175755979,2.6869029292663167,True,False,monotone-common-clock-inversion,0.1130187488161027,123,0.0050980398649559,0.0050980398649559,0.0050980398649559,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,9,Common-clock STaR betting,0.0965260174421408,0.1010452264111092,0.0045192089689683,1.4290993564201266,2.381832260700212,True,False,monotone-common-clock-inversion,0.0713724163360893,123,0.0045192089689683,0.0045192089689683,0.0045192089689683,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,10,Common-clock STaR betting,0.0984477165141707,0.103277643276238,0.0048299267620673,1.527356949993503,2.545594916655838,True,False,monotone-common-clock-inversion,0.0981885557994246,123,0.0048299267620673,0.0048299267620673,0.0048299267620673,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,11,Common-clock STaR betting,0.096611805436385,0.1016293154358304,0.0050175099994453,1.586675978091762,2.6444599634862698,True,False,monotone-common-clock-inversion,0.1279209740459919,123,0.0050175099994453,0.0050175099994453,0.0050175099994453,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,12,Common-clock STaR betting,0.0976676270317852,0.1025980967465456,0.0049304697147604,1.5591514233123651,2.598585705520609,True,False,monotone-common-clock-inversion,0.1203864673152566,123,0.0049304697147604,0.0049304697147604,0.0049304697147604,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,13,Common-clock STaR betting,0.0985405035030932,0.1035036132748769,0.0049631097717836,1.569473115627467,2.6157885260457787,True,False,monotone-common-clock-inversion,0.1079848390072584,123,0.0049631097717836,0.0049631097717836,0.0049631097717836,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,14,Common-clock STaR betting,0.0981837957028651,0.1032735727995484,0.0050897770966833,1.609528840807833,2.682548068013055,True,False,monotone-common-clock-inversion,0.0660534859634935,123,0.0050897770966833,0.0050897770966833,0.0050897770966833,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,15,Common-clock STaR betting,0.0985629414770455,0.1036483397079871,0.0050853982309415,1.6081441218766257,2.6802402031277097,True,False,monotone-common-clock-inversion,0.1246058610267937,123,0.0050853982309415,0.0050853982309415,0.0050853982309415,1.0,0.0,False
Bernoulli(0.1),0.1,0.09,100000,16,Common-clock STaR betting,0.0966550871423142,0.1016682224166957,0.0050131352743814,1.5852925685578672,2.6421542809297787,True,False,monotone-common-clock-inversion,0.117324620950967,123,0.0050131352743814,0.0050131352743814,0.0050131352743814,1.0,0.0,False
