distribution,method,n,reps,mean_width_c1,mean_width_c05,mean_sqrt_n_width_c1,mean_sqrt_n_width_c05,mean_largest_component_width_c1,mean_largest_component_width_c05,width_relative_change,sqrt_n_width_relative_change,largest_component_width_relative_change
"Beta(1,5)",Common-clock Efficient betting,10000000,30,0.00022946415208259334,0.00022946160870407,0.7256293619404078,0.7256213190713537,0.00022946415208259334,0.00022946160870407,-1.108399068106003e-05,-1.1083990637539287e-05,-1.108399068106003e-05
"Beta(1,5)",Common-clock STaR betting,1000,30,0.023728166894814894,0.024322862327859997,0.7503505208822019,0.7691564417074287,0.023728166894814894,0.024322862327859997,0.025062847698321677,0.025062847698321455,0.025062847698321677
"Beta(1,5)",Common-clock STaR betting,3000,30,0.013419591475268482,0.01348262562203612,0.7350212963508603,0.738473818758633,0.013419591475268482,0.01348262562203612,0.004697173299485824,0.004697173299485824,0.004697173299485824
"Beta(1,5)",Common-clock STaR betting,10000,30,0.00740487383460536,0.007401784063669947,0.7404873834605402,0.7401784063669993,0.00740487383460536,0.007401784063669947,-0.00041726179330348057,-0.00041726179330292545,-0.00041726179330348057
"Beta(1,5)",Common-clock STaR betting,30000,30,0.00423953518407449,0.004241508947667993,0.7343090339292989,0.7346508998119068,0.00423953518407449,0.004241508947667993,0.00046556131929698097,0.00046556131929698097,0.00046556131929698097
"Beta(1,5)",Common-clock STaR betting,100000,30,0.0023472961894289,0.0023474314615005367,0.7422802301629527,0.7423230069479744,0.0023472961894289,0.0023474314615005367,5.762888903659835e-05,5.762888904126129e-05,5.762888903659835e-05
"Beta(1,5)",Common-clock STaR betting,300000,30,0.0013528442772186534,0.0013528460667813,0.74098332742446,0.7409843076082844,0.0013528442772186534,0.0013528460667813,1.3228149586819171e-06,1.3228149515764898e-06,1.3228149586819171e-06
"Beta(1,5)",Common-clock STaR betting,1000000,30,0.0007412404056431134,0.0007412512843322101,0.7412404056431648,0.7412512843322644,0.0007412404056431134,0.0007412512843322101,1.4676330396756754e-05,1.4676330400753557e-05,1.4676330396756754e-05
"Beta(1,5)",Common-clock STaR betting,3000000,30,0.0004298798411737733,0.00042988166345155,0.7445737260626973,0.7445768823404003,0.0004298798411737733,0.00042988166345155,4.239039848252801e-06,4.239039859355032e-06,4.239039848252801e-06
"Beta(1,5)",Common-clock STaR betting,10000000,30,0.00023568167342212667,0.00023568221714033,0.7452908907740381,0.7452926101619674,0.00023568167342212667,0.00023568221714033,2.307002472612396e-06,2.3070024746107975e-06,2.307002472612396e-06
"Beta(1,5)",Efficient betting,1000,30,0.023897786819401377,0.024721006324828165,0.7557143738645948,0.7817468603788549,0.023897786819401377,0.024721006324828165,0.03444752066992485,0.03444752066992507,0.03444752066992485
"Beta(1,5)",Efficient betting,3000,30,0.013522986757636881,0.013658620283164334,0.7406844892001399,0.748113443348673,0.013522986757636881,0.013658620283164334,0.010029849763097287,0.010029849763096399,0.010029849763097287
"Beta(1,5)",Efficient betting,10000,30,0.00728959453521334,0.007259209268605543,0.7289594535213386,0.72592092686056,0.00728959453521334,0.007259209268605543,-0.004168306818852052,-0.004168306818850609,-0.004168306818852052
"Beta(1,5)",Efficient betting,30000,30,0.00420477322939559,0.004198969448618374,0.7282880867618731,0.7272828424436589,0.00420477322939559,0.004198969448618374,-0.0013802838965588649,-0.0013802838965603081,-0.0013802838965588649
"Beta(1,5)",Efficient betting,100000,30,0.0023017435112816067,0.002302163235248037,0.7278752085163516,0.7280079368885995,0.0023017435112816067,0.002302163235248037,0.00018235045059245003,0.00018235045059245003,0.00018235045059245003
"Beta(1,5)",Efficient betting,300000,30,0.0013271920174177667,0.0013276814877608298,0.7269330060805269,0.72720110002865,0.0013271920174177667,0.0013276814877608298,0.0003688014519673821,0.00036880145196405145,0.0003688014519673821
"Beta(1,5)",Efficient betting,1000000,30,0.0007260772360684067,0.0007259370432514632,0.726077236068462,0.7259370432515049,0.0007260772360684067,0.0007259370432514632,-0.00019308251240945928,-0.00019308251242833308,-0.00019308251240945928
"Beta(1,5)",Efficient betting,3000000,30,0.0004192326938395934,0.0004192703601184167,0.7261323259242201,0.7261975658328829,0.0004192326938395934,0.0004192703601184167,8.984575720560883e-05,8.984575721759924e-05,8.984575720560883e-05
"Beta(1,5)",Efficient betting,10000000,30,0.00022953085982778336,0.00022952820334556,0.7258403103528166,0.7258319098183927,0.00022953085982778336,0.00022952820334556,-1.157352970027059e-05,-1.1573529747566091e-05,-1.157352970027059e-05
"Beta(1,5)",STaR betting,1000,30,0.024328722592607772,0.024978941326334887,0.7693417595503742,0.7899034813092567,,,0.026726382005962,0.026726382005962224,
"Beta(1,5)",STaR betting,3000,30,0.0135988813504942,0.013670617684895279,0.7448414072502011,0.7487705681046217,,,0.005275164372139374,0.005275164372139596,
"Beta(1,5)",STaR betting,10000,30,0.00744854756076238,0.007445888582023137,0.7448547560762431,0.7445888582023178,,,-0.0003569794939956017,-0.00035697949399693396,
"Beta(1,5)",STaR betting,30000,30,0.004252066688228843,0.004254079750046291,0.7364795541183562,0.7368282266530168,,,0.0004734313840890625,0.0004734313840906168,
"Beta(1,5)",STaR betting,100000,30,0.0023522977420498132,0.002352445237290913,0.7438618599748796,0.7439085020654732,,,6.270262410357219e-05,6.27026241071249e-05,
"Beta(1,5)",STaR betting,300000,30,0.00135385408782739,0.0013538588769085398,0.7415364234736731,0.7415390465614488,,,3.5373687554685063e-06,3.537368755690551e-06,
"Beta(1,5)",STaR betting,1000000,30,0.00074175869350022,0.00074176985757078,0.7417586935002672,0.7417698575708268,,,1.5050811885242155e-05,1.505081188457602e-05,
"Beta(1,5)",STaR betting,3000000,30,0.0004300310041613233,0.0004300331571656,0.7448355480373601,0.7448392771501627,,,5.006625698689149e-06,5.006625707570933e-06,
"Beta(1,5)",STaR betting,10000000,30,0.00023570368493024333,0.00023570427392932,0.7453604972744351,0.7453623598530679,,,2.498896344516055e-06,2.4988963589489543e-06,
"Beta(2,2)",Common-clock Efficient betting,1000,30,0.03665922426863964,0.036649959670525596,1.1592664594382183,1.158973487121753,0.03665922426863964,0.036649959670525596,-0.0002527221538064506,-0.00025272215380689467,-0.0002527221538064506
"Beta(2,2)",Common-clock Efficient betting,3000,30,0.02114464199159439,0.021167103662012222,1.1581397389167238,1.1593700152734328,0.02114464199159439,0.021167103662012222,0.0010622866268799047,0.0010622866268794606,0.0010622866268799047
"Beta(2,2)",Common-clock Efficient betting,10000,30,0.011529944668196682,0.01152436597245133,1.1529944668196725,1.1524365972451378,0.011529944668196682,0.01152436597245133,-0.0004838441038438335,-0.0004838441038433894,-0.0004838441038438335
"Beta(2,2)",Common-clock Efficient betting,30000,30,0.006656215395830274,0.006651124232227397,1.152890325170031,1.1520085097670487,0.006656215395830274,0.006651124232227397,-0.0007648736256441468,-0.0007648736256437028,-0.0007648736256441468
"Beta(2,2)",Common-clock Efficient betting,100000,30,0.0036418381191274034,0.0036393108773359697,1.1516503326066398,1.1508511485807476,0.0036418381191274034,0.0036393108773359697,-0.0006939467677490319,-0.0006939467677514743,-0.0006939467677490319
"Beta(2,2)",Common-clock Efficient betting,300000,30,0.0021031807015501236,0.0021031984325786935,1.15195951274857,1.1519692244328854,0.0021031807015501236,0.0021031984325786935,8.43057781807488e-06,8.43057781807488e-06,8.43057781807488e-06
"Beta(2,2)",Common-clock Efficient betting,1000000,30,0.0011520158646579233,0.00115203400572295,1.1520158646579755,1.1520340057229923,0.0011520158646579233,0.00115203400572295,1.5747235418528405e-05,1.574723541009071e-05,1.5747235418528405e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,30,0.0006650692831887767,0.0006650881991960366,1.1519337890364598,1.1519665525221148,0.0006650692831887767,0.0006650881991960366,2.844216044572967e-05,2.8442160449504428e-05,2.844216044572967e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,30,0.00036425967900667334,0.00036426442345374,1.151890245423054,1.151905248682052,0.00036425967900667334,0.00036426442345374,1.3024903221747763e-05,1.3024903247282893e-05,1.3024903221747763e-05
"Beta(2,2)",Common-clock STaR betting,1000,30,0.03733253301326914,0.03724862674223715,1.1805583514535969,1.1779050021892712,0.03733253301326914,0.03724862674223715,-0.002247537583430659,-0.002247537583431325,-0.002247537583430659
"Beta(2,2)",Common-clock STaR betting,3000,30,0.021501502418779548,0.02152073053866536,1.1776857895017476,1.1787389570017348,0.021501502418779548,0.02152073053866536,0.0008942686660360355,0.0008942686660358135,0.0008942686660360355
"Beta(2,2)",Common-clock STaR betting,10000,30,0.011691332243009993,0.011690297876344413,1.1691332243010035,1.1690297876344462,0.011691332243009993,0.011690297876344413,-8.847295107872188e-05,-8.847295107805575e-05,-8.847295107872188e-05
"Beta(2,2)",Common-clock STaR betting,30000,30,0.006827457688980127,0.006826983985894757,1.1825503603840462,1.1824683126028914,0.006827457688980127,0.006826983985894757,-6.938206092932386e-05,-6.938206092810262e-05,-6.938206092932386e-05
"Beta(2,2)",Common-clock STaR betting,100000,30,0.0037264908003150836,0.0037259743023352267,1.1784198608659533,1.1782565298636283,0.0037264908003150836,0.0037259743023352267,-0.00013860170533985805,-0.0001386017053420785,-0.00013860170533985805
"Beta(2,2)",Common-clock STaR betting,300000,30,0.0021464912317868735,0.0021464804864903334,1.1756816671367492,1.1756757816954453,0.0021464912317868735,0.0021464804864903334,-5.005982032901812e-06,-5.0059820344561246e-06,-5.005982032901812e-06
"Beta(2,2)",Common-clock STaR betting,1000000,30,0.00117642337425539,0.00117639423369718,1.1764233742554364,1.17639423369722,0.00117642337425539,0.00117639423369718,-2.4770468563972692e-05,-2.4770468569523807e-05,-2.4770468563972692e-05
"Beta(2,2)",Common-clock STaR betting,3000000,30,0.0006780210689787333,0.00067802133121701,1.1743669400734205,1.1743673942834407,0.0006780210689787333,0.00067802133121701,3.867700999471424e-07,3.8677010127941003e-07,3.867700999471424e-07
"Beta(2,2)",Common-clock STaR betting,10000000,30,0.0003704881420742133,0.00037048814199303,1.1715863750387387,1.171586374782015,0.0003704881420742133,0.00037048814199303,-2.1912527348177946e-10,-2.1912494041487207e-10,-2.1912527348177946e-10
"Beta(2,2)",Efficient betting,1000,30,0.037172070340372704,0.03715787195313137,1.175484076195683,1.1750350837678465,0.037172070340372704,0.03715787195313137,-0.0003819638538108405,-0.00038196385381050746,-0.0003819638538108405
"Beta(2,2)",Efficient betting,3000,30,0.021315374750468807,0.021338962982789804,1.167491157250784,1.1687831379441733,0.021315374750468807,0.021338962982789804,0.0011066299606334873,0.0011066299606343755,0.0011066299606334873
"Beta(2,2)",Efficient betting,10000,30,0.011579940761768444,0.011574293070823173,1.1579940761768484,1.157429307082322,0.011579940761768444,0.011574293070823173,-0.00048771328467556163,-0.0004877132846748955,-0.00048771328467556163
"Beta(2,2)",Efficient betting,30000,30,0.006672807383800986,0.006667626967577494,1.1557641417864135,1.154866867376072,0.006672807383800986,0.006667626967577494,-0.0007763473341172444,-0.000776347334114913,-0.0007763473341172444
"Beta(2,2)",Efficient betting,100000,30,0.00364683622791201,0.003644288110773823,1.1532308733819019,1.1524250879917441,0.00364683622791201,0.003644288110773823,-0.0006987199256945908,-0.0006987199256942578,-0.0006987199256945908
"Beta(2,2)",Efficient betting,300000,30,0.0021048701753651833,0.0021048733116539133,1.1528848756674022,1.1528865934834773,0.0021048701753651833,0.0021048733116539133,1.4900152829344648e-06,1.4900152751629037e-06,1.4900152829344648e-06
"Beta(2,2)",Efficient betting,1000000,30,0.0011525230180450467,0.0011525447412914802,1.1525230180450967,1.152544741291537,0.0011525230180450467,0.0011525447412914802,1.8848427400852685e-05,1.884842740684789e-05,1.8848427400852685e-05
"Beta(2,2)",Efficient betting,3000000,30,0.0006652400143801633,0.0006652614131219766,1.1522295041343746,1.152266567842433,0.0006652400143801633,0.0006652614131219766,3.216694929775166e-05,3.216694931484909e-05,3.216694929775166e-05
"Beta(2,2)",Efficient betting,10000000,30,0.00036430991905811,0.00036431599405496663,1.152049118415378,1.15206832924222,0.00036430991905811,0.00036431599405496663,1.6675353974315854e-05,1.6675353971429274e-05,1.6675353974315854e-05
"Beta(2,2)",STaR betting,1000,30,0.037683097900123766,0.03758615256833297,1.1916441865549947,1.1885785059851985,,,-0.002572647611078671,-0.002572647611078449,
"Beta(2,2)",STaR betting,3000,30,0.02158038405553921,0.021600593021115798,1.1820063146843676,1.1831132053153819,,,0.000936450691729096,0.000936450691729096,
"Beta(2,2)",STaR betting,10000,30,0.011712351688483663,0.011711165988060266,1.171235168848372,1.1711165988060308,,,-0.00010123504270820316,-0.0001012350427094244,
"Beta(2,2)",STaR betting,30000,30,0.006835992736318146,0.00683551649860412,1.1840286739474915,1.1839461871557733,,,-6.96662112433799e-05,-6.966621124404604e-05,
"Beta(2,2)",STaR betting,100000,30,0.00372908933207618,0.0037285530681743337,1.179241588759689,1.1790720072240106,,,-0.00014380559275783966,-0.00014380559275961602,
"Beta(2,2)",STaR betting,300000,30,0.002147322284415677,0.00214731154033659,1.1761368534080172,1.1761309686335442,,,-5.003477663745315e-06,-5.003477661635891e-06,
"Beta(2,2)",STaR betting,1000000,30,0.00117658185767624,0.0011765507836020135,1.1765818576762845,1.1765507836020594,,,-2.6410465216453183e-05,-2.6410465215231937e-05,
"Beta(2,2)",STaR betting,3000000,30,0.0006781131321642867,0.0006781122776461634,1.174526398188295,1.1745249181194901,,,-1.2601409452583923e-06,-1.2601409445922584e-06,
"Beta(2,2)",STaR betting,10000000,30,0.00037053226649489334,0.0003705322664167567,1.1717259087085121,1.1717259084614196,,,-2.108767604980244e-10,-2.1087920298867857e-10,
"Beta(20,80)",Common-clock Efficient betting,1000,30,0.008215808954097206,0.0114425268307225,0.2598066911575311,0.36184446972671225,0.008215808954097206,0.0114425268307225,0.3927449986548357,0.39274499865483303,0.3927449986548357
"Beta(20,80)",Common-clock Efficient betting,3000,30,0.003941557300439357,0.0046838371258114,0.21588798451498253,0.25654432494870943,0.003941557300439357,0.0046838371258114,0.18832145996946514,0.1883214599694656,0.18832145996946514
"Beta(20,80)",Common-clock Efficient betting,10000,30,0.0020706414489320233,0.0021329408872048034,0.20706414489320746,0.2132940887204859,0.0020706414489320233,0.0021329408872048034,0.03008702366356686,0.03008702366356819,0.03008702366356686
"Beta(20,80)",Common-clock Efficient betting,30000,30,0.00119039864183123,0.0012081326219856234,0.2061830928912759,0.20925470835605892,0.00119039864183123,0.0012081326219856234,0.014897513766575443,0.01489751376657611,0.014897513766575443
"Beta(20,80)",Common-clock Efficient betting,100000,30,0.0006489970526010433,0.00065004159031036,0.2052308880955577,0.20556119992189414,0.0006489970526010433,0.00065004159031036,0.001609464488521839,0.0016094644885162879,0.001609464488521839
"Beta(20,80)",Common-clock Efficient betting,300000,30,0.00037434456689889,0.00037466522989735,0.2050369635700488,0.20521259792766752,0.00037434456689889,0.00037466522989735,0.0008565985106085972,0.000856598510632578,0.0008565985106085972
"Beta(20,80)",Common-clock Efficient betting,1000000,30,0.00020521389619911667,0.00020538516168567333,0.20521389619916988,0.20538516168572363,0.00020521389619911667,0.00020538516168567333,0.0008345706101231531,0.0008345706101087202,0.0008345706101231531
"Beta(20,80)",Common-clock Efficient betting,3000000,30,0.00011836302352794667,0.00011833162229395667,0.20501077048795668,0.20495638195526103,0.00011836302352794667,0.00011833162229395667,-0.0002652959771899388,-0.0002652959772123653,-0.0002652959771899388
"Beta(20,80)",Common-clock Efficient betting,10000000,30,6.485323477877595e-05,6.487090390431086e-05,0.20508393553057813,0.2051398102115319,6.485323477877595e-05,6.487090390431086e-05,0.00027244786779223595,0.000272447867792458,0.00027244786779223595
"Beta(20,80)",Common-clock STaR betting,1000,30,0.008023793342832746,0.011322656620356643,0.2537346243784791,0.35805384084311576,0.008023793342832746,0.011322656620356643,0.41113512481856307,0.41113512481856085,0.41113512481856307
"Beta(20,80)",Common-clock STaR betting,3000,30,0.003969151711229253,0.004715953734374247,0.21739939264005176,0.2583034240467531,0.003969151711229253,0.004715953734374247,0.18815154407733847,0.1881515440773387,0.18815154407733847
"Beta(20,80)",Common-clock STaR betting,10000,30,0.00207568983783245,0.0021443111385375533,0.20756898378324976,0.21443111385376076,0.00207568983783245,0.0021443111385375533,0.033059515662880345,0.03305951566288279,0.033059515662880345
"Beta(20,80)",Common-clock STaR betting,30000,30,0.0012115602952309534,0.0012271214985656966,0.209848398777326,0.2125436782575919,0.0012115602952309534,0.0012271214985656966,0.012843936365360076,0.012843936365346753,0.012843936365360076
"Beta(20,80)",Common-clock STaR betting,100000,30,0.0006609451270727933,0.0006618418386427867,0.209009200993961,0.2092927660905022,0.0006609451270727933,0.0006618418386427867,0.0013567110691392603,0.001356711069142813,0.0013567110691392603
"Beta(20,80)",Common-clock STaR betting,300000,30,0.00038284691635861665,0.00038348731197488,0.20969389216093667,0.2100446512856887,0.00038284691635861665,0.00038348731197488,0.001672719797130462,0.0016727197971164731,0.001672719797130462
"Beta(20,80)",Common-clock STaR betting,1000000,30,0.00020809671197730001,0.00020815453781744333,0.20809671197735316,0.20815453781748885,0.00020809671197730001,0.00020815453781744333,0.00027787964352654626,0.0002778796434899089,0.00027787964352654626
"Beta(20,80)",Common-clock STaR betting,3000000,30,0.00012117262916626666,0.00012116650480363666,0.20987715020275083,0.2098665424955277,0.00012117262916626666,0.00012116650480363666,-5.054245890467879e-05,-5.054245882840647e-05,-5.054245890467879e-05
"Beta(20,80)",Common-clock STaR betting,10000000,30,6.629108031160439e-05,6.62927188908563e-05,0.20963080233781445,0.20963598398037717,6.629108031160439e-05,6.62927188908563e-05,2.4717944619556675e-05,2.4717944619556675e-05,2.4717944619556675e-05
"Beta(20,80)",Efficient betting,1000,30,0.009022948410557436,0.012214916741069774,0.2853306818755773,0.3862695833110188,0.009022948410557436,0.012214916741069774,0.3537611194559782,0.3537611194559771,0.3537611194559782
"Beta(20,80)",Efficient betting,3000,30,0.004241679730649827,0.00494974256668319,0.23232636701893808,0.27110856576159276,0.004241679730649827,0.00494974256668319,0.16692982049469518,0.1669298204946894,0.16692982049469518
"Beta(20,80)",Efficient betting,10000,30,0.0021550994095733667,0.0022304797695088066,0.21550994095734194,0.22304797695088516,0.0021550994095733667,0.0022304797695088066,0.03497767184222944,0.03497767184222522,0.03497767184222944
"Beta(20,80)",Efficient betting,30000,30,0.0012111892895129135,0.0012305168014011267,0.20978413870197005,0.21313176195939718,0.0012111892895129135,0.0012305168014011267,0.01595746598451675,0.01595746598451342,0.01595746598451675
"Beta(20,80)",Efficient betting,100000,30,0.0006557955394633667,0.0006569517695932933,0.20738075840832235,0.2077463904793089,0.0006557955394633667,0.0006569517695932933,0.001763095447207208,0.0017630954471998805,0.001763095447207208
"Beta(20,80)",Efficient betting,300000,30,0.00037641397446828,0.0003767468638871033,0.20617042477647776,0.20635275582032442,0.00037641397446828,0.0003767468638871033,0.0008843705106684752,0.0008843705106797994,0.0008843705106684752
"Beta(20,80)",Efficient betting,1000000,30,0.00020572240111476332,0.00020589802049534667,0.2057224011148125,0.205898020495406,0.00020572240111476332,0.00020589802049534667,0.0008536716450504578,0.0008536716450995296,0.0008536716450504578
"Beta(20,80)",Efficient betting,3000000,30,0.00011848073732163,0.00011844819043340666,0.20521465675936712,0.20515828389533913,0.00011848073732163,0.00011844819043340666,-0.0002747019385520577,-0.0002747019385369587,-0.0002747019385520577
"Beta(20,80)",Efficient betting,10000000,30,6.486790898210896e-05,6.488546934686201e-05,0.2051303394359589,0.20518587018512188,6.486790898210896e-05,6.488546934686201e-05,0.00027070958550390323,0.00027070958550390323,0.00027070958550390323
"Beta(20,80)",STaR betting,1000,30,0.00872946707785729,0.01200837514295197,0.276049987254836,0.3797381644947841,,,0.37561377296579623,0.37561377296579335,
"Beta(20,80)",STaR betting,3000,30,0.004226128402660776,0.004946700502003353,0.2314745857050613,0.27094194501693936,,,0.17050407150168545,0.17050407150168234,
"Beta(20,80)",STaR betting,10000,30,0.00214216804912585,0.002218494502888757,0.2142168049125899,0.22184945028887995,,,0.03563046969823547,0.03563046969823169,
"Beta(20,80)",STaR betting,30000,30,0.00122715977943201,0.0012436400140493633,0.21255030869813324,0.2154047690659265,,,0.01342957526279176,0.01342957526280153,
"Beta(20,80)",STaR betting,100000,30,0.0006657094545958899,0.0006666318625569666,0.210515813643162,0.21080750465205228,,,0.0013856014132120897,0.0013856014132256345,
"Beta(20,80)",STaR betting,300000,30,0.00038424190793443663,0.00038491072315851335,0.21045796051454677,0.2108242856995731,,,0.0017406097832275425,0.0017406097832113332,
"Beta(20,80)",STaR betting,1000000,30,0.00020834574746391666,0.00020840470685343666,0.20834574746396253,0.20840470685348775,,,0.000282988207043644,0.00028298820706873506,
"Beta(20,80)",STaR betting,3000000,30,0.00012116055114477667,0.00012115462550080001,0.20985623045588905,0.2098459669394527,,,-4.890737059770611e-05,-4.890737060347927e-05,
"Beta(20,80)",STaR betting,10000000,30,6.62795441629079e-05,6.628129158671817e-05,0.2095943218325071,0.20959984767178522,,,2.6364451239713205e-05,2.636445123993525e-05,
"Beta(50,50)",Common-clock Efficient betting,1000,30,0.0087095882138564,0.010891034644948902,0.2754213623794411,0.3444047555384193,0.0087095882138564,0.010891034644948902,0.25046493330441955,0.25046493330441644,0.25046493330441955
"Beta(50,50)",Common-clock Efficient betting,3000,30,0.004709842441439043,0.00498095792535058,0.2579686947471398,0.27281830136986757,0.004709842441439043,0.00498095792535058,0.057563599479710126,0.05756359947970946,0.057563599479710126
"Beta(50,50)",Common-clock Efficient betting,10000,30,0.0025733806278070634,0.0026104124133567003,0.25733806278071086,0.261041241335674,0.0025733806278070634,0.0026104124133567003,0.014390325764282341,0.014390325764279899,0.014390325764282341
"Beta(50,50)",Common-clock Efficient betting,30000,30,0.0014918829234797234,0.0015031858754655867,0.2584017022411366,0.26035943095263725,0.0014918829234797234,0.0015031858754655867,0.007576299592933156,0.00757629959292494,0.007576299592933156
"Beta(50,50)",Common-clock Efficient betting,100000,30,0.0008106788878214867,0.0008104392270535933,0.25635917365281985,0.2562833862635868,0.0008106788878214867,0.0008104392270535933,-0.0002956297141737396,-0.0002956297141746278,-0.0002956297141737396
"Beta(50,50)",Common-clock Efficient betting,300000,30,0.00046820159441171664,0.00046851987205118667,0.2564445747192088,0.2566189025618959,0.00046820159441171664,0.00046851987205118667,0.0006797876027524463,0.0006797876027520022,0.0006797876027524463
"Beta(50,50)",Common-clock Efficient betting,1000000,30,0.00025656869893814335,0.00025685032434548,0.2565686989381958,0.25685032434552924,0.00025656869893814335,0.00025685032434548,0.0010976608156108014,0.0010976608155981449,0.0010976608156108014
"Beta(50,50)",Common-clock Efficient betting,3000000,30,0.00014801515124641333,0.00014803747273969,0.2563697622488625,0.25640842420933974,0.00014801515124641333,0.00014803747273969,0.00015080546206736045,0.0001508054621501831,0.00015080546206736045
"Beta(50,50)",Common-clock Efficient betting,10000000,30,8.105709706981434e-05,8.107037898287077e-05,0.2563250472619737,0.25636704835891627,8.105709706981434e-05,8.107037898287077e-05,0.00016385873090163372,0.00016385873090141168,0.00016385873090163372
"Beta(50,50)",Common-clock STaR betting,1000,30,0.008705210467702161,0.010911870751194909,0.2752829258907861,0.3450636510714859,0.008705210467702161,0.010911870751194909,0.2534872984036216,0.2534872984036216,0.2534872984036216
"Beta(50,50)",Common-clock STaR betting,3000,30,0.00474718684478049,0.0049694666363810334,0.2600141319578078,0.2721888975515246,0.00474718684478049,0.0049694666363810334,0.04682347648585594,0.046823476485856386,0.04682347648585594
"Beta(50,50)",Common-clock STaR betting,10000,30,0.0026170477292612035,0.00264646945864773,0.26170477292612626,0.264646945864778,0.0026170477292612035,0.00264646945864773,0.011242335803647086,0.01124233580364331,0.011242335803647086
"Beta(50,50)",Common-clock STaR betting,30000,30,0.0015082753131298633,0.0015159490406703535,0.2612409474142872,0.2625700760126425,0.0015082753131298633,0.0015159490406703535,0.005087749878081693,0.005087749878075032,0.005087749878081693
"Beta(50,50)",Common-clock STaR betting,100000,30,0.0008283170824355799,0.0008288176770595634,0.26193686053220405,0.26209516245182624,0.0008283170824355799,0.0008288176770595634,0.0006043514429421304,0.0006043514429414643,0.0006043514429421304
"Beta(50,50)",Common-clock STaR betting,300000,30,0.00047598293149082996,0.0004762132535066833,0.2607065885649929,0.2608327411285631,0.00047598293149082996,0.0004762132535066833,0.0004838871325321126,0.00048388713252145443,0.0004838871325321126
"Beta(50,50)",Common-clock STaR betting,1000000,30,0.00026053696101693,0.0002605813869700167,0.26053696101697904,0.2605813869700712,0.00026053696101693,0.0002605813869700167,0.00017051689293245964,0.00017051689295355388,0.00017051689293245964
"Beta(50,50)",Common-clock STaR betting,3000000,30,0.00014927153755986002,0.00014927633048290333,0.2585458871776811,0.2585541887639126,0.00014927153755986002,0.00014927633048290333,3.210875376291611e-05,3.2108753777126964e-05,3.210875376291611e-05
"Beta(50,50)",Common-clock STaR betting,10000000,30,8.260541392338487e-05,8.260647001651818e-05,0.26122125505888194,0.2612245947186045,8.260541392338487e-05,8.260647001651818e-05,1.278479318922443e-05,1.278479318922443e-05,1.278479318922443e-05
"Beta(50,50)",Efficient betting,1000,30,0.00962511653407762,0.0118771420296774,0.3043729099223113,0.37558820907095886,0.00962511653407762,0.0118771420296774,0.23397384204404248,0.2339738420440396,0.23397384204404248
"Beta(50,50)",Efficient betting,3000,30,0.004976283874550597,0.005295282421447409,0.27256229306405966,0.29003456305873515,0.004976283874550597,0.005295282421447409,0.06410376798000117,0.06410376798000095,0.06410376798000117
"Beta(50,50)",Efficient betting,10000,30,0.0026520097639668233,0.00269399848764546,0.26520097639668666,0.2693998487645521,0.0026520097639668233,0.00269399848764546,0.01583279377366642,0.01583279377367286,0.01583279377366642
"Beta(50,50)",Efficient betting,30000,30,0.0015185847781554165,0.0015310423656024732,0.26302659913659737,0.2651843165764001,0.0015185847781554165,0.0015310423656024732,0.008203419148049562,0.008203419148046676,0.008203419148049562
"Beta(50,50)",Efficient betting,100000,30,0.0008183482996200899,0.00081810939492892,0.2587844546125513,0.25870890631577553,0.0008183482996200899,0.00081810939492892,-0.00029193522034665076,-0.00029193522033177377,-0.00029193522034665076
"Beta(50,50)",Efficient betting,300000,30,0.0004707536494530067,0.00047108662770307,0.25784239283331717,0.25802477253203554,0.0004707536494530067,0.00047108662770307,0.000707330151237695,0.0007073301512381391,0.000707330151237695
"Beta(50,50)",Efficient betting,1000000,30,0.00025733615578371334,0.00025762139999886,0.2573361557837772,0.25762139999890665,0.00025733615578371334,0.00025762139999886,0.0011084498184017466,0.001108449818334467,0.0011084498184017466
"Beta(50,50)",Efficient betting,3000000,30,0.00014826879793999333,0.00014829196679113,0.25680909120931533,0.25684922083662903,0.00014826879793999333,0.00014829196679113,0.0001562624871758178,0.00015626248714450952,0.0001562624871758178
"Beta(50,50)",Efficient betting,10000000,30,8.113321242349536e-05,8.114600619030429e-05,0.25656574514451497,0.25660620258748423,8.113321242349536e-05,8.114600619030429e-05,0.00015768840437568876,0.00015768840437546672,0.00015768840437568876
"Beta(50,50)",STaR betting,1000,30,0.00947269594038852,0.011746735243537967,0.29955294753858447,0.3714643844055283,,,0.24006252469834655,0.24006252469834632,
"Beta(50,50)",STaR betting,3000,30,0.00495362710240517,0.005242094749361206,0.2713213305456291,0.28712135428045493,,,0.058233621746775155,0.05823362174677471,
"Beta(50,50)",STaR betting,10000,30,0.0026781801608408234,0.00271227686312405,0.26781801608408795,0.2712276863124102,,,0.012731295221200423,0.012731295221198646,
"Beta(50,50)",STaR betting,30000,30,0.0015271052650487732,0.00153561229925239,0.26450239075704907,0.26597585230328835,,,0.005570692733709581,0.005570692733710247,
"Beta(50,50)",STaR betting,100000,30,0.0008336734496809366,0.0008341901403877034,0.2636306925801697,0.2637940845280903,,,0.0006197758930244213,0.0006197758930170938,
