distribution,method,n,rep,width_c1,sqrt_n_width_c1,largest_component_width_c1,width_c05,sqrt_n_width_c05,largest_component_width_c05,width_relative_change,sqrt_n_width_relative_change,largest_component_width_relative_change
"Beta(2,2)",Common-clock Efficient betting,300000,12,0.0021023087664557,1.151481934228663,0.0021023087664557,0.0021023834585565,1.1515228447771595,0.0021023834585565,3.552860645017475e-05,3.552860646816036e-05,3.552860645017475e-05
"Beta(2,2)",Common-clock Efficient betting,300000,13,0.0021064705660897,1.1537614457680068,0.0021064705660897,0.0021069194304494,1.1540072989030947,0.0021069194304494,0.00021308836065703218,0.00021308836067435166,0.00021308836065703218
"Beta(2,2)",Common-clock Efficient betting,300000,14,0.0021001168627427,1.1502813791211857,0.0021001168627427,0.00209956975007,1.149981713168839,0.00209956975007,-0.0002605153467439836,-0.00026051534675419763,-0.0002605153467439836
"Beta(2,2)",Common-clock Efficient betting,300000,15,0.0021018737179274,1.1512436483360966,0.0021018737179274,0.0021020728981046,1.1513527438121487,0.0021020728981046,9.476315132594948e-05,9.476315131884405e-05,9.476315132594948e-05
"Beta(2,2)",Common-clock Efficient betting,300000,16,0.0021041588075325,1.1524952434587563,0.0021041588075325,0.0021058042787677,1.1533965051719774,0.0021058042787677,0.0007820090524106593,0.0007820090523900092,0.0007820090524106593
"Beta(2,2)",Common-clock Efficient betting,300000,17,0.002103672770758,1.152229030153589,0.002103672770758,0.0021042457613754,1.1525428700399765,0.0021042457613754,0.0002723763055569872,0.000272376305555877,0.0002723763055569872
"Beta(2,2)",Common-clock Efficient betting,300000,18,0.0021037074199724,1.1522480083099085,0.0021037074199724,0.002104430189321,1.1526438853860062,0.002104430189321,0.0003435693299067566,0.0003435693299034259,0.0003435693299067566
"Beta(2,2)",Common-clock Efficient betting,300000,19,0.0021056061540077,1.1532879877717628,0.0021056061540077,0.0021064295140784,1.153738960655392,0.0021064295140784,0.00039103232536286114,0.0003910323253262238,0.00039103232536286114
"Beta(2,2)",Common-clock Efficient betting,300000,20,0.0021028554227379,1.151781350205618,0.0021028554227379,0.0021026808746664,1.1516857462895207,0.0021026808746664,-8.300526494242622e-05,-8.30052649144486e-05,-8.300526494242622e-05
"Beta(2,2)",Common-clock Efficient betting,300000,21,0.0021046740377324,1.1527774466615155,0.0021046740377324,0.002105247328228,1.153091450797976,0.002105247328228,0.0002723892086480273,0.00027238920866268224,0.0002723892086480273
"Beta(2,2)",Common-clock Efficient betting,300000,22,0.0021047457893755,1.152816746654994,0.0021047457893755,0.0021055183377666,1.15323988883556,0.0021055183377666,0.0003670506884962954,0.00036705068849296474,0.0003670506884962954
"Beta(2,2)",Common-clock Efficient betting,300000,23,0.0021052223168236,1.1530777514875956,0.0021052223168236,0.0021049729833421,1.1529411859154215,0.0021049729833421,-0.00011843570130676273,-0.00011843570132019643,-0.00011843570130676273
"Beta(2,2)",Common-clock Efficient betting,300000,24,0.0021020546063948,1.1513427250301294,0.0021020546063948,0.0020988652959116,1.149595867735557,0.0020988652959116,-0.0015172348394270063,-0.0015172348394579815,-0.0015172348394270063
"Beta(2,2)",Common-clock Efficient betting,300000,25,0.0021069454641221,1.1540215581328968,0.0021069454641221,0.0021084421931582,1.1548413503884412,0.0021084421931582,0.0007103786318092276,0.0007103786318087835,0.0007103786318092276
"Beta(2,2)",Common-clock Efficient betting,300000,26,0.0021042668581133,1.1525544251992208,0.0021042668581133,0.0021052390706832,1.1530869279544418,0.0021052390706832,0.0004620196179734304,0.00046201961797076585,0.0004620196179734304
"Beta(2,2)",Common-clock Efficient betting,300000,27,0.0021028915623513,1.151801144687134,0.0021028915623513,0.0021010979239444,1.1508187284716314,0.0021010979239444,-0.0008529390858816877,-0.0008529390859126629,-0.0008529390858816877
"Beta(2,2)",Common-clock Efficient betting,300000,28,0.0021037666057422,1.1522804256911332,0.0021037666057422,0.0021040157196091,1.152416870975404,0.0021040157196091,0.00011841326229822258,0.0001184132622829015,0.00011841326229822258
"Beta(2,2)",Common-clock Efficient betting,300000,29,0.0021037516204625,1.152272217915359,0.0021037516204625,0.0021048728240262,1.152886326398791,0.0021048728240262,0.0005329543434664519,0.0005329543434995365,0.0005329543434664519
"Beta(2,2)",Common-clock Efficient betting,1000000,0,0.0011508926671267,1.1508926671267572,0.0011508926671267,0.0011505380384947,1.1505380384947417,0.0011505380384947,-0.0003081335402763674,-0.00030813354028991213,-0.0003081335402763674
"Beta(2,2)",Common-clock Efficient betting,1000000,1,0.0011517145702674,1.1517145702674148,0.0011517145702674,0.0011518100520224,1.1518100520224728,0.0011518100520224,8.290400891408645e-05,8.290400896449057e-05,8.290400891408645e-05
"Beta(2,2)",Common-clock Efficient betting,1000000,2,0.0011513322061318,1.1513322061318942,0.0011513322061318,0.0011516321493925,1.151632149392512,0.0011516321493925,0.00026051843169394573,0.0002605184316222253,0.00026051843169394573
"Beta(2,2)",Common-clock Efficient betting,1000000,3,0.001151134803736,1.1511348037360758,0.001151134803736,0.0011502202079689,1.150220207968955,0.0011502202079689,-0.000794516649250343,-0.0007945166492685507,-0.000794516649250343
"Beta(2,2)",Common-clock Efficient betting,1000000,4,0.0011511369089745,1.1511369089745591,0.0011511369089745,0.0011514095868476,1.1514095868476182,0.0011514095868476,0.00023687701347618884,0.00023687701344043965,0.00023687701347618884
"Beta(2,2)",Common-clock Efficient betting,1000000,5,0.0011517494606961,1.1517494606961831,0.0011517494606961,0.001152158719391,1.1521587193910054,0.001152158719391,0.00035533656308595063,0.0003553365630186711,0.00035533656308595063
"Beta(2,2)",Common-clock Efficient betting,1000000,6,0.0011514926481497,1.1514926481497323,0.0011514926481497,0.0011522294288001,1.1522294288001669,0.0011522294288001,0.0006398483321488069,0.0006398483321785609,0.0006398483321488069
"Beta(2,2)",Common-clock Efficient betting,1000000,7,0.0011522710058071,1.1522710058071706,0.0011522710058071,0.0011522573555713,1.15225735557134,0.0011522573555713,-1.184637618356632e-05,-1.1846376209878606e-05,-1.184637618356632e-05
"Beta(2,2)",Common-clock Efficient betting,1000000,8,0.001152008552161,1.1520085521610213,0.001152008552161,0.0011518583910746,1.1518583910746782,0.0011518583910746,-0.0001303471976127346,-0.00013034719756321866,-0.0001303471976127346
"Beta(2,2)",Common-clock Efficient betting,1000000,9,0.0011514682881487,1.1514682881487714,0.0011514682881487,0.0011516183379179,1.1516183379179368,0.0011516183379179,0.00013031168182764397,0.00013031168179766794,0.00013031168182764397
"Beta(2,2)",Common-clock Efficient betting,1000000,10,0.001152705279739,1.1527052797390414,0.001152705279739,0.0011526096512937,1.1526096512937123,0.0011526096512937,-8.296001326690838e-05,-8.296001329211045e-05,-8.296001326690838e-05
"Beta(2,2)",Common-clock Efficient betting,1000000,11,0.0011519210785804,1.15192107858042,0.0011519210785804,0.0011516344325797,1.1516344325797068,0.0011516344325797,-0.00024884170107664083,-0.00024884170108807613,-0.00024884170107664083
"Beta(2,2)",Common-clock Efficient betting,1000000,12,0.0011516589973273,1.1516589973273872,0.0011516589973273,0.0011514679887389,1.1514679887389967,0.0011514679887389,-0.00016585516098366337,-0.00016585516097544772,-0.00016585516098366337
"Beta(2,2)",Common-clock Efficient betting,1000000,13,0.0011530930461969,1.153093046196929,0.0011530930461969,0.0011535708170158,1.1535708170158363,0.0011535708170158,0.00041433847899430276,0.00041433847900052,0.00041433847899430276
"Beta(2,2)",Common-clock Efficient betting,1000000,14,0.0011517924379812,1.1517924379812472,0.0011517924379812,0.0011522563037865,1.1522563037865696,0.0011522563037865,0.0004027338520411483,0.0004027338520604662,0.0004027338520411483
"Beta(2,2)",Common-clock Efficient betting,1000000,15,0.0011515880199218,1.1515880199218231,0.0011515880199218,0.0011518608401965,1.151860840196528,0.0011518608401965,0.00023690787849517392,0.00023690787849939277,0.00023690787849517392
"Beta(2,2)",Common-clock Efficient betting,1000000,16,0.0011526775003565,1.1526775003565803,0.0011526775003565,0.001152363356026,1.1523633560260316,0.001152363356026,-0.00027253445165953405,-0.00027253445170183355,-0.00027253445165953405
"Beta(2,2)",Common-clock Efficient betting,1000000,17,0.0011525976061179,1.1525976061179666,0.0011525976061179,0.0011529660269039,1.152966026903901,0.0011529660269039,0.0003196438931023504,0.000319643893045507,0.0003196438931023504
"Beta(2,2)",Common-clock Efficient betting,1000000,18,0.0011522991828594,1.152299182859473,0.0011522991828594,0.0011526130455709,1.152613045570905,0.0011526130455709,0.00027237953143477434,0.00027237953137571047,0.00027237953143477434
"Beta(2,2)",Common-clock Efficient betting,1000000,19,0.0011521671340509,1.1521671340509745,0.0011521671340509,0.0011527810701918,1.152781070191844,0.0011527810701918,0.00053285337062281,0.0005328533705963867,0.00053285337062281
"Beta(2,2)",Common-clock Efficient betting,1000000,20,0.001153405290999,1.1534052909990544,0.001153405290999,0.001153637537673,1.153637537673058,0.001153637537673,0.0002013573856582962,0.00020135738566140482,0.0002013573856582962
"Beta(2,2)",Common-clock Efficient betting,1000000,21,0.0011529309400484,1.15293094004848,0.0011529309400484,0.0011534088247345,1.153408824734525,0.0011534088247345,0.0004144954996869732,0.00041449549963945564,0.0004144954996869732
"Beta(2,2)",Common-clock Efficient betting,1000000,22,0.0011525819331019,1.1525819331019704,0.0011525819331019,0.0011529777373371,1.1529777373371353,0.0011529777373371,0.00034340659334719525,0.0003434065933165531,0.00034340659334719525
"Beta(2,2)",Common-clock Efficient betting,1000000,23,0.0011530279675278,1.1530279675278088,0.0011530279675278,0.0011533555478017,1.1533555478017157,0.0011533555478017,0.0002841043609744798,0.00028410436098025293,0.0002841043609744798
"Beta(2,2)",Common-clock Efficient betting,1000000,24,0.0011515225094979,1.1515225094979042,0.0011515225094979,0.0011510585490621,1.1510585490621117,0.0011510585490621,-0.00040291043550877426,-0.00040291043550233496,-0.00040291043550877426
"Beta(2,2)",Common-clock Efficient betting,1000000,25,0.0011529608976336,1.1529608976336148,0.0011529608976336,0.0011530837956482,1.153083795648269,0.0011530837956482,0.00010659339345520102,0.00010659339350227448,0.00010659339345520102
"Beta(2,2)",Common-clock Efficient betting,1000000,26,0.0011522674897689,1.1522674897689322,0.0011522674897689,0.0011524039109057,1.1524039109057638,0.0011524039109057,0.00011839363516830126,0.00011839363519561275,0.00011839363516830126
"Beta(2,2)",Common-clock Efficient betting,1000000,27,0.0011520875703645,1.1520875703645572,0.0011520875703645,0.0011523196341666,1.1523196341666764,0.0011523196341666,0.0002014289608442965,0.0002014289608607278,0.0002014289608442965
"Beta(2,2)",Common-clock Efficient betting,1000000,28,0.0011500571257005,1.1500571257005432,0.0011500571257005,0.0011490210136356,1.149021013635676,0.0011490210136356,-0.0009009222600736555,-0.0009009222600452338,-0.0009009222600736555
"Beta(2,2)",Common-clock Efficient betting,1000000,29,0.0011519328207649,1.1519328207649782,0.0011519328207649,0.0011498978209393,1.1498978209393829,0.0011498978209393,-0.0017665959237526119,-0.001766595923748282,-0.0017665959237526119
"Beta(2,2)",Common-clock Efficient betting,3000000,0,0.0006639728605384,1.1500347292994069,0.0006639728605384,0.0006636106963865,1.1494074425876528,0.0006636106963865,-0.0005454502336228462,-0.0005454502336083022,-0.0005454502336228462
"Beta(2,2)",Common-clock Efficient betting,3000000,1,0.0006652706859232,1.1522826288051842,0.0006652706859232,0.0006651682335283,1.152105176051858,0.0006651682335283,-0.00015400106613416842,-0.00015400106613627784,-0.00015400106613416842
"Beta(2,2)",Common-clock Efficient betting,3000000,2,0.0006650922509076,1.1519735702923215,0.0006650922509076,0.0006652261325002,1.152205460012982,0.0006652261325002,0.00020129777849220432,0.0002012977785608161,0.00020129777849220432
"Beta(2,2)",Common-clock Efficient betting,3000000,3,0.0006649602724197,1.151744976845841,0.0006649602724197,0.0006650154127,1.1518404826129365,0.0006650154127,8.292266859699637e-05,8.2922668659835e-05,8.292266859699637e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,4,0.0006648150999817,1.15149353080734,0.0006648150999817,0.0006647284606497,1.1513434670825016,0.0006647284606497,-0.00013032094487985812,-0.0001303209447761633,-0.00013032094487985812
"Beta(2,2)",Common-clock Efficient betting,3000000,5,0.0006653359671542,1.1523956992141122,0.0006653359671542,0.0006654778298338,1.1526414125829794,0.0006654778298338,0.00021321961625919705,0.0002132196163475708,0.00021321961625919705
"Beta(2,2)",Common-clock Efficient betting,3000000,6,0.0006653091743597,1.1523492927327907,0.0006653091743597,0.0006654589051747,1.1526086341117756,0.0006654589051747,0.0002250544871025273,0.00022505448705567588,0.0002250544871025273
"Beta(2,2)",Common-clock Efficient betting,3000000,7,0.0006648128425633,1.1514896208440406,0.0006648128425633,0.0006648837298887,1.1516124012931477,0.0006648837298887,0.00010662749101930658,0.00010662749093404145,0.00010662749101930658
"Beta(2,2)",Common-clock Efficient betting,3000000,8,0.0006652129899979,1.1521826965313409,0.0006652129899979,0.0006652051093546,1.1521690468566448,0.0006652051093546,-1.1846797068781889e-05,-1.1846797159154043e-05,-1.1846797068781889e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,9,0.0006652644072753,1.1522717538680542,0.0006652644072753,0.0006652328893594,1.152217163236483,0.0006652328893594,-4.7376525115883084e-05,-4.737652501496381e-05,-4.7376525115883084e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,10,0.0006653605627452,1.1524383000273808,0.0006653605627452,0.0006653605627452,1.1524383000273808,0.0006653605627452,0.0,0.0,0.0
"Beta(2,2)",Common-clock Efficient betting,3000000,11,0.0006650382665717,1.1518800666797466,0.0006650382665717,0.000664935839049,1.1517026570064577,0.000664935839049,-0.00015401748718602004,-0.000154017487081215,-0.00015401748718602004
"Beta(2,2)",Common-clock Efficient betting,3000000,12,0.0006653989324105,1.1525047582372083,0.0006653989324105,0.0006656432138249,1.1529278660582496,0.0006656432138249,0.00036712023795271165,0.0003671202379140759,0.00036712023795271165
"Beta(2,2)",Common-clock Efficient betting,3000000,13,0.0006651655338184,1.1521005000172415,0.0006651655338184,0.000665134009012,1.1520458974508028,0.000665134009012,-4.7393926469796455e-05,-4.739392651764707e-05,-4.7393926469796455e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,14,0.0006649871667143,1.1517915591305647,0.0006649871667143,0.0006649477754738,1.1517233315005635,0.0006649477754738,-5.923609126878837e-05,-5.923609133995367e-05,-5.923609126878837e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,15,0.0006649841942586,1.151786410686224,0.0006649841942586,0.0006650629605239,1.1519228378596251,0.0006650629605239,0.00011844832701313202,0.00011844832699492436,0.00011844832701313202
"Beta(2,2)",Common-clock Efficient betting,3000000,16,0.0006654355618191,1.152568202233985,0.0006654355618191,0.0006656326344846,1.152909542103256,0.0006656326344846,0.00029615589669029774,0.00029615589655307417,0.00029615589669029774
"Beta(2,2)",Common-clock Efficient betting,3000000,17,0.0006651827020885,1.1521302363334005,0.0006651827020885,0.0006652142183729,1.1521848241391777,0.0006652142183729,4.7379891721544e-05,4.737989166136991e-05,4.7379891721544e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,18,0.0006648144668053,1.1514924341136443,0.0006648144668053,0.0006648459809476,1.1515470182092578,0.0006648459809476,4.7402912953131704e-05,4.7402912946914455e-05,4.7402912953131704e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,19,0.0006653262622987,1.1523788899113496,0.0006653262622987,0.0006654208349187,1.152542694494121,0.0006654208349187,0.00014214472711993054,0.0001421447270559817,0.00014214472711993054
"Beta(2,2)",Common-clock Efficient betting,3000000,20,0.0006655175915118,1.1527102818294794,0.0006655175915118,0.0006656437096611,1.1529287248717497,0.0006656437096611,0.00018950385520777324,0.00018950385514360235,0.00018950385520777324
"Beta(2,2)",Common-clock Efficient betting,3000000,21,0.0006650881149941,1.1519664066800992,0.0006650881149941,0.0006651275094141,1.1520346398170809,0.0006651275094141,5.9231880876975396e-05,5.92318808829706e-05,5.9231880876975396e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,22,0.0006651783332064,1.152122669207553,0.0006651783332064,0.0006653280381215,1.152381965726703,0.0006653280381215,0.00022505981873810477,0.00022505981878495618,0.00022505981873810477
"Beta(2,2)",Common-clock Efficient betting,3000000,23,0.0006650991594358,1.1519855362141591,0.0006650991594358,0.0006651543288785,1.1520810924921,0.0006651543288785,8.29491992544451e-05,8.294919939255685e-05,8.29491992544451e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,24,0.0006650614275368,1.1519201826481311,0.0006650614275368,0.0006651244598133,1.1520293577535623,0.0006651244598133,9.477662346690785e-05,9.47766234811187e-05,9.477662346690785e-05
"Beta(2,2)",Common-clock Efficient betting,3000000,25,0.0006651574210026,1.1520864482080695,0.0006651574210026,0.0006652677564793,1.1522775548595907,0.0006652677564793,0.00016587874270990177,0.00016587874270923564,0.00016587874270990177
"Beta(2,2)",Common-clock Efficient betting,3000000,26,0.0006649322842673,1.1516964999438626,0.0006649322842673,0.0006650740810296,1.151942099140474,0.0006650740810296,0.0002132499288347578,0.0002132499287994527,0.0002132499288347578
"Beta(2,2)",Common-clock Efficient betting,3000000,27,0.0006644613223442,1.1508807699645764,0.0006644613223442,0.000663964926479,1.1500209871054956,0.000663964926479,-0.0007470651014700458,-0.0007470651013721241,-0.0007470651014700458
"Beta(2,2)",Common-clock Efficient betting,3000000,28,0.0006649566509671,1.1517387043059713,0.0006649566509671,0.0006651299336782,1.1520388387657123,0.0006651299336782,0.0002605924925300762,0.00026059249256715766,0.0002605924925300762
"Beta(2,2)",Common-clock Efficient betting,3000000,29,0.0006648859897459,1.1516163154807149,0.0006648859897459,0.000664625803598,1.1511656598531186,0.000664625803598,-0.0003913244554896167,-0.00039132445549638906,-0.0003913244554896167
"Beta(2,2)",Common-clock Efficient betting,10000000,0,0.0003642188177924,1.151761030918072,0.0003642188177924,0.0003642749105365,1.1519384117496885,0.0003642749105365,0.00015400836354340086,0.00015400836358847592,0.00015400836354340086
"Beta(2,2)",Common-clock Efficient betting,10000000,1,0.0003643829543368,1.1522800762456822,0.0003643829543368,0.0003644606479305,1.152525764961282,0.0003644606479305,0.00021321961627251973,0.000213219616189253,0.00021321961627251973
"Beta(2,2)",Common-clock Efficient betting,10000000,2,0.0003641186693658,1.1514443337857354,0.0003641186693658,0.0003641445512062,1.1515261793514149,0.0003641445512062,7.108078375939186e-05,7.108078374096216e-05,7.108078375939186e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,3,0.0003642635817486,1.1519025869767707,0.0003642635817486,0.0003643110501109,1.1520526951184256,0.0003643110501109,0.0001303132255827677,0.00013031322557299774,0.0001303132255827677
"Beta(2,2)",Common-clock Efficient betting,10000000,4,0.000364278991894,1.151951318135252,0.000364278991894,0.0003643092010274,1.1520468478029895,0.0003643092010274,8.292856319536135e-05,8.292856324176867e-05,8.292856319536135e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,5,0.0003641464970881,1.1515323327702764,0.0003641464970881,0.0003639090937556,1.1507815975154858,0.0003639090937556,-0.0006519445728528916,-0.0006519445728324635,-0.0006519445728528916
"Beta(2,2)",Common-clock Efficient betting,10000000,6,0.0003642532243717,1.1518698340750049,0.0003642532243717,0.0003642834306523,1.15196535472148,0.0003642834306523,8.292659770425814e-05,8.292659782327405e-05,8.292659770425814e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,7,0.0003642428980054,1.1518371792374875,0.0003642428980054,0.000364234268293,1.1518098896909614,0.000364234268293,-2.369219124720434e-05,-2.36921910647947e-05,-2.369219124720434e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,8,0.0003643132835435,1.1520597578524594,0.0003643132835435,0.000364283068703,1.1519642101371068,0.000364283068703,-8.29364227570295e-05,-8.29364229600893e-05,-8.29364227570295e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,9,0.0003643292587785,1.1521102759811157,0.0003643292587785,0.0003643853678668,1.1522877084976422,0.0003643853678668,0.00015400653927200025,0.00015400653932662323,0.00015400653927200025
"Beta(2,2)",Common-clock Efficient betting,10000000,10,0.0003642083746328,1.1517280067475448,0.0003642083746328,0.000364087514274,1.1513458127351617,0.000364087514274,-0.00033184398607499777,-0.00033184398585783814,-0.00033184398607499777
"Beta(2,2)",Common-clock Efficient betting,10000000,11,0.0003643295066153,1.1521110597097368,0.0003643295066153,0.0003643856110892,1.1522884776341864,0.0003643856110892,0.0001539937690506754,0.0001539937690506754,0.0001539937690506754
"Beta(2,2)",Common-clock Efficient betting,10000000,12,0.0003644019668413,1.1523401990639743,0.0003644019668413,0.0003644278660571,1.1524220995754262,0.0003644278660571,7.107320529731176e-05,7.107320522048433e-05,7.107320529731176e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,13,0.0003643498755562,1.1521754719565784,0.0003643498755562,0.0003643930403698,1.15231197108237,0.0003643930403698,0.0001184707790393702,0.00011847077907289894,0.0001184707790393702
"Beta(2,2)",Common-clock Efficient betting,10000000,14,0.0003643308255445,1.1521152305302191,0.0003643308255445,0.0003643696713854,1.1522380718651914,0.0003643696713854,0.00010662243811498939,0.0001066224382051395,0.00010662243811498939
"Beta(2,2)",Common-clock Efficient betting,10000000,15,0.0003643146976985,1.1520642298032724,0.0003643146976985,0.0003643233298277,1.152091526992532,0.0003643233298277,2.369415577940792e-05,2.3694155719233834e-05,2.369415577940792e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,16,0.0003643126111389,1.1520576315223132,0.0003643126111389,0.0003643255592585,1.1520985770717669,0.0003643255592585,3.5541233556424245e-05,3.554123364435391e-05,3.5541233556424245e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,17,0.0003643367761875,1.1521340481155733,0.0003643367761875,0.0003643626716902,1.1522159368853937,0.0003643626716902,7.107573100628706e-05,7.10757311219723e-05,7.107573100628706e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,18,0.0003642580052981,1.151884952691857,0.0003642580052981,0.0003642018965482,1.151707521245608,0.0003642018965482,-0.00015403573589023445,-0.00015403573580363705,-0.00015403573589023445
"Beta(2,2)",Common-clock Efficient betting,10000000,19,0.0003642644004355,1.1519051758920529,0.0003642644004355,0.0003642773469951,1.1519461165082587,0.0003642773469951,3.55416548651899e-05,3.55416548711851e-05,3.55416548651899e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,20,0.0003642425545808,1.1518360932338283,0.0003642425545808,0.0003642555005174,1.1518770318797549,0.0003642555005174,3.554207611711213e-05,3.5542075966343845e-05,3.554207611711213e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,21,0.0003643023015231,1.1520250296544965,0.0003643023015231,0.0003643540888549,1.1521887955769643,0.0003643540888549,0.0001421548301603348,0.00014215483019230923,0.0001421548301603348
"Beta(2,2)",Common-clock Efficient betting,10000000,22,0.0003642037732539,1.1517134559100537,0.0003642037732539,0.0003642382896221,1.1518226062501482,0.0003642382896221,9.47721323467654e-05,9.477213236896986e-05,9.47721323467654e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,23,0.0003641183865226,1.151443439357024,0.0003641183865226,0.0003640450208021,1.1512114365780686,0.0003640450208021,-0.00020148864549418555,-0.0002014886454909659,-0.00020148864549418555
"Beta(2,2)",Common-clock Efficient betting,10000000,24,0.0003641635614294,1.1515862949556464,0.0003641635614294,0.0003641549335967,1.1515590113531369,0.0003641549335967,-2.3692191130186835e-05,-2.3692191049029532e-05,-2.3692191130186835e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,25,0.0003642670811302,1.1519136529929097,0.0003642670811302,0.0003642843433366,1.1519682408827066,0.0003642843433366,4.738887287447646e-05,4.738887298971761e-05,4.738887287447646e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,26,0.0003641962110733,1.151689542195092,0.0003641962110733,0.00036414874418,1.1515394386987967,0.00036414874418,-0.00013033329797718096,-0.0001303332979902816,-0.00013033329797718096
"Beta(2,2)",Common-clock Efficient betting,10000000,27,0.0003641870804685,1.151660668687597,0.0003641870804685,0.0003642000244333,1.151701601098283,0.0003642000244333,3.554207574674173e-05,3.554207571632162e-05,3.554207574674173e-05
"Beta(2,2)",Common-clock Efficient betting,10000000,28,0.0003642301280973,1.151796797242634,0.0003642301280973,0.0003643077964655,1.1520424061882355,0.0003643077964655,0.0002132398234206967,0.0002132398233694044,0.0002132398234206967
"Beta(2,2)",Common-clock Efficient betting,10000000,29,0.0003642240752477,1.151777656451355,0.0003642240752477,0.0003641938642262,1.151682120813094,0.0003641938642262,-8.294625081950446e-05,-8.294625071592066e-05,-8.294625081950446e-05
"Beta(2,2)",Common-clock STaR betting,1000,0,0.0393129480691843,1.2431845743454126,0.0393129480691843,0.0394697162714136,1.2481420201827562,0.0394697162714136,0.003987698962525377,0.0039876989625244885,0.003987698962525377
"Beta(2,2)",Common-clock STaR betting,1000,1,0.035234937713279,1.1142265638812672,0.035234937713279,0.0345537575123353,1.0926857545613324,0.0345537575123353,-0.019332521785244583,-0.01933252178524636,-0.019332521785244583
"Beta(2,2)",Common-clock STaR betting,1000,2,0.0387652796389929,1.2258657779256756,0.0387652796389929,0.0390868365624693,1.236034300681495,0.0390868365624693,0.008294972368855458,0.00829497236885568,0.008294972368855458
"Beta(2,2)",Common-clock STaR betting,1000,3,0.0388557493054092,1.2287266799759868,0.0388557493054092,0.039299714737238,1.2427660996455787,0.039299714737238,0.011425990741786851,0.011425990741786629,0.011425990741786851
"Beta(2,2)",Common-clock STaR betting,1000,4,0.0376774497759829,1.1914655771870706,0.0376774497759829,0.0379409557674802,1.199798368289394,0.0379409557674802,0.006993732141215014,0.006993732141214126,0.006993732141215014
"Beta(2,2)",Common-clock STaR betting,1000,5,0.0383500414985583,1.2127347949742138,0.0383500414985583,0.0386711743094712,1.2228899061131813,0.0386711743094712,0.008373727859589675,0.00837372785958812,0.008373727859589675
"Beta(2,2)",Common-clock STaR betting,1000,6,0.0368303745885986,1.1646787077715857,0.0368303745885986,0.0345124550704911,1.0913796566697913,0.0345124550704911,-0.0629349971049451,-0.06293499710494377,-0.0629349971049451
"Beta(2,2)",Common-clock STaR betting,1000,7,0.0351154778945908,1.110448912722012,0.0351154778945908,0.0342747015165161,1.0838612291461822,0.0342747015165161,-0.023943184842835863,-0.023943184842836418,-0.023943184842835863
"Beta(2,2)",Common-clock STaR betting,1000,8,0.0374224374858562,1.1834013805057102,0.0374224374858562,0.0374207142598536,1.1833468873147936,0.0374207142598536,-4.604793590079481e-05,-4.604793590257117e-05,-4.604793590079481e-05
"Beta(2,2)",Common-clock STaR betting,1000,9,0.0372690824363459,1.1785518680343057,0.0372690824363459,0.0379668673524712,1.2006177645529597,0.0379668673524712,0.018722889604730453,0.018722889604729565,0.018722889604730453
"Beta(2,2)",Common-clock STaR betting,1000,10,0.0349307695613982,1.1046079223649945,0.0349307695613982,0.035705682724527,1.129112828208318,0.035705682724527,0.02218425682740066,0.022184256827397997,0.02218425682740066
"Beta(2,2)",Common-clock STaR betting,1000,11,0.0384679588530203,1.216463669131827,0.0384679588530203,0.0384999913513238,1.2174766256696712,0.0384999913513238,0.0008327059521378022,0.000832705952136914,0.0008327059521378022
"Beta(2,2)",Common-clock STaR betting,1000,12,0.0371661634832491,1.1752972849724472,0.0371661634832491,0.0377650010746549,1.1942341923461623,0.0377650010746549,0.016112440329648203,0.016112440329647315,0.016112440329648203
"Beta(2,2)",Common-clock STaR betting,1000,13,0.0369261058666132,1.1677059965900367,0.0369261058666132,0.0373167223096744,1.1800583731059038,0.0373167223096744,0.010578327551575839,0.010578327551574507,0.010578327551575839
"Beta(2,2)",Common-clock STaR betting,1000,14,0.0371460789171604,1.1746621552258822,0.0371460789171604,0.0373998490330077,1.1826870709075037,0.0373998490330077,0.006831679769303101,0.00683167976930199,0.006831679769303101
"Beta(2,2)",Common-clock STaR betting,1000,15,0.0358644933154852,1.1341348600481715,0.0358644933154852,0.0357230546770016,1.1296621775805586,0.0357230546770016,-0.003943695432678251,-0.003943695432678029,-0.003943695432678251
