distribution,n,rep,method,calibration,lower,upper,width,sqrt_n_width,empty,noncoverage,sample_mean_excluded,poisson_round_fraction,evaluations,solvency_c,third_moment_shrinkage,skewness_epsilon
"Uniform(0.45,0.55)",50,111,PE-betting,Deterministic,0.4303843160159886,0.5640785475261509,0.13369423151016235,0.9453609770636,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,111,PE-betting,Uniformly randomized,0.4550022822804749,0.5548318489454687,0.09982956666499376,0.7059016355173161,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,112,PE-betting,Deterministic,0.4303666823543608,0.5634589665569365,0.13309228420257568,0.9411045668324848,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,112,PE-betting,Uniformly randomized,0.4320643129758537,0.5633181179873645,0.13125380501151085,0.9281045558017618,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,113,PE-betting,Deterministic,0.43564429180696607,0.5692160031758249,0.13357171136885881,0.9444946288361233,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,113,PE-betting,Uniformly randomized,0.460766292642802,0.5680349455215037,0.10726865287870169,0.7585039185927583,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,114,PE-betting,Deterministic,0.432856819126755,0.5663410746492445,0.13348425552248955,0.9438762226159022,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,114,PE-betting,Uniformly randomized,0.44916756311431527,0.5453905793838203,0.09622301626950502,0.6803994731039049,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,115,PE-betting,Deterministic,0.4327265010215342,0.5667714797891676,0.13404497876763344,0.947841134706004,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,115,PE-betting,Uniformly randomized,0.435001855250448,0.5446374728344381,0.1096356175839901,0.775240886532145,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,116,PE-betting,Deterministic,0.4230446112342179,0.5563526493497193,0.1333080381155014,0.9426301773814579,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,116,PE-betting,Uniformly randomized,0.4250106397084892,0.5483352993614972,0.12332465965300798,0.8720370312816497,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,117,PE-betting,Deterministic,0.43062906758859754,0.5646268385462463,0.13399777095764875,0.9475073250803525,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,117,PE-betting,Uniformly randomized,0.4331248956732452,0.5617793179117143,0.12865442223846912,0.9097241439445889,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,118,PE-betting,Deterministic,0.4379091109149158,0.57111636409536,0.13320725318044424,0.9419175202712543,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,118,PE-betting,Uniformly randomized,0.4563867715187371,0.5678221941925585,0.11143542267382145,0.787967430370483,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,119,PE-betting,Deterministic,0.4304140801541507,0.5636833007447422,0.13326922059059143,0.9423556960305307,False,False,False,0.0,61,0.75,10.0,0.05
"Uniform(0.45,0.55)",50,119,PE-betting,Uniformly randomized,0.4613360515795648,0.5633367323316634,0.10200068075209856,0.7212537304545305,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,0,PE-betting,Deterministic,0.4926848434843123,0.625630006659776,0.13294516317546368,1.3294516317546368,False,False,False,0.8,61,0.75,10.0,0.05
"Beta(2,2)",100,0,PE-betting,Uniformly randomized,0.49792003678157926,0.6240356066264212,0.12611556984484196,1.2611556984484196,False,False,False,0.8,61,0.75,10.0,0.05
"Beta(2,2)",100,1,PE-betting,Deterministic,0.481894105207175,0.6124510304071009,0.1305569251999259,1.305569251999259,False,False,False,0.58,61,0.75,10.0,0.05
"Beta(2,2)",100,1,PE-betting,Uniformly randomized,0.48759256629273295,0.6090589216910303,0.12146635539829731,1.214663553982973,False,False,False,0.58,61,0.75,10.0,0.05
"Beta(2,2)",100,2,PE-betting,Deterministic,0.4418335729278624,0.5688652568496764,0.12703168392181396,1.2703168392181396,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(2,2)",100,2,PE-betting,Uniformly randomized,0.44288920471444726,0.5681581753306091,0.12526897061616182,1.2526897061616182,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(2,2)",100,3,PE-betting,Deterministic,0.4210228552110493,0.5610286793671548,0.14000582415610552,1.4000582415610552,False,False,False,0.26,61,0.75,10.0,0.05
"Beta(2,2)",100,3,PE-betting,Uniformly randomized,0.4224971062503755,0.5603327336721122,0.13783562742173672,1.3783562742173672,False,False,False,0.26,61,0.75,10.0,0.05
"Beta(2,2)",100,4,PE-betting,Deterministic,0.48339560022577643,0.6159122693352401,0.1325166691094637,1.325166691094637,False,False,False,0.7,61,0.75,10.0,0.05
"Beta(2,2)",100,4,PE-betting,Uniformly randomized,0.49250980047509074,0.6132883769460022,0.1207785764709115,1.207785764709115,False,False,False,0.7,61,0.75,10.0,0.05
"Beta(2,2)",100,5,PE-betting,Deterministic,0.44468671595677733,0.571185861248523,0.12649914529174566,1.2649914529174566,False,False,False,0.89,61,0.75,10.0,0.05
"Beta(2,2)",100,5,PE-betting,Uniformly randomized,0.4462498524226248,0.5681470665149391,0.12189721409231424,1.2189721409231424,False,False,False,0.89,61,0.75,10.0,0.05
"Beta(2,2)",100,6,PE-betting,Deterministic,0.43411215068772435,0.5719852740876377,0.1378731233999133,1.378731233999133,False,False,False,0.05,61,0.75,10.0,0.05
"Beta(2,2)",100,6,PE-betting,Uniformly randomized,0.4506136146374047,0.5707288258709013,0.12011521123349667,1.2011521123349667,False,False,False,0.05,61,0.75,10.0,0.05
"Beta(2,2)",100,7,PE-betting,Deterministic,0.46769586438313127,0.6009361348114908,0.1332402704283595,1.332402704283595,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(2,2)",100,7,PE-betting,Uniformly randomized,0.4758277744986117,0.5963652259670198,0.12053745146840811,1.205374514684081,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(2,2)",100,8,PE-betting,Deterministic,0.4375022421590984,0.5653862352482975,0.12788399308919907,1.2788399308919907,False,False,False,0.86,61,0.75,10.0,0.05
"Beta(2,2)",100,8,PE-betting,Uniformly randomized,0.4401050047017634,0.564924452919513,0.1248194482177496,1.248194482177496,False,False,False,0.86,61,0.75,10.0,0.05
"Beta(2,2)",100,9,PE-betting,Deterministic,0.4311287202872336,0.5671223043464124,0.13599358405917883,1.3599358405917883,False,False,False,0.03,61,0.75,10.0,0.05
"Beta(2,2)",100,9,PE-betting,Uniformly randomized,0.45223877439275384,0.563835586886853,0.11159681249409914,1.1159681249409914,False,False,False,0.03,61,0.75,10.0,0.05
"Beta(2,2)",100,10,PE-betting,Deterministic,0.4269123594276607,0.5527129876427352,0.12580062821507454,1.2580062821507454,False,False,False,0.84,61,0.75,10.0,0.05
"Beta(2,2)",100,10,PE-betting,Uniformly randomized,0.4306830926798284,0.546086888294667,0.1154037956148386,1.154037956148386,False,False,False,0.84,61,0.75,10.0,0.05
"Beta(2,2)",100,11,PE-betting,Deterministic,0.4174166205339134,0.5474714399315417,0.1300548193976283,1.300548193976283,False,False,False,0.01,61,0.75,10.0,0.05
"Beta(2,2)",100,11,PE-betting,Uniformly randomized,0.4175275997258723,0.5465765218250453,0.12904892209917307,1.2904892209917307,False,False,False,0.01,61,0.75,10.0,0.05
"Beta(2,2)",100,12,PE-betting,Deterministic,0.45086954021826386,0.5764265866018832,0.1255570463836193,1.255570463836193,False,False,False,0.55,61,0.75,10.0,0.05
"Beta(2,2)",100,12,PE-betting,Uniformly randomized,0.45249300403520465,0.5670439316891134,0.11455092765390873,1.1455092765390873,False,False,False,0.55,61,0.75,10.0,0.05
"Beta(2,2)",100,13,PE-betting,Deterministic,0.42721206555143,0.571090258192271,0.143878192640841,1.43878192640841,False,False,False,0.75,61,0.75,10.0,0.05
"Beta(2,2)",100,13,PE-betting,Uniformly randomized,0.42826325399801135,0.5664184051565826,0.13815515115857124,1.3815515115857124,False,False,False,0.75,61,0.75,10.0,0.05
"Beta(2,2)",100,14,PE-betting,Deterministic,0.4248557589016855,0.5633261636830866,0.13847040478140116,1.3847040478140116,False,False,False,0.08,61,0.75,10.0,0.05
"Beta(2,2)",100,14,PE-betting,Uniformly randomized,0.43090177746489644,0.5481048920191824,0.117203114554286,1.17203114554286,False,False,False,0.08,61,0.75,10.0,0.05
"Beta(2,2)",100,15,PE-betting,Deterministic,0.4543369342572987,0.585728048812598,0.13139111455529928,1.3139111455529928,False,False,False,0.19,61,0.75,10.0,0.05
"Beta(2,2)",100,15,PE-betting,Uniformly randomized,0.4548176876269281,0.5844776132144034,0.1296599255874753,1.296599255874753,False,False,False,0.19,61,0.75,10.0,0.05
"Beta(2,2)",100,16,PE-betting,Deterministic,0.4235483971424401,0.5495152077637613,0.1259668106213212,1.259668106213212,False,False,False,0.33,61,0.75,10.0,0.05
"Beta(2,2)",100,16,PE-betting,Uniformly randomized,0.42947100894525647,0.5460548908449709,0.11658388189971447,1.1658388189971447,False,False,False,0.33,61,0.75,10.0,0.05
"Beta(2,2)",100,17,PE-betting,Deterministic,0.46213034307584167,0.5824813065119088,0.1203509634360671,1.203509634360671,False,False,False,0.53,61,0.75,10.0,0.05
"Beta(2,2)",100,17,PE-betting,Uniformly randomized,0.4654332264326513,0.5823979270644486,0.11696470063179731,1.1696470063179731,False,False,False,0.53,61,0.75,10.0,0.05
"Beta(2,2)",100,18,PE-betting,Deterministic,0.4114189581014216,0.5612329780124128,0.1498140199109912,1.498140199109912,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,18,PE-betting,Uniformly randomized,0.4191569588147104,0.5598858478479087,0.14072888903319836,1.4072888903319836,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,19,PE-betting,Deterministic,0.44767755223438144,0.5752643127925694,0.12758676055818796,1.2758676055818796,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(2,2)",100,19,PE-betting,Uniformly randomized,0.44946628296747804,0.5734194810502231,0.12395319808274508,1.2395319808274508,False,False,False,0.14,61,0.75,10.0,0.05
"Beta(2,2)",100,20,PE-betting,Deterministic,0.3902643765322864,0.5237931502051651,0.13352877367287874,1.3352877367287874,False,False,False,0.23,61,0.75,10.0,0.05
"Beta(2,2)",100,20,PE-betting,Uniformly randomized,0.39424092462286353,0.5216569150798023,0.12741599045693874,1.2741599045693874,False,False,False,0.23,61,0.75,10.0,0.05
"Beta(2,2)",100,21,PE-betting,Deterministic,0.47580707212910056,0.6083240550942719,0.13251698296517134,1.3251698296517134,False,False,False,0.25,61,0.75,10.0,0.05
"Beta(2,2)",100,21,PE-betting,Uniformly randomized,0.47752259531989694,0.6020244699902833,0.12450187467038631,1.2450187467038631,False,False,False,0.25,61,0.75,10.0,0.05
"Beta(2,2)",100,22,PE-betting,Deterministic,0.4408204988576472,0.5768637885339558,0.13604328967630863,1.3604328967630863,False,False,False,0.92,61,0.75,10.0,0.05
"Beta(2,2)",100,22,PE-betting,Uniformly randomized,0.44569544633850455,0.5768349845893681,0.13113953825086355,1.3113953825086355,False,False,False,0.92,61,0.75,10.0,0.05
"Beta(2,2)",100,23,PE-betting,Deterministic,0.4236260377801955,0.5432551582343876,0.11962912045419216,1.1962912045419216,False,False,False,0.74,61,0.75,10.0,0.05
"Beta(2,2)",100,23,PE-betting,Uniformly randomized,0.4239434809423983,0.5423574591986835,0.11841397825628519,1.184139782562852,False,False,False,0.74,61,0.75,10.0,0.05
"Beta(2,2)",100,24,PE-betting,Deterministic,0.46378612937405705,0.5903714378364384,0.12658530846238136,1.2658530846238136,False,False,False,0.69,61,0.75,10.0,0.05
"Beta(2,2)",100,24,PE-betting,Uniformly randomized,0.46792763052508235,0.5811360473744571,0.11320841684937477,1.1320841684937477,False,False,False,0.69,61,0.75,10.0,0.05
"Beta(2,2)",100,25,PE-betting,Deterministic,0.43406061129644513,0.568397004622966,0.13433639332652092,1.3433639332652092,False,False,False,0.01,61,0.75,10.0,0.05
"Beta(2,2)",100,25,PE-betting,Uniformly randomized,0.43542557349428535,0.5679052635096014,0.132479690015316,1.32479690015316,False,False,False,0.01,61,0.75,10.0,0.05
"Beta(2,2)",100,26,PE-betting,Deterministic,0.40851215133443475,0.5411333753727376,0.1326212240383029,1.326212240383029,False,False,False,0.05,61,0.75,10.0,0.05
"Beta(2,2)",100,26,PE-betting,Uniformly randomized,0.41039451537653804,0.5364473420195282,0.1260528266429901,1.2605282664299011,False,False,False,0.05,61,0.75,10.0,0.05
"Beta(2,2)",100,27,PE-betting,Deterministic,0.45219737896695733,0.5845782454125583,0.132380866445601,1.3238086644560099,False,False,False,0.04,61,0.75,10.0,0.05
"Beta(2,2)",100,27,PE-betting,Uniformly randomized,0.45452543580904603,0.5798772196285427,0.12535178381949663,1.2535178381949663,False,False,False,0.04,61,0.75,10.0,0.05
"Beta(2,2)",100,28,PE-betting,Deterministic,0.3854401898570359,0.5115913986228406,0.12615120876580477,1.2615120876580477,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,28,PE-betting,Uniformly randomized,0.3862928575836122,0.5099501726217568,0.12365731503814459,1.2365731503814459,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,29,PE-betting,Deterministic,0.4841675809584558,0.6092621986754239,0.12509461771696806,1.2509461771696806,False,False,False,0.26,61,0.75,10.0,0.05
"Beta(2,2)",100,29,PE-betting,Uniformly randomized,0.48840417759492993,0.6045338003896177,0.11612962279468775,1.1612962279468775,False,False,False,0.26,61,0.75,10.0,0.05
"Beta(2,2)",100,30,PE-betting,Deterministic,0.46139747416600585,0.5911923167295754,0.12979484256356955,1.2979484256356955,False,False,False,0.35,61,0.75,10.0,0.05
"Beta(2,2)",100,30,PE-betting,Uniformly randomized,0.46797493332996964,0.5908779068849981,0.12290297355502844,1.2290297355502844,False,False,False,0.35,61,0.75,10.0,0.05
"Beta(2,2)",100,31,PE-betting,Deterministic,0.4188109920360148,0.5458465931005776,0.1270356010645628,1.270356010645628,False,False,False,0.21,61,0.75,10.0,0.05
"Beta(2,2)",100,31,PE-betting,Uniformly randomized,0.4219964756630361,0.5416351701132953,0.11963869445025921,1.196386944502592,False,False,False,0.21,61,0.75,10.0,0.05
"Beta(2,2)",100,32,PE-betting,Deterministic,0.4482811917550862,0.5863362145610154,0.13805502280592918,1.3805502280592918,False,False,False,0.09,61,0.75,10.0,0.05
"Beta(2,2)",100,32,PE-betting,Uniformly randomized,0.4543566661886871,0.5390870193950832,0.0847303532063961,0.847303532063961,False,False,False,0.09,61,0.75,10.0,0.05
"Beta(2,2)",100,33,PE-betting,Deterministic,0.44324193289503455,0.5750432624481618,0.1318013295531273,1.3180132955312729,False,False,False,0.29,61,0.75,10.0,0.05
"Beta(2,2)",100,33,PE-betting,Uniformly randomized,0.4433300360105932,0.5682180752046406,0.12488803919404745,1.2488803919404745,False,False,False,0.29,61,0.75,10.0,0.05
"Beta(2,2)",100,34,PE-betting,Deterministic,0.4549637925811112,0.5794177590869367,0.12445396650582552,1.2445396650582552,False,False,False,0.17,61,0.75,10.0,0.05
"Beta(2,2)",100,34,PE-betting,Uniformly randomized,0.46226531779393554,0.5758573985658586,0.11359208077192307,1.1359208077192307,False,False,False,0.17,61,0.75,10.0,0.05
"Beta(2,2)",100,35,PE-betting,Deterministic,0.39900486497208476,0.5444991490803659,0.14549428410828114,1.4549428410828114,False,False,False,0.06,61,0.75,10.0,0.05
"Beta(2,2)",100,35,PE-betting,Uniformly randomized,0.40505836671218276,0.5418530297465622,0.13679466303437948,1.3679466303437948,False,False,False,0.06,61,0.75,10.0,0.05
"Beta(2,2)",100,36,PE-betting,Deterministic,0.40541952615603805,0.526529602240771,0.12111007608473301,1.21110076084733,False,False,False,0.64,61,0.75,10.0,0.05
"Beta(2,2)",100,36,PE-betting,Uniformly randomized,0.41778526874259114,0.5260965689085424,0.10831130016595125,1.0831130016595125,False,False,False,0.64,61,0.75,10.0,0.05
"Beta(2,2)",100,37,PE-betting,Deterministic,0.43531049927696586,0.5680381250567734,0.13272762577980757,1.3272762577980757,False,False,False,0.06,61,0.75,10.0,0.05
"Beta(2,2)",100,37,PE-betting,Uniformly randomized,0.4396912422962487,0.5665971008129418,0.12690585851669312,1.2690585851669312,False,False,False,0.06,61,0.75,10.0,0.05
"Beta(2,2)",100,38,PE-betting,Deterministic,0.45313921896740794,0.5910450746305287,0.13790585566312075,1.3790585566312075,False,False,False,0.85,61,0.75,10.0,0.05
"Beta(2,2)",100,38,PE-betting,Uniformly randomized,0.45443229703232646,0.5819779657758772,0.12754566874355078,1.2754566874355078,False,False,False,0.85,61,0.75,10.0,0.05
"Beta(2,2)",100,39,PE-betting,Deterministic,0.41763043450191617,0.5539169819094241,0.1362865474075079,1.362865474075079,False,False,False,0.47,61,0.75,10.0,0.05
"Beta(2,2)",100,39,PE-betting,Uniformly randomized,0.41962127247825265,0.5535549786873162,0.13393370620906353,1.3393370620906353,False,False,False,0.47,61,0.75,10.0,0.05
"Beta(2,2)",100,40,PE-betting,Deterministic,0.42027908144518733,0.5595990312285721,0.1393199497833848,1.393199497833848,False,False,False,0.68,61,0.75,10.0,0.05
"Beta(2,2)",100,40,PE-betting,Uniformly randomized,0.4271468170918524,0.5546546126715839,0.12750779557973146,1.2750779557973146,False,False,False,0.68,61,0.75,10.0,0.05
"Beta(2,2)",100,41,PE-betting,Deterministic,0.43926515569910407,0.5817055334337056,0.1424403777346015,1.424403777346015,False,False,False,0.06,61,0.75,10.0,0.05
"Beta(2,2)",100,41,PE-betting,Uniformly randomized,0.4473062292672694,0.5807269471697509,0.13342071790248156,1.3342071790248156,False,False,False,0.06,61,0.75,10.0,0.05
"Beta(2,2)",100,42,PE-betting,Deterministic,0.4733951850794256,0.6233186037279665,0.14992341864854097,1.4992341864854097,False,False,False,0.37,61,0.75,10.0,0.05
"Beta(2,2)",100,42,PE-betting,Uniformly randomized,0.48585023870691657,0.6169841554947197,0.13113391678780317,1.3113391678780317,False,False,False,0.37,61,0.75,10.0,0.05
"Beta(2,2)",100,43,PE-betting,Deterministic,0.4483110555447638,0.5857662721537054,0.13745521660894156,1.3745521660894156,False,False,False,0.78,61,0.75,10.0,0.05
"Beta(2,2)",100,43,PE-betting,Uniformly randomized,0.4493483523838222,0.5671430784277618,0.11779472604393959,1.177947260439396,False,False,False,0.78,61,0.75,10.0,0.05
"Beta(2,2)",100,44,PE-betting,Deterministic,0.4094633492641151,0.5240542632527649,0.11459091398864985,1.1459091398864985,False,False,False,0.25,61,0.75,10.0,0.05
"Beta(2,2)",100,44,PE-betting,Uniformly randomized,0.413559194188565,0.5234444537200034,0.10988525953143835,1.0988525953143835,False,False,False,0.25,61,0.75,10.0,0.05
"Beta(2,2)",100,45,PE-betting,Deterministic,0.39605234609916806,0.5184458834119141,0.12239353731274605,1.2239353731274605,False,False,False,0.22,61,0.75,10.0,0.05
"Beta(2,2)",100,45,PE-betting,Uniformly randomized,0.3973512523807585,0.5099749150685966,0.11262366268783808,1.1262366268783808,False,False,False,0.22,61,0.75,10.0,0.05
"Beta(2,2)",100,46,PE-betting,Deterministic,0.4483348405919969,0.5799202634952962,0.13158542290329933,1.3158542290329933,False,False,False,0.9,61,0.75,10.0,0.05
"Beta(2,2)",100,46,PE-betting,Uniformly randomized,0.45032913563773036,0.5776529465802014,0.12732381094247103,1.2732381094247103,False,False,False,0.9,61,0.75,10.0,0.05
"Beta(2,2)",100,47,PE-betting,Deterministic,0.41429001232609153,0.5458332593552768,0.1315432470291853,1.315432470291853,False,False,False,0.03,61,0.75,10.0,0.05
"Beta(2,2)",100,47,PE-betting,Uniformly randomized,0.4181927624158561,0.5446765157394111,0.126483753323555,1.26483753323555,False,False,False,0.03,61,0.75,10.0,0.05
"Beta(2,2)",100,48,PE-betting,Deterministic,0.41684914333745837,0.5470366473309696,0.1301875039935112,1.301875039935112,False,False,False,0.03,61,0.75,10.0,0.05
"Beta(2,2)",100,48,PE-betting,Uniformly randomized,0.4203214724548161,0.5443876306526363,0.12406615819782019,1.2406615819782019,False,False,False,0.03,61,0.75,10.0,0.05
"Beta(2,2)",100,49,PE-betting,Deterministic,0.41945395851507783,0.5421397495083511,0.12268579099327326,1.2268579099327326,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,49,PE-betting,Uniformly randomized,0.4262153194285929,0.5411529573611915,0.11493763793259859,1.149376379325986,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,50,PE-betting,Deterministic,0.4371485193260014,0.5690631275065243,0.13191460818052292,1.3191460818052292,False,False,False,0.61,61,0.75,10.0,0.05
"Beta(2,2)",100,50,PE-betting,Uniformly randomized,0.44424552423879504,0.5639618481509387,0.11971632391214371,1.197163239121437,False,False,False,0.61,61,0.75,10.0,0.05
"Beta(2,2)",100,51,PE-betting,Deterministic,0.448492135386914,0.5684263366274536,0.11993420124053955,1.1993420124053955,False,False,False,0.09,61,0.75,10.0,0.05
"Beta(2,2)",100,51,PE-betting,Uniformly randomized,0.44861890422180295,0.5674824663437903,0.11886356212198734,1.1886356212198734,False,False,False,0.09,61,0.75,10.0,0.05
"Beta(2,2)",100,52,PE-betting,Deterministic,0.4402868221513927,0.5740851587615907,0.13379833661019802,1.3379833661019802,False,False,False,0.72,61,0.75,10.0,0.05
"Beta(2,2)",100,52,PE-betting,Uniformly randomized,0.4410942126996815,0.5719495243392885,0.13085531163960695,1.3085531163960695,False,False,False,0.72,61,0.75,10.0,0.05
"Beta(2,2)",100,53,PE-betting,Deterministic,0.41627158084884286,0.5507925082929432,0.13452092744410038,1.3452092744410038,False,False,False,0.19,61,0.75,10.0,0.05
"Beta(2,2)",100,53,PE-betting,Uniformly randomized,0.4232567078433931,0.5470105609856546,0.1237538531422615,1.237538531422615,False,False,False,0.19,61,0.75,10.0,0.05
"Beta(2,2)",100,54,PE-betting,Deterministic,0.4679917464964092,0.5924270558170974,0.12443530932068825,1.2443530932068825,False,False,False,0.47,61,0.75,10.0,0.05
"Beta(2,2)",100,54,PE-betting,Uniformly randomized,0.47122142603620887,0.5880533955059946,0.11683196946978569,1.168319694697857,False,False,False,0.47,61,0.75,10.0,0.05
"Beta(2,2)",100,55,PE-betting,Deterministic,0.42567701870575547,0.5673633511178195,0.14168633241206408,1.4168633241206408,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,55,PE-betting,Uniformly randomized,0.4619614598341286,0.5641975714825094,0.10223611164838076,1.0223611164838076,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,56,PE-betting,Deterministic,0.4237895240075886,0.566364907193929,0.14257538318634033,1.4257538318634033,False,False,False,0.15,61,0.75,10.0,0.05
"Beta(2,2)",100,56,PE-betting,Uniformly randomized,0.4326302013359964,0.5615100259892642,0.12887982465326786,1.2887982465326786,False,False,False,0.15,61,0.75,10.0,0.05
"Beta(2,2)",100,57,PE-betting,Deterministic,0.43732414999976754,0.5691292961128056,0.13180514611303806,1.3180514611303806,False,False,False,0.43,61,0.75,10.0,0.05
"Beta(2,2)",100,57,PE-betting,Uniformly randomized,0.4444756037555635,0.5687938216142356,0.12431821785867214,1.2431821785867214,False,False,False,0.43,61,0.75,10.0,0.05
"Beta(2,2)",100,58,PE-betting,Deterministic,0.41224203584715724,0.5566580961458385,0.14441606029868126,1.4441606029868126,False,False,False,0.28,61,0.75,10.0,0.05
"Beta(2,2)",100,58,PE-betting,Uniformly randomized,0.4141991385258734,0.5521869123913348,0.13798777386546135,1.3798777386546135,False,False,False,0.28,61,0.75,10.0,0.05
"Beta(2,2)",100,59,PE-betting,Deterministic,0.4204883906058967,0.554139546584338,0.13365115597844124,1.3365115597844124,False,False,False,0.39,61,0.75,10.0,0.05
"Beta(2,2)",100,59,PE-betting,Uniformly randomized,0.43224143190309405,0.5497059528715909,0.1174645209684968,1.174645209684968,False,False,False,0.39,61,0.75,10.0,0.05
"Beta(2,2)",100,60,PE-betting,Deterministic,0.44676902098581195,0.5808129073120654,0.13404388632625341,1.3404388632625341,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,60,PE-betting,Uniformly randomized,0.45527347968891263,0.5718321898020804,0.11655871011316776,1.1655871011316776,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,61,PE-betting,Deterministic,0.4198520048521459,0.5600198921747506,0.14016788732260466,1.4016788732260466,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,61,PE-betting,Uniformly randomized,0.4227290474809706,0.5582594783045352,0.13553043082356453,1.3553043082356453,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,62,PE-betting,Deterministic,0.42882411228492856,0.5601012469269335,0.13127713464200497,1.3127713464200497,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,62,PE-betting,Uniformly randomized,0.43345306953415275,0.5533567010425031,0.11990363150835037,1.1990363150835037,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,63,PE-betting,Deterministic,0.4404161483980715,0.5613664942793548,0.12095034588128328,1.2095034588128328,False,False,False,0.37,61,0.75,10.0,0.05
"Beta(2,2)",100,63,PE-betting,Uniformly randomized,0.442448693793267,0.5607815939001739,0.11833290010690689,1.183329001069069,False,False,False,0.37,61,0.75,10.0,0.05
"Beta(2,2)",100,64,PE-betting,Deterministic,0.409942829515785,0.5543532934971154,0.1444104639813304,1.444104639813304,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,64,PE-betting,Uniformly randomized,0.4236605684272945,0.5445411433465779,0.12088057491928339,1.208805749192834,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,65,PE-betting,Deterministic,0.40552277909591794,0.5464977021329105,0.14097492303699255,1.4097492303699255,False,False,False,0.63,61,0.75,10.0,0.05
"Beta(2,2)",100,65,PE-betting,Uniformly randomized,0.415860537905246,0.5437097032554448,0.12784916535019875,1.2784916535019875,False,False,False,0.63,61,0.75,10.0,0.05
"Beta(2,2)",100,66,PE-betting,Deterministic,0.4591085887514055,0.587471925187856,0.12836333643645048,1.2836333643645048,False,False,False,0.35,61,0.75,10.0,0.05
"Beta(2,2)",100,66,PE-betting,Uniformly randomized,0.4623016738332808,0.5852672192268074,0.12296554539352655,1.2296554539352655,False,False,False,0.35,61,0.75,10.0,0.05
"Beta(2,2)",100,67,PE-betting,Deterministic,0.3993757772259414,0.535170563030988,0.13579478580504656,1.3579478580504656,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,67,PE-betting,Uniformly randomized,0.40167089039459825,0.5260498342104256,0.12437894381582737,1.2437894381582737,False,False,False,0.0,61,0.75,10.0,0.05
"Beta(2,2)",100,68,PE-betting,Deterministic,0.46199675975367427,0.6007437161169946,0.13874695636332035,1.3874695636332035,False,False,False,0.28,61,0.75,10.0,0.05
"Beta(2,2)",100,68,PE-betting,Uniformly randomized,0.46524832816794515,0.5880328291095793,0.12278450094163418,1.2278450094163418,False,False,False,0.28,61,0.75,10.0,0.05
"Beta(2,2)",100,69,PE-betting,Deterministic,0.4086902984417975,0.5392802874557674,0.1305899890139699,1.305899890139699,False,False,False,0.05,61,0.75,10.0,0.05
"Beta(2,2)",100,69,PE-betting,Uniformly randomized,0.4113962515257299,0.5352766779251397,0.12388042639940977,1.2388042639940977,False,False,False,0.05,61,0.75,10.0,0.05
