distribution,n,repetition,order_index,width,scaled_midpoint
"Uniform(0.45,0.55)",200,6,1,0.01965626236051321,0.016850492900462605
"Uniform(0.45,0.55)",200,6,2,0.01969306729733944,0.02603208506688467
"Uniform(0.45,0.55)",200,6,3,0.01968697551637888,0.03000611799842195
"Uniform(0.45,0.55)",200,6,4,0.019710390828549862,0.032732610799481844
"Uniform(0.45,0.55)",200,6,5,0.019696831703186035,0.027098479359551248
"Uniform(0.45,0.55)",200,6,6,0.019685011357069016,0.0279958121061285
"Uniform(0.45,0.55)",200,6,7,0.019687979482114315,0.02509387646269693
"Uniform(0.45,0.55)",200,7,0,0.024348515085875988,0.011170317690428836
"Uniform(0.45,0.55)",200,7,1,0.024367657490074635,0.011815138130865195
"Uniform(0.45,0.55)",200,7,2,0.024328671395778656,0.007849086758764667
"Uniform(0.45,0.55)",200,7,3,0.024422746151685715,0.005976265203402772
"Uniform(0.45,0.55)",200,7,4,0.024335790425539017,0.012024930654773251
"Uniform(0.45,0.55)",200,7,5,0.024381322786211967,0.012599905864692963
"Uniform(0.45,0.55)",200,7,6,0.024343346245586872,0.0013209416365770514
"Uniform(0.45,0.55)",200,7,7,0.024416709318757057,0.015170547522493668
"Uniform(0.45,0.55)",200,8,0,0.02783927135169506,-0.0024632482558158294
"Uniform(0.45,0.55)",200,8,1,0.027890735305845737,0.0008861552098998396
"Uniform(0.45,0.55)",200,8,2,0.027889125049114227,0.0030367705950640855
"Uniform(0.45,0.55)",200,8,3,0.02782826777547598,-0.000772955481731504
"Uniform(0.45,0.55)",200,8,4,0.02784120012074709,-0.0029923426698643856
"Uniform(0.45,0.55)",200,8,5,0.027818319387733936,-0.004741186636153454
"Uniform(0.45,0.55)",200,8,6,0.027843720279634,0.006580984697131202
"Uniform(0.45,0.55)",200,8,7,0.027816842310130596,-0.0021871798126243936
"Uniform(0.45,0.55)",200,9,0,0.023513848893344402,-0.0027207332636583945
"Uniform(0.45,0.55)",200,9,1,0.02350048441439867,0.002175071001147376
"Uniform(0.45,0.55)",200,9,2,0.02347845584154129,-0.0028551882958532263
"Uniform(0.45,0.55)",200,9,3,0.023485970683395863,-0.005957308298821384
"Uniform(0.45,0.55)",200,9,4,0.023510875180363655,-0.004805652248706284
"Uniform(0.45,0.55)",200,9,5,0.023491895757615566,-0.013537721933979348
"Uniform(0.45,0.55)",200,9,6,0.023510620929300785,-0.003289794743896422
"Uniform(0.45,0.55)",200,9,7,0.023522433824837208,-0.003551447647808116
"Uniform(0.45,0.55)",1000,0,0,0.00612475723028183,-0.004976148577350724
"Uniform(0.45,0.55)",1000,0,1,0.00613168440759182,0.0028837947315266377
"Uniform(0.45,0.55)",1000,0,2,0.006150436587631702,0.0016957264352317686
"Uniform(0.45,0.55)",1000,0,3,0.006106254644691944,0.009556700529309372
"Uniform(0.45,0.55)",1000,0,4,0.006162114441394806,0.0012107419985183975
"Uniform(0.45,0.55)",1000,0,5,0.006241560913622379,0.007283789711772335
"Uniform(0.45,0.55)",1000,0,6,0.006102263927459717,0.013205783216682391
"Uniform(0.45,0.55)",1000,0,7,0.006083764135837555,0.00838291597078927
"Uniform(0.45,0.55)",1000,1,0,0.005622992292046547,-0.02391625062901289
"Uniform(0.45,0.55)",1000,1,1,0.00567741971462965,-0.016613535073882933
"Uniform(0.45,0.55)",1000,1,2,0.005584472790360451,-0.014606905524573856
"Uniform(0.45,0.55)",1000,1,3,0.005650358274579048,-0.017024037917127463
"Uniform(0.45,0.55)",1000,1,4,0.005648713558912277,-0.014374006971330842
"Uniform(0.45,0.55)",1000,1,5,0.005545078776776791,-0.015466064988974697
"Uniform(0.45,0.55)",1000,1,6,0.005688085220754147,-0.017412452506081116
"Uniform(0.45,0.55)",1000,1,7,0.005608994513750076,-0.013526789889749938
"Uniform(0.45,0.55)",1000,2,0,0.006765319034457207,0.0008268628480431897
"Uniform(0.45,0.55)",1000,2,1,0.0066612837836146355,0.007145178536943034
"Uniform(0.45,0.55)",1000,2,2,0.006764708086848259,0.0009063216614789071
"Uniform(0.45,0.55)",1000,2,3,0.006694352254271507,0.0020315856880733806
"Uniform(0.45,0.55)",1000,2,4,0.006686629727482796,0.00483281809724249
"Uniform(0.45,0.55)",1000,2,5,0.006711701862514019,0.0009829679038682528
"Uniform(0.45,0.55)",1000,2,6,0.006613771431148052,-0.004692388153629863
"Uniform(0.45,0.55)",1000,2,7,0.006722752936184406,0.010619660936898095
"Uniform(0.45,0.55)",1000,3,0,0.00529558677226305,0.02511787220464275
"Uniform(0.45,0.55)",1000,3,1,0.00534027349203825,0.024893779502110365
"Uniform(0.45,0.55)",1000,3,2,0.005143854767084122,0.025977650140163733
"Uniform(0.45,0.55)",1000,3,3,0.0052636852487921715,0.02261506683644626
"Uniform(0.45,0.55)",1000,3,4,0.005354968830943108,0.024895973602036593
"Uniform(0.45,0.55)",1000,3,5,0.005068657919764519,0.01989183541592967
"Uniform(0.45,0.55)",1000,3,6,0.00508672371506691,0.020311600600473507
"Uniform(0.45,0.55)",1000,3,7,0.005171171389520168,0.024543459789057046
"Uniform(0.45,0.55)",1000,4,0,0.006793372333049774,0.0008431859882471636
"Uniform(0.45,0.55)",1000,4,1,0.006759637966752052,-0.0007434869449808842
"Uniform(0.45,0.55)",1000,4,2,0.006626551039516926,-0.005661083350776149
"Uniform(0.45,0.55)",1000,4,3,0.0068347882479429245,-0.008307064783286109
"Uniform(0.45,0.55)",1000,4,4,0.0066234637051820755,0.005009413610581073
"Uniform(0.45,0.55)",1000,4,5,0.0067849066108465195,0.0017049518666543266
"Uniform(0.45,0.55)",1000,4,6,0.006680609658360481,0.004141286314938136
"Uniform(0.45,0.55)",1000,4,7,0.006751195527613163,-0.002153615824413377
"Uniform(0.45,0.55)",1000,5,0,0.006906207650899887,0.004230520774066399
"Uniform(0.45,0.55)",1000,5,1,0.00694197416305542,-0.005497116964630417
"Uniform(0.45,0.55)",1000,5,2,0.006910220719873905,0.0006310335803278302
"Uniform(0.45,0.55)",1000,5,3,0.006919970735907555,0.002602115765731453
"Uniform(0.45,0.55)",1000,5,4,0.006931145675480366,-0.000610620820876708
"Uniform(0.45,0.55)",1000,5,5,0.006858712062239647,0.000974770993602469
"Uniform(0.45,0.55)",1000,5,6,0.006898657418787479,-0.000557343951527111
"Uniform(0.45,0.55)",1000,5,7,0.0069245873019099236,-0.0051612724208890525
"Uniform(0.45,0.55)",1000,6,0,0.0068614548072218895,0.003734399861898802
"Uniform(0.45,0.55)",1000,6,1,0.006835730746388435,0.003766162771569084
"Uniform(0.45,0.55)",1000,6,2,0.006858835928142071,0.004663785249441772
"Uniform(0.45,0.55)",1000,6,3,0.006890115328133106,-0.002553684369628261
"Uniform(0.45,0.55)",1000,6,4,0.006768038496375084,0.00041566910570014923
"Uniform(0.45,0.55)",1000,6,5,0.006785156205296516,0.006336234236832728
"Uniform(0.45,0.55)",1000,6,6,0.0068450989201664925,0.0006367725311518349
"Uniform(0.45,0.55)",1000,6,7,0.006889723241329193,0.00425151534585397
"Uniform(0.45,0.55)",1000,7,0,0.006114092655479908,-0.0016953930183603058
"Uniform(0.45,0.55)",1000,7,1,0.00619831308722496,-0.011004075475170615
"Uniform(0.45,0.55)",1000,7,2,0.0063706208020448685,-0.013297425290678143
"Uniform(0.45,0.55)",1000,7,3,0.0062326230108737946,-0.008672557156248449
"Uniform(0.45,0.55)",1000,7,4,0.006250045262277126,-0.01133185044334438
"Uniform(0.45,0.55)",1000,7,5,0.006285867653787136,-0.001995380962636146
"Uniform(0.45,0.55)",1000,7,6,0.006278832443058491,-0.004688822690865772
"Uniform(0.45,0.55)",1000,7,7,0.006250376813113689,-0.009212320463603197
"Uniform(0.45,0.55)",1000,8,0,0.006038636900484562,0.01104327291865643
"Uniform(0.45,0.55)",1000,8,1,0.0060509443283081055,0.008948143097155239
"Uniform(0.45,0.55)",1000,8,2,0.006081078201532364,0.008164540187932062
"Uniform(0.45,0.55)",1000,8,3,0.006017877720296383,0.020922347728771506
"Uniform(0.45,0.55)",1000,8,4,0.00607671681791544,0.0062298005435883624
"Uniform(0.45,0.55)",1000,8,5,0.005867931991815567,0.008864590593924278
"Uniform(0.45,0.55)",1000,8,6,0.006066782400012016,0.007387033636893166
"Uniform(0.45,0.55)",1000,8,7,0.0061335377395153046,0.0048142821301088955
"Uniform(0.45,0.55)",1000,9,0,0.004021037369966507,-0.03156015200286922
"Uniform(0.45,0.55)",1000,9,1,0.003958860412240028,-0.04646842780495993
"Uniform(0.45,0.55)",1000,9,2,0.004070311784744263,-0.041537092504995744
"Uniform(0.45,0.55)",1000,9,3,0.004017299041152,-0.039307209606817335
"Uniform(0.45,0.55)",1000,9,4,0.003953444771468639,-0.03634209707631277
"Uniform(0.45,0.55)",1000,9,5,0.003953446634113789,-0.04179353713731283
"Uniform(0.45,0.55)",1000,9,6,0.0038741519674658775,-0.04078822705702068
"Uniform(0.45,0.55)",1000,9,7,0.003974174149334431,-0.04464412943207063
"Uniform(0.45,0.55)",5000,0,0,0.0022903410717844963,-0.0007976063858868691
"Uniform(0.45,0.55)",5000,0,1,0.00228178221732378,0.00567555685532927
"Uniform(0.45,0.55)",5000,0,2,0.0022463342174887657,-0.00427077012098773
"Uniform(0.45,0.55)",5000,0,3,0.0022763777524232864,0.00996659994211927
"Uniform(0.45,0.55)",5000,0,4,0.0022795982658863068,0.006003479093079265
"Uniform(0.45,0.55)",5000,0,5,0.0022862255573272705,-0.0007863782020257638
"Uniform(0.45,0.55)",5000,0,6,0.002254268154501915,0.0010915931713885569
"Uniform(0.45,0.55)",5000,0,7,0.002300987020134926,-0.0003010967540932979
"Uniform(0.45,0.55)",5000,1,0,0.0022675776854157448,-0.005193874163083443
"Uniform(0.45,0.55)",5000,1,1,0.0022880015894770622,-1.6133823520111217e-05
"Uniform(0.45,0.55)",5000,1,2,0.002326331101357937,0.006752584192878672
"Uniform(0.45,0.55)",5000,1,3,0.00227231252938509,-0.003288902464841831
"Uniform(0.45,0.55)",5000,1,4,0.0023165596649050713,-0.0023823500951528197
"Uniform(0.45,0.55)",5000,1,5,0.002276304177939892,0.0015413239378590199
"Uniform(0.45,0.55)",5000,1,6,0.002245187759399414,0.001024531135219581
"Uniform(0.45,0.55)",5000,1,7,0.002245645970106125,0.004974217676296738
"Uniform(0.45,0.55)",5000,2,0,0.0022328095510601997,0.0014604686829595447
"Uniform(0.45,0.55)",5000,2,1,0.0022020824253559113,-0.0034045617969881933
"Uniform(0.45,0.55)",5000,2,2,0.0022268183529376984,0.006990233989265039
"Uniform(0.45,0.55)",5000,2,3,0.0022474294528365135,-0.004227182669134807
"Uniform(0.45,0.55)",5000,2,4,0.0023024920374155045,-0.002722309686718096
"Uniform(0.45,0.55)",5000,2,5,0.0022535985335707664,0.007783944757511212
"Uniform(0.45,0.55)",5000,2,6,0.0022211698815226555,0.010212459339599085
"Uniform(0.45,0.55)",5000,2,7,0.0022467616945505142,-0.0038368962664788483
"Uniform(0.45,0.55)",5000,3,0,0.0022459467872977257,-0.0022773622746725024
"Uniform(0.45,0.55)",5000,3,1,0.0021929703652858734,-0.0028404507562231267
"Uniform(0.45,0.55)",5000,3,2,0.0021852347999811172,-0.0023882940970421916
"Uniform(0.45,0.55)",5000,3,3,0.0021891286596655846,-0.003192870849670079
"Uniform(0.45,0.55)",5000,3,4,0.002207985147833824,-0.004382432721664664
"Uniform(0.45,0.55)",5000,3,5,0.002211710438132286,-0.004815030608958512
"Uniform(0.45,0.55)",5000,3,6,0.0021713590249419212,-0.0033153601281548646
"Uniform(0.45,0.55)",5000,3,7,0.0021998388692736626,-0.0010641915820667372
"Uniform(0.45,0.55)",5000,4,0,0.0022793496027588844,0.00024259349657423395
"Uniform(0.45,0.55)",5000,4,1,0.002256096340715885,-0.0017939553943623254
"Uniform(0.45,0.55)",5000,4,2,0.0022621434181928635,0.003129553837894278
"Uniform(0.45,0.55)",5000,4,3,0.002263469621539116,0.0030473674832980344
"Uniform(0.45,0.55)",5000,4,4,0.0022600656375288963,-0.0074965557067878845
"Uniform(0.45,0.55)",5000,4,5,0.002266733907163143,0.007254446145320237
"Uniform(0.45,0.55)",5000,4,6,0.0022362256422638893,-0.0008562538694457314
"Uniform(0.45,0.55)",5000,4,7,0.002247271127998829,0.006243580325566763
"Uniform(0.45,0.55)",5000,5,0,0.00225620623677969,-0.0028605051175146167
"Uniform(0.45,0.55)",5000,5,1,0.002264047972857952,-0.00028421314783542057
"Uniform(0.45,0.55)",5000,5,2,0.0022814907133579254,0.00981571933496855
"Uniform(0.45,0.55)",5000,5,3,0.002287394367158413,-0.0022296194788671716
"Uniform(0.45,0.55)",5000,5,4,0.002272677607834339,-0.0009085791958538367
"Uniform(0.45,0.55)",5000,5,5,0.0023235706612467766,-0.011278152727451331
"Uniform(0.45,0.55)",5000,5,6,0.002300640568137169,-0.005182104998731496
"Uniform(0.45,0.55)",5000,5,7,0.0023315055295825005,0.0005957340237310889
"Uniform(0.45,0.55)",5000,6,0,0.002205934375524521,-0.0020092312600598103
"Uniform(0.45,0.55)",5000,6,1,0.002254171296954155,-0.00730636571892041
"Uniform(0.45,0.55)",5000,6,2,0.002204000949859619,-0.003048151075853348
"Uniform(0.45,0.55)",5000,6,3,0.0022154217585921288,-0.003033498460550733
"Uniform(0.45,0.55)",5000,6,4,0.002180177718400955,-0.00030300829432738295
"Uniform(0.45,0.55)",5000,6,5,0.0022338274866342545,-0.0008278682671896102
"Uniform(0.45,0.55)",5000,6,6,0.002241292968392372,-0.0009887506904897887
"Uniform(0.45,0.55)",5000,6,7,0.002229158766567707,-0.0017310291326625106
"Uniform(0.45,0.55)",5000,7,0,0.002246472053229809,-0.007173840960243852
"Uniform(0.45,0.55)",5000,7,1,0.002190602943301201,-0.00014219904903296814
"Uniform(0.45,0.55)",5000,7,2,0.002197699621319771,8.31548815987184e-05
"Uniform(0.45,0.55)",5000,7,3,0.0022275885567069054,-0.0016609014661173162
"Uniform(0.45,0.55)",5000,7,4,0.002187044359743595,-0.0038871770298036967
"Uniform(0.45,0.55)",5000,7,5,0.002251722849905491,-0.01041164088819169
"Uniform(0.45,0.55)",5000,7,6,0.0021854685619473457,-0.003244042463307773
"Uniform(0.45,0.55)",5000,7,7,0.0022225026041269302,-0.0015486525547316616
"Uniform(0.45,0.55)",5000,8,0,0.0022056819871068,-0.008930800082360272
"Uniform(0.45,0.55)",5000,8,1,0.002143912948668003,0.0011936631833660534
"Uniform(0.45,0.55)",5000,8,2,0.002138693816959858,-0.013914006374265509
"Uniform(0.45,0.55)",5000,8,3,0.00214296393096447,-0.0013583614211939794
"Uniform(0.45,0.55)",5000,8,4,0.002207711338996887,-0.008599848539873558
"Uniform(0.45,0.55)",5000,8,5,0.0021587833762168884,-0.0036689965363529468
"Uniform(0.45,0.55)",5000,8,6,0.0021850531920790672,-0.01294298249724499
"Uniform(0.45,0.55)",5000,8,7,0.002193727530539036,-0.0019122961340836439
"Uniform(0.45,0.55)",5000,9,0,0.0021564438939094543,0.0008943072099996299
"Uniform(0.45,0.55)",5000,9,1,0.002139580436050892,0.006830262768828866
"Uniform(0.45,0.55)",5000,9,2,0.002142596058547497,0.006747483724175438
"Uniform(0.45,0.55)",5000,9,3,0.002197149209678173,0.01254715349707765
"Uniform(0.45,0.55)",5000,9,4,0.00214383564889431,0.008467832469604095
"Uniform(0.45,0.55)",5000,9,5,0.00211237370967865,-0.0014202791722072335
"Uniform(0.45,0.55)",5000,9,6,0.002171717584133148,0.005044783971560718
"Uniform(0.45,0.55)",5000,9,7,0.002134116366505623,0.007410144135333049
