distribution,n,repetition,method,lower,upper,empty,width,scaled_width,normalized_width
"Uniform(0.45,0.55)",50,30,Chronological GE,0.45323778921738267,0.546445005107671,False,0.09320721589028835,0.6590745441154142,4.431778902469967
"Uniform(0.45,0.55)",50,30,Permutation-integrated GE (randomized),0.452939858446235,0.5461373390841766,False,0.09319748063794159,0.6590057054859046,4.431316014639358
"Uniform(0.45,0.55)",50,31,Chronological GE,0.4428059705533087,0.5402648593299091,False,0.09745888877660036,0.6891384114083963,4.633935720671039
"Uniform(0.45,0.55)",50,31,Permutation-integrated GE (randomized),0.4430583489211727,0.5405818588959121,False,0.09752350997473946,0.6895953522825219,4.637008303194074
"Uniform(0.45,0.55)",50,32,Chronological GE,0.4695778791792691,0.5252964324317873,False,0.05571855325251818,0.3939896684275937,2.6492831742911047
"Uniform(0.45,0.55)",50,32,Permutation-integrated GE (randomized),0.4692584370247486,0.5249539970216516,False,0.055695559996902955,0.3938270815579229,2.648189900297656
"Uniform(0.45,0.55)",50,33,Chronological GE,0.46811704942956567,0.5436522015370429,False,0.07553515210747719,0.5341141827315445,3.5915147803449923
"Uniform(0.45,0.55)",50,33,Permutation-integrated GE (randomized),0.4683662485296026,0.5438984952980019,False,0.07553224676839931,0.5340936388819084,3.591376638460731
"Uniform(0.45,0.55)",50,34,Chronological GE,0.4488164712674916,0.542702202219516,False,0.09388573095202446,0.6638723701283223,4.464040661464567
"Uniform(0.45,0.55)",50,34,Permutation-integrated GE (randomized),0.44824740927791173,0.5421212792462595,False,0.09387386996834779,0.6637885003084292,4.463476700222739
"Uniform(0.45,0.55)",50,35,Chronological GE,0.4386805505491793,0.5436983765102923,False,0.10501782596111298,0.7425881688257164,4.993345000515318
"Uniform(0.45,0.55)",50,35,Permutation-integrated GE (randomized),0.438452919087402,0.543865724837441,False,0.10541280575003897,0.7453810976975285,5.0121253393414955
"Uniform(0.45,0.55)",50,36,Chronological GE,0.4573728987015784,0.5326234330423176,False,0.07525053434073925,0.5321016312024789,3.577981890194277
"Uniform(0.45,0.55)",50,36,Permutation-integrated GE (randomized),0.4582122146082448,0.5334162556645324,False,0.07520404105628764,0.5317728740353252,3.5757712463597726
"Uniform(0.45,0.55)",50,37,Chronological GE,0.4578044624067843,0.5614356636069715,False,0.1036312012001872,0.7327832511115986,4.927414328706103
"Uniform(0.45,0.55)",50,37,Permutation-integrated GE (randomized),0.4576911992372449,0.561538133094052,False,0.1038469338568071,0.7343087113557918,4.937671897576171
"Uniform(0.45,0.55)",50,38,Chronological GE,0.44377352902665734,0.5385896558873355,False,0.0948161268606782,0.6704512626902951,4.508278748822197
"Uniform(0.45,0.55)",50,38,Permutation-integrated GE (randomized),0.44327473113089333,0.5381199840061665,False,0.09484525287527312,0.6706572147145852,4.509663620752572
"Uniform(0.45,0.55)",50,39,Chronological GE,0.46909886272624135,0.5505939745344222,False,0.08149511180818081,0.5762574619312053,3.874896527228622
"Uniform(0.45,0.55)",50,39,Permutation-integrated GE (randomized),0.4701986988707153,0.5517486884147348,False,0.08154998954401949,0.5766455061226823,3.8775058315575
"Uniform(0.45,0.55)",50,40,Chronological GE,0.47317244624719024,0.540184014942497,False,0.06701156869530678,0.4738433464239959,3.1862388928647434
"Uniform(0.45,0.55)",50,40,Permutation-integrated GE (randomized),0.47329378217991397,0.5402788440746615,False,0.06698506189474757,0.4736559150397661,3.184978558261159
"Uniform(0.45,0.55)",50,41,Chronological GE,0.45300712576135993,0.5392354433424771,False,0.08622831758111715,0.6097262809191514,4.099949075845021
"Uniform(0.45,0.55)",50,41,Permutation-integrated GE (randomized),0.4527777156499069,0.5389897068641901,False,0.08621199121428325,0.6096108360721474,4.099172796375697
"Uniform(0.45,0.55)",50,42,Chronological GE,0.4546717549674213,0.5520112966187298,False,0.09733954165130854,0.6882944997923066,4.628261051956964
"Uniform(0.45,0.55)",50,42,Permutation-integrated GE (randomized),0.45572764546914546,0.5531282380582547,False,0.09740059258910927,0.6887261951134735,4.631163877189291
"Uniform(0.45,0.55)",50,43,Chronological GE,0.4682420683093369,0.5227522091008723,False,0.05451014079153538,0.38544490197128106,2.591826068648457
"Uniform(0.45,0.55)",50,43,Permutation-integrated GE (randomized),0.4684324648944761,0.5229076538114779,False,0.05447518891700176,0.38519775489630204,2.590164191092301
"Uniform(0.45,0.55)",50,44,Chronological GE,0.45675532380118966,0.5545338322408497,False,0.09777850843966007,0.6913984637198971,4.649132866793609
"Uniform(0.45,0.55)",50,44,Permutation-integrated GE (randomized),0.4570570925811056,0.5548312141603873,False,0.09777412157928167,0.6913674439326802,4.648924282135358
"Uniform(0.45,0.55)",50,45,Chronological GE,0.4484475483186543,0.5496644112281501,False,0.10121686290949583,0.7157113013373365,4.812618350756221
"Uniform(0.45,0.55)",50,45,Permutation-integrated GE (randomized),0.4485654460198396,0.5497837522485033,False,0.10121830622866368,0.7157215071450466,4.812686977110699
"Uniform(0.45,0.55)",50,46,Chronological GE,0.4480099626816809,0.5431589665822685,False,0.09514900390058756,0.6728050588125073,4.524106251322899
"Uniform(0.45,0.55)",50,46,Permutation-integrated GE (randomized),0.44877916768556947,0.5439665962211122,False,0.09518742853554274,0.6730767620119216,4.525933250283257
"Uniform(0.45,0.55)",50,47,Chronological GE,0.4751685564406216,0.5579494717530906,False,0.082780915312469,0.5853494657027615,3.9360333908136673
"Uniform(0.45,0.55)",50,47,Permutation-integrated GE (randomized),0.474752848382885,0.5575986517042282,False,0.08284580332134317,0.5858082932136875,3.9391186595453314
"Uniform(0.45,0.55)",50,48,Chronological GE,0.4574340605176985,0.5499043711461127,False,0.09247031062841415,0.6538638370377813,4.396740829918404
"Uniform(0.45,0.55)",50,48,Permutation-integrated GE (randomized),0.4571065689628583,0.5495632277398804,False,0.09245665877702214,0.6537673038708308,4.396091717224704
"Uniform(0.45,0.55)",50,49,Chronological GE,0.4539831564761698,0.5518240188248456,False,0.09784086234867573,0.6918393724388817,4.652097645172865
"Uniform(0.45,0.55)",50,49,Permutation-integrated GE (randomized),0.45370524360220266,0.5515425229033237,False,0.09783727930112107,0.6918140364666495,4.651927279880782
"Uniform(0.45,0.55)",50,50,Chronological GE,0.4497427591122687,0.5313251963816583,False,0.08158243726938963,0.5768749461891154,3.8790486428447486
"Uniform(0.45,0.55)",50,50,Permutation-integrated GE (randomized),0.44894910487688044,0.5305382849725797,False,0.08158918009569927,0.5769226251711944,3.8793692480156747
"Uniform(0.45,0.55)",50,51,Chronological GE,0.45883915247395635,0.5391198596917093,False,0.08028070721775293,0.5676703247212491,3.8171545102451314
"Uniform(0.45,0.55)",50,51,Permutation-integrated GE (randomized),0.4585604590178084,0.53884999046629,False,0.08028953144848161,0.5677327214551191,3.817574081189294
"Uniform(0.45,0.55)",50,52,Chronological GE,0.48750188993290067,0.5316869872622192,False,0.04418509732931852,0.3124358194894874,2.100895089261636
"Uniform(0.45,0.55)",50,52,Permutation-integrated GE (randomized),0.48727607133103457,0.5313932115733322,False,0.044117140242297626,0.31195529031886576,2.0976638932468656
"Uniform(0.45,0.55)",50,53,Chronological GE,0.4453531145118177,0.5473439055494964,False,0.10199079103767872,0.7211837996132278,4.849416771541004
"Uniform(0.45,0.55)",50,53,Permutation-integrated GE (randomized),0.4463394823168513,0.5484192946209401,False,0.1020798123040888,0.7218132750247116,4.853649518615134
"Uniform(0.45,0.55)",50,54,Chronological GE,0.468520890455693,0.5586964772082865,False,0.09017558675259352,0.6376376889023468,4.287632229659101
"Uniform(0.45,0.55)",50,54,Permutation-integrated GE (randomized),0.46867138337812875,0.5589177549114617,False,0.09024637153333293,0.6381382128870032,4.290997875708073
"Uniform(0.45,0.55)",50,55,Chronological GE,0.46447365591302514,0.5193462246097624,False,0.05487256869673729,0.38800765426587613,2.609058643708212
"Uniform(0.45,0.55)",50,55,Permutation-integrated GE (randomized),0.4649677209998204,0.5198285525036104,False,0.05486083150378995,0.38792465977862456,2.608500568417781
"Uniform(0.45,0.55)",50,56,Chronological GE,0.4521737922914326,0.5369818196631968,False,0.08480802737176418,0.5996833125362879,4.032417692946469
"Uniform(0.45,0.55)",50,56,Permutation-integrated GE (randomized),0.4521053608139426,0.5370382833228708,False,0.08493292250892825,0.6005664545205474,4.03835615627914
"Uniform(0.45,0.55)",50,57,Chronological GE,0.4456297573633492,0.5461056916974485,False,0.10047593433409929,0.7104721451369587,4.777388979324887
"Uniform(0.45,0.55)",50,57,Permutation-integrated GE (randomized),0.44631171983355256,0.5468101603223006,False,0.10049844048874801,0.710631287682664,4.778459092839116
"Uniform(0.45,0.55)",50,58,Chronological GE,0.4559039049781859,0.5525844530202448,False,0.09668054804205894,0.6836347112937168,4.596927491068582
"Uniform(0.45,0.55)",50,58,Permutation-integrated GE (randomized),0.4568136429811544,0.5534978163853128,False,0.09668417340415841,0.6836603464749647,4.597099868315481
"Uniform(0.45,0.55)",50,59,Chronological GE,0.4514817097224295,0.5516406293027103,False,0.10015891958028078,0.7082305123153462,4.7623156903705395
"Uniform(0.45,0.55)",50,59,Permutation-integrated GE (randomized),0.45197241887849576,0.5521136541716194,False,0.10014123529312363,0.7081054655216534,4.761474845056368
"Uniform(0.45,0.55)",50,60,Chronological GE,0.45238269912078977,0.5562132471241057,False,0.10383054800331593,0.7341928458746003,4.93689278965939
"Uniform(0.45,0.55)",50,60,Permutation-integrated GE (randomized),0.45144120433251866,0.5552219649794534,False,0.10378076064693476,0.7338407961014556,4.934525520628637
"Uniform(0.45,0.55)",50,61,Chronological GE,0.4630957548506558,0.5342496153898537,False,0.07115386053919792,0.5031337729486874,3.3831949056185042
"Uniform(0.45,0.55)",50,61,Permutation-integrated GE (randomized),0.4629685465388577,0.5341291299166515,False,0.0711605833777938,0.5031813105962871,3.3835145604217227
"Uniform(0.45,0.55)",50,62,Chronological GE,0.46086854906752706,0.5415665828622878,False,0.0806980337947607,0.5706212692469648,3.8369973850886416
"Uniform(0.45,0.55)",50,62,Permutation-integrated GE (randomized),0.46030446454544394,0.5410015411438149,False,0.080697076598371,0.5706145008463839,3.8369518727028797
"Uniform(0.45,0.55)",50,63,Chronological GE,0.4510584915988147,0.54814942041412,False,0.09709092881530523,0.686536541570027,4.6164401096516
"Uniform(0.45,0.55)",50,63,Permutation-integrated GE (randomized),0.4512781331974643,0.5483587325095216,False,0.09708059931205731,0.6864635009520981,4.615948966620131
"Uniform(0.45,0.55)",50,64,Chronological GE,0.44316845247521996,0.5255072214640677,False,0.08233876898884773,0.5822230190656684,3.9150103967234258
"Uniform(0.45,0.55)",50,64,Permutation-integrated GE (randomized),0.4434109943001836,0.525588475584865,False,0.08217748128468139,0.5810825427722881,3.9073415543733483
"Uniform(0.45,0.55)",50,65,Chronological GE,0.4506378364749253,0.5343074998818338,False,0.08366966340690851,0.5916338637462094,3.978291224790637
"Uniform(0.45,0.55)",50,65,Permutation-integrated GE (randomized),0.4506031198190593,0.5341919378121884,False,0.08358881799312912,0.591062200343097,3.9744472198418066
"Uniform(0.45,0.55)",50,66,Chronological GE,0.469602279830724,0.5489178155548871,False,0.07931553572416306,0.5608455316399956,3.7712629274776353
"Uniform(0.45,0.55)",50,66,Permutation-integrated GE (randomized),0.46992080725554053,0.5496140862657469,False,0.0796932790102064,0.563516580031085,3.789223712054733
"Uniform(0.45,0.55)",50,67,Chronological GE,0.4589875885285437,0.552087149117142,False,0.09309956058859825,0.6583133061768567,4.426660151843075
"Uniform(0.45,0.55)",50,67,Permutation-integrated GE (randomized),0.4595110851562863,0.5525955412261869,False,0.09308445606990062,0.6582065011008802,4.425941968313435
"Uniform(0.45,0.55)",50,68,Chronological GE,0.44656588742509484,0.5288908979855478,False,0.08232501056045294,0.5821257322855041,3.9143562165496184
"Uniform(0.45,0.55)",50,68,Permutation-integrated GE (randomized),0.4461248436733347,0.5284424057854451,False,0.08231756211211039,0.5820730638021807,3.914002060748424
"Uniform(0.45,0.55)",50,69,Chronological GE,0.4628179664723575,0.5289111523889005,False,0.066093185916543,0.46734939951810783,3.1425720009353912
"Uniform(0.45,0.55)",50,69,Permutation-integrated GE (randomized),0.46219341914014156,0.5282698192140463,False,0.0660764000739047,0.467230705686533,3.1417738744968524
"Uniform(0.45,0.55)",50,70,Chronological GE,0.44518931256607175,0.5337797687388957,False,0.0885904561728239,0.6264291230821343,4.212263083676328
"Uniform(0.45,0.55)",50,70,Permutation-integrated GE (randomized),0.44487942763252364,0.5335010080201468,False,0.08862158038762313,0.6266492045155706,4.213742965219678
"Uniform(0.45,0.55)",50,71,Chronological GE,0.4586591864936054,0.5462087127380073,False,0.08754952624440193,0.6190686369708622,4.162769369572046
"Uniform(0.45,0.55)",50,71,Permutation-integrated GE (randomized),0.4589474283758885,0.5464477167375005,False,0.087500288361612,0.6187204725627419,4.1604282266887775
"Uniform(0.45,0.55)",50,72,Chronological GE,0.4429491846822202,0.5475244340486825,False,0.10457524936646223,0.7394586797129965,4.9723015480726565
"Uniform(0.45,0.55)",50,72,Permutation-integrated GE (randomized),0.4434942398391409,0.5480449341963405,False,0.1045506943571996,0.7392850495773795,4.971134016450125
"Uniform(0.45,0.55)",50,73,Chronological GE,0.4603152652271092,0.5397186442278326,False,0.07940337900072336,0.56146667740537,3.7754396639681027
"Uniform(0.45,0.55)",50,73,Permutation-integrated GE (randomized),0.46073682382302905,0.5401436703515298,False,0.07940684652850072,0.5614911965294233,3.7756045365726605
"Uniform(0.45,0.55)",50,74,Chronological GE,0.44513859460130334,0.540040101390332,False,0.09490150678902864,0.6710549899534334,4.512338359030953
"Uniform(0.45,0.55)",50,74,Permutation-integrated GE (randomized),0.4445342876376933,0.5394376688746596,False,0.09490338123696629,0.6710682443019103,4.51242748452134
"Uniform(0.45,0.55)",50,75,Chronological GE,0.4490360957570374,0.5435723620466888,False,0.0945362662896514,0.6684723496146971,4.49497205188395
"Uniform(0.45,0.55)",50,75,Permutation-integrated GE (randomized),0.44881990143102507,0.5433576856005453,False,0.09453778416952024,0.6684830826461801,4.495044223420403
"Uniform(0.45,0.55)",50,76,Chronological GE,0.46015681931748986,0.5474693537689745,False,0.08731253445148468,0.6173928519322888,4.151500979910611
"Uniform(0.45,0.55)",50,76,Permutation-integrated GE (randomized),0.45990789924432746,0.5472786300104409,False,0.0873707307661134,0.6178043620194291,4.154268074678002
"Uniform(0.45,0.55)",50,77,Chronological GE,0.4493226953782141,0.5327107100747526,False,0.08338801469653845,0.5896423066160582,3.964899506128048
"Uniform(0.45,0.55)",50,77,Permutation-integrated GE (randomized),0.449157278512638,0.5325510551106774,False,0.08339377659803937,0.5896830494122965,3.965173470683968
"Uniform(0.45,0.55)",50,78,Chronological GE,0.4606802840717137,0.5503930342383683,False,0.08971275016665459,0.6343649400173603,4.2656254633667805
"Uniform(0.45,0.55)",50,78,Permutation-integrated GE (randomized),0.46063335787253123,0.5503321168747363,False,0.08969875900220503,0.6342660075447706,4.264960217153424
"Uniform(0.45,0.55)",50,79,Chronological GE,0.4621139666996896,0.5387181336991489,False,0.07660416699945927,0.541673259524644,3.6423438669072277
"Uniform(0.45,0.55)",50,79,Permutation-integrated GE (randomized),0.4622506418608161,0.5387921005835254,False,0.07654145872270934,0.5412298450473799,3.639362239194651
"Uniform(0.45,0.55)",50,80,Chronological GE,0.447203844320029,0.5495403283275664,False,0.10233648400753736,0.7236282180451835,4.8658536406816415
"Uniform(0.45,0.55)",50,80,Permutation-integrated GE (randomized),0.4474526917377135,0.549713352675714,False,0.10226066093800046,0.7230920679787842,4.862248436120122
"Uniform(0.45,0.55)",50,81,Chronological GE,0.4640579945407808,0.5500938673503697,False,0.08603587280958891,0.6083654908896362,4.0907987898912666
"Uniform(0.45,0.55)",50,81,Permutation-integrated GE (randomized),0.4640689380005796,0.5501001894792364,False,0.08603125147865687,0.6083328131452347,4.090579056722216
"Uniform(0.45,0.55)",50,82,Chronological GE,0.44944022083655,0.549649731721729,False,0.10020951088517904,0.7085882468629725,4.764721185219354
"Uniform(0.45,0.55)",50,82,Permutation-integrated GE (randomized),0.4491896963322566,0.5492282721942596,False,0.10003857586200304,0.7073795537226722,4.756593636057321
"Uniform(0.45,0.55)",50,83,Chronological GE,0.4486230849288404,0.5411935285665095,False,0.09257044363766909,0.6545718843364291,4.401501913635132
"Uniform(0.45,0.55)",50,83,Permutation-integrated GE (randomized),0.4487865369162134,0.5413681368667206,False,0.09258159995050719,0.6546507713810377,4.402032369473695
"Uniform(0.45,0.55)",50,84,Chronological GE,0.45668375259265304,0.5514668044634163,False,0.0947830518707633,0.6702173871937301,4.506706112614752
"Uniform(0.45,0.55)",50,84,Permutation-integrated GE (randomized),0.4568960307626575,0.55165171971457,False,0.09475568895191255,0.6700239021390059,4.505405071645826
"Uniform(0.45,0.55)",50,85,Chronological GE,0.4476538044400513,0.5510493866167963,False,0.10339558217674494,0.7311171730190728,4.91621121093096
"Uniform(0.45,0.55)",50,85,Permutation-integrated GE (randomized),0.44814251240477265,0.5515545118179277,False,0.10341199941315504,0.7312332604110121,4.9169918110300435
"Uniform(0.45,0.55)",50,86,Chronological GE,0.4640014455653727,0.5438022506423295,False,0.07980080507695675,0.5642769041406199,3.794336317871119
"Uniform(0.45,0.55)",50,86,Permutation-integrated GE (randomized),0.4647734231735205,0.5445666105067233,False,0.07979318733320279,0.5642230385579622,3.7939741124803583
"Uniform(0.45,0.55)",50,87,Chronological GE,0.4491595714353025,0.5445798472501338,False,0.09542027581483126,0.674723240913579,4.5370045782914135
"Uniform(0.45,0.55)",50,87,Permutation-integrated GE (randomized),0.4492898257013088,0.5446736736829241,False,0.09538384798161526,0.6744656572346693,4.535272522450378
"Uniform(0.45,0.55)",50,88,Chronological GE,0.4469363843090832,0.528519902843982,False,0.08158351853489876,0.576882591890853,3.8791000544186867
"Uniform(0.45,0.55)",50,88,Permutation-integrated GE (randomized),0.4480726924896705,0.52958882869105,False,0.08151613620137943,0.5764061268412162,3.8758961865503276
"Uniform(0.45,0.55)",50,89,Chronological GE,0.4689279184676707,0.5178209864534438,False,0.04889306798577309,0.34572619925755044,2.3247477687932534
"Uniform(0.45,0.55)",50,89,Permutation-integrated GE (randomized),0.4690264335060626,0.5178775620601928,False,0.04885112855413015,0.34542964269241216,2.322753649705355
"Uniform(0.45,0.55)",50,90,Chronological GE,0.45459959050640464,0.5502080586738884,False,0.0956084681674838,0.6760539618008596,4.545952671956966
"Uniform(0.45,0.55)",50,90,Permutation-integrated GE (randomized),0.4548485241532089,0.5504143786782899,False,0.09556585452508098,0.6757526378457187,4.543926495769272
"Uniform(0.45,0.55)",50,91,Chronological GE,0.45243206759914756,0.5442879521287978,False,0.09185588452965021,0.6495191884280415,4.367526346944959
"Uniform(0.45,0.55)",50,91,Permutation-integrated GE (randomized),0.45223239601397724,0.5440596194305587,False,0.09182722341658145,0.6493165237539688,4.366163579963818
"Uniform(0.45,0.55)",50,92,Chronological GE,0.44012682558968663,0.5279978956095874,False,0.0878710700199008,0.621342294811898,4.1780580026125795
"Uniform(0.45,0.55)",50,92,Permutation-integrated GE (randomized),0.4401361474069326,0.5280722011232832,False,0.08793605371635066,0.6218017989361606,4.181147821058288
"Uniform(0.45,0.55)",50,93,Chronological GE,0.4424321469850838,0.538747435901314,False,0.0963152889162302,0.681051939246079,4.579560298278618
"Uniform(0.45,0.55)",50,93,Permutation-integrated GE (randomized),0.4435329581587239,0.5398557198710936,False,0.0963227617123697,0.6811047798943256,4.579915611758987
"Uniform(0.45,0.55)",50,94,Chronological GE,0.46851395023986697,0.5585615052841604,False,0.0900475550442934,0.6367323680108877,4.281544629914039
"Uniform(0.45,0.55)",50,94,Permutation-integrated GE (randomized),0.46850622155014615,0.5585163027627353,False,0.09001008121258919,0.6364673880057368,4.279762839361074
"Uniform(0.45,0.55)",50,95,Chronological GE,0.4526739255525172,0.5195539346896112,False,0.06688000913709402,0.47291307986657444,3.179983552342698
"Uniform(0.45,0.55)",50,95,Permutation-integrated GE (randomized),0.45253430485654095,0.5194481088485854,False,0.06691380399204444,0.473152045577621,3.181590416400923
"Uniform(0.45,0.55)",50,96,Chronological GE,0.46366502111777663,0.5513271945528686,False,0.08766217343509197,0.6198651728950476,4.168125472512726
"Uniform(0.45,0.55)",50,96,Permutation-integrated GE (randomized),0.46363883586417753,0.5512263368905612,False,0.08758750102638369,0.619337159229396,4.164574979105654
"Uniform(0.45,0.55)",50,97,Chronological GE,0.4570154403336346,0.5437170383520424,False,0.08670159801840782,0.6130728789852631,4.122452422146079
"Uniform(0.45,0.55)",50,97,Permutation-integrated GE (randomized),0.4570108748198497,0.5436941356920116,False,0.08668326087216194,0.6129432157806823,4.121580534952713
"Uniform(0.45,0.55)",50,98,Chronological GE,0.4561918177641928,0.5438087000511587,False,0.08761688228696585,0.6195449161153705,4.165971987368719
"Uniform(0.45,0.55)",50,98,Permutation-integrated GE (randomized),0.45583085006239776,0.5434258293234615,False,0.08759497926106374,0.6193900383339317,4.164930551175544
"Uniform(0.45,0.55)",50,99,Chronological GE,0.4744278113357723,0.5413371571339667,False,0.06690934579819441,0.473120521386589,3.18137844000769
"Uniform(0.45,0.55)",50,99,Permutation-integrated GE (randomized),0.47441662205801766,0.541268425456567,False,0.06685180339854929,0.4727136351766409,3.178642437324755
"Uniform(0.45,0.55)",200,0,Chronological GE,0.4891099310480058,0.5142018063925207,False,0.025091875344514847,0.3548527041758797,2.386116626552168
"Uniform(0.45,0.55)",200,0,Permutation-integrated GE (randomized),0.4889160129715866,0.5139792261960394,False,0.02506321322445282,0.3544473605866989,2.3833909968296694
"Uniform(0.45,0.55)",200,1,Chronological GE,0.48498579720035195,0.5118918274529278,False,0.026906030252575874,0.380508728928136,2.5586340302866772
"Uniform(0.45,0.55)",200,1,Permutation-integrated GE (randomized),0.4851734333996953,0.5120248806874127,False,0.026851447287717378,0.37973680923636177,2.5534434529309737
"Uniform(0.45,0.55)",200,2,Chronological GE,0.48846374033018947,0.5129101374186575,False,0.024446397088468075,0.34572426313669696,2.3247347498417135
"Uniform(0.45,0.55)",200,2,Permutation-integrated GE (randomized),0.48839814230175727,0.5128380989189969,False,0.024439956617239633,0.3456331811191036,2.324122292013432
"Uniform(0.45,0.55)",200,3,Chronological GE,0.4893008549697697,0.5158678214065731,False,0.02656696643680334,0.3757136424603811,2.526390692665684
"Uniform(0.45,0.55)",200,3,Permutation-integrated GE (randomized),0.48912062353183317,0.5156429945606142,False,0.026522371028781078,0.3750829681519346,2.522149883914294
"Uniform(0.45,0.55)",200,4,Chronological GE,0.4845241396687925,0.5118608041666448,False,0.027336664497852325,0.38659881682905856,2.599585275201956
"Uniform(0.45,0.55)",200,4,Permutation-integrated GE (randomized),0.48444326250956926,0.5117697851965944,False,0.02732652268702518,0.38645538996487083,2.598620837785233
"Uniform(0.45,0.55)",200,5,Chronological GE,0.4878303068690002,0.5150475804693997,False,0.027217273600399494,0.3849103745650416,2.588231775251883
"Uniform(0.45,0.55)",200,5,Permutation-integrated GE (randomized),0.48771248258565914,0.5148814357504805,False,0.027168953164821374,0.38422702041169815,2.5836367343012916
"Uniform(0.45,0.55)",200,6,Chronological GE,0.489050364587456,0.5087258541025221,False,0.019675489515066147,0.27825344118536177,1.8710443927705527
"Uniform(0.45,0.55)",200,6,Permutation-integrated GE (randomized),0.4893312976264876,0.5089853457968874,False,0.019654048170399785,0.2779502147811349,1.8690054240485425
"Uniform(0.45,0.55)",200,7,Chronological GE,0.4863350591622293,0.5106896343640983,False,0.02435457520186901,0.34442570556318614,2.316002930187456
"Uniform(0.45,0.55)",200,7,Permutation-integrated GE (randomized),0.48673177365235354,0.51105232370013,False,0.024320550047776446,0.34394451721939073,2.312767301730573
"Uniform(0.45,0.55)",200,8,Chronological GE,0.4856502483598888,0.5134689542464912,False,0.0278187058866024,0.39341591152501376,2.6454250921383293
"Uniform(0.45,0.55)",200,8,Permutation-integrated GE (randomized),0.4860641442203152,0.5138593974338095,False,0.027795253213494298,0.3930842406411799,2.643194855758147
"Uniform(0.45,0.55)",200,9,Chronological GE,0.4864921919070184,0.509983669500798,False,0.023491477593779564,0.3322196621330674,2.2339265000791806
"Uniform(0.45,0.55)",200,9,Permutation-integrated GE (randomized),0.4866696024897939,0.5101332461869816,False,0.02346364369718773,0.3318260313925288,2.231279630424058
"Uniform(0.45,0.55)",200,10,Chronological GE,0.48381539387628436,0.5107109318487346,False,0.026895537972450256,0.38036034567959726,2.5576362649258004
"Uniform(0.45,0.55)",200,10,Permutation-integrated GE (randomized),0.4836427699093492,0.5104682446870186,False,0.02682547477766939,0.37936950247677437,2.550973592180914
"Uniform(0.45,0.55)",200,11,Chronological GE,0.4936440163291991,0.5176172531209886,False,0.02397323679178953,0.3390327660493042,2.2797394820338077
"Uniform(0.45,0.55)",200,11,Permutation-integrated GE (randomized),0.493661265161797,0.5175789006102067,False,0.023917635448409746,0.33824644431036566,2.274452061780218
"Uniform(0.45,0.55)",200,12,Chronological GE,0.48609734838828444,0.5130334109999239,False,0.0269360626116395,0.38093345062311434,2.561489963145915
"Uniform(0.45,0.55)",200,12,Permutation-integrated GE (randomized),0.48646238129208363,0.5133024511340849,False,0.02684006984200127,0.3795759078559929,2.552361512581033
"Uniform(0.45,0.55)",200,13,Chronological GE,0.4991926164366305,0.5139372474513948,False,0.014744631014764309,0.20852057153266657,1.4021434720859496
"Uniform(0.45,0.55)",200,13,Permutation-integrated GE (randomized),0.4994507360363003,0.5141624056263292,False,0.014711669590028897,0.208054426593707,1.3990089991732582
"Uniform(0.45,0.55)",200,14,Chronological GE,0.4895036523230374,0.5142829581163824,False,0.024779305793344975,0.3504323031913867,2.3563927660291872
"Uniform(0.45,0.55)",200,14,Permutation-integrated GE (randomized),0.4895647310310399,0.5143148010733669,False,0.024750070042326988,0.3500188472354287,2.353612586762554
"Uniform(0.45,0.55)",200,15,Chronological GE,0.48628144105896354,0.510832127649337,False,0.024550686590373516,0.34719913941677505,2.334652179729066
"Uniform(0.45,0.55)",200,15,Permutation-integrated GE (randomized),0.4864389564944436,0.5109014022789453,False,0.02446244578450174,0.3459512259725891,2.326260903623152
"Uniform(0.45,0.55)",200,16,Chronological GE,0.48777997540310025,0.501320315990597,False,0.013540340587496758,0.19148933297988796,1.2876212463755907
"Uniform(0.45,0.55)",200,16,Permutation-integrated GE (randomized),0.4873116356662317,0.5008740642401242,False,0.013562428573892449,0.19180170427915097,1.289721707615023
"Uniform(0.45,0.55)",200,17,Chronological GE,0.48778664553537965,0.5076830894686282,False,0.01989644393324852,0.28137820853395945,1.8920560949130303
"Uniform(0.45,0.55)",200,17,Permutation-integrated GE (randomized),0.48827632337782767,0.5081722388467087,False,0.01989591546888103,0.2813707349192021,1.89200584049416
"Uniform(0.45,0.55)",200,18,Chronological GE,0.48817562824115157,0.5043171714060009,False,0.01614154316484928,0.22827589261360587,1.534983096920095
"Uniform(0.45,0.55)",200,18,Permutation-integrated GE (randomized),0.48822300838094324,0.5042784264573608,False,0.016055418076417527,0.22705789993239817,1.526793015363867
"Uniform(0.45,0.55)",200,19,Chronological GE,0.4859045506455004,0.5074782078154385,False,0.021573657169938087,0.30509758559714006,2.0515510045357663
"Uniform(0.45,0.55)",200,19,Permutation-integrated GE (randomized),0.4859712481988715,0.5074806230861792,False,0.021509374887307753,0.3041884968379789,2.0454380687240357
"Uniform(0.45,0.55)",200,20,Chronological GE,0.48828330682590604,0.5136728598736227,False,0.025389553047716618,0.3590625026267199,2.4144243439790714
"Uniform(0.45,0.55)",200,20,Permutation-integrated GE (randomized),0.4881053178970587,0.5134894287229239,False,0.025384110825865225,0.35898553798720306,2.4139068148639016
"Uniform(0.45,0.55)",200,21,Chronological GE,0.4866154710762203,0.5131483874283731,False,0.026532916352152824,0.37523210154525394,2.5231526934326824
