distribution,n,rep,method,calibration,lower,upper,width,sqrt_n_width,empty,noncoverage,sample_mean_excluded,poisson_round_fraction,evaluations,solvency_c,third_moment_shrinkage,skewness_epsilon
"Beta(20,80)",500,8,PE-betting,Deterministic,0.1957366089336574,0.2191028730012476,0.0233662640675902,0.5224855483534251,False,False,False,0.984,57,0.5,10.0,0.05
"Beta(20,80)",500,8,PE-betting,Uniformly randomized,0.1959467255510389,0.2092986810021102,0.0133519554510712,0.2985588002114421,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,9,PE-betting,Deterministic,0.1940031168051064,0.2176156579516828,0.0236125411465764,0.5279924712525567,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,9,PE-betting,Uniformly randomized,0.1942508867941796,0.2140011931769549,0.0197503063827753,0.4416302764833357,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,10,PE-betting,Deterministic,0.1921797064132988,0.2164332470856607,0.0242535406723618,0.5423256563845705,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,10,PE-betting,Uniformly randomized,0.1931402473710477,0.2097528395242989,0.0166125921532511,0.3714688533714922,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,11,PE-betting,Deterministic,0.1929723615758121,0.2168480432592332,0.0238756816834211,0.5338764725327627,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,11,PE-betting,Uniformly randomized,0.1933349682949483,0.2156566171906888,0.0223216488957405,0.499127243007589,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,12,PE-betting,Deterministic,0.1910067568533122,0.2163752582855522,0.02536850143224,0.5672569368978944,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,12,PE-betting,Uniformly randomized,0.1927901278249919,0.2148816878907382,0.0220915600657463,0.4939823003602847,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,13,PE-betting,Deterministic,0.1943362965248525,0.217403348069638,0.0230670515447855,0.5157949529463192,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,13,PE-betting,Uniformly randomized,0.1946077006869018,0.2169980001635849,0.0223902994766831,0.5006623166644147,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,14,PE-betting,Deterministic,0.194817075971514,0.2191620641387999,0.0243449881672859,0.5443704845347934,False,False,False,0.978,57,0.5,10.0,0.05
"Beta(20,80)",500,14,PE-betting,Uniformly randomized,0.1974724750034511,0.2167410994879901,0.019268624484539,0.4308595418034612,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,15,PE-betting,Deterministic,0.191551027353853,0.2150902296416461,0.0235392022877931,0.5263525645162408,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,15,PE-betting,Uniformly randomized,0.1936361934058368,0.213870998006314,0.0202348046004772,0.4524639859809253,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,16,PE-betting,Deterministic,0.1919544343836605,0.2152396435849368,0.0232852092012763,0.520673106443574,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,16,PE-betting,Uniformly randomized,0.1920027737505734,0.2145711691118776,0.0225683953613042,0.504644661709673,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,17,PE-betting,Deterministic,0.1934017366729676,0.2174777616746723,0.0240760250017046,0.5383562853179619,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,17,PE-betting,Uniformly randomized,0.1945860446430742,0.2146848128177225,0.0200987681746482,0.4494221190252293,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,18,PE-betting,Deterministic,0.1922500836662948,0.2155683194287121,0.0233182357624173,0.5214116028013176,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,18,PE-betting,Uniformly randomized,0.1923425239510834,0.2153635430149734,0.0230210190638899,0.5147656353817657,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,19,PE-betting,Deterministic,0.1924844584427774,0.2157207890413701,0.0232363305985927,0.5195801476611179,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,19,PE-betting,Uniformly randomized,0.1928791147656738,0.212674384471029,0.0197952697053551,0.4426356869411639,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,20,PE-betting,Deterministic,0.1938029830344021,0.2176122381351888,0.0238092551007866,0.5323911289899264,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,20,PE-betting,Uniformly randomized,0.1939679407514631,0.2144885859452188,0.0205206451937556,0.4588555759539192,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,21,PE-betting,Deterministic,0.1948086838237941,0.2187789832241833,0.0239702994003891,0.5359921890029269,False,False,False,0.984,57,0.5,10.0,0.05
"Beta(20,80)",500,21,PE-betting,Uniformly randomized,0.1954644485376775,0.2167004882358014,0.0212360396981239,0.4748522833788923,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,22,PE-betting,Deterministic,0.1947944168932736,0.2182358033023774,0.0234413864091038,0.5241653349759595,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,22,PE-betting,Uniformly randomized,0.1957516833208501,0.2173580829985439,0.0216063996776938,0.4831337842835298,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,23,PE-betting,Deterministic,0.1920987567864358,0.2165275146253407,0.0244287578389048,0.5462436313367212,False,False,False,0.986,56,0.5,10.0,0.05
"Beta(20,80)",500,23,PE-betting,Uniformly randomized,0.1925468160770833,0.2038066000677645,0.0112597839906811,0.2517764241512696,False,False,False,0.986,56,0.5,10.0,0.05
"Beta(20,80)",500,24,PE-betting,Deterministic,0.1933448859490454,0.2171287671662867,0.0237838812172412,0.5318237517053196,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,24,PE-betting,Uniformly randomized,0.1943418732844293,0.2154466011561453,0.021104727871716,0.4719160616779149,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,25,PE-betting,Deterministic,0.1941771837882697,0.218049097340554,0.0238719135522842,0.5337922145590605,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,25,PE-betting,Uniformly randomized,0.1952034612186253,0.2147950488142669,0.0195915875956416,0.4380812165099631,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,26,PE-betting,Deterministic,0.1918242652900517,0.2158859767951071,0.0240617115050554,0.5380362258029271,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,26,PE-betting,Uniformly randomized,0.1939224540255963,0.2154941358603537,0.0215716818347573,0.4823574697151477,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,27,PE-betting,Deterministic,0.1924046059139073,0.2163551361300051,0.0239505302160978,0.5355501366035749,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,27,PE-betting,Uniformly randomized,0.192767412867397,0.2073246664367616,0.0145572535693645,0.3255100854680058,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,28,PE-betting,Deterministic,0.1946282028220594,0.2184293107129633,0.0238011078909039,0.5322089518386788,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,28,PE-betting,Uniformly randomized,0.1949701248668134,0.2141191982664168,0.0191490733996033,0.4281862982764612,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,29,PE-betting,Deterministic,0.1942193717695772,0.2176323146559298,0.0234129428863525,0.5235293184720441,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,29,PE-betting,Uniformly randomized,0.1950994418002665,0.2166003254242241,0.0215008836239576,0.4807743735948129,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,30,PE-betting,Deterministic,0.1902263811789453,0.2139633544720709,0.0237369732931256,0.5307748586352595,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,30,PE-betting,Uniformly randomized,0.1903132968582213,0.2124340725131333,0.0221207756549119,0.4946355807940565,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,31,PE-betting,Deterministic,0.1911716549657285,0.2149070003069937,0.0237353453412652,0.5307384565250194,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,31,PE-betting,Uniformly randomized,0.1912791091017425,0.2143450570292771,0.0230659479275345,0.5157702753143771,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,32,PE-betting,Deterministic,0.1969784148968756,0.220253022853285,0.0232746079564094,0.5204360554018901,False,False,False,0.98,57,0.5,10.0,0.05
"Beta(20,80)",500,32,PE-betting,Uniformly randomized,0.1978045455180108,0.2159164673648774,0.0181119218468666,0.4049948845275727,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,33,PE-betting,Deterministic,0.1897987932898104,0.2145342114381492,0.0247354181483387,0.5531007643156752,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,33,PE-betting,Uniformly randomized,0.191071514505893,0.2093585017137229,0.0182869872078299,0.4089094650037685,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,34,PE-betting,Deterministic,0.1917377938516438,0.2156111937947571,0.0238733999431133,0.5338254512684102,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,34,PE-betting,Uniformly randomized,0.1931165265850722,0.2154091815464198,0.0222926549613475,0.4984789189252114,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,35,PE-betting,Deterministic,0.1943779601715505,0.2171810413710773,0.0228030811995267,0.5098923965858935,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,35,PE-betting,Uniformly randomized,0.1945184045471251,0.2171057523228228,0.0225873477756977,0.5050684505788875,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,36,PE-betting,Deterministic,0.1923654922284186,0.2159097301773727,0.0235442379489541,0.5264651653229161,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,36,PE-betting,Uniformly randomized,0.1928383498452603,0.2103106877766549,0.0174723379313945,0.3906933534044633,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,37,PE-betting,Deterministic,0.1923798494972288,0.2166894269175827,0.0243095774203538,0.5435786761620528,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,37,PE-betting,Uniformly randomized,0.1936996881850063,0.2152249929495155,0.0215253047645092,0.4813204468984268,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,38,PE-betting,Deterministic,0.1965307001955807,0.2200002442114055,0.0234695440158247,0.5247949582030764,False,False,False,0.976,57,0.5,10.0,0.05
"Beta(20,80)",500,38,PE-betting,Uniformly randomized,0.1966804689727723,0.2197283967398107,0.0230479277670383,0.5153673322760268,False,False,False,0.976,57,0.5,10.0,0.05
"Beta(20,80)",500,39,PE-betting,Deterministic,0.1916376375593245,0.2151397685520351,0.0235021309927105,0.525523625158055,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,39,PE-betting,Uniformly randomized,0.1923527517355978,0.2147980802692473,0.0224453285336494,0.5018928037855583,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,40,PE-betting,Deterministic,0.1927509470842778,0.2164563653059303,0.0237054182216525,0.5300692657867718,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,40,PE-betting,Uniformly randomized,0.1930278646759688,0.212702524382621,0.0196746597066521,0.4399387653825031,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,41,PE-betting,Deterministic,0.1933338153176009,0.2164749181829393,0.0231411028653383,0.5174507908121166,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,41,PE-betting,Uniformly randomized,0.1952528334222734,0.2151309153996408,0.0198780819773674,0.4444874256370694,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,42,PE-betting,Deterministic,0.1944758943282067,0.2185769430361688,0.024101048707962,0.5389158324003659,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,42,PE-betting,Uniformly randomized,0.1957117156125605,0.2122629047371447,0.0165511891245841,0.370095839910255,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,43,PE-betting,Deterministic,0.1950330971740186,0.2196379196830093,0.0246048225089907,0.5501805570442029,False,False,False,0.982,57,0.5,10.0,0.05
"Beta(20,80)",500,43,PE-betting,Uniformly randomized,0.1951167532242834,0.2134826420806348,0.0183658888563513,0.4106737595000754,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,44,PE-betting,Deterministic,0.1903779353015124,0.2161667956970632,0.0257888603955507,0.5766564490670355,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,44,PE-betting,Uniformly randomized,0.1904898402281105,0.2127319346182048,0.0222420943900942,0.4973483501821754,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,45,PE-betting,Deterministic,0.1931822928600013,0.2166125760413706,0.0234302831813693,0.523917059256118,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,45,PE-betting,Uniformly randomized,0.1945875422097742,0.215346563141793,0.0207590209320187,0.4641858195033498,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,46,PE-betting,Deterministic,0.1942506409250199,0.2169249723665416,0.0226743314415216,0.507013464476032,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,46,PE-betting,Uniformly randomized,0.1953001148067414,0.2116555725224316,0.0163554577156901,0.3657191525540657,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,47,PE-betting,Deterministic,0.1942924368195235,0.2175747328437864,0.0232822960242629,0.5206079658252495,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,47,PE-betting,Uniformly randomized,0.1958429613150656,0.2162024634890258,0.0203595021739602,0.4552523084902978,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,48,PE-betting,Deterministic,0.1941501828841865,0.2179717305116355,0.023821547627449,0.5326659982422488,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,48,PE-betting,Uniformly randomized,0.1977835125289857,0.2179591129533946,0.0201756004244089,0.4511401403585194,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,49,PE-betting,Deterministic,0.195942401420325,0.2190079079009592,0.0230655064806342,0.5157604042616004,False,False,False,0.986,57,0.5,10.0,0.05
"Beta(20,80)",500,49,PE-betting,Uniformly randomized,0.1961167096160352,0.2170954397879541,0.0209787301719188,0.4690986674603644,False,False,False,0.986,56,0.5,10.0,0.05
"Beta(20,80)",500,50,PE-betting,Deterministic,0.1946900528855621,0.2183326710946858,0.0236426182091236,0.5286650148167473,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,50,PE-betting,Uniformly randomized,0.1957902866415679,0.2120645963586866,0.0162743097171187,0.3639046281436288,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,51,PE-betting,Deterministic,0.1903020557947456,0.2145530083216726,0.0242509525269269,0.5422677836932907,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,51,PE-betting,Uniformly randomized,0.1916206167079508,0.2144972286187112,0.0228766119107604,0.5115365932734162,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,52,PE-betting,Deterministic,0.1934615490026772,0.2161926352418959,0.0227310862392187,0.5082825403330309,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,52,PE-betting,Uniformly randomized,0.1953281252644956,0.2136457315646112,0.0183176063001155,0.4095941287213686,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,53,PE-betting,Deterministic,0.1933493814431131,0.2173560191877186,0.0240066377446055,0.5368047390815023,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,53,PE-betting,Uniformly randomized,0.1938034924678504,0.2164808395318687,0.0226773470640182,0.5070808958450008,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,54,PE-betting,Deterministic,0.1926341182552278,0.2169655770994722,0.0243314588442444,0.5440679596746912,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,54,PE-betting,Uniformly randomized,0.1938174865208566,0.2157767578028142,0.0219592712819576,0.4910242332281621,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,55,PE-betting,Deterministic,0.1946873622946441,0.218020920176059,0.0233335578814148,0.5217542157976968,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,55,PE-betting,Uniformly randomized,0.1949661583639681,0.2179089025594294,0.0229427441954612,0.5130153561144013,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,56,PE-betting,Deterministic,0.191924697253853,0.2156240022741258,0.0236993050202727,0.5299325704483187,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,56,PE-betting,Uniformly randomized,0.1923870113678276,0.2153596156276762,0.0229726042598485,0.513683047452227,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,57,PE-betting,Deterministic,0.194009315688163,0.2177651938982308,0.0237558782100677,0.5311975854291752,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,57,PE-betting,Uniformly randomized,0.1945875235833227,0.2134783533401787,0.0188908297568559,0.4224117948770576,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,58,PE-betting,Deterministic,0.1917302752844989,0.2148749367333948,0.0231446614488959,0.5175303631595009,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,58,PE-betting,Uniformly randomized,0.1918427213095128,0.2103172983042895,0.0184745769947767,0.4131041001587454,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,59,PE-betting,Deterministic,0.1934990049339831,0.2169813769869506,0.0234823720529675,0.5250818018337673,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,59,PE-betting,Uniformly randomized,0.1935026426799595,0.2162170051597058,0.0227143624797463,0.5079085857028351,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,60,PE-betting,Deterministic,0.1941885813139379,0.2178121930919587,0.0236236117780208,0.5282400180971931,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,60,PE-betting,Uniformly randomized,0.1949820541776716,0.2048924569971859,0.0099104028195142,0.2216033438883949,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,61,PE-betting,Deterministic,0.1910855495370924,0.2136073331348598,0.0225217835977673,0.5036023909914759,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,61,PE-betting,Uniformly randomized,0.1939315260387957,0.2133967629633844,0.0194652369245886,0.4352559296151924,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,62,PE-betting,Deterministic,0.1963488678447902,0.2190387002192437,0.0226898323744535,0.5073600758735359,False,False,False,0.978,57,0.5,10.0,0.05
"Beta(20,80)",500,62,PE-betting,Uniformly randomized,0.196428142953664,0.2175295804627239,0.0211014375090599,0.4718424869322178,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,63,PE-betting,Deterministic,0.1923683290369808,0.2167137372307479,0.024345408193767,0.5443798766124355,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,63,PE-betting,Uniformly randomized,0.1931034750305116,0.2088367021642625,0.0157332271337509,0.3518056537651122,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,64,PE-betting,Deterministic,0.1970134009607136,0.2214677729643881,0.0244543720036745,0.5468163814728394,False,False,False,0.98,57,0.5,10.0,0.05
"Beta(20,80)",500,64,PE-betting,Uniformly randomized,0.1971785468049347,0.2194732907228171,0.0222947439178824,0.4985256294133513,False,False,False,0.98,57,0.5,10.0,0.05
"Beta(20,80)",500,65,PE-betting,Deterministic,0.1914528752677142,0.2152657187543809,0.0238128434866666,0.532471367737498,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,65,PE-betting,Uniformly randomized,0.1919031091965735,0.2106176265515387,0.0187145173549652,0.4184693297180177,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,66,PE-betting,Deterministic,0.1952373911626637,0.2184656751342117,0.023228283971548,0.519400219610503,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,66,PE-betting,Uniformly randomized,0.195479488465935,0.2184481243602931,0.0229686358943581,0.5135943121022652,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,67,PE-betting,Deterministic,0.1957705034874379,0.2192312791012227,0.0234607756137847,0.5245988907729214,False,False,False,0.974,57,0.5,10.0,0.05
"Beta(20,80)",500,67,PE-betting,Uniformly randomized,0.1976257436908781,0.2187063698656857,0.0210806261748075,0.4713771313513104,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,68,PE-betting,Deterministic,0.1933083604089915,0.2160822837613523,0.0227739233523607,0.5092404073024848,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,68,PE-betting,Uniformly randomized,0.1934632235206663,0.215710470918566,0.0222472473978996,0.4974635749395888,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,69,PE-betting,Deterministic,0.1965695968829095,0.2201070147566497,0.0235374178737401,0.5263126638050164,False,False,False,0.98,57,0.5,10.0,0.05
"Beta(20,80)",500,69,PE-betting,Uniformly randomized,0.1982230585999786,0.2182790641672909,0.0200560055673122,0.4484659180562441,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,70,PE-betting,Deterministic,0.1913455850444734,0.2156883985735476,0.0243428135290741,0.5443218581461144,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,70,PE-betting,Uniformly randomized,0.1965020694769919,0.2156017576344311,0.0190996881574392,0.4270820106908183,False,False,False,0.972,56,0.5,10.0,0.05
"Beta(20,80)",500,71,PE-betting,Deterministic,0.1949268016032874,0.2186336065642535,0.0237068049609661,0.5301002742204948,False,False,False,0.96,56,0.5,10.0,0.05
"Beta(20,80)",500,71,PE-betting,Uniformly randomized,0.1962201516143977,0.2160577583126723,0.0198376066982746,0.4435823708824719,False,False,False,0.96,56,0.5,10.0,0.05
"Beta(20,80)",500,72,PE-betting,Deterministic,0.1909580728970468,0.215295189525932,0.0243371166288852,0.5441944715852799,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,72,PE-betting,Uniformly randomized,0.1915153977461159,0.2120718485675752,0.0205564508214592,0.4596562141291437,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,73,PE-betting,Deterministic,0.1924384464509785,0.2155631422065198,0.0231246957555413,0.5170839166839126,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,73,PE-betting,Uniformly randomized,0.1945236646570265,0.2155603258870542,0.0210366612300276,0.4703940452997622,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,74,PE-betting,Deterministic,0.1948069925419986,0.2179678832180798,0.0231608906760811,0.5178932597115858,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,74,PE-betting,Uniformly randomized,0.1950100907124579,0.2174127013422548,0.0224026106297969,0.5009376024168543,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,75,PE-betting,Deterministic,0.1921628271229565,0.2154745492152869,0.0233117220923304,0.5212659527103453,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,75,PE-betting,Uniformly randomized,0.1923545156605541,0.2154688728041947,0.0231143571436405,0.5168527382938807,False,False,False,0.982,56,0.5,10.0,0.05
"Beta(20,80)",500,76,PE-betting,Deterministic,0.192119977902621,0.2154947784729302,0.0233748005703091,0.5226764303571214,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,76,PE-betting,Uniformly randomized,0.19264553533867,0.2150547294877469,0.0224091941490769,0.5010848143832659,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,77,PE-betting,Deterministic,0.1916902628727257,0.2158452202565968,0.024154957383871,0.5401212670394622,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,77,PE-betting,Uniformly randomized,0.1951562031172216,0.2154962080530822,0.0203400049358606,0.4548163369926563,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,78,PE-betting,Deterministic,0.1971803898923099,0.2208603019826114,0.0236799120903015,0.5294989313513333,False,False,False,0.986,57,0.5,10.0,0.05
"Beta(20,80)",500,78,PE-betting,Uniformly randomized,0.1990874246694147,0.2136757797561586,0.0145883550867438,0.3262055365386405,False,False,False,0.986,56,0.5,10.0,0.05
"Beta(20,80)",500,79,PE-betting,Deterministic,0.192572180647403,0.2165495282970369,0.0239773476496338,0.5361497926472618,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,79,PE-betting,Uniformly randomized,0.1929410290904343,0.2154699503444135,0.0225289212539792,0.5037619938363731,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,80,PE-betting,Deterministic,0.1944881728850305,0.2182159596122801,0.0237277867272496,0.5305694407774741,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,80,PE-betting,Uniformly randomized,0.1957676052115857,0.217279624659568,0.0215120194479823,0.4810233781898595,False,False,False,0.984,56,0.5,10.0,0.05
"Beta(20,80)",500,81,PE-betting,Deterministic,0.1926931743510067,0.2167344228364527,0.0240412484854459,0.5375786587742107,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,81,PE-betting,Uniformly randomized,0.1960955872200429,0.2144016507081687,0.0183060634881258,0.4093360235987621,False,False,False,0.98,56,0.5,10.0,0.05
"Beta(20,80)",500,82,PE-betting,Deterministic,0.1912611103616655,0.2153299837373197,0.0240688733756542,0.5381963700979767,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,82,PE-betting,Uniformly randomized,0.1916160644032061,0.2093884949572384,0.0177724305540323,0.3974036284421053,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,83,PE-betting,Deterministic,0.1913345917128026,0.2152045690454542,0.0238699773326516,0.5337489193718813,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,83,PE-betting,Uniformly randomized,0.1927775838412344,0.2145477854646742,0.0217702016234397,0.4867965071388765,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,84,PE-betting,Deterministic,0.1952837840653956,0.2184846964664757,0.0232009124010801,0.5187881726883304,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,84,PE-betting,Uniformly randomized,0.1959437537007033,0.2157299206592142,0.0197861669585108,0.4424321433339058,False,False,False,0.978,56,0.5,10.0,0.05
"Beta(20,80)",500,85,PE-betting,Deterministic,0.1910489625297486,0.2147291838191449,0.0236802212893962,0.5295058452532782,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,85,PE-betting,Uniformly randomized,0.1910870908759534,0.2073478992097079,0.0162608083337545,0.3636027280337024,False,False,False,0.976,56,0.5,10.0,0.05
"Beta(20,80)",500,86,PE-betting,Deterministic,0.1930347266606986,0.2170152519829571,0.0239805253222584,0.53622084756725,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,86,PE-betting,Uniformly randomized,0.1932361335493624,0.2170051368884742,0.0237690033391118,0.5314910722367349,False,False,False,0.974,56,0.5,10.0,0.05
"Beta(20,80)",500,87,PE-betting,Deterministic,0.1918023913167417,0.2152939061634242,0.0234915148466825,0.5252862409162773,False,False,False,0.978,56,0.5,10.0,0.05
