distribution,n,rep,method,lower,upper,width,sqrt_n_width,backend
Bernoulli(0.1),10,93,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,93,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,94,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,94,Randomized Gaffke,0.0,0.3795486293315033,0.3795486293315033,1.200238151482542,beta-exact+product-orthant
Bernoulli(0.1),10,95,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,95,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,96,Gaffke,0.0,0.4112959813475253,0.4112959813475253,1.30063209353231,beta-exact
Bernoulli(0.1),10,96,Randomized Gaffke,0.0,0.3758586674163197,0.3758586674163197,1.1885694673512843,beta-exact+product-orthant
Bernoulli(0.1),10,97,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,97,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,98,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,98,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,99,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,99,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
Bernoulli(0.1),10,100,Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact
Bernoulli(0.1),10,100,Randomized Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.1),10,101,Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact
Bernoulli(0.1),10,101,Randomized Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.1),10,102,Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact
Bernoulli(0.1),10,102,Randomized Gaffke,0.0108505093797404,0.6482011663048368,0.6373506569250963,2.015479744087873,beta-exact+product-orthant
Bernoulli(0.1),10,103,Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact
Bernoulli(0.1),10,103,Randomized Gaffke,0.0005011285754646,0.5442870568996868,0.5437859283242222,1.7196020930536116,beta-exact+product-orthant
