distribution,population_mean,population_variance,population_size,replication,n,sampling_fraction,method,calibration,width,sqrt_n_width
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,18,5000,0.5,Bardenet--Maillard EBS,As published,0.015285070396694411,1.080817692841637
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,18,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03951144366231313,2.793880974809185
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,19,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002387702465057373,0.1688360604497904
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,19,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002245962619781494,0.15881353987389982
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,19,5000,0.5,WSR running intersection,Deterministic Markov,0.0024264752864837646,0.17157771294542407
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,19,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0021713972091674805,0.15354096912518697
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,19,5000,0.5,Bardenet--Maillard EBS,As published,0.015264498386747316,1.0793630320680143
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,19,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03955182190181539,2.7967361475056274
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,20,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002259165048599243,0.1597470925684161
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,20,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002063184976577759,0.14588920877803416
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,20,5000,0.5,WSR running intersection,Deterministic Markov,0.0023826658725738525,0.16847991957987335
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,20,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023119449615478516,0.16347919600405578
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,20,5000,0.5,Bardenet--Maillard EBS,As published,0.015270557023929043,1.079791442411609
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,20,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039454522683925464,2.789856053828216
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,21,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0023340582847595215,0.16504284408380995
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,21,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0021328628063201904,0.15081617536895767
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,21,5000,0.5,WSR running intersection,Deterministic Markov,0.002583444118499756,0.182677085500768
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,21,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023427605628967285,0.165658188072069
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,21,5000,0.5,Bardenet--Maillard EBS,As published,0.015297570797334792,1.0817016046476733
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,21,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039540490259693084,2.7959348794069614
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,22,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.00232049822807312,0.1640840032801871
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,22,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.001800626516342163,0.12732352200898533
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,22,5000,0.5,WSR running intersection,Deterministic Markov,0.002465963363647461,0.1743699416592708
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,22,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0016637444496154785,0.11764449824845852
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,22,5000,0.5,Bardenet--Maillard EBS,As published,0.015262341619226905,1.0792105255741016
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,22,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03951695325238036,2.794270561658995
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,23,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022998452186584473,0.16262361497928463
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,23,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0021873414516448975,0.15466839732285337
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,23,5000,0.5,WSR running intersection,Deterministic Markov,0.0025922060012817383,0.18329664417387814
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,23,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023707449436187744,0.16763698260965548
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,23,5000,0.5,Bardenet--Maillard EBS,As published,0.015254341607217836,1.078644839299983
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,23,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.0394940729556818,2.792652680363884
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,24,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002289712429046631,0.16190711855459944
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,24,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002281665802001953,0.16133813609970235
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,24,5000,0.5,WSR running intersection,Deterministic Markov,0.002442777156829834,0.172730429252197
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,24,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002442777156829834,0.172730429252197
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,24,5000,0.5,Bardenet--Maillard EBS,As published,0.01528282497235095,1.0806589173636467
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,24,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03953613910454046,2.7956272062755194
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,25,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022449791431427,0.15874399757385682
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,25,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0018949806690216064,0.13399536812825985
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,25,5000,0.5,WSR running intersection,Deterministic Markov,0.002229064702987671,0.15761867671861596
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,25,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0020911991596221924,0.14787011065804617
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,25,5000,0.5,Bardenet--Maillard EBS,As published,0.015274918148870942,1.080099820513611
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,25,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03956421016282785,2.7976121298425296
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,26,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.00222855806350708,0.1575828518973817
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,26,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0021530985832214355,0.1522470608759025
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,26,5000,0.5,WSR running intersection,Deterministic Markov,0.002598971128463745,0.1837750109044768
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,26,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002354055643081665,0.16645687085135044
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,26,5000,0.5,Bardenet--Maillard EBS,As published,0.015262128337400316,1.0791954442715133
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,26,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03945415929041857,2.7898303580269195
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,27,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022958219051361084,0.1623391237518361
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,27,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002044081687927246,0.14453840228326
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,27,5000,0.5,WSR running intersection,Deterministic Markov,0.0025308728218078613,0.17895973346210717
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,27,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002106785774230957,0.14897225074660606
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,27,5000,0.5,Bardenet--Maillard EBS,As published,0.015236366046480432,1.0773737752106782
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,27,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.0395256954971846,2.7948887317173816
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,28,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002261638641357422,0.15992200198973633
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,28,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0022240877151489258,0.15726675053355
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,28,5000,0.5,WSR running intersection,Deterministic Markov,0.002488851547241211,0.17598838064208913
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,28,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023443400859832764,0.16576987722062286
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,28,5000,0.5,Bardenet--Maillard EBS,As published,0.015219341185982282,1.0761699357799785
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,28,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03958354926217983,2.798979610671912
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,29,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022527873516082764,0.15929612128934956
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,29,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0021664798259735107,0.1531932576249721
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,29,5000,0.5,WSR running intersection,Deterministic Markov,0.0025887489318847656,0.18305219245251497
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,29,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002264857292175293,0.16014959497169515
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,29,5000,0.5,Bardenet--Maillard EBS,As published,0.015280880918074946,1.080521451967491
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,29,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03958672702932936,2.7992043127419586
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,30,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0023574531078338623,0.16669710788786254
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,30,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0023410022258758545,0.16553385486896185
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,30,5000,0.5,WSR running intersection,Deterministic Markov,0.0025157928466796875,0.17789341819478155
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,30,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002497553825378418,0.17660372463034818
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,30,5000,0.5,Bardenet--Maillard EBS,As published,0.015263236068915997,1.0792737727181605
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,30,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03949923890667412,2.7930179682616783
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,31,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002383589744567871,0.16854524719506525
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,31,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002342730760574341,0.16565608072964344
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,31,5000,0.5,WSR running intersection,Deterministic Markov,0.002368330955505371,0.16746628787318635
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,31,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023308992385864258,0.1648194657867022
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,31,5000,0.5,Bardenet--Maillard EBS,As published,0.015266125257146657,1.0794780691771628
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,31,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.0395305045706974,2.7952287845665946
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,32,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022833645343780518,0.1614582546179584
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,32,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0019985437393188477,0.14131838305702768
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,32,5000,0.5,WSR running intersection,Deterministic Markov,0.0025772452354431152,0.18223875827625471
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,32,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.001595616340637207,0.11282711346366332
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,32,5000,0.5,Bardenet--Maillard EBS,As published,0.015284329893157866,1.0807653313344188
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,32,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03949477201972951,2.7927021116567454
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,33,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022621750831604004,0.15995993415339613
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,33,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002245306968688965,0.15876717834053783
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,33,5000,0.5,WSR running intersection,Deterministic Markov,0.0025466978549957275,0.1800787322900714
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,33,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0025328099727630615,0.17909671071976757
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,33,5000,0.5,Bardenet--Maillard EBS,As published,0.015240505932005044,1.077666509323457
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,33,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03950209397381349,2.7932198519951776
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,34,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0023362934589385986,0.1652008947657258
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,34,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0023292899131774902,0.1647056692957228
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,34,5000,0.5,WSR running intersection,Deterministic Markov,0.002576380968093872,0.1821776453459139
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,34,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002572089433670044,0.18187418803663546
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,34,5000,0.5,Bardenet--Maillard EBS,As published,0.015273630472784128,1.0800087680643151
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,34,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039499634230138025,2.793045921851887
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,35,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002270519733428955,0.16054999003254863
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,35,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002113938331604004,0.14947801292873678
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,35,5000,0.5,WSR running intersection,Deterministic Markov,0.002441614866256714,0.17264824289760078
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,35,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023878812789916992,0.16884870450434367
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,35,5000,0.5,Bardenet--Maillard EBS,As published,0.015240019617116629,1.077632121667918
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,35,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03944572914603739,2.789234256801088
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,36,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002275794744491577,0.16092298964187005
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,36,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.00217399001121521,0.15372430791620936
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,36,5000,0.5,WSR running intersection,Deterministic Markov,0.0025360286235809326,0.1793243037017264
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,36,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002464860677719116,0.17429196998952565
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,36,5000,0.5,Bardenet--Maillard EBS,As published,0.01521775430355471,1.0760577262474302
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,36,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03947715332337265,2.7914562816897854
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,37,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.00220644474029541,0.15601920381762754
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,37,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0021461546421051025,0.1517560500907506
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,37,5000,0.5,WSR running intersection,Deterministic Markov,0.0024788081645965576,0.17527820624468057
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,37,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023112595081329346,0.16343072712826825
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,37,5000,0.5,Bardenet--Maillard EBS,As published,0.015259951330766353,1.079041506656157
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,37,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039504615862516246,2.793398176455489
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,38,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002242445945739746,0.15856487346768552
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,38,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002226114273071289,0.15741004981848702
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,38,5000,0.5,WSR running intersection,Deterministic Markov,0.002536863088607788,0.17938330928964163
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,38,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.00251045823097229,0.17751620390060904
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,38,5000,0.5,Bardenet--Maillard EBS,As published,0.015220375023604682,1.076243039139323
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,38,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039540391614349246,2.7959279041278053
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,39,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.00243300199508667,0.17203922093661836
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,39,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0023847222328186035,0.16862532620723594
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,39,5000,0.5,WSR running intersection,Deterministic Markov,0.0023720264434814453,0.1677275983339539
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,39,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002351045608520508,0.1662440292663704
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,39,5000,0.5,Bardenet--Maillard EBS,As published,0.015295692753060974,1.0815688068635347
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,39,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03945603309705503,2.789962856164847
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,40,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0024310052394866943,0.17189802899410686
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,40,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002332717180252075,0.16494801367466044
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,40,5000,0.5,WSR running intersection,Deterministic Markov,0.0021443068981170654,0.15162539486036683
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,40,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0020806491374969482,0.14712411143940335
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,40,5000,0.5,Bardenet--Maillard EBS,As published,0.01524856902974886,1.0782366564326593
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,40,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039514281540608875,2.7940816431078956
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,41,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0021604299545288086,0.1527654671125865
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,41,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002039402723312378,0.1442075495224495
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,41,5000,0.5,WSR running intersection,Deterministic Markov,0.0025274455547332764,0.1787173890831695
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,41,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0023363232612609863,0.16520300210815134
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,41,5000,0.5,Bardenet--Maillard EBS,As published,0.015276829587525576,1.0802349796370623
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,41,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03951752928866814,2.7943112935755248
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,42,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022388994693756104,0.15831409971904573
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,42,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002199500799179077,0.15552819303247561
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,42,5000,0.5,WSR running intersection,Deterministic Markov,0.002585083246231079,0.18279298933417296
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,42,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0025818943977355957,0.18256750369463967
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,42,5000,0.5,Bardenet--Maillard EBS,As published,0.015325922949772364,1.0837064045726574
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,42,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03954189858703916,2.796034463188615
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,43,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002311021089553833,0.1634138683888639
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,43,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002139151096343994,0.1512608246207476
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,43,5000,0.5,WSR running intersection,Deterministic Markov,0.002569854259490967,0.18171613735471961
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,43,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002373039722442627,0.16779924797642243
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,43,5000,0.5,Bardenet--Maillard EBS,As published,0.015291048582832034,1.081240414437348
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,43,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03955579274040122,2.797016928194731
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,44,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002164185047149658,0.15303099225820516
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,44,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0019614696502685547,0.13869684907965008
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,44,5000,0.5,WSR running intersection,Deterministic Markov,0.0024074316024780273,0.170231121135501
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,44,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0022641122341156006,0.16009691141105653
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,44,5000,0.5,Bardenet--Maillard EBS,As published,0.015294510247588378,1.0814851910996883
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,44,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039575576517372035,2.798415852480086
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,45,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002141982316970825,0.15146102215117435
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,45,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0020714402198791504,0.14647294262991004
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,45,5000,0.5,WSR running intersection,Deterministic Markov,0.001937270164489746,0.1369856870301078
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,45,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.0015430748462677002,0.10911186876742802
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,45,5000,0.5,Bardenet--Maillard EBS,As published,0.015251753218324837,1.0784618125661243
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,45,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.03953670056133529,2.7956669072662166
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,46,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.002268493175506592,0.1604066907476116
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,46,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.002146095037460327,0.1517518354058995
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,46,5000,0.5,WSR running intersection,Deterministic Markov,0.0025322437286376953,0.1790566712136822
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,46,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002328038215637207,0.16461716091384992
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,46,5000,0.5,Bardenet--Maillard EBS,As published,0.015279532974656451,1.0804261379743036
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,46,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039547678137560105,2.7964431391251723
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,47,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022972524166107178,0.16244027618826223
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,47,5000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.0021929144859313965,0.15506247035643023
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,47,5000,0.5,WSR running intersection,Deterministic Markov,0.002533823251724243,0.17916836036223607
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,47,5000,0.5,WSR running intersection,Uniformly randomized Markov,0.002293318510055542,0.16216210698809033
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,47,5000,0.5,Bardenet--Maillard EBS,As published,0.015264343075822917,1.0793520499272307
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,47,5000,0.5,Shekhar--Ramdas AS-CI,As published,0.039464308276998206,2.7905479997501828
"Beta(20,80)",0.19999976281223059,0.0015839587064457642,10000,48,5000,0.5,Bridge-efficient betting,Deterministic Markov,0.0022209584712982178,0.1570454795788678
