distribution,population_mean,population_variance,population_size,n,sampling_fraction,method,calibration,sqrt_n_mean_width,sqrt_n_standard_error,gaussian_sqrt_n_width,num_simulations
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3200,0.8,Bridge-efficient betting,Uniformly randomized Markov,0.3287652047498424,0.0010192113772271212,0.3245396287704031,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3600,0.9,Bridge-efficient betting,Uniformly randomized Markov,0.23452767527662302,0.0008043758641092208,0.22948417226731677,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,400,0.1,WSR running intersection,Deterministic Markov,0.8157710822392255,0.003985923132624252,0.6884525168019503,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,1200,0.3,WSR running intersection,Deterministic Markov,0.7179812623843,0.0028097041446363,0.6071580496448257,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2000,0.5,WSR running intersection,Deterministic Markov,0.6242371827560409,0.0017855412987513642,0.5131422089499924,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2800,0.7,WSR running intersection,Deterministic Markov,0.5092157890412721,0.0014570838251886655,0.39747824589988134,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3200,0.8,WSR running intersection,Deterministic Markov,0.43999296474614913,0.001203290739788247,0.3245396287704031,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3600,0.9,WSR running intersection,Deterministic Markov,0.34981821038760275,0.0009228558239177295,0.22948417226731677,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,400,0.1,WSR running intersection,Uniformly randomized Markov,0.7678883173316717,0.0049317095136225935,0.6884525168019503,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,1200,0.3,WSR running intersection,Uniformly randomized Markov,0.6740862546588514,0.003818716730474007,0.6071580496448257,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2000,0.5,WSR running intersection,Uniformly randomized Markov,0.585868476728061,0.0028512589940980207,0.5131422089499924,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2800,0.7,WSR running intersection,Uniformly randomized Markov,0.47032261050494556,0.002737796821104658,0.39747824589988134,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3200,0.8,WSR running intersection,Uniformly randomized Markov,0.40508057325960267,0.002271311698323118,0.3245396287704031,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3600,0.9,WSR running intersection,Uniformly randomized Markov,0.3194071077648552,0.0019363543167362285,0.22948417226731677,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,400,0.1,Bardenet--Maillard EBS,As published,4.070321367860163,0.0029185915338921335,0.6884525168019503,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,1200,0.3,Bardenet--Maillard EBS,As published,2.6540318418595104,0.0013311364958403806,0.6071580496448257,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2000,0.5,Bardenet--Maillard EBS,As published,2.116786191219301,0.0007222453392162782,0.5131422089499924,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2800,0.7,Bardenet--Maillard EBS,As published,1.7367654407614208,0.00036898508775091505,0.39747824589988134,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3200,0.8,Bardenet--Maillard EBS,As published,1.5562304919151302,0.000234562213514618,0.3245396287704031,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3600,0.9,Bardenet--Maillard EBS,As published,1.3568846861425385,0.00010996895751594731,0.22948417226731677,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,400,0.1,Shekhar--Ramdas AS-CI,As published,3.482018325887286,0.004675303158464215,0.6884525168019503,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,1200,0.3,Shekhar--Ramdas AS-CI,As published,3.007255329530914,0.0020157815721770045,0.6071580496448257,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2000,0.5,Shekhar--Ramdas AS-CI,As published,2.493292088006596,0.0011859858841808302,0.5131422089499924,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,2800,0.7,Shekhar--Ramdas AS-CI,As published,1.874549728388371,0.0006231944947354102,0.39747824589988134,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3200,0.8,Shekhar--Ramdas AS-CI,As published,1.4913377164257253,0.000389057468715057,0.3245396287704031,200
"Beta(1,5)",0.16666451300779833,0.019838221580868946,4000,3600,0.9,Shekhar--Ramdas AS-CI,As published,1.001612077893233,0.00016728563905101003,0.22948417226731677,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,Bridge-efficient betting,Deterministic Markov,2.5057756008580325,0.0006653478772802883,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,Bridge-efficient betting,Deterministic Markov,2.192594038831611,0.00021034851277594701,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,Bridge-efficient betting,Deterministic Markov,1.8505303726299207,0.00017781810605343174,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,Bridge-efficient betting,Deterministic Markov,1.4358381471045312,0.00013334211338932492,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,Bridge-efficient betting,Deterministic Markov,1.175503155099301,0.00011675816384545097,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,Bridge-efficient betting,Deterministic Markov,0.8365337254665803,0.00013347381900391422,0.8146505839902284,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,Bridge-efficient betting,Uniformly randomized Markov,2.439698014771566,0.002000518432414514,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,Bridge-efficient betting,Uniformly randomized Markov,2.1534528215915474,0.0011290247200277058,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,Bridge-efficient betting,Uniformly randomized Markov,1.8211780190717965,0.000824564694176662,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,Bridge-efficient betting,Uniformly randomized Markov,1.4120050806439428,0.0007081443720691081,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,Bridge-efficient betting,Uniformly randomized Markov,1.154272974070187,0.0006715767138114733,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,Bridge-efficient betting,Uniformly randomized Markov,0.8157282127998764,0.0005895436736090478,0.8146505839902284,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,WSR running intersection,Deterministic Markov,2.830387351512909,0.00978122766609797,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,WSR running intersection,Deterministic Markov,2.5378667261495624,0.008264667759265498,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,WSR running intersection,Deterministic Markov,2.1995007304818217,0.007790670635429221,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,WSR running intersection,Deterministic Markov,1.8021887572666828,0.0053328180961843075,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,WSR running intersection,Deterministic Markov,1.5610967307109087,0.003443274703486042,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,WSR running intersection,Deterministic Markov,1.2461878594290463,0.0025613592514574057,0.8146505839902284,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,WSR running intersection,Uniformly randomized Markov,2.6754078685026617,0.015219822726292322,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,WSR running intersection,Uniformly randomized Markov,2.366469005594323,0.012809316879082825,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,WSR running intersection,Uniformly randomized Markov,2.0422575531497156,0.011946646867834945,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,WSR running intersection,Uniformly randomized Markov,1.6762168460200078,0.008745842427823086,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,WSR running intersection,Uniformly randomized Markov,1.4558043340048428,0.007900804897374688,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,WSR running intersection,Uniformly randomized Markov,1.143859020033851,0.006292326386147988,0.8146505839902284,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,Exact hypergeometric,As published,2.4741750000000002,0.00030444260790424857,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,Exact hypergeometric,As published,2.1714720974491017,0.00026928156790629215,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,Exact hypergeometric,As published,1.8335757415498282,3.1480649420971217e-17,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,Exact hypergeometric,As published,1.41501394494012,0.0001723416176256614,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,Exact hypergeometric,As published,1.156614561986836,0.00041185326947578175,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,Exact hypergeometric,As published,0.8149499999999997,0.0004999874370281019,0.8146505839902284,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,Bardenet--Maillard EBS,As published,6.599307701701074,0.000447722181335052,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,Bardenet--Maillard EBS,As published,4.885943396173268,0.00010894328999370622,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,Bardenet--Maillard EBS,As published,4.004744295743045,3.494156967852298e-05,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,Bardenet--Maillard EBS,As published,3.1991547757404466,1.0112392334484769e-05,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,Bardenet--Maillard EBS,As published,2.750403650918173,5.631850841925872e-06,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,Bardenet--Maillard EBS,As published,2.2012628455324816,1.8266143790625652e-06,0.8146505839902284,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,Shekhar--Ramdas AS-CI,As published,5.879013353754179,0.01007860597785155,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,Shekhar--Ramdas AS-CI,As published,5.159288626976051,0.00461025940335535,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,Shekhar--Ramdas AS-CI,As published,4.3242055612855665,0.0023989554496445793,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,Shekhar--Ramdas AS-CI,As published,3.2873311090119723,0.0012187912792809479,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,Shekhar--Ramdas AS-CI,As published,2.6365656308744496,0.0007848121881367827,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,Shekhar--Ramdas AS-CI,As published,1.799445803856157,0.0003496591042149927,0.8146505839902284,200
Bernoulli(0.5),0.5,0.25,4000,400,0.1,Shekhar--Ramdas rate CI,As published,9.29421150156997,0.0011075964748971212,2.4439517519706855,200
Bernoulli(0.5),0.5,0.25,4000,1200,0.3,Shekhar--Ramdas rate CI,As published,8.570837853793828,0.00029456648900562593,2.1553628506516813,200
Bernoulli(0.5),0.5,0.25,4000,2000,0.5,Shekhar--Ramdas rate CI,As published,7.301320079975932,9.618845184280852e-05,1.8216140837120527,200
Bernoulli(0.5),0.5,0.25,4000,2800,0.7,Shekhar--Ramdas rate CI,As published,5.660238766009758,2.8087055984117208e-05,1.4110162018867327,200
Bernoulli(0.5),0.5,0.25,4000,3200,0.8,Shekhar--Ramdas rate CI,As published,4.608901283235716,1.5710121526927678e-05,1.1520899044741433,200
Bernoulli(0.5),0.5,0.25,4000,3600,0.9,Shekhar--Ramdas rate CI,As published,3.2221843139959914,5.144999465911952e-06,0.8146505839902284,200
"Beta(50,50)",0.5,0.002474547035930437,4000,400,0.1,Bridge-efficient betting,Deterministic Markov,0.34298153551295324,0.0005518951121177962,0.2431478760062376,200
"Beta(50,50)",0.5,0.002474547035930437,4000,1200,0.3,Bridge-efficient betting,Deterministic Markov,0.2509800117108605,0.0003867005908194842,0.21443627057535786,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2000,0.5,Bridge-efficient betting,Deterministic Markov,0.20470615373473566,0.0002920684780568638,0.18123172644487914,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2800,0.7,Bridge-efficient betting,Deterministic Markov,0.15889374605895853,0.00021296678298360632,0.14038149166508704,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3200,0.8,Bridge-efficient betting,Deterministic Markov,0.13193651976124873,0.00016576561223883754,0.11462100797007763,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3600,0.9,Bridge-efficient betting,Deterministic Markov,0.09757066475227542,0.0001357236500630213,0.08104929200207919,200
"Beta(50,50)",0.5,0.002474547035930437,4000,400,0.1,Bridge-efficient betting,Uniformly randomized Markov,0.3005003353022031,0.002535509973864112,0.2431478760062376,200
"Beta(50,50)",0.5,0.002474547035930437,4000,1200,0.3,Bridge-efficient betting,Uniformly randomized Markov,0.2292764659688938,0.0013456014787671961,0.21443627057535786,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.18964922145125226,0.000845114682400643,0.18123172644487914,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2800,0.7,Bridge-efficient betting,Uniformly randomized Markov,0.14766626263946692,0.0006901468882607896,0.14038149166508704,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3200,0.8,Bridge-efficient betting,Uniformly randomized Markov,0.12215903005710275,0.0005652520779439794,0.11462100797007763,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3600,0.9,Bridge-efficient betting,Uniformly randomized Markov,0.08810197575017872,0.0005379578803637584,0.08104929200207919,200
"Beta(50,50)",0.5,0.002474547035930437,4000,400,0.1,WSR running intersection,Deterministic Markov,0.33654840177856316,0.0007558320097582013,0.2431478760062376,200
"Beta(50,50)",0.5,0.002474547035930437,4000,1200,0.3,WSR running intersection,Deterministic Markov,0.2536798528464481,0.0010929452740241251,0.21443627057535786,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2000,0.5,WSR running intersection,Deterministic Markov,0.2195652359675627,0.0007645914591885801,0.18123172644487914,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2800,0.7,WSR running intersection,Deterministic Markov,0.1783862050576318,0.000532554711862844,0.14038149166508704,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3200,0.8,WSR running intersection,Deterministic Markov,0.15375217182996562,0.0003619509253519024,0.11462100797007763,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3600,0.9,WSR running intersection,Deterministic Markov,0.12233076056465796,0.00020807258627911156,0.08104929200207919,200
"Beta(50,50)",0.5,0.002474547035930437,4000,400,0.1,WSR running intersection,Uniformly randomized Markov,0.29890373731031966,0.002513739997271254,0.2431478760062376,200
"Beta(50,50)",0.5,0.002474547035930437,4000,1200,0.3,WSR running intersection,Uniformly randomized Markov,0.23379035487176023,0.0016107872371938611,0.21443627057535786,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2000,0.5,WSR running intersection,Uniformly randomized Markov,0.20272852360929108,0.0012315828251315847,0.18123172644487914,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2800,0.7,WSR running intersection,Uniformly randomized Markov,0.16466386350650628,0.0009480094479427619,0.14038149166508704,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3200,0.8,WSR running intersection,Uniformly randomized Markov,0.14174143631632805,0.0007597742043974165,0.11462100797007763,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3600,0.9,WSR running intersection,Uniformly randomized Markov,0.11084764234721842,0.0006385108024823104,0.08104929200207919,200
"Beta(50,50)",0.5,0.002474547035930437,4000,400,0.1,Bardenet--Maillard EBS,As published,3.4278150455386727,0.0007958298203768371,0.2431478760062376,200
"Beta(50,50)",0.5,0.002474547035930437,4000,1200,0.3,Bardenet--Maillard EBS,As published,2.086360831248572,0.0004030676413854437,0.21443627057535786,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2000,0.5,Bardenet--Maillard EBS,As published,1.6377538376767524,0.0002164247324105444,0.18123172644487914,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2800,0.7,Bardenet--Maillard EBS,As published,1.3657565394826223,0.00011229775463764557,0.14038149166508704,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3200,0.8,Bardenet--Maillard EBS,As published,1.2534785891908944,6.585710888193408e-05,0.11462100797007763,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3600,0.9,Bardenet--Maillard EBS,As published,1.1427048911578117,3.380790378662511e-05,0.08104929200207919,200
"Beta(50,50)",0.5,0.002474547035930437,4000,400,0.1,Shekhar--Ramdas AS-CI,As published,5.869424254432056,0.0009802215169967604,0.2431478760062376,200
"Beta(50,50)",0.5,0.002474547035930437,4000,1200,0.3,Shekhar--Ramdas AS-CI,As published,5.16063786232475,0.00042151770770281594,0.21443627057535786,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2000,0.5,Shekhar--Ramdas AS-CI,As published,4.321581706359899,0.0002560302489335119,0.18123172644487914,200
"Beta(50,50)",0.5,0.002474547035930437,4000,2800,0.7,Shekhar--Ramdas AS-CI,As published,3.285092809546885,0.0001152596779337482,0.14038149166508704,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3200,0.8,Shekhar--Ramdas AS-CI,As published,2.635227635064408,7.458105160198558e-05,0.11462100797007763,200
"Beta(50,50)",0.5,0.002474547035930437,4000,3600,0.9,Shekhar--Ramdas AS-CI,As published,1.7989047088772288,3.7796520344172076e-05,0.08104929200207919,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,400,0.1,Bridge-efficient betting,Deterministic Markov,0.35268634834326834,0.0014279292100967743,0.194515167628796,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,1200,0.3,Bridge-efficient betting,Deterministic Markov,0.2273555666695917,0.0008864567594605876,0.17154625325861186,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2000,0.5,Bridge-efficient betting,Deterministic Markov,0.17789508386736536,0.0006755691443714937,0.14498304582425148,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2800,0.7,Bridge-efficient betting,Deterministic Markov,0.13502380359349792,0.0004611418092863086,0.11230338439195055,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3200,0.8,Bridge-efficient betting,Deterministic Markov,0.11249485947819111,0.0003960388765256877,0.09169532938263977,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3600,0.9,Bridge-efficient betting,Deterministic Markov,0.08408297209069125,0.0003330369217397312,0.06483838920959867,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,400,0.1,Bridge-efficient betting,Uniformly randomized Markov,0.295158119760454,0.0029335754137795084,0.194515167628796,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,1200,0.3,Bridge-efficient betting,Uniformly randomized Markov,0.20282757253525524,0.0017101706546590477,0.17154625325861186,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.16250383245846087,0.001149324094573503,0.14498304582425148,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2800,0.7,Bridge-efficient betting,Uniformly randomized Markov,0.1226926762880009,0.0008557021897108438,0.11230338439195055,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3200,0.8,Bridge-efficient betting,Uniformly randomized Markov,0.10143997697808406,0.0007837036622146768,0.09169532938263977,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3600,0.9,Bridge-efficient betting,Uniformly randomized Markov,0.07499985680915429,0.0006114952443893984,0.06483838920959867,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,400,0.1,WSR running intersection,Deterministic Markov,0.35111316938884585,0.0007915419611941267,0.194515167628796,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,1200,0.3,WSR running intersection,Deterministic Markov,0.23396555102778913,0.0006174938622139159,0.17154625325861186,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2000,0.5,WSR running intersection,Deterministic Markov,0.18545854252676316,0.0004058184725510188,0.14498304582425148,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2800,0.7,WSR running intersection,Deterministic Markov,0.14567938671388578,0.00030032341503767113,0.11230338439195055,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3200,0.8,WSR running intersection,Deterministic Markov,0.12400778096775848,0.00025143102320040014,0.09169532938263977,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3600,0.9,WSR running intersection,Deterministic Markov,0.09733775258995565,0.0001442751125324725,0.06483838920959867,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,400,0.1,WSR running intersection,Uniformly randomized Markov,0.29924289769493073,0.002831630774065779,0.194515167628796,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,1200,0.3,WSR running intersection,Uniformly randomized Markov,0.20765725975015978,0.0017954047424264608,0.17154625325861186,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2000,0.5,WSR running intersection,Uniformly randomized Markov,0.16903516707139082,0.0011924173653916621,0.14498304582425148,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2800,0.7,WSR running intersection,Uniformly randomized Markov,0.13194183035676996,0.0007977995601911722,0.11230338439195055,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3200,0.8,WSR running intersection,Uniformly randomized Markov,0.11221380954092318,0.0006695137739458665,0.09169532938263977,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3600,0.9,WSR running intersection,Uniformly randomized Markov,0.08768380335532111,0.0005966271075552869,0.06483838920959867,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,400,0.1,Bardenet--Maillard EBS,As published,3.3572115432023875,0.0007260456497334392,0.194515167628796,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,1200,0.3,Bardenet--Maillard EBS,As published,2.024512822425464,0.00031367439284011087,0.17154625325861186,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2000,0.5,Bardenet--Maillard EBS,As published,1.5855271449090083,0.00015954953154048905,0.14498304582425148,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2800,0.7,Bardenet--Maillard EBS,As published,1.3251552392898396,8.240685333014448e-05,0.11230338439195055,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3200,0.8,Bardenet--Maillard EBS,As published,1.2202681851561485,5.607822684373049e-05,0.09169532938263977,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3600,0.9,Bardenet--Maillard EBS,As published,1.1192906113567382,2.643024852239249e-05,0.06483838920959867,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,400,0.1,Shekhar--Ramdas AS-CI,As published,3.789775472120256,0.0012884929342996845,0.194515167628796,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,1200,0.3,Shekhar--Ramdas AS-CI,As published,3.2857714560064353,0.0005666430550640135,0.17154625325861186,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2000,0.5,Shekhar--Ramdas AS-CI,As published,2.730004195204352,0.0003097298559512254,0.14498304582425148,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,2800,0.7,Shekhar--Ramdas AS-CI,As published,2.0577551591022427,0.00015250935430506624,0.11230338439195055,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3200,0.8,Shekhar--Ramdas AS-CI,As published,1.640178773504486,9.83671782681555e-05,0.09169532938263977,200
"Beta(20,80)",0.19999940298608823,0.0015836590846305262,4000,3600,0.9,Shekhar--Ramdas AS-CI,As published,1.1055891341680246,4.435507164023029e-05,0.06483838920959867,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,400,0.1,Bridge-efficient betting,Deterministic Markov,0.2880748502444473,0.00017836908973395757,0.1411016157792476,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,1200,0.3,Bridge-efficient betting,Deterministic Markov,0.1768448544435911,0.00017352489857440552,0.12443992831375882,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2000,0.5,Bridge-efficient betting,Deterministic Markov,0.13664134743893336,0.00016890005432919052,0.10517093487248487,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2800,0.7,Bridge-efficient betting,Deterministic Markov,0.1042432472227019,0.00014445835130416057,0.08146505585323975,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3200,0.8,Bridge-efficient betting,Deterministic Markov,0.08720309033933059,0.00011710976734862006,0.06651593956925649,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3600,0.9,Bridge-efficient betting,Deterministic Markov,0.06608560890890751,8.329400921129821e-05,0.047033871926415866,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,400,0.1,Bridge-efficient betting,Uniformly randomized Markov,0.24094164817593985,0.0025946475932706364,0.1411016157792476,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,1200,0.3,Bridge-efficient betting,Uniformly randomized Markov,0.157898754261048,0.0011253891672262217,0.12443992831375882,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2000,0.5,Bridge-efficient betting,Uniformly randomized Markov,0.12290852317292972,0.0007728414392444821,0.10517093487248487,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2800,0.7,Bridge-efficient betting,Uniformly randomized Markov,0.09409194646648737,0.0005173344314272723,0.08146505585323975,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3200,0.8,Bridge-efficient betting,Uniformly randomized Markov,0.07843645460113796,0.0005719051656714704,0.06651593956925649,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3600,0.9,Bridge-efficient betting,Uniformly randomized Markov,0.05801476495340536,0.0004269409907169347,0.047033871926415866,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,400,0.1,WSR running intersection,Deterministic Markov,0.2845466098934408,0.00020929689225981333,0.1411016157792476,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,1200,0.3,WSR running intersection,Deterministic Markov,0.17272911445840383,0.00035975147215340655,0.12443992831375882,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2000,0.5,WSR running intersection,Deterministic Markov,0.133119095287352,0.00038265128547935166,0.10517093487248487,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,2800,0.7,WSR running intersection,Deterministic Markov,0.10338540357481923,0.00025931788367585825,0.08146505585323975,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3200,0.8,WSR running intersection,Deterministic Markov,0.08877967839719773,0.00021504288830595227,0.06651593956925649,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,3600,0.9,WSR running intersection,Deterministic Markov,0.06997817217372454,0.00010320982295088111,0.047033871926415866,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,400,0.1,WSR running intersection,Uniformly randomized Markov,0.2386663214676076,0.0025665341598287428,0.1411016157792476,200
"Uniform(0.45,0.55)",0.5,0.0008333332812500005,4000,1200,0.3,WSR running intersection,Uniformly randomized Markov,0.1556286809097017,0.0011149156342269053,0.12443992831375882,200
