distribution,population_mean,population_variance,replication,n,sampling_fraction,method,width,calibration,normalized_width
"Uniform(0,1)",0.5,0.08333332812500001,151,3600,0.9,Bardenet--Maillard EBS,0.028437581864953654,As published,3.6277151805971712
"Uniform(0,1)",0.5,0.08333332812500001,151,3600,0.9,Shekhar--Ramdas AS-CI,0.030010700604629903,As published,3.8283942242622193
"Uniform(0,1)",0.5,0.08333332812500001,152,400,0.1,Bridge-efficient betting,0.07400128087028868,Deterministic Markov,1.0489076324407673
"Uniform(0,1)",0.5,0.08333332812500001,152,400,0.1,Bridge-efficient betting,0.07300581503659487,Uniformly randomized Markov,1.0347977184160944
"Uniform(0,1)",0.5,0.08333332812500001,152,400,0.1,WSR running intersection,0.0777604948729278,Deterministic Markov,1.102191416356047
"Uniform(0,1)",0.5,0.08333332812500001,152,400,0.1,WSR running intersection,0.07588705904781834,Uniformly randomized Markov,1.0756369957739265
"Uniform(0,1)",0.5,0.08333332812500001,152,400,0.1,Bardenet--Maillard EBS,0.25756412806420675,As published,3.6507608597078574
"Uniform(0,1)",0.5,0.08333332812500001,152,400,0.1,Shekhar--Ramdas AS-CI,0.29272248045263205,As published,4.149101749629774
"Uniform(0,1)",0.5,0.08333332812500001,152,1200,0.3,Bridge-efficient betting,0.03672650149092077,Deterministic Markov,1.0223754935978306
"Uniform(0,1)",0.5,0.08333332812500001,152,1200,0.3,Bridge-efficient betting,0.03539097933098667,Uniformly randomized Markov,0.9851978406212462
"Uniform(0,1)",0.5,0.08333332812500001,152,1200,0.3,WSR running intersection,0.043256868328899245,Deterministic Markov,1.2041648486498944
"Uniform(0,1)",0.5,0.08333332812500001,152,1200,0.3,WSR running intersection,0.03819482224062082,Uniformly randomized Markov,1.0632499327710154
"Uniform(0,1)",0.5,0.08333332812500001,152,1200,0.3,Bardenet--Maillard EBS,0.10280541622110445,As published,2.8618499962367903
"Uniform(0,1)",0.5,0.08333332812500001,152,1200,0.3,Shekhar--Ramdas AS-CI,0.1480876139165676,As published,4.122395034307963
"Uniform(0,1)",0.5,0.08333332812500001,152,2000,0.5,Bridge-efficient betting,0.02415289543569088,Deterministic Markov,1.0270426161587507
"Uniform(0,1)",0.5,0.08333332812500001,152,2000,0.5,Bridge-efficient betting,0.02374703297391534,Uniformly randomized Markov,1.0097843108076408
"Uniform(0,1)",0.5,0.08333332812500001,152,2000,0.5,WSR running intersection,0.025429632514715195,Deterministic Markov,1.0813327278051728
"Uniform(0,1)",0.5,0.08333332812500001,152,2000,0.5,WSR running intersection,0.02523304708302021,Uniformly randomized Markov,1.0729734146700542
"Uniform(0,1)",0.5,0.08333332812500001,152,2000,0.5,Bardenet--Maillard EBS,0.06484681150820465,As published,2.7574515493709306
"Uniform(0,1)",0.5,0.08333332812500001,152,2000,0.5,Shekhar--Ramdas AS-CI,0.0973507641369693,As published,4.139602382269266
"Uniform(0,1)",0.5,0.08333332812500001,152,2800,0.7,Bridge-efficient betting,0.016040225699544053,Deterministic Markov,1.0418810305806208
"Uniform(0,1)",0.5,0.08333332812500001,152,2800,0.7,Bridge-efficient betting,0.01562529830262077,Uniformly randomized Markov,1.0149297275241524
"Uniform(0,1)",0.5,0.08333332812500001,152,2800,0.7,WSR running intersection,0.020001239050179698,Deterministic Markov,1.2991657315073146
"Uniform(0,1)",0.5,0.08333332812500001,152,2800,0.7,WSR running intersection,0.018957614433020464,Uniformly randomized Markov,1.2313778641772386
"Uniform(0,1)",0.5,0.08333332812500001,152,2800,0.7,Bardenet--Maillard EBS,0.04426008062854819,As published,2.8748808952335345
"Uniform(0,1)",0.5,0.08333332812500001,152,2800,0.7,Shekhar--Ramdas AS-CI,0.06210553464228413,As published,4.034019199599088
"Uniform(0,1)",0.5,0.08333332812500001,152,3200,0.8,Bridge-efficient betting,0.012154522538185109,Deterministic Markov,1.0336824964953573
"Uniform(0,1)",0.5,0.08333332812500001,152,3200,0.8,Bridge-efficient betting,0.011953809671104043,Uniformly randomized Markov,1.0166128520999242
"Uniform(0,1)",0.5,0.08333332812500001,152,3200,0.8,WSR running intersection,0.015779789164662494,Deterministic Markov,1.3419936329588054
"Uniform(0,1)",0.5,0.08333332812500001,152,3200,0.8,WSR running intersection,0.014986825548112481,Uniformly randomized Markov,1.2745559686482337
"Uniform(0,1)",0.5,0.08333332812500001,152,3200,0.8,Bardenet--Maillard EBS,0.036265090591682037,As published,3.084167992668646
"Uniform(0,1)",0.5,0.08333332812500001,152,3200,0.8,Shekhar--Ramdas AS-CI,0.04656580319013981,As published,3.9601930509137473
"Uniform(0,1)",0.5,0.08333332812500001,152,3600,0.9,Bridge-efficient betting,0.008338060323148766,Deterministic Markov,1.063666670206561
"Uniform(0,1)",0.5,0.08333332812500001,152,3600,0.9,Bridge-efficient betting,0.007695021573454364,Uniformly randomized Markov,0.9816357350498169
"Uniform(0,1)",0.5,0.08333332812500001,152,3600,0.9,WSR running intersection,0.012104376591742017,Deterministic Markov,1.5441267447441993
"Uniform(0,1)",0.5,0.08333332812500001,152,3600,0.9,WSR running intersection,0.009939231723546937,Uniformly randomized Markov,1.267924325570745
"Uniform(0,1)",0.5,0.08333332812500001,152,3600,0.9,Bardenet--Maillard EBS,0.028418379317341813,As published,3.625265556933372
"Uniform(0,1)",0.5,0.08333332812500001,152,3600,0.9,Shekhar--Ramdas AS-CI,0.03000392809097724,As published,3.827530270684688
"Uniform(0,1)",0.5,0.08333332812500001,153,400,0.1,Bridge-efficient betting,0.07415962507948276,Deterministic Markov,1.0511520321001138
"Uniform(0,1)",0.5,0.08333332812500001,153,400,0.1,Bridge-efficient betting,0.06963267987594002,Uniformly randomized Markov,0.9869862863211977
"Uniform(0,1)",0.5,0.08333332812500001,153,400,0.1,WSR running intersection,0.08431696537882083,Deterministic Markov,1.1951240233950844
"Uniform(0,1)",0.5,0.08333332812500001,153,400,0.1,WSR running intersection,0.07860930087044826,Uniformly randomized Markov,1.1142225471525704
"Uniform(0,1)",0.5,0.08333332812500001,153,400,0.1,Bardenet--Maillard EBS,0.2547247153498019,As published,3.6105145067696016
"Uniform(0,1)",0.5,0.08333332812500001,153,400,0.1,Shekhar--Ramdas AS-CI,0.2869072975777708,As published,4.066676288479009
"Uniform(0,1)",0.5,0.08333332812500001,153,1200,0.3,Bridge-efficient betting,0.03663093633949749,Deterministic Markov,1.0197151947702583
"Uniform(0,1)",0.5,0.08333332812500001,153,1200,0.3,Bridge-efficient betting,0.03604301400482668,Uniformly randomized Markov,1.003348882633099
"Uniform(0,1)",0.5,0.08333332812500001,153,1200,0.3,WSR running intersection,0.038869912922382344,Deterministic Markov,1.0820427973502855
"Uniform(0,1)",0.5,0.08333332812500001,153,1200,0.3,WSR running intersection,0.03728175973519687,Uniformly randomized Markov,1.0378325177771248
"Uniform(0,1)",0.5,0.08333332812500001,153,1200,0.3,Bardenet--Maillard EBS,0.10306075150404376,As published,2.8689579026621423
"Uniform(0,1)",0.5,0.08333332812500001,153,1200,0.3,Shekhar--Ramdas AS-CI,0.14849233157954717,As published,4.133661378872766
"Uniform(0,1)",0.5,0.08333332812500001,153,2000,0.5,Bridge-efficient betting,0.024008622393012047,Deterministic Markov,1.020907759011351
"Uniform(0,1)",0.5,0.08333332812500001,153,2000,0.5,Bridge-efficient betting,0.023313242010772228,Uniformly randomized Markov,0.9913384144620552
"Uniform(0,1)",0.5,0.08333332812500001,153,2000,0.5,WSR running intersection,0.02831026166677475,Deterministic Markov,1.2038244145013597
"Uniform(0,1)",0.5,0.08333332812500001,153,2000,0.5,WSR running intersection,0.026766743045300245,Uniformly randomized Markov,1.1381900723451652
"Uniform(0,1)",0.5,0.08333332812500001,153,2000,0.5,Bardenet--Maillard EBS,0.06455001387081721,As published,2.7448309580723116
"Uniform(0,1)",0.5,0.08333332812500001,153,2000,0.5,Shekhar--Ramdas AS-CI,0.09693619596455805,As published,4.121973887933956
"Uniform(0,1)",0.5,0.08333332812500001,153,2800,0.7,Bridge-efficient betting,0.01597336130216731,Deterministic Markov,1.037537902961786
"Uniform(0,1)",0.5,0.08333332812500001,153,2800,0.7,Bridge-efficient betting,0.01486251018941398,Uniformly randomized Markov,0.9653833881902159
"Uniform(0,1)",0.5,0.08333332812500001,153,2800,0.7,WSR running intersection,0.019056808948517023,Deterministic Markov,1.2378209707749495
"Uniform(0,1)",0.5,0.08333332812500001,153,2800,0.7,WSR running intersection,0.013732347451150595,Uniformly randomized Markov,0.8919745010260445
"Uniform(0,1)",0.5,0.08333332812500001,153,2800,0.7,Bardenet--Maillard EBS,0.044184637523697834,As published,2.869980543997584
"Uniform(0,1)",0.5,0.08333332812500001,153,2800,0.7,Shekhar--Ramdas AS-CI,0.062248659392543926,As published,4.043315762197114
"Uniform(0,1)",0.5,0.08333332812500001,153,3200,0.8,Bridge-efficient betting,0.012146003171801312,Deterministic Markov,1.0329579661911437
"Uniform(0,1)",0.5,0.08333332812500001,153,3200,0.8,Bridge-efficient betting,0.011487191542983166,Uniformly randomized Markov,0.9769292701187597
"Uniform(0,1)",0.5,0.08333332812500001,153,3200,0.8,WSR running intersection,0.016339617222547398,Deterministic Markov,1.3896042620612319
"Uniform(0,1)",0.5,0.08333332812500001,153,3200,0.8,WSR running intersection,0.009280050545930896,Uniformly randomized Markov,0.7892227593296565
"Uniform(0,1)",0.5,0.08333332812500001,153,3200,0.8,Bardenet--Maillard EBS,0.036252264319827754,As published,3.0830771811892634
"Uniform(0,1)",0.5,0.08333332812500001,153,3200,0.8,Shekhar--Ramdas AS-CI,0.04665908747119252,As published,3.9681264212472507
"Uniform(0,1)",0.5,0.08333332812500001,153,3600,0.9,Bridge-efficient betting,0.008267843537032693,Deterministic Markov,1.054709280575625
"Uniform(0,1)",0.5,0.08333332812500001,153,3600,0.9,Bridge-efficient betting,0.008213791903108336,Uniformly randomized Markov,1.0478140412456902
"Uniform(0,1)",0.5,0.08333332812500001,153,3600,0.9,WSR running intersection,0.012097614165395343,Deterministic Markov,1.543264077980478
"Uniform(0,1)",0.5,0.08333332812500001,153,3600,0.9,WSR running intersection,0.012012289930134923,Uniformly randomized Markov,1.5323794667291768
"Uniform(0,1)",0.5,0.08333332812500001,153,3600,0.9,Bardenet--Maillard EBS,0.028453886836018627,As published,3.629795167261737
"Uniform(0,1)",0.5,0.08333332812500001,153,3600,0.9,Shekhar--Ramdas AS-CI,0.030005355496117714,As published,3.827712361388516
"Uniform(0,1)",0.5,0.08333332812500001,154,400,0.1,Bridge-efficient betting,0.07462087869644152,Deterministic Markov,1.0576899248720915
"Uniform(0,1)",0.5,0.08333332812500001,154,400,0.1,Bridge-efficient betting,0.07287979396060124,Uniformly randomized Markov,1.033011472733539
"Uniform(0,1)",0.5,0.08333332812500001,154,400,0.1,WSR running intersection,0.08755800845101452,Deterministic Markov,1.241063158171036
"Uniform(0,1)",0.5,0.08333332812500001,154,400,0.1,WSR running intersection,0.08317452119663354,Uniformly randomized Markov,1.1789308114906278
"Uniform(0,1)",0.5,0.08333332812500001,154,400,0.1,Bardenet--Maillard EBS,0.25840674263809804,As published,3.662704232138256
"Uniform(0,1)",0.5,0.08333332812500001,154,400,0.1,Shekhar--Ramdas AS-CI,0.2930268416431254,As published,4.153415820575206
"Uniform(0,1)",0.5,0.08333332812500001,154,1200,0.3,Bridge-efficient betting,0.036867032572627134,Deterministic Markov,1.026287533356393
"Uniform(0,1)",0.5,0.08333332812500001,154,1200,0.3,Bridge-efficient betting,0.036773457750677974,Uniformly randomized Markov,1.0236826404072985
"Uniform(0,1)",0.5,0.08333332812500001,154,1200,0.3,WSR running intersection,0.04419132964685568,Deterministic Markov,1.2301779539664999
"Uniform(0,1)",0.5,0.08333332812500001,154,1200,0.3,WSR running intersection,0.04419132964685568,Uniformly randomized Markov,1.2301779539664999
"Uniform(0,1)",0.5,0.08333332812500001,154,1200,0.3,Bardenet--Maillard EBS,0.10351370920600439,As published,2.881567131293283
"Uniform(0,1)",0.5,0.08333332812500001,154,1200,0.3,Shekhar--Ramdas AS-CI,0.14762920553119308,As published,4.109634072053431
"Uniform(0,1)",0.5,0.08333332812500001,154,2000,0.5,Bridge-efficient betting,0.024109785445034504,Deterministic Markov,1.0252094695820104
"Uniform(0,1)",0.5,0.08333332812500001,154,2000,0.5,Bridge-efficient betting,0.02326937671750784,Uniformly randomized Markov,0.9894731504951414
"Uniform(0,1)",0.5,0.08333332812500001,154,2000,0.5,WSR running intersection,0.028732941951602697,Deterministic Markov,1.2217978565130754
"Uniform(0,1)",0.5,0.08333332812500001,154,2000,0.5,WSR running intersection,0.02720531541854143,Uniformly randomized Markov,1.1568392864233652
"Uniform(0,1)",0.5,0.08333332812500001,154,2000,0.5,Bardenet--Maillard EBS,0.06463558205646525,As published,2.748469535214415
"Uniform(0,1)",0.5,0.08333332812500001,154,2000,0.5,Shekhar--Ramdas AS-CI,0.09671089166177449,As published,4.1123933752712505
"Uniform(0,1)",0.5,0.08333332812500001,154,2800,0.7,Bridge-efficient betting,0.015647484362125708,Deterministic Markov,1.0163708066569843
"Uniform(0,1)",0.5,0.08333332812500001,154,2800,0.7,Bridge-efficient betting,0.015198012348264345,Uniformly randomized Markov,0.9871756834841018
"Uniform(0,1)",0.5,0.08333332812500001,154,2800,0.7,WSR running intersection,0.020308161154389215,Deterministic Markov,1.3191016304299137
"Uniform(0,1)",0.5,0.08333332812500001,154,2800,0.7,WSR running intersection,0.01712855212390446,Uniformly randomized Markov,1.11257247082968
"Uniform(0,1)",0.5,0.08333332812500001,154,2800,0.7,Bardenet--Maillard EBS,0.044099044497377615,As published,2.864420912098167
"Uniform(0,1)",0.5,0.08333332812500001,154,2800,0.7,Shekhar--Ramdas AS-CI,0.062179684936411794,As published,4.038835577268
"Uniform(0,1)",0.5,0.08333332812500001,154,3200,0.8,Bridge-efficient betting,0.012100738473236228,Deterministic Markov,1.0291084257037348
"Uniform(0,1)",0.5,0.08333332812500001,154,3200,0.8,Bridge-efficient betting,0.011640847101807572,Uniformly randomized Markov,0.9899969213693137
"Uniform(0,1)",0.5,0.08333332812500001,154,3200,0.8,WSR running intersection,0.016224562004208742,Deterministic Markov,1.3798193803471634
"Uniform(0,1)",0.5,0.08333332812500001,154,3200,0.8,WSR running intersection,0.011427889391779744,Uniformly randomized Markov,0.9718859131698614
"Uniform(0,1)",0.5,0.08333332812500001,154,3200,0.8,Bardenet--Maillard EBS,0.03617942733890783,As published,3.0768827533918772
"Uniform(0,1)",0.5,0.08333332812500001,154,3200,0.8,Shekhar--Ramdas AS-CI,0.04670535575609436,As published,3.9720613118277437
"Uniform(0,1)",0.5,0.08333332812500001,154,3600,0.9,Bridge-efficient betting,0.008054803404957123,Deterministic Markov,1.027532253890405
"Uniform(0,1)",0.5,0.08333332812500001,154,3600,0.9,Bridge-efficient betting,0.007911846041679382,Uniformly randomized Markov,1.0092955205632324
"Uniform(0,1)",0.5,0.08333332812500001,154,3600,0.9,WSR running intersection,0.011849917657673292,Deterministic Markov,1.5116660192738203
"Uniform(0,1)",0.5,0.08333332812500001,154,3600,0.9,WSR running intersection,0.01165171442553381,Uniformly randomized Markov,1.4863817008852043
"Uniform(0,1)",0.5,0.08333332812500001,154,3600,0.9,Bardenet--Maillard EBS,0.028380397741106844,As published,3.6204203369232832
"Uniform(0,1)",0.5,0.08333332812500001,154,3600,0.9,Shekhar--Ramdas AS-CI,0.02998932995388709,As published,3.825668020800648
"Uniform(0,1)",0.5,0.08333332812500001,155,400,0.1,Bridge-efficient betting,0.07591250650584713,Deterministic Markov,1.0759976926786112
"Uniform(0,1)",0.5,0.08333332812500001,155,400,0.1,Bridge-efficient betting,0.06977763315662733,Uniformly randomized Markov,0.989040880521084
"Uniform(0,1)",0.5,0.08333332812500001,155,400,0.1,WSR running intersection,0.07531891856342565,Deterministic Markov,1.067584069076311
"Uniform(0,1)",0.5,0.08333332812500001,155,400,0.1,WSR running intersection,0.07292037494480608,Uniformly randomized Markov,1.0335866749944165
"Uniform(0,1)",0.5,0.08333332812500001,155,400,0.1,Bardenet--Maillard EBS,0.25721929627157,As published,3.64587315107699
"Uniform(0,1)",0.5,0.08333332812500001,155,400,0.1,Shekhar--Ramdas AS-CI,0.2952782597417085,As published,4.185327830741063
"Uniform(0,1)",0.5,0.08333332812500001,155,1200,0.3,Bridge-efficient betting,0.03673228668048978,Deterministic Markov,1.0225365390500536
"Uniform(0,1)",0.5,0.08333332812500001,155,1200,0.3,Bridge-efficient betting,0.03607065174728624,Uniformly randomized Markov,1.0041182494238892
"Uniform(0,1)",0.5,0.08333332812500001,155,1200,0.3,WSR running intersection,0.04304905589669927,Deterministic Markov,1.198379861533745
"Uniform(0,1)",0.5,0.08333332812500001,155,1200,0.3,WSR running intersection,0.03991862488910536,Uniformly randomized Markov,1.1112363597941641
"Uniform(0,1)",0.5,0.08333332812500001,155,1200,0.3,Bardenet--Maillard EBS,0.10311629793586691,As published,2.8705041787392913
"Uniform(0,1)",0.5,0.08333332812500001,155,1200,0.3,Shekhar--Ramdas AS-CI,0.1503361364455153,As published,4.184988372553563
"Uniform(0,1)",0.5,0.08333332812500001,155,2000,0.5,Bridge-efficient betting,0.02384973783046007,Deterministic Markov,1.014151582832594
"Uniform(0,1)",0.5,0.08333332812500001,155,2000,0.5,Bridge-efficient betting,0.023598368745297194,Uniformly randomized Markov,1.0034627292525127
"Uniform(0,1)",0.5,0.08333332812500001,155,2000,0.5,WSR running intersection,0.028549201786518097,Deterministic Markov,1.213984756823045
"Uniform(0,1)",0.5,0.08333332812500001,155,2000,0.5,WSR running intersection,0.02813617419451475,Uniformly randomized Markov,1.1964217718895689
"Uniform(0,1)",0.5,0.08333332812500001,155,2000,0.5,Bardenet--Maillard EBS,0.06469739208984288,As published,2.75109785522491
"Uniform(0,1)",0.5,0.08333332812500001,155,2000,0.5,Shekhar--Ramdas AS-CI,0.0968519538878494,As published,4.11839170032072
"Uniform(0,1)",0.5,0.08333332812500001,155,2800,0.7,Bridge-efficient betting,0.015805393271148438,Deterministic Markov,1.0266276633840776
"Uniform(0,1)",0.5,0.08333332812500001,155,2800,0.7,Bridge-efficient betting,0.015358356758952307,Uniformly randomized Markov,0.9975907364256676
"Uniform(0,1)",0.5,0.08333332812500001,155,2800,0.7,WSR running intersection,0.020411047060042653,Deterministic Markov,1.3257845085528488
