distribution,population_mean,population_variance,replication,n,sampling_fraction,method,lower,upper,width,normalized_width
Bernoulli(0.5),0.5,0.25,33,950,0.95,Stitched bridge-efficient,0.49084455955028533,0.5147524564266205,0.023907896876335155,1.6805553759118306
Bernoulli(0.5),0.5,0.25,33,10,0.01,Hedged-WoR,0.1689616856575012,0.9660190883874894,0.7970574027299882,1.2918338359365005
Bernoulli(0.5),0.5,0.25,33,20,0.02,Hedged-WoR,0.23794982051849367,0.8262579116821289,0.5883080911636352,1.3553187122808257
Bernoulli(0.5),0.5,0.25,33,40,0.04,Hedged-WoR,0.32915970993041993,0.7540061683654784,0.42484645843505847,1.3984953752353473
Bernoulli(0.5),0.5,0.25,33,75,0.075,Hedged-WoR,0.3784220853447914,0.7094969743490217,0.3310748890042303,1.5202697725781502
Bernoulli(0.5),0.5,0.25,33,125,0.125,Hedged-WoR,0.38502553409338003,0.6525425047278405,0.26751697063446045,1.6305607008558987
Bernoulli(0.5),0.5,0.25,33,200,0.2,Hedged-WoR,0.385737102508545,0.6019699268341066,0.21623282432556157,1.7435173695016895
Bernoulli(0.5),0.5,0.25,33,350,0.35,Hedged-WoR,0.4068291480541231,0.5681360567808151,0.161306908726692,1.9088199502864984
Bernoulli(0.5),0.5,0.25,33,500,0.5,Hedged-WoR,0.4336103458404541,0.5617141087055206,0.12810376286506653,2.065839322502582
Bernoulli(0.5),0.5,0.25,33,650,0.65,Hedged-WoR,0.4529253418445586,0.5607335711717606,0.10780822932720197,2.3692409062239888
Bernoulli(0.5),0.5,0.25,33,800,0.8,Hedged-WoR,0.4609146871566774,0.5468498268127441,0.0859351396560667,2.771631163922117
Bernoulli(0.5),0.5,0.25,33,900,0.9,Hedged-WoR,0.4679921934604645,0.5379396448135376,0.06994745135307312,3.383980117732036
Bernoulli(0.5),0.5,0.25,33,950,0.95,Hedged-WoR,0.478,0.528,0.050000000000000044,3.514644940549544
Bernoulli(0.5),0.5,0.25,34,10,0.01,Stitched bridge-efficient,0.07020147299766541,0.996,0.9257985270023346,1.5004915058130865
Bernoulli(0.5),0.5,0.25,34,20,0.02,Stitched bridge-efficient,0.3248710753917694,0.994,0.6691289246082306,1.5415102495974942
Bernoulli(0.5),0.5,0.25,34,40,0.04,Stitched bridge-efficient,0.3657255172729492,0.8398060607910156,0.4740805435180664,1.5605624913086593
Bernoulli(0.5),0.5,0.25,34,75,0.075,Stitched bridge-efficient,0.39192811340093614,0.7096100547909734,0.31768194139003725,1.4587704136723159
Bernoulli(0.5),0.5,0.25,34,125,0.125,Stitched bridge-efficient,0.3969334462285041,0.6533935987949371,0.25646015256643295,1.5631675445433073
Bernoulli(0.5),0.5,0.25,34,200,0.2,Stitched bridge-efficient,0.4234622993469239,0.6204806365966797,0.19701833724975581,1.5885881071788976
Bernoulli(0.5),0.5,0.25,34,350,0.35,Stitched bridge-efficient,0.4642021095752716,0.5981733000278473,0.13397119045257572,1.5853436354223096
Bernoulli(0.5),0.5,0.25,34,500,0.5,Stitched bridge-efficient,0.47801941776275636,0.5783549263477326,0.1003355085849762,1.618040207737434
Bernoulli(0.5),0.5,0.25,34,650,0.65,Stitched bridge-efficient,0.47682309257984157,0.536113960623741,0.05929086804389938,1.303002106720353
Bernoulli(0.5),0.5,0.25,34,800,0.8,Stitched bridge-efficient,0.47724827432632433,0.5258006324768065,0.0485523581504822,1.5659394919280192
Bernoulli(0.5),0.5,0.25,34,900,0.9,Stitched bridge-efficient,0.4840775747299194,0.5171446044445038,0.03306702971458442,1.599746222943574
Bernoulli(0.5),0.5,0.25,34,950,0.95,Stitched bridge-efficient,0.4908469556570053,0.5146853952407838,0.023838439583778515,1.6756730214744613
Bernoulli(0.5),0.5,0.25,34,10,0.01,Hedged-WoR,0.12906892275810242,0.9039224520921707,0.7748535293340683,1.255846823152408
Bernoulli(0.5),0.5,0.25,34,20,0.02,Hedged-WoR,0.3488704564571381,0.884432538986206,0.5355620825290679,1.2338047409887478
Bernoulli(0.5),0.5,0.25,34,40,0.04,Hedged-WoR,0.40171157836914073,0.808702220916748,0.4069906425476073,1.3397181971657992
Bernoulli(0.5),0.5,0.25,34,75,0.075,Hedged-WoR,0.44058098733425133,0.7300287106633185,0.2894477233290672,1.3291211116682478
Bernoulli(0.5),0.5,0.25,34,125,0.125,Hedged-WoR,0.4405809739232063,0.6887073242664337,0.2481263503432274,1.5123716254596078
Bernoulli(0.5),0.5,0.25,34,200,0.2,Hedged-WoR,0.4502492942810058,0.6577729263305663,0.20752363204956048,1.6732938590106283
Bernoulli(0.5),0.5,0.25,34,350,0.35,Hedged-WoR,0.4710411822795868,0.6300661271810531,0.15902494490146635,1.881816407104085
Bernoulli(0.5),0.5,0.25,34,500,0.5,Hedged-WoR,0.4803185179233551,0.6098429872989655,0.12952446937561035,2.088750057594012
Bernoulli(0.5),0.5,0.25,34,650,0.65,Hedged-WoR,0.4803185205459595,0.5825560073852538,0.10223748683929429,2.2468158273338315
Bernoulli(0.5),0.5,0.25,34,800,0.8,Hedged-WoR,0.48031850957870476,0.5661076655387878,0.08578915596008302,2.766922811054684
Bernoulli(0.5),0.5,0.25,34,900,0.9,Hedged-WoR,0.4848296899795532,0.552,0.06717031002044682,3.249625100187478
Bernoulli(0.5),0.5,0.25,34,950,0.95,Hedged-WoR,0.48758079695701595,0.528,0.040419203042984075,2.841182949521372
Bernoulli(0.5),0.5,0.25,35,10,0.01,Stitched bridge-efficient,0.005,0.995,0.99,1.6045462888830129
Bernoulli(0.5),0.5,0.25,35,20,0.02,Stitched bridge-efficient,0.1860031876564026,0.886430258512497,0.7004270708560945,1.6136135640114262
Bernoulli(0.5),0.5,0.25,35,40,0.04,Stitched bridge-efficient,0.27515106201171874,0.7458843231201171,0.47073326110839836,1.549544018925082
Bernoulli(0.5),0.5,0.25,35,75,0.075,Stitched bridge-efficient,0.3032954246401786,0.6580543533563615,0.3547589287161829,1.6290250145565353
Bernoulli(0.5),0.5,0.25,35,125,0.125,Stitched bridge-efficient,0.31983045858144765,0.5916382483839989,0.27180778980255127,1.6567139616878186
Bernoulli(0.5),0.5,0.25,35,200,0.2,Stitched bridge-efficient,0.3439934368133544,0.5371792430877684,0.193185806274414,1.557685840857846
Bernoulli(0.5),0.5,0.25,35,350,0.35,Stitched bridge-efficient,0.4300277829170228,0.5319411396980285,0.10191335678100566,1.2059883247397396
Bernoulli(0.5),0.5,0.25,35,500,0.5,Stitched bridge-efficient,0.45241988110542297,0.5315014462471008,0.07908156514167786,1.2752928040592164
Bernoulli(0.5),0.5,0.25,35,650,0.65,Stitched bridge-efficient,0.46070178747177126,0.5307833939790726,0.07008160650730133,1.5401441053915597
Bernoulli(0.5),0.5,0.25,35,800,0.8,Stitched bridge-efficient,0.4753529210090636,0.5271010179519654,0.05174809694290178,1.6690103575165833
Bernoulli(0.5),0.5,0.25,35,900,0.9,Stitched bridge-efficient,0.4793026220798492,0.5126226198673248,0.03331999778747563,1.6119845377431201
Bernoulli(0.5),0.5,0.25,35,950,0.95,Stitched bridge-efficient,0.48841939866542816,0.5101315528154371,0.021712154150008933,1.5262102546352123
Bernoulli(0.5),0.5,0.25,35,10,0.01,Hedged-WoR,0.05291917145252227,0.8259732925891878,0.7730541211366656,1.2529304254298546
Bernoulli(0.5),0.5,0.25,35,20,0.02,Hedged-WoR,0.20572168803215032,0.8015141794681546,0.5957924914360043,1.372560949625
Bernoulli(0.5),0.5,0.25,35,40,0.04,Hedged-WoR,0.2756789779663087,0.7205600929260252,0.4448811149597165,1.4644447881064582
Bernoulli(0.5),0.5,0.25,35,75,0.075,Hedged-WoR,0.31250853097438813,0.6526589111089707,0.34015038013458254,1.5619437119043045
Bernoulli(0.5),0.5,0.25,35,125,0.125,Hedged-WoR,0.333031069457531,0.6060570217370987,0.2730259522795677,1.6641388658259353
Bernoulli(0.5),0.5,0.25,35,200,0.2,Hedged-WoR,0.35094367218017575,0.5681064720153807,0.21716279983520492,1.7510159001217822
Bernoulli(0.5),0.5,0.25,35,350,0.35,Hedged-WoR,0.40182635188102717,0.5571620315313338,0.15533567965030665,1.8381596092093084
Bernoulli(0.5),0.5,0.25,35,500,0.5,Hedged-WoR,0.42316598105430603,0.5546669404506683,0.1315009593963623,2.120623522620204
Bernoulli(0.5),0.5,0.25,35,650,0.65,Hedged-WoR,0.4383472621440887,0.5458422124385833,0.10749495029449463,2.3623561488730465
Bernoulli(0.5),0.5,0.25,35,800,0.8,Hedged-WoR,0.4511948246955872,0.5371597309112548,0.0859649062156676,2.7725912126817143
Bernoulli(0.5),0.5,0.25,35,900,0.9,Hedged-WoR,0.45822305202484137,0.5282238733768462,0.0700008213520048,3.3865620990876764
Bernoulli(0.5),0.5,0.25,35,950,0.95,Hedged-WoR,0.475,0.5246494084596633,0.04964940845966337,3.4900008448806688
Bernoulli(0.5),0.5,0.25,36,10,0.01,Stitched bridge-efficient,0.002,0.609830458879471,0.607830458879471,0.985143542490014
Bernoulli(0.5),0.5,0.25,36,20,0.02,Stitched bridge-efficient,0.044392327785491945,0.6124062044620511,0.5680138766765591,1.3085657794918655
Bernoulli(0.5),0.5,0.25,36,40,0.04,Stitched bridge-efficient,0.2494760284423828,0.6152155265808106,0.36573949813842777,1.2039290584451774
Bernoulli(0.5),0.5,0.25,36,75,0.075,Stitched bridge-efficient,0.30153385800123217,0.6134183178544046,0.3118844598531724,1.43214883580489
Bernoulli(0.5),0.5,0.25,36,125,0.125,Stitched bridge-efficient,0.3838780322670936,0.6132601597905158,0.22938212752342224,1.3981224508163168
Bernoulli(0.5),0.5,0.25,36,200,0.2,Stitched bridge-efficient,0.41289136695861817,0.6047355918884277,0.19184422492980957,1.5468684712738667
Bernoulli(0.5),0.5,0.25,36,350,0.35,Stitched bridge-efficient,0.4477438420057297,0.5662425428628924,0.11849870085716274,1.4022504433609244
Bernoulli(0.5),0.5,0.25,36,500,0.5,Stitched bridge-efficient,0.452343834400177,0.5543445477485657,0.10200071334838867,1.6448937942624415
Bernoulli(0.5),0.5,0.25,36,650,0.65,Stitched bridge-efficient,0.4676236250400542,0.5438004144430159,0.07617678940296163,1.6740945165747945
Bernoulli(0.5),0.5,0.25,36,800,0.8,Stitched bridge-efficient,0.4788235235214232,0.5312531876564026,0.052429664134979403,1.6909926674008715
Bernoulli(0.5),0.5,0.25,36,900,0.9,Stitched bridge-efficient,0.4798120052814483,0.5123461992740633,0.032534193992615035,1.5739682216828808
Bernoulli(0.5),0.5,0.25,36,950,0.95,Stitched bridge-efficient,0.48811072111129766,0.5118235349655151,0.023712813854217474,1.6668424247783702
Bernoulli(0.5),0.5,0.25,36,10,0.01,Hedged-WoR,0.002,0.5376307244300842,0.5356307244300842,0.8681255465616277
Bernoulli(0.5),0.5,0.25,36,20,0.02,Hedged-WoR,0.04343161654472351,0.5376307196617125,0.494199103116989,1.1385144996425953
Bernoulli(0.5),0.5,0.25,36,40,0.04,Hedged-WoR,0.16604156112670898,0.5376307067871093,0.37158914566040036,1.2231847326865717
Bernoulli(0.5),0.5,0.25,36,75,0.075,Hedged-WoR,0.2455588738322258,0.5376307139992715,0.29207184016704574,1.3411708491777607
Bernoulli(0.5),0.5,0.25,36,125,0.125,Hedged-WoR,0.33492309838533396,0.5376307168602943,0.20270761847496033,1.235536854598279
Bernoulli(0.5),0.5,0.25,36,200,0.2,Hedged-WoR,0.37330620574951173,0.5376307277679442,0.16432452201843245,1.3249730204829564
Bernoulli(0.5),0.5,0.25,36,350,0.35,Hedged-WoR,0.4098645210266113,0.5376307070255282,0.12776618599891687,1.5119169211776724
Bernoulli(0.5),0.5,0.25,36,500,0.5,Hedged-WoR,0.4272385070323944,0.5376307199001312,0.11039221286773682,1.7802176075066367
Bernoulli(0.5),0.5,0.25,36,650,0.65,Hedged-WoR,0.44311188244819644,0.537630734682083,0.09451885223388656,2.077187729725203
Bernoulli(0.5),0.5,0.25,36,800,0.8,Hedged-WoR,0.4564654397964477,0.5376307296752929,0.08116528987884519,2.6177911359349073
Bernoulli(0.5),0.5,0.25,36,900,0.9,Hedged-WoR,0.4621641964912414,0.533990773677826,0.07182657718658458,3.4748901414185536
Bernoulli(0.5),0.5,0.25,36,950,0.95,Hedged-WoR,0.475,0.525,0.050000000000000044,3.514644940549544
Bernoulli(0.5),0.5,0.25,37,10,0.01,Stitched bridge-efficient,0.004,0.933311190843582,0.929311190843582,1.506184669177296
Bernoulli(0.5),0.5,0.25,37,20,0.02,Stitched bridge-efficient,0.2257373685836792,0.8904407830238341,0.6647034144401549,1.531314950854758
Bernoulli(0.5),0.5,0.25,37,40,0.04,Stitched bridge-efficient,0.2976861114501953,0.7805747718811036,0.4828886604309083,1.5895567562308996
Bernoulli(0.5),0.5,0.25,37,75,0.075,Stitched bridge-efficient,0.38613772171735766,0.7457722865343093,0.3596345648169516,1.6514135509036538
Bernoulli(0.5),0.5,0.25,37,125,0.125,Stitched bridge-efficient,0.4122267328500747,0.6759652458429336,0.2637385129928589,1.6075303692637295
Bernoulli(0.5),0.5,0.25,37,200,0.2,Stitched bridge-efficient,0.43763304519653323,0.6394678192138671,0.20183477401733385,1.6274237519963353
Bernoulli(0.5),0.5,0.25,37,350,0.35,Stitched bridge-efficient,0.43616843128204347,0.5670597454309464,0.13089131414890293,1.548898021410661
Bernoulli(0.5),0.5,0.25,37,500,0.5,Stitched bridge-efficient,0.4436431736946106,0.5474128932952881,0.10376971960067749,1.6734213144226455
Bernoulli(0.5),0.5,0.25,37,650,0.65,Stitched bridge-efficient,0.45288160860538496,0.5270292085409164,0.07414759993553144,1.629500159328437
Bernoulli(0.5),0.5,0.25,37,800,0.8,Stitched bridge-efficient,0.4708436827659607,0.5237029175758361,0.052859234809875366,1.7048474359439125
Bernoulli(0.5),0.5,0.25,37,900,0.9,Stitched bridge-efficient,0.4873093295097351,0.5171776282787324,0.02986829876899727,1.4449951675090784
Bernoulli(0.5),0.5,0.25,37,950,0.95,Stitched bridge-efficient,0.48908695185184475,0.5106586565971376,0.021571704745292852,1.516337658841441
Bernoulli(0.5),0.5,0.25,37,10,0.01,Hedged-WoR,0.006944588065147401,0.7507142170667648,0.7437696290016174,1.2054674727256975
Bernoulli(0.5),0.5,0.25,37,20,0.02,Hedged-WoR,0.18887501788139346,0.7507142205238342,0.5618392026424407,1.2943408327566903
Bernoulli(0.5),0.5,0.25,37,40,0.04,Hedged-WoR,0.3240812797546387,0.7389995307922361,0.41491825103759744,1.3658140338847073
Bernoulli(0.5),0.5,0.25,37,75,0.075,Hedged-WoR,0.3864609740972519,0.710103374004364,0.3236423999071121,1.4861403689759907
Bernoulli(0.5),0.5,0.25,37,125,0.125,Hedged-WoR,0.4133171178698539,0.6742550619244575,0.2609379440546036,1.5904604329530476
Bernoulli(0.5),0.5,0.25,37,200,0.2,Hedged-WoR,0.4395300941467285,0.6489799575805664,0.20944986343383787,1.6888253486752614
Bernoulli(0.5),0.5,0.25,37,350,0.35,Hedged-WoR,0.4421850284337997,0.6002050569057462,0.15802002847194652,1.8699247618907469
Bernoulli(0.5),0.5,0.25,37,500,0.5,Hedged-WoR,0.44877793502807617,0.5801793248653412,0.13140138983726501,2.1190178343413666
Bernoulli(0.5),0.5,0.25,37,650,0.65,Hedged-WoR,0.4552641940116883,0.5628025364875793,0.107538342475891,2.3633097544726946
Bernoulli(0.5),0.5,0.25,37,800,0.8,Hedged-WoR,0.4656910758018493,0.5516842226982117,0.0859931468963624,2.7735020478885613
Bernoulli(0.5),0.5,0.25,37,900,0.9,Hedged-WoR,0.4737746226787567,0.5435030031204223,0.06972838044166563,3.3733817100097245
Bernoulli(0.5),0.5,0.25,37,950,0.95,Hedged-WoR,0.4767435928583144,0.524,0.04725640714168561,3.3217898453814905
Bernoulli(0.5),0.5,0.25,38,10,0.01,Stitched bridge-efficient,0.005,0.995,0.99,1.6045462888830129
Bernoulli(0.5),0.5,0.25,38,20,0.02,Stitched bridge-efficient,0.15782470345497138,0.8585780084133148,0.7007533049583434,1.6143651280133553
Bernoulli(0.5),0.5,0.25,38,40,0.04,Stitched bridge-efficient,0.3699875106811523,0.8426156272888183,0.472628116607666,1.555781440939205
Bernoulli(0.5),0.5,0.25,38,75,0.075,Stitched bridge-efficient,0.4181574605703353,0.7507576950192452,0.33260023444890985,1.527274038529158
Bernoulli(0.5),0.5,0.25,38,125,0.125,Stitched bridge-efficient,0.4173647466897964,0.6612991098165512,0.24393436312675476,1.4868207619108034
Bernoulli(0.5),0.5,0.25,38,200,0.2,Stitched bridge-efficient,0.45724426460266115,0.6501955146789549,0.1929512500762937,1.5557945794047223
Bernoulli(0.5),0.5,0.25,38,350,0.35,Stitched bridge-efficient,0.4572444281578064,0.5582162908315659,0.10097186267375946,1.1948471854719003
Bernoulli(0.5),0.5,0.25,38,500,0.5,Stitched bridge-efficient,0.46090020513534546,0.5564931509494782,0.09559294581413269,1.5415602321120105
Bernoulli(0.5),0.5,0.25,38,650,0.65,Stitched bridge-efficient,0.4638739187717437,0.5411223490238188,0.07724843025207512,1.697645365636552
Bernoulli(0.5),0.5,0.25,38,800,0.8,Stitched bridge-efficient,0.4703111629486084,0.5228862504959106,0.052575087547302224,1.6956829496669035
Bernoulli(0.5),0.5,0.25,38,900,0.9,Stitched bridge-efficient,0.47897281956672666,0.5141982526779175,0.03522543311119086,1.7041673853858363
Bernoulli(0.5),0.5,0.25,38,950,0.95,Stitched bridge-efficient,0.48461930763721456,0.5085225017070771,0.023903194069862577,1.680224802012326
Bernoulli(0.5),0.5,0.25,38,10,0.01,Hedged-WoR,0.13952915966510776,0.8966680717468263,0.7571389120817185,1.227135789444084
Bernoulli(0.5),0.5,0.25,38,20,0.02,Hedged-WoR,0.21276246786117553,0.8091326010227202,0.5963701331615447,1.3738916956259102
Bernoulli(0.5),0.5,0.25,38,40,0.04,Hedged-WoR,0.3749022903442383,0.7926363029479981,0.41773401260375986,1.3750828637168984
Bernoulli(0.5),0.5,0.25,38,75,0.075,Hedged-WoR,0.42068106758594515,0.7398838885426522,0.31920282095670705,1.465754172663806
Bernoulli(0.5),0.5,0.25,38,125,0.125,Hedged-WoR,0.4206810150146484,0.6860608685612678,0.2653798535466194,1.6175346145919256
Bernoulli(0.5),0.5,0.25,38,200,0.2,Hedged-WoR,0.450659954071045,0.6628410453796386,0.21218109130859364,1.7108476445711622
Bernoulli(0.5),0.5,0.25,38,350,0.35,Hedged-WoR,0.4523769102096557,0.6058284006118773,0.15345149040222156,1.8158631182824756
Bernoulli(0.5),0.5,0.25,38,500,0.5,Hedged-WoR,0.46139021492004395,0.5927899358272553,0.1313997209072113,2.1189909206797037
Bernoulli(0.5),0.5,0.25,38,650,0.65,Hedged-WoR,0.46614983868598936,0.5739900280237198,0.10784018933773043,2.3699432734252674
Bernoulli(0.5),0.5,0.25,38,800,0.8,Hedged-WoR,0.4701588253974915,0.5562420706748963,0.0860832452774048,2.7764079543863627
Bernoulli(0.5),0.5,0.25,38,900,0.9,Hedged-WoR,0.4750119597911835,0.545058545589447,0.0700465857982635,3.3887761322403174
Bernoulli(0.5),0.5,0.25,38,950,0.95,Hedged-WoR,0.4781769038438796,0.522,0.0438230961561204,3.080452463686492
Bernoulli(0.5),0.5,0.25,39,10,0.01,Stitched bridge-efficient,0.005,0.995,0.99,1.6045462888830129
Bernoulli(0.5),0.5,0.25,39,20,0.02,Stitched bridge-efficient,0.16150539517402648,0.8328270685672758,0.6713216733932493,1.5465618093232645
Bernoulli(0.5),0.5,0.25,39,40,0.04,Stitched bridge-efficient,0.21395912933349615,0.7011835556030274,0.4872244262695312,1.6038290853348138
Bernoulli(0.5),0.5,0.25,39,75,0.075,Stitched bridge-efficient,0.30687099403142937,0.6522354797124863,0.34536448568105693,1.5858864732450348
Bernoulli(0.5),0.5,0.25,39,125,0.125,Stitched bridge-efficient,0.3429966619610787,0.6168110272288323,0.2738143652677536,1.6689443749176816
Bernoulli(0.5),0.5,0.25,39,200,0.2,Stitched bridge-efficient,0.36856908226013185,0.5721729221343994,0.20360383987426756,1.6416879926775392
Bernoulli(0.5),0.5,0.25,39,350,0.35,Stitched bridge-efficient,0.43856826710700986,0.5608576236963273,0.12228935658931744,1.4471070421471823
Bernoulli(0.5),0.5,0.25,39,500,0.5,Stitched bridge-efficient,0.44410084795951843,0.5396678359508514,0.09556698799133301,1.5411416285529362
Bernoulli(0.5),0.5,0.25,39,650,0.65,Stitched bridge-efficient,0.4476158920526504,0.5255556765794757,0.07793978452682526,1.712838870238687
Bernoulli(0.5),0.5,0.25,39,800,0.8,Stitched bridge-efficient,0.4655098123550415,0.5172206563949583,0.05171084403991677,1.6678088547637742
Bernoulli(0.5),0.5,0.25,39,900,0.9,Stitched bridge-efficient,0.4746527247428893,0.5098495297431946,0.035196805000305365,1.7027823891326386
Bernoulli(0.5),0.5,0.25,39,950,0.95,Stitched bridge-efficient,0.48509587955474853,0.5086525024175643,0.02355662286281579,1.6558633072245832
Bernoulli(0.5),0.5,0.25,39,10,0.01,Hedged-WoR,0.13060298800468448,0.9013460963964463,0.7707431083917617,1.2491848426789485
Bernoulli(0.5),0.5,0.25,39,20,0.02,Hedged-WoR,0.21952839374542238,0.8137277996540069,0.5941994059085844,1.3688908681523735
Bernoulli(0.5),0.5,0.25,39,40,0.04,Hedged-WoR,0.26347348022460937,0.699961727142334,0.4364882469177246,1.436817425541353
Bernoulli(0.5),0.5,0.25,39,75,0.075,Hedged-WoR,0.31564925616979594,0.6504486322999001,0.3347993761301042,1.5373723236440213
Bernoulli(0.5),0.5,0.25,39,125,0.125,Hedged-WoR,0.3473512655496598,0.6120346015691758,0.264683336019516,1.6132892237127652
Bernoulli(0.5),0.5,0.25,39,200,0.2,Hedged-WoR,0.3641576709747315,0.5776223125457762,0.21346464157104472,1.7211971009230922
Bernoulli(0.5),0.5,0.25,39,350,0.35,Hedged-WoR,0.4072749494314194,0.5654996572732925,0.15822470784187315,1.8723468284210156
Bernoulli(0.5),0.5,0.25,39,500,0.5,Hedged-WoR,0.41860555720329284,0.5487793297767639,0.13017377257347107,2.099220913784085
Bernoulli(0.5),0.5,0.25,39,650,0.65,Hedged-WoR,0.42916211521625514,0.5364607158899308,0.10729860067367569,2.358041083534631
Bernoulli(0.5),0.5,0.25,39,800,0.8,Hedged-WoR,0.44246261548995985,0.5282709045410157,0.08580828905105581,2.767539902868517
Bernoulli(0.5),0.5,0.25,39,900,0.9,Hedged-WoR,0.45219777154922486,0.5219758980274201,0.0697781264781952,3.3757883680836884
Bernoulli(0.5),0.5,0.25,39,950,0.95,Hedged-WoR,0.472,0.5188622446060179,0.046862244606017955,3.2940830181467207
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,10,0.01,Stitched bridge-efficient,0.2710590574423072,0.7433885440508124,0.47232948660850527,7.697912655740836
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,20,0.02,Stitched bridge-efficient,0.36461483635333625,0.6243529073181495,0.2597380709648133,6.017042631648329
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,40,0.04,Stitched bridge-efficient,0.4256747346833988,0.5634375673250003,0.1377628326416015,4.560074741399123
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,75,0.075,Stitched bridge-efficient,0.4531768941696008,0.5291564756448586,0.0759795814752578,3.5083440797564736
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,125,0.125,Stitched bridge-efficient,0.4715445565558912,0.5181199091054441,0.04657535254955292,2.8546485566642774
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,200,0.2,Stitched bridge-efficient,0.47856584338593194,0.5086598470633,0.030094003677368086,2.4400318306777042
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,350,0.35,Stitched bridge-efficient,0.4883548456489125,0.5059489029704609,0.017594057321548395,2.0935766418603476
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,500,0.5,Stitched bridge-efficient,0.4911175883163059,0.5033994531978214,0.012281864881515503,1.9916353817367105
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,650,0.65,Stitched bridge-efficient,0.4938203661699482,0.5026486723680681,0.008828306198119917,1.9509474053426452
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,800,0.8,Stitched bridge-efficient,0.4960876672116813,0.5020261733380851,0.005938506126403786,1.9259842100699909
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,900,0.9,Stitched bridge-efficient,0.4975339969241014,0.5016593535982957,0.004125356674194336,2.0069117500978306
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,950,0.95,Stitched bridge-efficient,0.4980406970640842,0.5012031585833256,0.003162461519241433,2.235360477072686
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,10,0.01,Hedged-WoR,0.27079227956926794,0.742283726064324,0.4714914464950561,7.684254479026821
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,20,0.02,Hedged-WoR,0.3529609481277808,0.6407912508430824,0.28783030271530163,6.667821916459958
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,40,0.04,Hedged-WoR,0.4157182031587405,0.5768737894014164,0.16115558624267595,5.334396107928719
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,75,0.075,Hedged-WoR,0.44733607707575146,0.5376158410127481,0.0902797639369966,4.168652540331716
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,125,0.125,Hedged-WoR,0.4679955767966749,0.5220047610379698,0.05400918424129486,3.3102753151893722
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,200,0.2,Hedged-WoR,0.4767724111502143,0.5109406068747016,0.03416819572448726,2.77036867737454
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,350,0.35,Hedged-WoR,0.48763232708564186,0.5060503321944751,0.01841800510883329,2.1916209877463575
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,500,0.5,Hedged-WoR,0.49084820512424354,0.5031652665484989,0.012317061424255371,1.9973428765277523
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,650,0.65,Hedged-WoR,0.49318919768526037,0.5022527812977022,0.009063583612441861,2.0029408286229655
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,800,0.8,Hedged-WoR,0.4951488940564689,0.5017393796292838,0.006590485572814941,2.1374350518052476
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,900,0.9,Hedged-WoR,0.4963776131712786,0.5013483663641801,0.0049707531929015225,2.4181819361397685
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,0,950,0.95,Hedged-WoR,0.49697096654383593,0.5009918332955068,0.0040208667516708485,2.8421173081709417
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,1,10,0.01,Stitched bridge-efficient,0.25803837373526656,0.7258426089552221,0.46780423521995557,7.624161194267505
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,1,20,0.02,Stitched bridge-efficient,0.3530837364461052,0.6099777586724391,0.2568940222263339,5.951157940804396
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,1,40,0.04,Stitched bridge-efficient,0.4122049755702277,0.5479056400904914,0.13570066452026364,4.491815105746193
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,1,75,0.075,Stitched bridge-efficient,0.44581797967463965,0.5206066603472854,0.07478868067264577,3.45335444044421
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,1,125,0.125,Stitched bridge-efficient,0.4701048527448672,0.5156775955646533,0.04557274281978613,2.7931976333474595
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,1,200,0.2,Stitched bridge-efficient,0.4760194970662371,0.5057863904530779,0.029766893386840854,2.4135096194895356
"Beta(50,50)",0.49999999999999994,0.0024723974060873156,1,350,0.35,Stitched bridge-efficient,0.48530246964332824,0.5025756960236765,0.017273226380348228,2.055399878410788
